UniProtID,Unnamed: 0,proteinNames,txt_subunit,geneNames,subunitnumber
D8GNL6,110,['Adenosine deaminase'],Homodimer.,"['add', 'CLJU_c28280']",2
D8GS54,111,['Glutamate--tRNA ligase'],Monomer.,"['gluS', 'gltX', 'CLJU_c13390']",1
D8GJI0,112,['Predicted sodium:dicarboxylate symporter'],Monomer.,[],1
D8GT42,113,['4-amino-4-deoxychorismate lyase'],Monomer.,[],1
D8GKB3,114,['Arginase'],Monomer.,[],1
D8GNH3,115,['Choline/carnitine/betaine transporter protein'],Monomer.,[],1
D8GNB7,116,"['Argininosuccinate lyase', 'ASAL']",Monomer.,"['argH', 'CLJU_c06710']",1
D8GQU3,117,['Cobalamin biosynthesis protein CobD'],Monomer.,"['cobD2', 'cobD', 'CLJU_c32010']",1
D8GT43,118,['Anthranilate synthase component 1'],Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,[],2
D8GN03,119,['Choline/carnitine/betaine transporter protein'],Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,[],2
D8GT44,120,['ubiquitinyl hydrolase 1'],Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,[],2
D8GQU4,121,['Cobyric acid synthase'],Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,"['cobQ', 'CLJU_c32020']",2
D8GNB6,122,['Argininosuccinate synthase'],Homotetramer.,"['argG', 'CLJU_c06700']",4
D8GMS7,123,['Glycerol dehydrogenase'],Homotetramer.,[],4
D8GME8,124,['Putative amino acid permease'],Homotetramer.,[],4
D8GUI6,125,['Glycerate kinase'],Homotetramer.,[],4
D8GJP4,126,['Predicted aminoacid permease'],Homotetramer.,[],4
D8GL93,127,['Adenine deaminase'],Homotetramer.,"['ade', 'CLJU_c23940']",4
D8GNK2,128,['Glycerate kinase'],Homotetramer.,[],4
D8GMN2,129,['Adenine deaminase'],Homotetramer.,"['adeC', 'ade', 'CLJU_c26120']",4
D8GME7,130,['Putative amino acid permease'],Homotetramer.,[],4
D8GTH2,131,['Predicted glycerol uptake facilitator protein'],Homotetramer.,"['glpF', 'CLJU_c15570']",4
D8GRB9,132,"['Predicted major intrinsic protein, aquaporin']",Homotetramer.,[],4
D8GNJ6,133,['Predicted amino acid permease'],Homotetramer.,[],4
D8GTT0,134,"['GMP synthase [glutamine-hydrolyzing]', 'GMP synthetase', 'Glutamine amidotransferase']",Homodimer.,"['guaA', 'CLJU_c37170']",2
D8GSB6,135,['Aspartate-semialdehyde dehydrogenase'],Homodimer.,"['asd', 'CLJU_c34570']",2
D8GPG0,136,['Adenine deaminase'],Homodimer.,"['ade', 'CLJU_c29900']",2
D8GR89,137,['6-phosphogluconate dehydrogenase'],Homodimer.,[],2
D8GUH1,138,['asparagine synthase (glutamine-hydrolyzing)'],Homodimer.,"['asn', 'CLJU_c17710']",2
D8GR91,139,['Gluconokinase'],Homodimer.,[],2
D8GIN3,140,"['Adenylate kinase', 'AK', 'ATP-AMP transphosphorylase', 'ATP:AMP phosphotransferase', 'Adenylate monophosphate kinase']",Monomer.,"['adk', 'CLJU_c40830']",1
D8GJS9,141,['Glycerophosphodiester phosphodiesterase'],Monomer.,[],1
D8GJN0,142,['S-adenosylmethionine decarboxylase proenzyme'],Heterotetramer of two alpha and two beta chains arranged as a dimer of alpha/beta heterodimers.,"['speH', 'CLJU_c21310']",1
D8GSL2,143,"['Adenosylcobinamide-GDP ribazoletransferase', 'Cobalamin synthase', ""Cobalamin-5'-phosphate synthase""]",Heterotetramer of two alpha and two beta chains arranged as a dimer of alpha/beta heterodimers.,"['cobS', 'CLJU_c35530']",1
D8GR54,144,['ADP-ribose pyrophosphatase'],Heterotetramer of two alpha and two beta chains arranged as a dimer of alpha/beta heterodimers.,[],1
D8GRP9,145,"['Adenine phosphoribosyltransferase', 'APRT']",Homodimer.,"['apt', 'CLJU_c33720']",2
D8GS52,146,"['Adenylosuccinate lyase', 'ASL']",Homodimer.,"['purB', 'CLJU_c13370']",2
D8GJE9,147,['Adenylosuccinate synthetase'],Homodimer.,"['purA', 'CLJU_c42350']",2
D8GNA6,148,['1-acyl-sn-glycerol-3-phosphate acyltransferase'],Homodimer.,[],2
D8GUS5,149,['1-acyl-sn-glycerol-3-phosphate acyltransferase'],Homodimer.,[],2
D8GJQ3,150,"['N-acetyl-gamma-glutamyl-phosphate reductase', 'AGPR']",Homodimer.,"['argC', 'CLJU_c21540']",2
D8GQL5,151,['adenosylhomocysteine nucleosidase'],Homodimer.,[],2
D8GNB0,152,['O-acetylhomoserine sulfhydrylase'],Homodimer.,[],2
D8GPL8,153,['Bifunctional purine biosynthesis protein PurH'],Homodimer.,"['purH', 'CLJU_c08590']",2
D8GKE1,154,['Bifunctional AICARFT /IMPCHase'],Homodimer.,[],2
D8GMU2,155,['asparagine synthase (glutamine-hydrolyzing)'],Homodimer.,"['asnB', 'CLJU_c26720']",2
D8GRK5,156,['Aminotransferase'],Homodimer.,[],2
D8GT15,157,['Aspartate carbamoyltransferase'],Homodimer.,"['pyrB', 'CLJU_c35730']",2
D8GT14,158,['Aspartate carbamoyltransferase regulatory chain'],Homodimer.,"['pyrI', 'CLJU_c35720']",2
D8GRG7,159,['Aspartokinase'],Homodimer.,[],2
D8GUI0,160,['Aspartokinase'],Homodimer.,"['lysC', 'CLJU_c38320']",2
D8GLE1,161,['L-aspartate oxidase'],Homodimer.,"['nadB', 'CLJU_c24420']",2
D8GPB4,162,['Aspartate racemase'],Homodimer.,[],2
D8GJF1,163,['Aspartate ammonia-lyase'],Homodimer.,"['aspA2', 'CLJU_c42370']",2
D8GM89,164,['Aspartate ammonia-lyase'],Homodimer.,"['aspA1', 'CLJU_c04170']",2
D8GS49,165,['Aminotransferase'],Homodimer.,"['aspC1', 'CLJU_c13340']",2
D8GPA9,166,['Aminotransferase'],Homodimer.,[],2
D8GN87,167,['GTP cyclohydrolase 1'],Homopolymer.,"['folE', 'CLJU_c06350']",1
D8GR97,168,['ATP phosphoribosyltransferase'],Heteromultimer composed of HisG and HisZ subunits.,"['hisG', 'CLJU_c11670']",1
D8GRP8,169,['GTP diphosphokinase'],Heteromultimer composed of HisG and HisZ subunits.,"['relA', 'CLJU_c33710']",1
D8GKZ3,170,"['F1Fo ATPase, subunit I']",Heteromultimer composed of HisG and HisZ subunits.,"['atpI', 'CLJU_c02360']",1
D8GL95,171,"['Guanine deaminase', 'Guanase']",Heteromultimer composed of HisG and HisZ subunits.,[],1
D8GKZ5,172,"['ATP synthase subunit c', 'ATP synthase F(0) sector subunit c', 'F-type ATPase subunit c', 'F-ATPase subunit c', 'Lipid-binding protein']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpE', 'CLJU_c02380']",1
D8GJ81,173,['Hypoxanthine phosphoribosyltransferase'],"F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['hpt', 'CLJU_c41540']",1
D8GKZ8,174,"['ATP synthase subunit alpha', 'ATP synthase F1 sector subunit alpha', 'F-ATPase subunit alpha']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpA', 'CLJU_c02410']",1
D8GL01,175,"['ATP synthase epsilon chain', 'ATP synthase F1 sector epsilon subunit', 'F-ATPase epsilon subunit']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['atpC', 'CLJU_c02440']",1
D8GRR9,176,['Hypoxanthine phosphoribosyltransferase'],"F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.",[],1
D8GL00,177,"['ATP synthase subunit beta', 'ATP synthase F1 sector subunit beta', 'F-ATPase subunit beta']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpD', 'CLJU_c02430']",1
D8GKZ6,178,"['ATP synthase subunit b', 'ATP synthase F(0) sector subunit b', 'ATPase subunit I', 'F-type ATPase subunit b', 'F-ATPase subunit b']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpF', 'CLJU_c02390']",1
D8GNZ5,179,"['Hydroxylamine reductase', 'Hybrid-cluster protein', 'HCP', 'Prismane protein']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['hcp', 'CLJU_c07730']",1
D8GKZ7,180,"['ATP synthase subunit delta', 'ATP synthase F(1) sector subunit delta', 'F-type ATPase subunit delta', 'F-ATPase subunit delta']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpH', 'CLJU_c02400']",1
D8GKZ4,181,"['ATP synthase subunit a', 'ATP synthase F0 sector subunit a', 'F-ATPase subunit 6']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpB', 'CLJU_c02370']",1
D8GKZ9,182,"['ATP synthase gamma chain', 'ATP synthase F1 sector gamma subunit', 'F-ATPase gamma subunit']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['atpG', 'CLJU_c02420']",1
D8GS58,183,['Nicotinate phosphoribosyltransferase'],"F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.",[],1
D8GMZ6,184,"['Hydroxylamine reductase', 'Hybrid-cluster protein', 'HCP', 'Prismane protein']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['hcp', 'CLJU_c27260']",1
