,UniProtID,proteinNames,txt_subunit,geneNames
34,A6TBZ4,"['Histidine and lysine/arginine/ornithine transport system (ABC superfamily, membrane)']","Probably part of a complex composed of WzxE, WzyE and WzzE.","['hisQ', 'KPN_02698']"
35,A6TBZ2,['ATP-binding component of histidine transport'],"Probably part of a complex composed of WzxE, WzyE and WzzE.","['hisP', 'KPN_02696']"
36,A6T6V8,['Arginine 3rd transport system periplasmic binding protein'],"Probably part of a complex composed of WzxE, WzyE and WzzE.","['artJ', 'KPN_00893']"
37,A6TDS8,['Arginine exporter protein ArgO'],"Probably part of a complex composed of WzxE, WzyE and WzzE.","['argO', 'KPN78578_32880', 'KPN_03352']"
38,A6TDQ6,['6-phospho-beta-glucosidase A'],"Probably part of a complex composed of WzxE, WzyE and WzzE.","['bglA', 'KPN_03330']"
39,A6TBT2,['Outer membrane pore protein 1b (Ibc)'],Homotrimer.,"['ompC', 'KPN_02636']"
40,A6T537,['4-aminobutyrate aminotransferase'],Homotrimer.,"['gabT', 'KPN_00255']"
41,A6TF52,['Aspartate-semialdehyde dehydrogenase'],Homodimer.,"['asd', 'KPN_03799']"
42,A6TF78,['Aminotransferase class-III'],Homodimer.,[]
43,A6TB82,['Outer membrane pore protein'],Homotrimer.,[]
44,A6TBJ0,['D-arabinitol dehydrogenase'],Homotrimer.,[]
45,A6T9T4,"['Gamma-aminobutyraldehyde dehydrogenase', 'ABALDH', '1-pyrroline dehydrogenase', '4-aminobutanal dehydrogenase', '5-aminopentanal dehydrogenase']",Homotetramer.,"['ydcW', 'patD', 'KPN_01924']"
46,A6T536,"['Gamma-aminobutyrate transport protein, RpoS-dependent (APC family)']",Homotetramer.,"['gabP', 'KPN_00254']"
47,A6TAK6,['Aldehyde-alcohol dehydrogenase'],Homotetramer.,"['adhE', 'KPN_02199']"
48,A6TAC5,['Acetaldehyde dehydrogenase'],Interacts with MhpE.,"['mhpF', 'KPN78578_20850', 'KPN_02118']"
49,A6T9P4,['N-hydroxyarylamine O-acetyltransferase'],Interacts with MhpE.,"['nhoA', 'KPN_01884']"
50,A6TDB0,['Bifunctional adenosylcobalamin biosynthesis protein'],Interacts with MhpE.,"['cobU', 'KPN_03183']"
51,A6TC02,['Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta'],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['accD', 'KPN78578_26620', 'KPN_02706']"
52,A6THA2,['Enzyme with metallo-hydrolase domain'],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['yjfR', 'KPN_04585']"
53,A6TES2,['Biotin carboxyl carrier protein of acetyl-CoA carboxylase'],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['accB', 'KPN_03664']"
54,A6THA3,['Ascorbate-specific PTS system EIIC component'],Homodimer.,"['ulaA', 'KPN_04586']"
55,A6THC4,"[""2',3'-cyclic nucleotide 2'-phosphodiesterase/3'-nucleotidase bifunctional periplasmic protein""]",Homodimer.,"['cpdB', 'KPN_04607']"
56,A6T4Y7,['Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha'],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['accA', 'KPN78578_01970', 'KPN_00198']"
57,A6TDH1,['Lysophospholipid transporter LplT'],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['lplT', 'KPN78578_31810', 'KPN_03244']"
58,A6THA5,['Ascorbate-specific PTS system EIIA component'],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['ptxA', 'KPN_04588']"
59,A6THA4,"['PTS family enzyme II component, possibly ascorbate-specific']","Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['sgaB', 'KPN_04587']"
60,A6TES3,['Biotin carboxylase'],"Acetyl-CoA carboxylase is a heterohexamer of biotin carboxyl carrier protein, biotin carboxylase and the two subunits of carboxyl transferase in a 2:2 complex.","['accC', 'KPN_03665']"
61,A6T6S6,['L-asparaginase'],"Acetyl-CoA carboxylase is a heterohexamer of biotin carboxyl carrier protein, biotin carboxylase and the two subunits of carboxyl transferase in a 2:2 complex.","['ybiK', 'KPN_00861']"
62,A6TDH2,['Bifunctional protein Aas'],"Acetyl-CoA carboxylase is a heterohexamer of biotin carboxyl carrier protein, biotin carboxylase and the two subunits of carboxyl transferase in a 2:2 complex.","['aas', 'KPN78578_31820', 'KPN_03245']"
63,A6T7H8,['N-acetyl-D-glucosamine kinase'],"Acetyl-CoA carboxylase is a heterohexamer of biotin carboxyl carrier protein, biotin carboxylase and the two subunits of carboxyl transferase in a 2:2 complex.","['ycfX', 'nagK', 'KPN_01116']"
64,A6TGH2,"['Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase', 'UDP-GlcNAc:undecaprenyl-phosphate GlcNAc-1-phosphate transferase', 'Undecaprenyl-phosphate GlcNAc-1-phosphate transferase']","Acetyl-CoA carboxylase is a heterohexamer of biotin carboxyl carrier protein, biotin carboxylase and the two subunits of carboxyl transferase in a 2:2 complex.","['wecA', 'KPN_04284']"
65,A6TFG7,['Glyoxylate/hydroxypyruvate reductase B'],Homodimer.,"['ghrB', 'KPN78578_38770', 'KPN_03915']"
66,A6TC51,['Phosphocarrier protein HPr'],Homodimer.,"['ptsH', 'KPN_02762']"
67,A6THJ4,['Inosose dehydratase'],Homodimer.,"['iolE', 'KPN78578_46040', 'KPN_04677']"
68,A6T7R5,['asparaginase'],Homodimer.,"['ansA', 'KPN_01203']"
69,A6T6C2,['PTS family enzyme IIC/enzyme IIB/enzyme IIC'],Homodimer.,"['nagE', 'KPN_00700']"
70,A6T7M7,['Asparaginase/glutaminase'],Homodimer.,[]
71,A6T5I9,['HMP-PP phosphatase'],Homodimer.,"['cof', 'KPN78578_03990', 'KPN_00408']"
72,A6T7G1,['PTS system glucose-specific EIICB component'],Homodimer.,"['ptsG', 'KPN_01099']"
73,A6T7K4,['Phosphatase NudJ'],Monomer.,"['ymfB', 'nudJ', 'KPN_01142']"
74,A6T6B7,['asparagine synthase (glutamine-hydrolyzing)'],Monomer.,"['asnB', 'KPN_00695']"
75,A6TC53,['Glucose-specific PTS system enzyme IIA component'],Monomer.,"['crr', 'KPN_02764']"
76,A6T4Y2,"['3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ', '(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase', '(3R)-hydroxymyristoyl-ACP dehydrase', 'Beta-hydroxyacyl-ACP dehydratase']",Monomer.,"['fabZ', 'KPN78578_01920', 'KPN_00193']"
77,A6TC52,['Phosphoenolpyruvate-protein phosphotransferase'],Monomer.,"['ptsI', 'KPN_02763']"
78,A6TG48,['Aspartate--ammonia ligase'],Monomer.,"['asnA', 'KPN78578_41080', 'KPN_04149']"
79,A6TGE3,"['Acetylglutamate kinase', 'N-acetyl-L-glutamate 5-phosphotransferase', 'NAG kinase', 'NAGK']",Homodimer.,"['argB', 'KPN78578_42030', 'KPN_04248']"
80,A6T748,"['3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase', '3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA', 'Beta-hydroxydecanoyl thioester dehydrase', 'Trans-2-decenoyl-[acyl-carrier-protein] isomerase']",Homodimer.,"['fabA', 'KPN78578_09580', 'KPN_00983']"
81,A6TDF3,['Amino-acid acetyltransferase'],Homohexamer.,"['argA', 'KPN_03226']"
82,A6TAC9,['3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase'],Homohexamer.,"['mhpA', 'KPN78578_20890', 'KPN_02122']"
83,A6T726,['Asparagine--tRNA ligase'],Homodimer.,"['asnS', 'KPN78578_09360', 'KPN_00961']"
84,A6T4M2,['Acetolactate synthase small subunit'],Dimer of large and small chains.,"['ilvH', 'KPN_00083']"
85,A6T9R6,['L-asparagine permease'],Dimer of large and small chains.,"['ansP', 'KPN_01906']"
86,A6TFX3,['Acetolactate synthase'],Dimer of large and small chains.,"['ilvB', 'KPN_04074']"
87,A6T8P9,['Acetyl-CoA:acetoacetyl-CoA transferase beta subunit'],Dimer of large and small chains.,[]
88,A6TFX2,['acetolactate synthase'],Dimer of large and small chains.,"['ilvN', 'KPN_04073']"
89,A6T8P8,['Acetyl-CoA:acetoacetyl-CoA transferase alpha subunit'],Dimer of large and small chains.,[]
90,A6TDN1,['Arsenical pump membrane protein'],Dimer of large and small chains.,"['arsB', 'KPN_03304']"
91,A6T4M1,['Acetolactate synthase'],Dimer of large and small chains.,"['ilvI', 'KPN_00082']"
92,A6TAU8,['Propionate kinase'],Homodimer.,"['tdcD', 'KPN_02293']"
93,A6T7F3,['3-oxoacyl-[acyl-carrier-protein] reductase'],Homotetramer.,"['fabG', 'KPN_01091']"
94,A6TB19,"['Formate-dependent phosphoribosylglycinamide formyltransferase', ""5'-phosphoribosylglycinamide transformylase 2"", 'Formate-dependent GAR transformylase', 'GAR transformylase 2', 'GART 2', 'Non-folate glycinamide ribonucleotide transformylase', 'Phosphoribosylglycinamide formyltransferase 2']",Homodimer.,"['purT', 'KPN_02364']"
95,A6T7F5,['3-oxoacyl-[acyl-carrier-protein] synthase 2'],Homodimer.,"['fabF', 'KPN_01093']"
96,A6T4S8,['Aspartate 1-decarboxylase'],Heterooctamer of four alpha and four beta subunits.,"['panD', 'KPN_00139']"
97,A6TBY3,['Acetate kinase'],Homodimer.,"['ackA', 'KPN_02687']"
98,A6THH4,['Aspartate carbamoyltransferase catalytic subunit'],"Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).","['pyrB', 'KPN78578_45840', 'KPN_04657']"
99,A6TA66,['Alpha-acetolactate decarboxylase'],"Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).",[]
100,A6THH3,['Aspartate carbamoyltransferase regulatory chain'],Contains catalytic and regulatory chains.,"['pyrI', 'KPN78578_45830', 'KPN_04656']"
101,A6TC09,"['3-oxoacyl-[acyl-carrier-protein] synthase 1', '3-oxoacyl-[acyl-carrier-protein] synthase I', 'Beta-ketoacyl-ACP synthase I']",Homodimer.,"['fabB', 'KPN_02713']"
102,A6TGF6,"['Acetolactate synthase II, small subunit']",Homodimer.,"['ilvM', 'KPN_04268']"
103,A6TGC9,['Bifunctional aspartokinase/homoserine dehydrogenase'],Homotetramer.,"['metL', 'KPN_04234']"
104,A6TGF5,['Acetolactate synthase'],Homotetramer.,"['ilvG', 'KPN_04267']"
105,A6TDJ5,['Acetyl-CoA acetyltransferase'],Homotetramer.,"['yqeF', 'KPN_03268']"
106,A6TGI3,"['UDP-N-acetyl-D-mannosaminuronic acid transferase', 'UDP-ManNAcA transferase']",Homotetramer.,"['wecG', 'rffM', 'KPN78578_42430', 'KPN_04295']"
107,A6T4E2,['Bifunctional aspartokinase/homoserine dehydrogenase'],Homotetramer.,"['thrA', 'KPN_00002']"
108,A6TAY8,"['PTS system mannose-specific EIIAB component', 'EIIAB-Man', 'EIII-Man']",Homodimer.,"['manX', 'KPN_02333']"
109,A6T8Q0,['Beta-ketoadipyl-CoA thiolase'],Homodimer.,[]
110,A6TAY9,"['PTS enzyme IIC, mannose-specific']",Homodimer.,"['manY', 'KPN_02334']"
111,A6TA62,['Beta-ketothiolase'],Homodimer.,[]
112,A6TGT3,['Aspartokinase'],Homodimer.,"['lysC', 'KPN_04412']"
113,A6TAZ0,"['PTS enzyme IID, mannose-specific']",Homodimer.,"['manZ', 'KPN_02335']"
114,A6TAK3,['Oligopeptide permease ABC transporter membrane component'],Homodimer.,"['oppB', 'KPN_02196']"
115,A6TFU3,['PTS system N-acetylmuramic acid-specific EIIBC component'],Homodimer.,[]
116,A6T517,['Acyl-coenzyme A dehydrogenase'],Homodimer.,"['fadE', 'KPN_00235']"
117,A6T821,['Periplasmic murein tripeptide (L-Ala-gamma-D-Glut-m-DAP) permease'],Homodimer.,"['mppA', 'KPN_01310']"
118,A6TAK1,['Oligopeptide transporter ATP-binding component'],Homodimer.,"['oppD', 'KPN_02194']"
119,A6TCI8,['L-aspartate oxidase'],Homodimer.,"['nadB', 'KPN_02899']"
120,A6T7F1,"['Beta-ketoacyl-[acyl-carrier-protein] synthase III', '3-oxoacyl-[acyl-carrier-protein] synthase 3', '3-oxoacyl-[acyl-carrier-protein] synthase III']",Homodimer.,"['fabH', 'KPN78578_10610', 'KPN_01089']"
121,A6TGE1,['Acetylornithine deacetylase'],Homodimer.,"['argE', 'KPN_04246']"
122,A6TH49,"['Aspartate ammonia-lyase', 'Aspartase']",Homodimer.,"['aspA', 'KPN_04529']"
123,A6T8H5,['Peptidic bond hydrolase'],Homodimer.,[]
124,A6T720,['Aminotransferase'],Homodimer.,"['aspC', 'KPN_00955']"
125,A6T906,['Trans-aconitate 2-methyltransferase'],Homodimer.,"['tam', 'KPN_01646']"
126,A6T4R3,['Aconitate hydratase B'],Homodimer.,"['acnB', 'KPN_00124']"
127,A6T674,['Aminotransferase'],Homodimer.,"['ybdL', 'KPN_00645']"
128,A6T7Y4,"['Aconitate hydratase', 'Aconitase']",Homodimer.,"['acnA', 'KPN_01272']"
129,A6TB35,['Aspartate--tRNA ligase'],Homodimer.,"['aspS', 'KPN78578_23450', 'KPN_02380']"
130,A6T7T3,['Acetylornithine/succinyldiaminopimelate aminotransferase'],Homodimer.,"['argD', 'dapC', 'KPN_01221']"
131,A6T6B0,['Glutamate/aspartate periplasmic binding protein'],Homodimer.,"['gltI', 'KPN_00681']"
132,A6T8K4,['Acetylornithine/succinyldiaminopimelate aminotransferase'],Homodimer.,"['argD', 'dapC', 'KPN_01493']"
133,A6T6A9,"['Glutamate/aspartate transport protein (ABC superfamily, membrane)']",Homodimer.,"['gltJ', 'KPN_00680']"
134,A6T6A7,['ATP-binding protein of glutamate/aspartate transport system'],Homodimer.,"['gltL', 'KPN_00678']"
135,A6TEZ8,['Acetylornithine/succinyldiaminopimelate aminotransferase'],Homodimer.,"['argD', 'dapC', 'KPN_03745']"
136,A6T6A8,"['Glutamate/aspartate transport protein (ABC superfamily, membrane)']",Homodimer.,"['gltK', 'KPN_00679']"
137,A6TCH7,"['Holo-[acyl-carrier-protein] synthase', 'Holo-ACP synthase']",Homodimer.,"['acpS', 'KPN78578_28370', 'KPN_02888']"
138,A6TFD1,['C4-dicarboxylate transport protein'],Homodimer.,"['dctA', 'KPN78578_38410', 'KPN_03878']"
139,A6TGZ9,"['Acetyl-coenzyme A synthetase', 'Acetate--CoA ligase', 'Acyl-activating enzyme']",Homodimer.,"['acs', 'KPN_04478']"
140,A6TGP2,['C4-dicarboxylate transporter'],Homodimer.,"['dcuB', 'KPN_04367']"
141,A6T515,['Cysteine/O-acetylserine efflux protein'],Homodimer.,"['eamB', 'KPN78578_02250', 'KPN_00233']"
142,A6TH48,['C4-dicarboxylate transporter'],Homodimer.,"['dcuA', 'KPN_04528']"
143,A6T8Y2,['Amino acid metabolite efflux pump'],Homodimer.,"['eamA', 'KPN_01622']"
144,A6TH01,['Proton/glutamate-aspartate symporter'],Homodimer.,"['gltP', 'KPN_04480']"
145,A6TA68,['diacetyl reductase [(S)-acetoin forming]'],Homodimer.,[]
146,A6T7T4,"['Arginine N-succinyltransferase', 'AST']",Homodimer.,"['astA', 'KPN_01222']"
147,A6TGZ7,"['Cation/acetate symporter ActP', 'Acetate permease', 'Acetate transporter ActP']",Homodimer.,"['actP', 'KPN78578_44070', 'KPN_04476']"
148,A6T8K5,['Arginine succinyltransferase'],Homodimer.,[]
149,A6T9W8,['Adenosine deaminase'],Homodimer.,"['add', 'KPN78578_19280', 'KPN_01958']"
150,A6T8V0,['Oxidoreductase'],Homodimer.,"['ydfG', 'KPN_01590']"
151,A6TEA8,['phosphoenolpyruvate--glycerone phosphotransferase'],Homodimer.,"['dhaM', 'KPN_03497']"
152,A6T7F6,['aminodeoxychorismate lyase'],Homodimer.,"['pabC', 'KPN_01094']"
153,A6TEA6,"['Dihydroxyacetone kinase, N-terminal domain']",Homodimer.,"['dhaK', 'KPN_03495']"
154,A6TEA7,"['Dihydroxyacetone kinase, C-terminal domain']",Homodimer.,"['dhaL', 'KPN_03496']"
155,A6TDC6,['Cobalamin biosynthesis protein CobD'],Homodimer.,"['cobD', 'KPN78578_31360', 'KPN_03199']"
156,A6TEZ9,['Para-aminobenzoate synthase component II'],Homodimer.,"['pabA', 'KPN_03746']"
157,A6TBC2,['ATP phosphoribosyltransferase'],"Equilibrium between an active dimeric form, an inactive hexameric form and higher aggregates. Interconversion between the various forms is largely reversible and is influenced by the natural substrates and inhibitors of the enzyme.","['hisG', 'KPN78578_24320', 'KPN_02475']"
158,A6TAY3,['aminodeoxychorismate synthase'],"Equilibrium between an active dimeric form, an inactive hexameric form and higher aggregates. Interconversion between the various forms is largely reversible and is influenced by the natural substrates and inhibitors of the enzyme.","['pabB', 'KPN_02328']"
159,A6TG42,"['ATP synthase subunit a', 'ATP synthase F0 sector subunit a', 'F-ATPase subunit 6']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpB', 'KPN78578_41020', 'KPN_04143']"
160,A6T643,"['2,3-dihydroxybenzoate-2,3-dehydrogenase']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['entA', 'KPN_00614']"
161,A6TDB1,['Cobyric acid synthase'],"F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['cobQ', 'KPN78578_31210', 'KPN_03184']"
162,A6T641,"['2,3-dihydroxybenzoate-AMP ligase']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['entE', 'KPN_00612']"
163,A6TG41,"['ATP synthase subunit c', 'ATP synthase F(0) sector subunit c', 'F-type ATPase subunit c', 'F-ATPase subunit c', 'Lipid-binding protein']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpE', 'KPN78578_41010', 'KPN_04142']"
164,A6TBK1,['Adenine deaminase'],Homodimer.,"['ade', 'KPN78578_25110', 'KPN_02554']"
165,A6TG43,['ATP synthase subunit I'],Homodimer.,"['atpI', 'KPN_04144']"
166,A6TG36,"['ATP synthase subunit beta', 'ATP synthase F1 sector subunit beta', 'F-ATPase subunit beta']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpD', 'KPN78578_40960', 'KPN_04137']"
167,A6TAC8,"['2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase']",Homotetramer.,"['mhpB', 'KPN78578_20880', 'KPN_02121']"
168,A6TFR4,['Purine/xanthine transport protein (NCS2 family)'],Homotetramer.,"['yicE', 'KPN_04013']"
169,A6T4H8,"['4-hydroxy-tetrahydrodipicolinate reductase', 'HTPA reductase']",Homotetramer.,"['dapB', 'KPN78578_00380', 'KPN_00039']"
170,A6TG40,"['ATP synthase subunit b', 'ATP synthase F(0) sector subunit b', 'ATPase subunit I', 'F-type ATPase subunit b', 'F-ATPase subunit b']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpF', 'KPN78578_41000', 'KPN_04141']"
171,A6TG37,"['ATP synthase gamma chain', 'ATP synthase F1 sector gamma subunit', 'F-ATPase gamma subunit']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['atpG', 'KPN78578_40970', 'KPN_04138']"
172,A6T5N7,"['Adenylate kinase', 'AK', 'ATP-AMP transphosphorylase', 'ATP:AMP phosphotransferase', 'Adenylate monophosphate kinase']",Monomer.,"['adk', 'KPN78578_04470', 'KPN_00456']"
173,A6TG35,"['ATP synthase epsilon chain', 'ATP synthase F1 sector epsilon subunit', 'F-ATPase epsilon subunit']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['atpC', 'KPN78578_40950', 'KPN_04136']"
