,UniProtID,proteinNames,txt_subunit,geneNames
22,Q189S2,"['Bifunctional carbon monoxide dehydrogenase/acetyl-CoA synthase,nickel-inserting subunit']",Homotetramer.,[]
23,Q189R3,"['Bifunctional carbon monoxide dehydrogenase/acetyl-CoA synthase, accessory protein']",Homotetramer.,[]
24,Q186H0,"['ABC-type transport system, permease']",Homotetramer.,[]
25,Q180A6,['Phosphate transport system permease protein PstA'],Homotetramer.,"['pstA', 'CD630_32620']"
26,Q180A7,['Phosphate transport system permease protein'],Homotetramer.,"['pstC', 'CD630_32630']"
27,Q180B2,['Phosphate-binding protein'],"The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).","['pstS', 'CD630_32680']"
28,Q18CR1,['Carbon monoxide dehydrogenase'],"The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).","['cooS', 'CD630_01740']"
29,Q18D50,['Cd(2+)-exporting ATPase'],"The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
30,Q189S5,['CO-methylating acetyl-CoA synthase'],"The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
31,Q180R4,"['ABC-type transport system, sugar-family permease']","The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
32,Q180R3,"['ABC-type transport system, sugar-family permease']","The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
33,Q180R5,"['ABC-type transport system, sugar-family ATP-binding protein']","The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
34,Q18C55,['Ferredoxin--NADP(+) reductase subunit alpha'],"The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
35,Q180R1,"['ABC-type transport system, sugar-family extracellular solute-binding protein']","The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
36,Q182U5,['adenosylhomocysteine nucleosidase'],"The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).","['mtnN', 'CD630_26110']"
37,Q186K1,"['ABC-type transport system, iron-family permease']","The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
38,Q180A2,['Iron hydrogenase'],"The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
39,Q186K3,"['ABC-type transport system, iron-family permease']","The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
40,Q186K4,"['ABC-type transport system, iron-family extracellular substrate-binding protein']","The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
41,Q186K5,"['ABC-type transport system, iron-family ATP-binding protein']","The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
42,Q18AJ9,"['ABC-type transport system,nitrate/sulfonate/taurine extracellular solute-binding protein']","The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
43,Q184I0,"['ABC-type transport system, sulfonate-family ATP-binding protein']","The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).","['ssuB2', 'CD630_29900']"
44,Q18A86,['Iron-dependent hydrogenase'],"The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
45,Q180F8,['Iron hydrogenase'],"The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).","['hydA', 'CD630_33140']"
46,Q18A87,['Iron-dependent hydrogenase'],"The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
47,Q189W6,['Oxidoreductase subunit'],"The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
48,Q180C2,"['PTS system, mannose/fructose/sorbose IIB component']","The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
49,Q18D27,"['PTS system, mannose/fructose/sorbose IIC component']","The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
50,Q18CU4,"['PTS system, fructose-like IIC component']","The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
51,Q180C1,"['PTS system, mannose/fructose/sorbose IIC component']","The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
52,Q18CU9,['protein-N(pi)-phosphohistidine--D-fructose phosphotransferase'],"The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
53,Q18CU5,"['PTS system, fructose-like IIA component']","The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
54,Q181J6,['Methionine synthase'],"The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
55,Q187T8,"['ABC-type transport system, ATP-binding protein']","The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
56,Q187D4,['O-acetylhomoserine sulfhydrylase'],"The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).","['metY', 'CD630_18250']"
57,Q180C3,"['PTS system, mannose/fructose/sorbose IIA component']","The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
58,Q188T5,"['PTS system, mannose/fructose/sorbose IIA component']","The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
59,Q181N4,"['PTS system, fructose/mannitol-family IIB component']","The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
60,Q184X2,['protein-N(pi)-phosphohistidine--D-fructose phosphotransferase'],"The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
61,Q18D24,"['PTS system, mannose/fructose/sorbose IIA component']","The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
62,Q188T4,"['PTS system, mannose/fructose/sorbose IIB component']","The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
63,Q18D26,"['PTS system, mannose/fructose/sorbose IID component']","The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
64,Q18D28,"['PTS system, mannose/fructose/sorbose IIB component']","The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
65,Q18D23,"['PTS system, mannose/fructose/sorbose IIB component']","The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
66,Q188T3,"['PTS system, mannose/fructose/sorbose IIC component']","The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
67,Q18AS7,"['PTS system, mannose/fructose/sorbose IIC component']","The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
68,Q18D29,"['PTS system, mannose/fructose/sorbose IIA component']","The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
69,Q18AT0,"['PTS system, mannose/fructose/sorbose IIA component']","The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
70,Q18AS8,"['PTS system, mannose/fructose/sorbose IIB component']","The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS).",[]
71,Q181N0,['Ascorbate-specific PTS system EIIC component'],Homodimer.,[]
72,Q18AT2,"['PTS system, mannose/fructose/sorbose IID component']",Homodimer.,[]
73,Q188T9,"['PTS system, mannose/fructose/sorbose IID component']",Homodimer.,[]
74,Q180B9,"['PTS system, mannose/fructose/sorbose IID component']",Homodimer.,[]
75,Q18AK4,"['ABC-type transport system,nitrate/sulfonate/taurine ATP-binding protein']",Homodimer.,[]
76,Q185F1,"['PTS system, fructose/mannitol family IIC component']",Homodimer.,[]
77,Q187U0,"['ABC-type transport system, extracellular solute-binding protein']",Homodimer.,[]
78,Q18A81,['S-adenosylmethionine decarboxylase proenzyme'],Heterotetramer of two alpha and two beta chains arranged as a dimer of alpha/beta heterodimers.,"['speH', 'CD630_08890']"
79,Q185N2,"['ABC-type transport system,nitrate/sulfonate/taurine ATP-binding protein']",Heterotetramer of two alpha and two beta chains arranged as a dimer of alpha/beta heterodimers.,[]
80,Q184I1,"['ABC-type transport system, sulfonate-family extracellular solute-binding protein']",Heterotetramer of two alpha and two beta chains arranged as a dimer of alpha/beta heterodimers.,"['ssuA2', 'CD630_29890']"
81,Q18AJ8,"['ABC-type transport system,nitrate/sulfonate/taurine permease']",Heterotetramer of two alpha and two beta chains arranged as a dimer of alpha/beta heterodimers.,[]
82,Q182H1,['cysteine-S-conjugate beta-lyase'],Heterotetramer of two alpha and two beta chains arranged as a dimer of alpha/beta heterodimers.,[]
83,Q187L5,"['ABC-type transport system, permease']",Heterotetramer of two alpha and two beta chains arranged as a dimer of alpha/beta heterodimers.,[]
84,Q185N5,"['ABC-type transport system,nitrate/sulfonate/taurine extracellular solute-binding protein']",Heterotetramer of two alpha and two beta chains arranged as a dimer of alpha/beta heterodimers.,[]
85,Q187T9,"['ABC-type transport system, permease']",Heterotetramer of two alpha and two beta chains arranged as a dimer of alpha/beta heterodimers.,[]
86,Q183G9,['cysteine-S-conjugate beta-lyase'],Heterotetramer of two alpha and two beta chains arranged as a dimer of alpha/beta heterodimers.,[]
87,Q183W4,"['ABC-type transport system, ferrichrome-specific extracellular solute-binding protein']",Heterotetramer of two alpha and two beta chains arranged as a dimer of alpha/beta heterodimers.,"['fhuD', 'CD630_28780']"
88,Q183W5,"['ABC-type transport system, ferrichrome-specific permease']",Heterotetramer of two alpha and two beta chains arranged as a dimer of alpha/beta heterodimers.,"['fhuB', 'CD630_28770']"
89,Q183D0,['cysteine-S-conjugate beta-lyase'],Heterotetramer of two alpha and two beta chains arranged as a dimer of alpha/beta heterodimers.,[]
90,Q184G7,['CRISPR-associated endoribonuclease Cas2'],"Homodimer, forms a heterotetramer with a Cas1 homodimer.","['cas2', 'CD630_29750']"
91,Q183W1,"['ABC-type transport system, ferrichrome-specific permease']","Homodimer, forms a heterotetramer with a Cas1 homodimer.","['fhuG', 'CD630_28760']"
92,Q183W2,"['ABC-type transport system, ferrichrome-specific ATP-binding protein']","Homodimer, forms a heterotetramer with a Cas1 homodimer.","['fhuC', 'CD630_28750']"
93,Q184L6,['cysteine-S-conjugate beta-lyase'],"Homodimer, forms a heterotetramer with a Cas1 homodimer.","['malY', 'CD630_30290']"
94,Q18D67,['ABC transporter ATP-binding protein'],"Homodimer, forms a heterotetramer with a Cas1 homodimer.","['cbiO', 'CD630_03270']"
95,Q184M0,['Aminotransferase'],"Homodimer, forms a heterotetramer with a Cas1 homodimer.",[]
96,Q18D63,['Cobalt transport protein CbiM'],"Forms an energy-coupling factor (ECF) transporter complex composed of an ATP-binding protein (A component, CbiO), a transmembrane protein (T component, CbiQ) and 2 possible substrate-capture proteins (S components, CbiM and CbiN) of unknown stoichimetry.","['cbiM', 'CD630_03240']"
97,Q18CJ3,"['Energy-coupling factor transporter transmembrane protein EcfT', 'ECF transporter T component EcfT']","Forms a stable energy-coupling factor (ECF) transporter complex composed of 2 membrane-embedded substrate-binding proteins (S component), 2 ATP-binding proteins (A component) and 2 transmembrane proteins (T component).","['cbiQ', 'ecfT', 'CD630_01020']"
98,Q188L7,"['ABC-type transport system, cobalt-specific ATP-binding protein Tn1549-like, CTn2-Orf26']","Forms a stable energy-coupling factor (ECF) transporter complex composed of 2 membrane-embedded substrate-binding proteins (S component), 2 ATP-binding proteins (A component) and 2 transmembrane proteins (T component).",[]
99,Q18D62,['Cobalt transport protein CbiN'],"Forms an energy-coupling factor (ECF) transporter complex composed of an ATP-binding protein (A component, CbiO), a transmembrane protein (T component, CbiQ) and 2 possible substrate-capture proteins (S components, CbiM and CbiN) of unknown stoichimetry.","['cbiN', 'CD630_03250']"
100,Q18CC5,"['PTS system, galactitol-specific IIB component']","Forms an energy-coupling factor (ECF) transporter complex composed of an ATP-binding protein (A component, CbiO), a transmembrane protein (T component, CbiQ) and 2 possible substrate-capture proteins (S components, CbiM and CbiN) of unknown stoichimetry.",[]
101,Q18D68,"['ABC-type transport system, cobalt-specific permease']","Forms an energy-coupling factor (ECF) transporter complex composed of an ATP-binding protein (A component, CbiO), a transmembrane protein (T component, CbiQ) and 2 possible substrate-capture proteins (S components, CbiM and CbiN) of unknown stoichimetry.","['cbiQ1', 'CD630_03260']"
102,Q188L8,"['ABC-type transport system, cobalt-specific permease Tn1549-like, CTn2-Orf25']","Forms an energy-coupling factor (ECF) transporter complex composed of an ATP-binding protein (A component, CbiO), a transmembrane protein (T component, CbiQ) and 2 possible substrate-capture proteins (S components, CbiM and CbiN) of unknown stoichimetry.",[]
103,Q18AT4,"['PTS system, IIB component']","Forms an energy-coupling factor (ECF) transporter complex composed of an ATP-binding protein (A component, CbiO), a transmembrane protein (T component, CbiQ) and 2 possible substrate-capture proteins (S components, CbiM and CbiN) of unknown stoichimetry.",[]
104,Q183R9,['P-type Ca(2+) transporter'],"Forms an energy-coupling factor (ECF) transporter complex composed of an ATP-binding protein (A component, CbiO), a transmembrane protein (T component, CbiQ) and 2 possible substrate-capture proteins (S components, CbiM and CbiN) of unknown stoichimetry.",[]
105,Q185K1,"['PTS system, fructose/mannitol family IIB component']","Forms an energy-coupling factor (ECF) transporter complex composed of an ATP-binding protein (A component, CbiO), a transmembrane protein (T component, CbiQ) and 2 possible substrate-capture proteins (S components, CbiM and CbiN) of unknown stoichimetry.",[]
106,Q186J2,['P-type Ca(2+) transporter'],"Forms an energy-coupling factor (ECF) transporter complex composed of an ATP-binding protein (A component, CbiO), a transmembrane protein (T component, CbiQ) and 2 possible substrate-capture proteins (S components, CbiM and CbiN) of unknown stoichimetry.",[]
107,Q185K0,"['PTS system, fructose/mannitol family IIA component']","Forms an energy-coupling factor (ECF) transporter complex composed of an ATP-binding protein (A component, CbiO), a transmembrane protein (T component, CbiQ) and 2 possible substrate-capture proteins (S components, CbiM and CbiN) of unknown stoichimetry.",[]
108,Q18CD0,"['PTS system, galactitol-specific IIC component']","Forms an energy-coupling factor (ECF) transporter complex composed of an ATP-binding protein (A component, CbiO), a transmembrane protein (T component, CbiQ) and 2 possible substrate-capture proteins (S components, CbiM and CbiN) of unknown stoichimetry.",[]
109,Q187D1,['Na(+)/K(+)-exchanging ATPase'],"The sodium/potassium-transporting ATPase is composed of a catalytic alpha subunit, an auxiliary non-catalytic beta subunit and an additional regulatory subunit.",[]
110,Q182I9,['Cation-transporting P-type ATPase'],"The sodium/potassium-transporting ATPase is composed of a catalytic alpha subunit, an auxiliary non-catalytic beta subunit and an additional regulatory subunit.",[]
111,Q185F2,"['PTS system, fructose/mannitol family IIA component']","The sodium/potassium-transporting ATPase is composed of a catalytic alpha subunit, an auxiliary non-catalytic beta subunit and an additional regulatory subunit.",[]
112,Q18CC6,"['PTS system, galactitol-specific IIA component']","The sodium/potassium-transporting ATPase is composed of a catalytic alpha subunit, an auxiliary non-catalytic beta subunit and an additional regulatory subunit.",[]
113,Q185J8,"['PTS system, fructose/mannitol family IIC component']","The sodium/potassium-transporting ATPase is composed of a catalytic alpha subunit, an auxiliary non-catalytic beta subunit and an additional regulatory subunit.",[]
114,Q180M0,"['Magnesium-transporting ATPase, P-type 1']","The sodium/potassium-transporting ATPase is composed of a catalytic alpha subunit, an auxiliary non-catalytic beta subunit and an additional regulatory subunit.","['mgtA', 'CD630_33730']"
115,Q184L8,"['PTS system, glucose-like IIBC component']","The sodium/potassium-transporting ATPase is composed of a catalytic alpha subunit, an auxiliary non-catalytic beta subunit and an additional regulatory subunit.",[]
116,Q180M4,"['Magnesium-transporting ATPase, P-type 1']","The sodium/potassium-transporting ATPase is composed of a catalytic alpha subunit, an auxiliary non-catalytic beta subunit and an additional regulatory subunit.","['mgtA1', 'CD630_33770']"
117,Q18BE4,['Cysteine desulfurase IscS'],"Homodimer. Forms a heterotetramer with IscU, interacts with other sulfur acceptors.","['iscS2', 'iscS', 'CD630_12790']"
118,Q186E6,"['Potassium-transporting ATPase ATP-binding subunit', 'ATP phosphohydrolase [potassium-transporting] B chain', 'Potassium-binding and translocating subunit B', 'Potassium-translocating ATPase B chain']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['kdpB', 'CD630_15920']"
119,Q184L4,"['PTS system, glucose-like IIA component']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.",[]
120,Q189U9,['Cysteine desulfurase'],"The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['iscS1', 'CD630_07530']"
121,Q186E7,"['Potassium-transporting ATPase potassium-binding subunit', 'ATP phosphohydrolase [potassium-transporting] A chain', 'Potassium-binding and translocating subunit A', 'Potassium-translocating ATPase A chain']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['kdpA', 'CD630_15910']"
122,Q181S2,['cysteine desulfurase'],"The system is composed of three essential subunits: KdpA, KdpB and KdpC.",[]
123,Q182Q6,"['PTS system, mannose-specfic IIA component']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.",[]
124,Q182Q5,['protein-N(pi)-phosphohistidine--D-fructose phosphotransferase'],"The system is composed of three essential subunits: KdpA, KdpB and KdpC.",[]
125,Q180M2,"['Magnesium-transporting ATPase protein C Tn916-like, CTn7-Orf10']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['mgtC', 'CD630_33750']"
126,Q18D42,"['ABC-type transport system, ribose-specific ATP-binding protein']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['rbsA', 'CD630_03010']"
127,Q184K4,"['PTS system, mannose-specfic IIA component']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.",[]
128,Q182Q7,"['PTS system, mannose-specfic IIC component']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.",[]
129,Q181I0,['Methionine gamma-lyase'],"The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['mdeA', 'CD630_35770']"
130,Q187D6,"['Homoserine O-acetyltransferase', 'HAT']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['metA', 'metAA', 'CD630_18260']"
131,Q18D41,"['ABC-type transport system, ribose-specific permease']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['rbsC', 'CD630_03020']"
132,Q184K5,['protein-N(pi)-phosphohistidine--D-fructose phosphotransferase'],"The system is composed of three essential subunits: KdpA, KdpB and KdpC.",[]
133,Q186E2,"['ABC-type transport system, sugar-family ATP-binding protein']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.",[]
134,Q184K3,"['PTS system, mannose-specfic IIC component']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.",[]
135,Q18D38,"['ABC-type transport system, ribose-specific extracellular solute-binding protein']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['rbsB', 'CD630_03000']"
136,Q186E3,"['ABC-type transport system, sugar-family permease']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.",[]
137,Q186E4,"['ABC-type transport system, sugar-family extracellular solute-binding protein']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.",[]
138,Q182J6,"['PTS system, glucose-like IIA component']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.",[]
139,Q188N3,['2-amino-4-ketopentanoate thiolase alpha subunit'],"The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['ortA', 'CD630_04430']"
140,Q183C9,['Aspartate--ammonia ligase'],"The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['asnA', 'CD630_26950']"
141,Q182J8,"['PTS system, glucose-like IIBC component']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.",[]
142,Q188I0,['asparagine synthase (glutamine-hydrolyzing)'],"The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['asnB', 'CD630_03910']"
143,Q188N9,['2-amino-4-ketopentanoate thiolase beta subunit'],"The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['ortB', 'CD630_04440']"
144,Q188N7,['D-ornithine aminomutase E component'],"The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['oraE', 'CD630_04460']"
145,Q186I9,['asparagine synthase (glutamine-hydrolyzing)'],"The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['asnB1', 'CD630_16320']"
146,Q188N8,['D-ornithine aminomutase S component'],"The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['oraS', 'CD630_04450']"
147,Q188N4,"['2,4-diaminopentanoate dehydrogenase']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['ord', 'CD630_04420']"
148,Q183A1,"['PTS system, glucose-specific IIA component']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['ptsG-A', 'CD630_26660']"
149,Q181J2,['Carbamoyl-phosphate synthase large chain'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.","['carB2', 'carB', 'CD630_35900']"
150,Q184P4,"['PTS system, alpha-glucoside-specific IIA component']","Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.",[]
151,Q18BX0,"['Dihydropteroate synthase', 'DHPS']","Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.","['folP', 'CD630_14500']"
152,Q181J0,['Carbamoyl-phosphate synthase large chain'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.","['carB1', 'carB', 'CD630_35880']"
153,Q18BX4,['2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.","['folK', 'CD630_14520']"
154,Q184T8,"['PTS system, glucose-like IIBC component']","Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.",[]
155,Q188A1,['Arginine biosynthesis bifunctional protein ArgJ'],Heterotetramer of two alpha and two beta chains.,"['argJ', 'CD630_20330']"
156,Q184U0,"['PTS system, glucose-like IIA component']",Heterotetramer of two alpha and two beta chains.,[]
157,Q18BW5,['aminodeoxychorismate synthase'],Heterotetramer of two alpha and two beta chains.,"['pabB', 'CD630_14460']"
158,Q18BW6,['Para-aminobenzoate/anthranilate synthase glutamine amidotransferase component II'],Heterotetramer of two alpha and two beta chains.,"['pabA', 'CD630_14450']"
159,Q18C58,['glutamate synthase (NADPH)'],Heterotetramer of two alpha and two beta chains.,"['aspB1', 'CD630_15370']"
160,Q185L7,['Succinate-semialdehyde dehydrogenase (NAD(P)+)'],Heterotetramer of two alpha and two beta chains.,"['sucD', 'CD630_23420']"
161,Q183A0,"['PTS system, glucose-specific IIBC component']",Heterotetramer of two alpha and two beta chains.,"['ptsG-BC', 'CD630_26670']"
162,Q183H2,['Nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase'],Heterotetramer of two alpha and two beta chains.,[]
163,Q184P8,"['PTS system, alpha-glucoside-specific IIBC component']",Heterotetramer of two alpha and two beta chains.,[]
164,Q17ZZ4,['tetrahydrofolate synthase'],Monomer.,"['folC', 'CD630_32530']"
165,Q18AJ4,['Serine-pyruvate aminotransferase'],Monomer.,[]
166,Q18CM9,"['PTS system, lactose/cellobiose-family IIA component']",Monomer.,[]
167,Q182L9,"['Aminotransferase, alanine--glyoxylate transaminase']",Monomer.,[]
168,Q18CM7,['Permease IIC component'],Monomer.,[]
169,Q18B90,['Endolytic murein transglycosylase'],Monomer.,"['mltG', 'CD630_12260']"
170,Q18BW9,['Aminodeoxychorismate lyase (4-amino-4-deoxychorismate lyase) (ADC lyase) (ADCL)'],Monomer.,"['pabC', 'CD630_14470']"
171,Q18CS0,['Glutamate dehydrogenase'],Monomer.,"['gluD', 'CD630_01790']"
172,Q181U6,['D-aminoacylase'],Monomer.,[]
173,Q184N6,"['PTS system, lactose/cellobiose-family IIB subunit']",Monomer.,[]
174,Q185U6,['4-aminobutyrate aminotransferase'],Monomer.,"['gabT', 'CD630_21580']"
175,Q18A55,['Permease IIC component'],Monomer.,[]
