UniProtID,Unnamed: 0,proteinNames,txt_subunit,geneNames,subunitnumber
P74578,17,['Quinolinate synthase'],Homotrimer.,"['nadA', 'sll0622']",3
P74301,18,['Probable nicotinate-nucleotide pyrophosphorylase [carboxylating]'],Hexamer formed by 3 homodimers.,"['nadC', 'slr0936']",2
P37294,19,"['15-cis-phytoene synthase', 'PSase']",Hexamer formed by 3 homodimers.,"['crtB', 'pys', 'slr1255']",2
P29273,20,['Phytoene dehydrogenase'],Hexamer formed by 3 homodimers.,"['pds', 'crtD', 'slr1254']",2
P74591,21,"['Shikimate dehydrogenase (NADP(+))', 'SDH']",Homodimer.,"['aroE', 'slr1559']",2
P74306,22,"['Zeta-carotene desaturase', ""9,9'-di-cis-zeta-carotene desaturase"", 'Carotene 7,8-desaturase']",Homodimer.,"['crtQ', 'slr0940']",2
P73246,23,"['Probable nicotinate-nucleotide adenylyltransferase', 'Deamido-NAD(+) diphosphorylase', 'Deamido-NAD(+) pyrophosphorylase', 'Nicotinate mononucleotide adenylyltransferase', 'NaMN adenylyltransferase']",Homodimer.,"['nadD', 'sll1916']",2
P72796,24,"['Shikimate kinase', 'SK']",Monomer.,"['aroK', 'sll1669']",1
Q55455,25,['prolycopene isomerase'],Monomer.,[],1
Q59975,26,['3-phosphoshikimate 1-carboxyvinyltransferase'],Monomer.,"['aroA', 'slr0444']",1
P74454,27,['Sll0147 protein'],Monomer.,[],1
P74292,28,['Glutamine-dependent NAD(+) synthetase'],Monomer.,"['nadE', 'slr1691']",1
P23353,29,"['Chorismate synthase', 'CS']",Homotetramer.,"['aroC', 'sll1747']",4
P20170,30,['Anthranilate synthase component 1'],Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,"['trpE', 'slr0738']",2
P73955,31,['NAD kinase 1'],Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,"['nadK1', 'sll1415']",2
P74430,32,['NAD kinase 2'],Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,"['nadK2', 'slr0400']",2
Q55929,33,['Nicotinamide phosphoribosyltransferase'],Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,[],2
Q55382,34,['Aspartate 1-decarboxylase'],Heterooctamer of four alpha and four beta subunits.,"['panD', 'sll0892']",4
Q55778,35,['Glutamate--tRNA ligase'],Monomer.,"['gltX', 'sll0179']",1
P28463,36,"['Glutamyl-tRNA reductase', 'GluTR']",Homodimer.,"['hemA', 'slr1808']",2
Q55665,37,"['Glutamate-1-semialdehyde 2,1-aminomutase', 'GSA']",Homodimer.,"['hemL', 'gsa', 'sll0017']",2
P77969,38,['Delta-aminolevulinic acid dehydratase'],Homooctamer.,"['hemB', 'sll1994']",8
P73660,39,"['Porphobilinogen deaminase', 'PBG', 'Hydroxymethylbilane synthase', 'HMBS', 'Pre-uroporphyrinogen synthase']",Monomer.,"['hemC', 'slr1887']",1
P52997,40,['3-methyl-2-oxobutanoate hydroxymethyltransferase'],Homodecamer; pentamer of dimers.,"['panB', 'slr0526']",10
Q55074,41,['Bifunctional pantoate ligase/cytidylate kinase'],Homodecamer; pentamer of dimers.,"['panC/cmk', 'panC/kcy', 'sll1249']",10
P73617,42,['Anthranilate phosphoribosyltransferase'],Homodimer.,"['trpD', 'slr1867']",2
P74045,43,"['Type III pantothenate kinase', 'PanK-III', 'Pantothenic acid kinase']",Homodimer.,"['coaX', 'slr0812']",2
P54224,44,['Uroporphyrinogen decarboxylase'],Homodimer.,"['hemE', 'slr0536']",2
P74435,45,"[""N-(5'-phosphoribosyl)anthranilate isomerase"", 'PRAI']",Homodimer.,"['trpF', 'sll0356']",2
Q55508,46,"['Indole-3-glycerol phosphate synthase', 'IGPS']",Homodimer.,"['trpC', 'slr0546']",2
P73881,47,"['Coenzyme A biosynthesis bifunctional protein CoaBC', 'DNA/pantothenate metabolism flavoprotein', 'Phosphopantothenoylcysteine synthetase/decarboxylase', 'PPCS-PPCDC']",Homodimer.,"['coaBC', 'dfp', 'sll0250']",2
Q59992,48,['Tryptophan synthase beta chain'],Tetramer of two alpha and two beta chains.,"['trpB', 'slr0543']",2
Q55435,49,"['Phosphopantetheine adenylyltransferase', 'Dephospho-CoA pyrophosphorylase', 'Pantetheine-phosphate adenylyltransferase', 'PPAT']",Homohexamer.,"['coaD', 'kdtB', 'slr0847']",6
P72848,50,['Oxygen-dependent coproporphyrinogen-III oxidase'],Homodimer.,"['hemF', 'sll1185']",2
P77960,51,['Tryptophan synthase alpha chain'],Tetramer of two alpha and two beta chains.,"['trpA', 'slr0966']",2
A0A317Y8E3,52,['Oxygen-independent coproporphyrinogen-III oxidase-like protein sll1917'],Tetramer of two alpha and two beta chains.,"['sll1917', 'Zm00014a_012822']",2
Q55515,53,['Dephospho-CoA kinase'],Tetramer of two alpha and two beta chains.,"['coaE', 'slr0553']",2
P72720,54,"['Glutamine--fructose-6-phosphate aminotransferase [isomerizing]', 'D-fructose-6-phosphate amidotransferase', 'GFAT', 'Glucosamine-6-phosphate synthase', 'Hexosephosphate aminotransferase', 'L-glutamine--D-fructose-6-phosphate amidotransferase']",Homodimer.,"['glmS', 'sll0220']",2
P74132,55,"['Oxygen-independent coproporphyrinogen III oxidase', 'CPO']",Monomer.,"['hemN', 'sll1876']",1
P74003,56,"['Release factor glutamine methyltransferase', 'RF MTase', 'M.Ssp6803HemKP', 'N5-glutamine methyltransferase PrmC', 'Protein-(glutamine-N5) MTase PrmC', 'Protein-glutamine N-methyltransferase PrmC']",Monomer.,"['prmC', 'sll1237']",1
P72793,57,['Protoporphyrinogen IX oxidase'],"Homodimer. Can also form higher oligomers, most probably tetramers. Interacts with Sll1106, however it is unlikely that Sll1106 is required for PPO function.","['hemJ', 'slr1790']",2
P73133,58,"['Acetylornithine aminotransferase', 'ACOAT']",Homodimer.,"['argD', 'slr1022']",2
P72772,59,"['Magnesium-chelatase subunit ChlD', 'Mg-chelatase subunit D']",Homodimer.,"['chlD', 'slr1777']",2
P73648,60,['Phosphoglucosamine mutase'],Homodimer.,"['glmM', 'sll1758']",2
Q55504,61,['Bifunctional protein GlmU'],Homotrimer.,"['glmU', 'sll0899']",3
Q55673,62,"['UDP-N-acetylglucosamine 1-carboxyvinyltransferase', 'Enoylpyruvate transferase', 'UDP-N-acetylglucosamine enolpyruvyl transferase', 'EPT']",Homotrimer.,"['murA', 'murZ', 'slr0017']",3
P55037,63,['Ferredoxin-dependent glutamate synthase 1'],Homotrimer.,"['gltB', 'sll1502']",3
P74529,64,['UDP-N-acetylenolpyruvoylglucosamine reductase'],Homotrimer.,"['murB', 'slr1424']",3
P74528,65,['UDP-N-acetylmuramate--L-alanine ligase'],Homotrimer.,"['murC', 'slr1423']",3
P51634,66,['Magnesium-chelatase subunit ChlI'],Homotrimer.,"['chlI', 'slr1030']",3
P77961,67,"['Glutamine synthetase', 'GS', 'Glutamate--ammonia ligase', 'Glutamine synthetase I beta', 'GSI beta']",Oligomer of 12 subunits arranged in the form of two hexagons.,"['glnA', 'slr1756']",1
Q55467,68,['Magnesium-protoporphyrin O-methyltransferase'],Oligomer of 12 subunits arranged in the form of two hexagons.,"['chlM', 'slr0525']",1
P73668,69,"['UDP-N-acetylmuramoylalanine--D-glutamate ligase', 'D-glutamic acid-adding enzyme', 'UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase']",Oligomer of 12 subunits arranged in the form of two hexagons.,"['murD', 'sll2010']",1
P73903,70,['Glutaminase'],Homotetramer.,"['glsA', 'slr2079']",4
P54386,71,"['NADP-specific glutamate dehydrogenase', 'NADP-GDH']",Homohexamer.,"['gdhA', 'slr0710']",6
Q55469,72,"['UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase', 'Meso-A2pm-adding enzyme', 'Meso-diaminopimelate-adding enzyme', 'UDP-MurNAc-L-Ala-D-Glu:meso-diaminopimelate ligase', 'UDP-MurNAc-tripeptide synthetase', 'UDP-N-acetylmuramyl-tripeptide synthetase']",Homohexamer.,"['murE', 'slr0528']",6
P72584,73,"['Magnesium-protoporphyrin IX monomethyl ester [oxidative] cyclase 1', 'Mg-protoporphyrin IX monomethyl ester oxidative cyclase 1']",Homohexamer.,"['acsF1', 'sll1214']",6
P73071,74,['Glutamate 5-kinase'],Homohexamer.,"['proB', 'slr2035']",6
P74134,75,"['Magnesium-protoporphyrin IX monomethyl ester [oxidative] cyclase 2', 'Mg-protoporphyrin IX monomethyl ester oxidative cyclase 2']",Homohexamer.,"['acsF2', 'sll1874']",6
P73737,76,['Glutamate racemase'],Homohexamer.,"['murI', 'slr1746']",6
P54902,77,"['Gamma-glutamyl phosphate reductase 1', 'GPR 1', 'Glutamate-5-semialdehyde dehydrogenase 1', 'Glutamyl-gamma-semialdehyde dehydrogenase 1', 'GSA dehydrogenase 1']",Homohexamer.,"['proA1', 'proA', 'sll0373']",6
P54918,78,['Alanine racemase'],Homohexamer.,"['alr', 'slr0827']",6
P74473,79,['Slr1923 protein'],Homohexamer.,[],6
Q55167,80,"['Gamma-glutamyl phosphate reductase 2', 'GPR 2', 'Glutamate-5-semialdehyde dehydrogenase 2', 'Glutamyl-gamma-semialdehyde dehydrogenase 2', 'GSA dehydrogenase 2']",Homohexamer.,"['proA2', 'sll0461']",6
Q59987,81,"['Light-dependent protochlorophyllide reductase', 'PCR']",Homohexamer.,"['por', 'pcr', 'slr0506']",6
P73632,82,"['D-alanine--D-alanine ligase', 'D-Ala-D-Ala ligase', 'D-alanylalanine synthetase']",Homohexamer.,"['ddl', 'ddlA', 'slr1874']",6
P45450,83,"['UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase', 'D-alanyl-D-alanine-adding enzyme', 'UDP-MurNAc-pentapeptide synthetase']",Homohexamer.,"['murF', 'slr1351']",6
P28372,84,['Light-independent protochlorophyllide reductase subunit N'],"Protochlorophyllide reductase is composed of three subunits; ChlL, ChlN and ChlB. Forms a heterotetramer of two ChlB and two ChlN subunits.","['chlN', 'slr0750']",2
P74572,85,['Pyrroline-5-carboxylate reductase'],"Protochlorophyllide reductase is composed of three subunits; ChlL, ChlN and ChlB. Forms a heterotetramer of two ChlB and two ChlN subunits.","['proC', 'slr0661']",2
P28373,86,['Light-independent protochlorophyllide reductase iron-sulfur ATP-binding protein'],"Homodimer. Protochlorophyllide reductase is composed of three subunits; ChlL, ChlN and ChlB.","['chlL', 'frxC', 'slr0749']",2
Q55986,87,['Phospho-N-acetylmuramoyl-pentapeptide-transferase'],"Homodimer. Protochlorophyllide reductase is composed of three subunits; ChlL, ChlN and ChlB.","['mraY', 'sll0657']",2
P74122,88,['Arginine biosynthesis bifunctional protein ArgJ'],Heterotetramer of two alpha and two beta chains.,"['argJ', 'sll1883']",2
P74657,89,['UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase'],Heterotetramer of two alpha and two beta chains.,"['murG', 'slr1656']",2
Q55607,90,['Light-independent protochlorophyllide reductase subunit B'],"Protochlorophyllide reductase is composed of three subunits; ChlL, ChlN and ChlB. Forms a heterotetramer of two ChlB and two ChlN subunits.","['chlB', 'slr0772']",2
P54984,91,['Probable hydrolase sll0100'],"Protochlorophyllide reductase is composed of three subunits; ChlL, ChlN and ChlB. Forms a heterotetramer of two ChlB and two ChlN subunits.",[],2
P73326,92,"['Acetylglutamate kinase', 'N-acetyl-L-glutamate 5-phosphotransferase', 'NAG kinase', 'NAGK']","Protochlorophyllide reductase is composed of three subunits; ChlL, ChlN and ChlB. Forms a heterotetramer of two ChlB and two ChlN subunits.","['argB', 'slr1898']",2
P73677,93,['Methylenetetrahydrofolate reductase'],"Protochlorophyllide reductase is composed of three subunits; ChlL, ChlN and ChlB. Forms a heterotetramer of two ChlB and two ChlN subunits.",[],2
Q55759,94,['GTP cyclohydrolase 1'],"Toroid-shaped homodecamer, composed of two pentamers of five dimers.","['folE', 'slr0426']",10
P54899,95,"['N-acetyl-gamma-glutamyl-phosphate reductase', 'AGPR']","Toroid-shaped homodecamer, composed of two pentamers of five dimers.","['argC', 'sll0080']",10
Q55928,96,['Bifunctional NMN adenylyltransferase/Nudix hydrolase'],"Toroid-shaped homodecamer, composed of two pentamers of five dimers.",[],10
Q55497,97,"['Ornithine carbamoyltransferase', 'OTCase']","Toroid-shaped homodecamer, composed of two pentamers of five dimers.","['argF', 'sll0902']",10
Q55381,98,['Slr0920 protein'],"Toroid-shaped homodecamer, composed of two pentamers of five dimers.",[],10
Q55684,99,"['Undecaprenyl-diphosphatase', 'Bacitracin resistance protein', 'Undecaprenyl pyrophosphate phosphatase']","Toroid-shaped homodecamer, composed of two pentamers of five dimers.","['uppP', 'bacA', 'upk', 'sll0210']",10
P73257,100,"['Argininosuccinate lyase', 'ASAL']","Toroid-shaped homodecamer, composed of two pentamers of five dimers.","['argH', 'slr1133']",10
P73411,101,"['Glucose-6-phosphate 1-dehydrogenase', 'G6PD']","Toroid-shaped homodecamer, composed of two pentamers of five dimers.","['zwf', 'slr1843']",10
P77973,102,['Argininosuccinate synthase'],Homotetramer.,"['argG', 'slr0585']",4
P74342,103,"['Probable dihydroneopterin aldolase', 'DHNA']",Homotetramer.,"['folB', 'slr1626']",4
P74618,104,"['6-phosphogluconolactonase', '6PGL']",Homotetramer.,"['pgl', 'devB', 'sll1479']",4
Q55756,105,['Carbamoyl phosphate synthase large chain'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate. Tetramer of heterodimers (alpha,beta)4.","['carB', 'sll0370']",1
P72894,106,['Slr1616 protein'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate. Tetramer of heterodimers (alpha,beta)4.",[],1
P52208,107,"['6-phosphogluconate dehydrogenase, decarboxylating']",Homodimer.,"['gnd', 'sll0329']",2
Q55811,108,['Aldehyde dehydrogenase'],Homodimer.,[],2
P74587,109,['Carbamoyl phosphate synthase small chain'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate. Tetramer of heterodimers (alpha,beta)4.","['carA', 'sll1498']",1
Q55766,110,['Ribose-5-phosphate isomerase A'],Homodimer.,"['rpiA', 'slr0194']",2
P74733,111,['Carbamate kinase'],Homodimer.,"['arcC', 'sll0573']",2
P72736,112,"['2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase', '6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase', 'PPPK', '7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase', 'HPPK']",Homodimer.,"['folK', 'slr1093']",2
P73448,113,['Nitrate reductase'],Homodimer.,"['narB', 'sll1454']",2
P73248,114,"['Dihydropteroate synthase', 'DHPS']",Homodimer.,"['folP', 'slr2026']",2
P73575,115,['Slr0887 protein'],Homodimer.,[],2
P55038,116,['Ferredoxin-dependent glutamate synthase 2'],Homodimer.,"['gltS', 'sll1499']",2
P74535,117,['Sll1336 protein'],Homodimer.,[],2
P74130,118,['Anthranilate synthase component I-like protein'],Tetramer of two components I and two components II.,"['trpE2', 'slr1979']",2
P74061,119,['Ribulose-phosphate 3-epimerase'],Homohexamer.,"['rpe', 'sll0807']",6
Q55629,120,"['L-amino acid dehydrogenase', 'L-amino acid:plastoquinone oxidoreductase', 'L-arginine dehydrogenase']",Homohexamer.,[],6
P72797,121,['Transaldolase'],Homohexamer.,"['tal', 'talB', 'slr1793']",6
P73270,122,['Probable agmatinase 2'],Homohexamer.,"['speB2', 'sll1077']",6
P54206,123,"['Ribulose bisphosphate carboxylase small subunit', 'RuBisCO small subunit']","Heterohexadecamer of 8 large and 8 small subunits. RuBisCO interacts with the C-terminus of CcmM, and can be found in complexes that also include carbonic anhydrase (ccaA) (PubMed:17993516).","['cbbS', 'rbcS', 'slr0012']",1
P72703,124,['Agmatinase 1'],"Heterohexadecamer of 8 large and 8 small subunits. RuBisCO interacts with the C-terminus of CcmM, and can be found in complexes that also include carbonic anhydrase (ccaA) (PubMed:17993516).","['speB1', 'sll0228']",1
Q55135,125,['Formyltetrahydrofolate deformylase'],"Heterohexadecamer of 8 large and 8 small subunits. RuBisCO interacts with the C-terminus of CcmM, and can be found in complexes that also include carbonic anhydrase (ccaA) (PubMed:17993516).","['purU', 'sll0070']",1
P73327,126,['Urease accessory protein UreF'],"UreD, UreF and UreG form a complex that acts as a GTP-hydrolysis-dependent molecular chaperone, activating the urease apoprotein by helping to assemble the nickel containing metallocenter of UreC. The UreE protein probably delivers the nickel.","['ureF', 'slr1899']",2
Q55626,127,['Bifunctional protein FolD'],Homodimer.,"['folD', 'sll0753']",2
P54205,128,"['Ribulose bisphosphate carboxylase large chain', 'RuBisCO large subunit']","Heterohexadecamer of 8 large chains and 8 small chains; disulfide-linked. The disulfide link is formed within the large subunit homodimers (By similarity). RuBisCO interacts with the C-terminus of CcmM, and can be found in complexes that also include carbonic anhydrase (ccaA). RuBisCO associates with both the internal and shell portion of carboxysomes (PubMed:17993516).","['cbbL', 'rbcL', 'slr0009']",2
P73796,129,['Urease subunit gamma'],"Heterotrimer of UreA (gamma), UreB (beta) and UreC (alpha) subunits. Three heterotrimers associate to form the active enzyme.","['ureA', 'slr1256']",1
P72955,130,['Urease accessory protein UreG'],"Homodimer. UreD, UreF and UreG form a complex that acts as a GTP-hydrolysis-dependent molecular chaperone, activating the urease apoprotein by helping to assemble the nickel containing metallocenter of UreC. The UreE protein probably delivers the nickel.","['ureG', 'sll0643']",2
P37101,131,['Phosphoribulokinase'],"Homodimer. UreD, UreF and UreG form a complex that acts as a GTP-hydrolysis-dependent molecular chaperone, activating the urease apoprotein by helping to assemble the nickel containing metallocenter of UreC. The UreE protein probably delivers the nickel.","['prk', 'ptk', 'sll1525']",2
P74746,132,['Slr0600 protein'],"Homodimer. UreD, UreF and UreG form a complex that acts as a GTP-hydrolysis-dependent molecular chaperone, activating the urease apoprotein by helping to assemble the nickel containing metallocenter of UreC. The UreE protein probably delivers the nickel.",[],2
P74386,133,['Urease subunit beta'],"Heterotrimer of UreA (gamma), UreB (beta) and UreC (alpha) subunits. Three heterotrimers associate to form the active enzyme.","['ureB', 'sll0420']",1
Q54735,134,['Carbonic anhydrase'],A hexamer formed by a trimer of dimers. Interacts with the first 260 residues of CcmM; both the N-terminal 206 residues and the C-terminal tail contribute to CcmM binding (PubMed:27729545). Interacts with full-length and the N-terminal 249 residues of CcmM. A probable CcmM-CcaA-CcmN complex as well as a CcaA-RuBisCO-CcmM complex can also be isolated (PubMed:17993516).,"['ccaA', 'icfA', 'slr1347']",1
Q55848,135,"['Ribose-phosphate pyrophosphokinase', 'RPPK', '5-phospho-D-ribosyl alpha-1-diphosphate synthase', 'Phosphoribosyl diphosphate synthase', 'Phosphoribosyl pyrophosphate synthase']",Homohexamer.,"['prs', 'prsA', 'sll0469']",6
P73061,136,['Urease subunit alpha'],"Heterotrimer of UreA (gamma), UreB (beta) and UreC (alpha) subunits. Three heterotrimers associate to form the active enzyme.","['ureC', 'sll1750']",1
Q55452,137,['Uncharacterized protein sll0036'],"Heterotrimer of UreA (gamma), UreB (beta) and UreC (alpha) subunits. Three heterotrimers associate to form the active enzyme.",[],1
P80507,138,['Inorganic pyrophosphatase'],Homohexamer.,"['ppa', 'ipyR', 'slr1622']",6
P73047,139,['Urease accessory protein UreD'],"UreD, UreF and UreG form a complex that acts as a GTP-hydrolysis-dependent molecular chaperone, activating the urease apoprotein by helping to assemble the nickel containing metallocenter of UreC. The UreE protein probably delivers the nickel.","['ureD', 'sll1639']",2
Q55898,140,"['Polyphosphate kinase', 'ATP-polyphosphate phosphotransferase', 'Polyphosphoric acid kinase']","UreD, UreF and UreG form a complex that acts as a GTP-hydrolysis-dependent molecular chaperone, activating the urease apoprotein by helping to assemble the nickel containing metallocenter of UreC. The UreE protein probably delivers the nickel.","['ppk', 'sll0290']",2
Q55595,141,"['Probable lactoylglutathione lyase', 'Aldoketomutase', 'Glyoxalase I', 'Glx I', 'Ketone-aldehyde mutase', 'Methylglyoxalase', 'S-D-lactoylglutathione methylglyoxal lyase']","UreD, UreF and UreG form a complex that acts as a GTP-hydrolysis-dependent molecular chaperone, activating the urease apoprotein by helping to assemble the nickel containing metallocenter of UreC. The UreE protein probably delivers the nickel.","['gloA', 'slr0381']",2
P72933,142,['Hydroxyacylglutathione hydrolase'],Monomer.,"['gloB', 'sll1019']",1
P22039,143,['Uncharacterized PKHD-type hydroxylase sll0191'],Monomer.,[],1
P73799,144,['Slr1259 protein'],Monomer.,[],1
P74376,145,['Sll0428 protein'],Monomer.,[],1
P74690,146,['Probable phosphoketolase'],Monomer.,[],1
P77968,147,['Superoxide dismutase [Fe]'],Homodimer.,"['sodB', 'slr1516']",2
P73911,148,"['Catalase-peroxidase', 'CP']",Homodimer.,"['katG', 'sll1987']",2
Q55517,149,['Sll0529 protein'],Homodimer.,[],2
P74576,150,"['Biosynthetic arginine decarboxylase 1', 'ADC 1']",Homodimer.,"['speA1', 'speA', 'slr0662']",2
P19050,151,"['NAD(P)H-quinone oxidoreductase subunit K 1', 'NAD(P)H dehydrogenase I subunit K 1', 'NDH-1 subunit K 1', 'NDH-K 1']",NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,"['ndhK1', 'psbG', 'slr1280']",1
P72587,152,"['Biosynthetic arginine decarboxylase 2', 'ADC 2']",NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,"['speA2', 'speA', 'slr1312']",1
P26525,153,"['NAD(P)H-quinone oxidoreductase subunit I', 'NAD(P)H dehydrogenase I subunit I', 'NDH-1 subunit I', 'NDH-I']",NDH-1 is composed of at least 11 different subunits.,"['ndhI', 'sll0520']",1
P73824,154,['Hydroperoxy fatty acid reductase Gpx2'],Monomer.,"['gpx2', 'slr1992']",1
P74250,155,['Hydroperoxy fatty acid reductase gpx1'],Monomer.,"['gpx1', 'slr1171']",1
P73492,156,['Probable glutaredoxin ssr2061'],Monomer.,[],1
P19125,157,"['NAD(P)H-quinone oxidoreductase subunit J', 'NAD(P)H dehydrogenase subunit J', 'NADH-plastoquinone oxidoreductase subunit J', 'NDH-1 subunit J', 'NDH-J', 'ORF 155']",NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,"['ndhJ', 'slr1281']",1
P19045,158,"['NAD(P)H-quinone oxidoreductase subunit 3', 'NAD(P)H dehydrogenase subunit 3', 'NADH-plastoquinone oxidoreductase subunit 3', 'NDH-1 subunit 3', 'NDH-C']",NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,"['ndhC', 'slr1279']",1
P74593,159,['Probable glutaredoxin slr1562'],NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,[],1
P74193,160,"['Threonine synthase', 'TS']",NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,"['thrC', 'sll1172']",1
P74795,161,['Ssl0352 protein'],NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,[],1
P73646,162,['Homoserine kinase'],NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,"['thrB', 'sll1760']",1
P26523,163,"['NAD(P)H-quinone oxidoreductase chain 6', 'NAD(P)H dehydrogenase I, chain 6', 'NDH-1, chain 6']",NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,"['ndhG', 'sll0521']",1
P52986,164,"['Homoserine dehydrogenase', 'HDH']",NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,"['hom', 'sll0455']",1
P74165,165,['Beta-monoglucosyldiacylglycerol synthase'],NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,[],1
P26524,166,"['NAD(P)H-quinone oxidoreductase subunit 4L', 'NAD(P)H dehydrogenase subunit 4L', 'NADH-plastoquinone oxidoreductase subunit 4L', 'NDH-1, subunit 4L', 'NDH-E']",NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,"['ndhE', 'sll0522']",1
Q55512,167,['Aspartate-semialdehyde dehydrogenase'],Homodimer.,"['asd', 'slr0549']",2
P73948,168,['Slr1508 protein'],Homodimer.,[],2
Q55513,169,"['4-hydroxy-tetrahydrodipicolinate synthase', 'HTPA synthase']",Homotetramer; dimer of dimers.,"['dapA', 'slr0550']",4
P74089,170,"['Serine acetyltransferase', 'SAT']",Homotetramer; dimer of dimers.,"['cysE', 'slr1348']",4
P32421,171,"['NAD(P)H-quinone oxidoreductase chain 4-1', 'NAD(P)H dehydrogenase I, subunit D-1', 'NDH-1, chain 4-1']",Homotetramer; dimer of dimers.,"['ndhD1', 'ndhD', 'slr0331']",4
P72642,172,"['4-hydroxy-tetrahydrodipicolinate reductase', 'HTPA reductase']",Homotetramer; dimer of dimers.,"['dapB', 'sll1058']",4
P74338,173,['NAD(P)H-quinone oxidoreductase subunit M'],NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,"['ndhM', 'slr1623']",1
