,UniProtID,proteinNames,txt_subunit,geneNames
15,P40989,"['1,3-beta-glucan synthase component GSC2', '1,3-beta-D-glucan-UDP glucosyltransferase', 'FK506 sensitivity protein 2', 'Glucan synthase of cerevisiae protein 2']","Component of the 1,3-beta-glucan synthase (GS) complex, composed of two alternate catalytic subunits FKS1 or GSC2, and a regulatory subunit RHO1. Interacts with SMK1.","['GSC2', 'FKS2', 'GLS2', 'YGR032W']"
16,J5S8X4,"['1,3-beta-glucanosyltransferase']","Component of the 1,3-beta-glucan synthase (GS) complex, composed of two alternate catalytic subunits FKS1 or GSC2, and a regulatory subunit RHO1. Interacts with SMK1.","['YOL132W', 'SKDI15G0280', 'SKDI_15G0280', 'SKUD_200604']"
17,J4U109,['ADH4-like protein'],"Component of the 1,3-beta-glucan synthase (GS) complex, composed of two alternate catalytic subunits FKS1 or GSC2, and a regulatory subunit RHO1. Interacts with SMK1.","['YGL256W', 'SKUD_204908']"
18,J6EKQ6,['alcohol dehydrogenase'],"Component of the 1,3-beta-glucan synthase (GS) complex, composed of two alternate catalytic subunits FKS1 or GSC2, and a regulatory subunit RHO1. Interacts with SMK1.","['YBR145W', 'SKDI02G2550', 'SKDI_02G2550', 'SKUD_205114']"
19,J6ELC7,['Elongation of fatty acids protein'],"Component of the 1,3-beta-glucan synthase (GS) complex, composed of two alternate catalytic subunits FKS1 or GSC2, and a regulatory subunit RHO1. Interacts with SMK1.","['YCR034W', 'SKDI03G1010', 'SKDI_03G1010', 'SKUD_203507']"
20,J6EHB4,"['1,3-beta-glucanosyltransferase']","Component of the 1,3-beta-glucan synthase (GS) complex, composed of two alternate catalytic subunits FKS1 or GSC2, and a regulatory subunit RHO1. Interacts with SMK1.","['YMR215W', 'SKDI13G3450', 'SKDI_13G3450', 'SKUD_140003']"
21,J5PBK2,"['1,3-beta-glucanosyltransferase']","Component of the 1,3-beta-glucan synthase (GS) complex, composed of two alternate catalytic subunits FKS1 or GSC2, and a regulatory subunit RHO1. Interacts with SMK1.","['YMR307W', 'SKUD_154102']"
22,P38631,"['1,3-beta-glucan synthase component FKS1', '1,3-beta-D-glucan-UDP glucosyltransferase', 'Calcineurin dependent protein 1', 'Calcofluor white hypersensitivity protein 53', 'Echinocandin target gene protein 1', 'FK506 sensitivity protein 1', 'Glucan synthase of cerevisiae protein 1', 'Papulacandin B resistance protein 1']","Component of the 1,3-beta-glucan synthase (GS) complex, composed of two alternate catalytic subunits FKS1 or GSC2, and a regulatory subunit RHO1. Interacts with RHO1, which is a GTP-binding protein.","['FKS1', 'CND1', 'CWH53', 'ETG1', 'GLS1', 'GSC1', 'PBR1', 'YLR342W', 'L8300.6']"
23,Q04952,"['1,3-beta-glucan synthase component FKS3', '1,3-beta-D-glucan-UDP glucosyltransferase', 'FK506 sensitivity protein 3']","Component of the 1,3-beta-glucan synthase (GS) complex, composed of two alternate catalytic subunits FKS1 or GSC2, and a regulatory subunit RHO1. Interacts with RHO1, which is a GTP-binding protein.","['FKS3', 'YMR306W', 'YM9952.08']"
24,J4U463,['BAP2-like protein'],"Component of the 1,3-beta-glucan synthase (GS) complex, composed of two alternate catalytic subunits FKS1 or GSC2, and a regulatory subunit RHO1. Interacts with RHO1, which is a GTP-binding protein.","['YBR068C', 'SKDI02G1740', 'SKDI_02G1740', 'SKUD_165002']"
25,J6EAK2,['alcohol dehydrogenase'],"Component of the 1,3-beta-glucan synthase (GS) complex, composed of two alternate catalytic subunits FKS1 or GSC2, and a regulatory subunit RHO1. Interacts with RHO1, which is a GTP-binding protein.","['YMR083W', 'SKDI13G2140', 'SKDI_13G2140', 'SKUD_191703']"
26,Q04894,"['NADP-dependent alcohol dehydrogenase 6', 'NADP-dependent alcohol dehydrogenase VI', 'ScADHVI']",Homodimer.,"['ADH6', 'YMR318C', 'YM9924.10C']"
27,P35206,['Mannosyl phosphorylinositol ceramide synthase regulatory protein CSG2'],"Heterodimer of CSH1 and CSG2, and SUR1 and CSG2.","['CSG2', 'CLS2', 'YBR036C', 'YBR0404']"
28,P41815,['Valine amino-acid permease'],"Heterodimer of CSH1 and CSG2, and SUR1 and CSG2.","['BAP3', 'PAP1', 'YDR046C', 'YD9609.02C']"
29,J8TY62,['TAT1-like protein'],"Heterodimer of CSH1 and CSG2, and SUR1 and CSG2.","['YBR069C', 'SKDI02G1750', 'SKDI_02G1750', 'SKUD_165003']"
30,J8QGI7,['ALD2-like protein'],"Heterodimer of CSH1 and CSG2, and SUR1 and CSG2.","['YMR170C', 'SKDI13G3000', 'SKDI_13G3000', 'SKUD_160803']"
31,P54114,['Aldehyde dehydrogenase [NAD(P)+] 2'],"Heterodimer of CSH1 and CSG2, and SUR1 and CSG2.","['ALD3', 'ALD4', 'YMR169C', 'YM8520.18C']"
32,J6ENP6,['ALD6-like protein'],"Heterodimer of CSH1 and CSG2, and SUR1 and CSG2.","['YPL061W', 'SKUD_197404']"
33,J6EDQ9,['Cytidine deaminase'],"Heterodimer of CSH1 and CSG2, and SUR1 and CSG2.","['YLR245C', 'SKDI12G2780', 'SKDI_12G2780', 'SKUD_186908']"
34,P27515,['Uridine kinase'],"Heterodimer of CSH1 and CSG2, and SUR1 and CSG2.","['URK1', 'YNR012W', 'N2050']"
35,J4TU37,['DAL2-like protein'],"Heterodimer of CSH1 and CSG2, and SUR1 and CSG2.","['YIR029W', 'SKDI09G1930', 'SKDI_09G1930', 'SKUD_185907']"
36,J8TWX6,['EPT1-like protein'],"Heterodimer of CSH1 and CSG2, and SUR1 and CSG2.","['YHR123W', 'SKUD_198805']"
37,J4TYJ2,['CPT1-like protein'],"Heterodimer of CSH1 and CSG2, and SUR1 and CSG2.","['YNL130C', 'SKUD_174904']"
38,J6EBN7,['KRE6-like protein'],"Heterodimer of CSH1 and CSG2, and SUR1 and CSG2.","['YPR159W', 'SKDI16G4130', 'SKDI_16G4130', 'SKUD_187003']"
39,J6EGM4,['SKN1-like protein'],"Heterodimer of CSH1 and CSG2, and SUR1 and CSG2.","['YGR143W', 'SKDI07G3920', 'SKDI_07G3920', 'SKUD_175104']"
40,J5S9K3,"[""2',3'-cyclic-nucleotide 3'-phosphodiesterase""]","Heterodimer of CSH1 and CSG2, and SUR1 and CSG2.","['YGR247W', 'SKDI07G4970', 'SKDI_07G4970', 'SKUD_199911']"
41,J6EFJ7,['DOG2-like protein'],"Heterodimer of CSH1 and CSG2, and SUR1 and CSG2.","['YHR043C', 'SKDI08G0890', 'SKDI_08G0890', 'SKUD_115102']"
42,P38774,['2-deoxyglucose-6-phosphate phosphatase 1'],"Heterodimer of CSH1 and CSG2, and SUR1 and CSG2.","['DOG1', 'YHR044C']"
43,J5PB02,['allantoinase'],Homotetramer.,"['YIR027C', 'SKDI09G1910', 'SKDI_09G1910', 'SKUD_185905']"
44,J6EBW1,['DAL4-like protein'],Homotetramer.,"['YIR028W', 'SKDI09G1920', 'SKDI_09G1920', 'SKUD_185906']"
45,J6EDH2,['DAL5-like protein'],Homotetramer.,"['YJR152W', 'SKDI10G3520', 'SKDI_10G3520', 'SKUD_183002']"
46,J4TVP9,['Ubiquinone biosynthesis protein'],Homotetramer.,"['YLR201C', 'SKDI12G2360', 'SKDI_12G2360', 'SKUD_182710']"
47,J6EGW1,"['Ubiquinone biosynthesis O-methyltransferase, mitochondrial', '3,4-dihydroxy-5-hexaprenylbenzoate methyltransferase', '3-demethylubiquinol 3-O-methyltransferase', '3-demethylubiquinone-6 3-O-methyltransferase', 'Hexaprenyldihydroxybenzoate methyltransferase', 'Polyprenyldihydroxybenzoate methyltransferase']","Component of a multi-subunit COQ enzyme complex, composed of at least COQ3, COQ4, COQ5, COQ6, COQ7 and COQ9. Interacts with COQ3.","['YOL096C', 'COQ3', 'SKDI15G0620', 'SKDI_15G0620', 'SKUD_107902']"
48,J4U208,['COQ8-like protein'],"Component of a multi-subunit COQ enzyme complex, composed of at least COQ3, COQ4, COQ5, COQ6, COQ7 and COQ9. Interacts with COQ3.","['YGL119W', 'SKDI07G1410', 'SKDI_07G1410', 'SKUD_202611']"
49,J5RGK4,"['Ubiquinone biosynthesis protein YDR204W, mitochondrial']","Component of a multi-subunit COQ enzyme complex, composed of at least COQ3, COQ4, COQ5, COQ6, COQ7 and COQ9. Interacts with COQ3.","['YDR204W', 'COQ4', 'SKDI04G4230', 'SKDI_04G4230', 'SKUD_191803']"
50,J5P992,['LPP1-like protein'],"Component of a multi-subunit COQ enzyme complex, composed of at least COQ3, COQ4, COQ5, COQ6, COQ7 and COQ9. Interacts with COQ3.","['YDR503C', 'SKUD_189103']"
51,J6EEQ8,['DPP1-like protein'],"Component of a multi-subunit COQ enzyme complex, composed of at least COQ3, COQ4, COQ5, COQ6, COQ7 and COQ9. Interacts with COQ3.","['YDR284C', 'SKUD_176702']"
52,J5RX97,['Phosphatidate cytidylyltransferase'],"Component of a multi-subunit COQ enzyme complex, composed of at least COQ3, COQ4, COQ5, COQ6, COQ7 and COQ9. Interacts with COQ3.","['YBR029C', 'SKDI02G1330', 'SKDI_02G1330', 'SKUD_206106']"
53,J6EPN6,"['3,4-dihydroxy-2-butanone 4-phosphate synthase', 'DHBP synthase']",Homodimer.,"['YDR487C', 'SKDI04G6890', 'SKDI_04G6890', 'SKUD_097502']"
54,J5RES5,['BIO4-like protein'],Homodimer.,"['YNR057C', 'SKDI14G3800', 'SKDI_14G3800', 'SKUD_194302']"
55,J6EM63,['dCMP deaminase'],Homodimer.,"['YHR144C', 'SKDI08G1920', 'SKDI_08G1920', 'SKUD_201401']"
56,J5RX05,['3-deoxy-7-phosphoheptulonate synthase'],Homodimer.,"['YBR249C', 'SKUD_206425']"
57,P32528,['Urea amidolyase'],Monomer.,"['DUR1,2', 'YBR208C', 'YBR1448']"
58,J6EC14,['BIO3-like protein'],Monomer.,"['YNR058W', 'SKDI14G3810', 'SKDI_14G3810', 'SKUD_194303']"
59,J4U1I5,['Phospho-2-dehydro-3-deoxyheptonate aldolase'],Monomer.,"['YDR035W', 'SKDI04G2670', 'SKDI_04G2670', 'SKUD_203809']"
60,J8QG04,"['2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial']","Component of a multi-subunit COQ enzyme complex, composed of at least COQ3, COQ4, COQ5, COQ6, COQ7 and COQ9. Interacts with COQ3.","['YML110C', 'COQ5', 'SKDI13G0290', 'SKDI_13G0290', 'SKUD_196306']"
61,J6ELQ0,['SAM3-like protein'],"Component of a multi-subunit COQ enzyme complex, composed of at least COQ3, COQ4, COQ5, COQ6, COQ7 and COQ9. Interacts with COQ3.","['YPL274W', 'SKDI16G0060', 'SKDI_16G0060', 'SKUD_202903']"
62,J5PX47,"['Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial']","Component of a multi-subunit COQ enzyme complex, composed of at least COQ3, COQ4, COQ5, COQ6, COQ7 and COQ9.","['YGR255C', 'COQ6', 'SKDI07G5050', 'SKDI_07G5050', 'SKUD_199903']"
63,J6EH64,['Acyl-CoA desaturase'],"Component of a multi-subunit COQ enzyme complex, composed of at least COQ3, COQ4, COQ5, COQ6, COQ7 and COQ9.","['YGL055W', 'SKUD_076801']"
64,J4U3K5,['PET8-like protein'],"Component of a multi-subunit COQ enzyme complex, composed of at least COQ3, COQ4, COQ5, COQ6, COQ7 and COQ9.","['YNL003C', 'SKDI14G3170', 'SKDI_14G3170', 'SKUD_102901']"
65,P41735,"['5-demethoxyubiquinone hydroxylase, mitochondrial', 'DMQ hydroxylase', 'Catabolite repression protein 5', 'Ubiquinone biosynthesis monooxygenase COQ7']","Component of a multi-subunit COQ enzyme complex, composed of at least COQ3, COQ4, COQ5, COQ6, COQ7 and COQ9.","['CAT5', 'COQ7', 'YOR125C', 'O3284', 'YOR3284C']"
66,P22580,['Probable amidase'],"Component of a multi-subunit COQ enzyme complex, composed of at least COQ3, COQ4, COQ5, COQ6, COQ7 and COQ9.","['AMD2', 'AMDY', 'AMDY1', 'YDR242W', 'YD8419.09']"
67,P0CW41,"['Oligo-1,6-glucosidase IMA4', 'Alpha-glucosidase', 'Flocculent-specific protein 2', 'Isomaltase 4']","Component of a multi-subunit COQ enzyme complex, composed of at least COQ3, COQ4, COQ5, COQ6, COQ7 and COQ9.","['IMA4', 'FSP2', 'YJL221C', 'HRE589', 'J0218']"
68,J6EEC1,"['Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial', 'Glu-AdT subunit A']","Subunit of the heterotrimeric GatFAB amidotransferase (AdT) complex, composed of A, B and F subunits.","['YMR293C', 'HER2', 'SKDI13G4240', 'SKDI_13G4240', 'SKUD_179305']"
69,J6EE35,['guanylate kinase'],"Subunit of the heterotrimeric GatFAB amidotransferase (AdT) complex, composed of A, B and F subunits.","['YDR454C', 'SKDI04G6560', 'SKDI_04G6560', 'SKUD_154303']"
70,J5RWW0,"['3-ketodihydrosphingosine reductase TSC10', '3-dehydrosphinganine reductase', 'KDS reductase']","Subunit of the heterotrimeric GatFAB amidotransferase (AdT) complex, composed of A, B and F subunits.","['YBR265W', 'SKDI02G3740', 'SKDI_02G3740', 'SKUD_206408']"
71,J8THH8,['AMP deaminase'],"Subunit of the heterotrimeric GatFAB amidotransferase (AdT) complex, composed of A, B and F subunits.","['YML035C', 'SKDI13G1020', 'SKDI_13G1020', 'SKUD_195705']"
72,A0A8H4BZI9,['YJL070C isoform 1'],"Subunit of the heterotrimeric GatFAB amidotransferase (AdT) complex, composed of A, B and F subunits.","['YJL070C', 'GI527_G0003181']"
73,J8TYC1,"['3-hydroxyanthranilate 3,4-dioxygenase', '3-hydroxyanthranilate oxygenase', '3-HAO', '3-hydroxyanthranilic acid dioxygenase', 'HAD', 'Biosynthesis of nicotinic acid protein 1']","Subunit of the heterotrimeric GatFAB amidotransferase (AdT) complex, composed of A, B and F subunits.","['YJR025C', 'BNA1', 'SKDI10G2320', 'SKDI_10G2320', 'SKUD_163003']"
74,B7X6Z5,['Dihydroxyacid dehydratase'],"Subunit of the heterotrimeric GatFAB amidotransferase (AdT) complex, composed of A, B and F subunits.",[]
75,J5RHQ4,['YBR284W-like protein'],"Subunit of the heterotrimeric GatFAB amidotransferase (AdT) complex, composed of A, B and F subunits.","['YBR284W', 'SKDI02G3910', 'SKDI_02G3910', 'SKUD_189806']"
76,J6EP10,['TRP4-like protein'],"Subunit of the heterotrimeric GatFAB amidotransferase (AdT) complex, composed of A, B and F subunits.","['YDR354W', 'SKDI04G5640', 'SKDI_04G5640', 'SKUD_196401']"
77,J4TU17,['TMT1-like protein'],"Subunit of the heterotrimeric GatFAB amidotransferase (AdT) complex, composed of A, B and F subunits.","['YER175C', 'SKDI05G2570', 'SKDI_05G2570', 'SKUD_186304']"
78,J6EK72,['anthranilate synthase'],"Subunit of the heterotrimeric GatFAB amidotransferase (AdT) complex, composed of A, B and F subunits.","['YER090W', 'SKDI05G1690', 'SKDI_05G1690', 'SKUD_134002']"
79,P26263,['Pyruvate decarboxylase isozyme 3'],Homotetramer.,"['PDC6', 'YGR087C']"
80,P43550,"['Dihydroxyacetone kinase 2', 'DHA kinase 2', 'Glycerone kinase 2', 'Triokinase 2', 'Triose kinase 2']",Homotetramer.,"['DAK2', 'YFL053W']"
81,J4TV47,['Multifunctional tryptophan biosynthesis protein'],Homotetramer.,"['YKL211C', 'SKDI11G0110', 'SKDI_11G0110', 'SKUD_120202']"
82,J4U262,['DAK1-like protein'],Homotetramer.,"['YML070W', 'SKDI13G0690', 'SKDI_13G0690', 'SKUD_202106']"
83,J8TXY1,['HNT2-like protein'],Homotetramer.,"['YDR305C', 'SKDI04G5160', 'SKDI_04G5160', 'SKUD_196707']"
84,P06169,['Pyruvate decarboxylase isozyme 1'],Homotetramer.,"['PDC1', 'YLR044C', 'L2104']"
85,P54783,"['D-arabinono-1,4-lactone oxidase', 'ALO']",Monomer.,"['ALO1', 'YML086C']"
86,J5PSV8,['ARA1-like protein'],Monomer.,"['YBR149W', 'SKDI02G2590', 'SKDI_02G2590', 'SKUD_205110']"
87,J4U446,['Arginase'],Monomer.,"['YPL111W', 'SKDI16G1640', 'SKDI_16G1640', 'SKUD_099901']"
88,J5RSE2,['branched-chain-2-oxoacid decarboxylase'],Monomer.,"['YLR134W', 'SKDI12G1790', 'SKDI_12G1790', 'SKUD_177605']"
89,J6EHV5,['Arginosuccinase'],Monomer.,"['YHR018C', 'SKDI08G0600', 'SKDI_08G0600', 'SKUD_206702']"
90,J4TW37,['Dihydrofolate reductase'],Monomer.,"['YOR236W', 'SKDI15G3760', 'SKDI_15G3760', 'SKUD_180504']"
91,J5PK55,['argininosuccinate synthase'],Monomer.,"['YOL058W', 'SKDI15G1010', 'SKDI_15G1010', 'SKUD_140202']"
92,J6EER6,['branched-chain-2-oxoacid decarboxylase'],Monomer.,"['YDR380W', 'SKDI04G5910', 'SKDI_04G5910', 'SKUD_146802']"
93,A0A8H8UNN9,['arginine--tRNA ligase'],Monomer.,"['YDR341C', 'GI527_G0001275']"
94,P38714,"['Arginine--tRNA ligase, mitochondrial']",Monomer.,"['MSR1', 'YHR091C']"
95,J6EG81,['branched-chain-2-oxoacid decarboxylase'],Monomer.,"['YDL080C', 'SKUD_206212']"
96,P53848,['Folic acid synthesis protein FOL1'],Homodimer. Interacts with NAP1.,"['FOL1', 'YNL256W', 'N0848']"
97,P38971,['Basic amino-acid permease'],Homodimer. Interacts with NAP1.,"['ALP1', 'YNL270C', 'N0660']"
98,J5PXN3,['Dihydroorotate dehydrogenase (fumarate)'],Homodimer. Interacts with NAP1.,"['YKL216W', 'SKUD_199405']"
99,P07275,"['Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial', 'P5C dehydrogenase']",Homodimer. Interacts with NAP1.,"['PUT2', 'YHR037W']"
100,P04817,['Arginine permease CAN1'],Interacts with RRT2 (PubMed:21880895).,"['CAN1', 'YEL063C']"
101,J6EMD9,['threonine synthase'],Interacts with RRT2 (PubMed:21880895).,"['YCR053W', 'SKDI03G1180', 'SKDI_03G1180', 'SKUD_200803']"
102,J4TSP4,['URA4-like protein'],Interacts with RRT2 (PubMed:21880895).,"['YLR420W', 'SKUD_192810']"
103,J6EEU5,['VBA2-like protein'],Interacts with RRT2 (PubMed:21880895).,"['YBR293W', 'SKUD_145503']"
104,P08566,['Pentafunctional AROM polypeptide'],Homodimer.,"['ARO1', 'AROM', 'YDR127W', 'YD9302.02']"
105,P32837,['GABA-specific permease'],Homodimer.,"['UGA4', 'YDL210W', 'D1037']"
106,P53744,"['7-keto 8-aminopelargonic acid transporter', 'KAPA transporter']",Homodimer.,"['BIO5', 'YNR056C', 'N3502']"
107,J5PQW4,['HMT1-like protein'],Homodimer.,"['YBR034C', 'SKDI02G1370', 'SKDI_02G1370', 'SKUD_167502']"
108,P13663,['Aspartate-semialdehyde dehydrogenase'],Homodimer.,"['HOM2', 'YDR158W', 'YD8358.12']"
109,J6EL26,['holo-[acyl-carrier-protein] synthase'],Homodimer.,"['YGL154C', 'SKDI07G1080', 'SKDI_07G1080', 'SKUD_204211']"
110,J6EHH9,['asparaginase'],Homodimer.,"['YDR321W', 'SKDI04G5330', 'SKDI_04G5330', 'SKUD_136302']"
111,J5PL34,['diphthine methyl ester synthase'],Homodimer.,"['YLR172C', 'SKDI12G2090', 'SKDI_12G2090', 'SKUD_207110']"
112,P0CZ17,"['L-asparaginase 2-1', 'L-asparaginase II', 'L-asparagine amidohydrolase II', 'ASP II']",Homodimer.,"['ASP3-1', 'YLR155C', 'L9632.6']"
113,J6EIG5,"['Acireductone dioxygenase', 'Acireductone dioxygenase (Fe(2+)-requiring)']",Homodimer.,"['YMR009W', 'ADI1', 'SKDI13G1430', 'SKDI_13G1430', 'SKUD_205402']"
114,P07702,"['L-2-aminoadipate reductase', 'Alpha-aminoadipate reductase', 'Alpha-AR', 'L-aminoadipate-semialdehyde dehydrogenase']",Homodimer.,"['LYS2', 'YBR115C', 'YBR0910']"
115,P0CX79,"['L-asparaginase 2-4', 'L-asparaginase II', 'L-asparagine amidohydrolase II', 'ASP II']",Homodimer.,"['ASP3-4', 'YLR160C', 'L9632.9']"
116,P17649,"['4-aminobutyrate aminotransferase', 'GABA aminotransferase', 'GABA-AT', 'Gamma-amino-N-butyrate transaminase', 'GABA transaminase']",Homodimer and homotetramer.,"['UGA1', 'YGR019W']"
117,P0CX78,"['L-asparaginase 2-3', 'L-asparaginase II', 'L-asparagine amidohydrolase II', 'ASP II']",Homodimer and homotetramer.,"['ASP3-3', 'YLR158C', 'L9632.8']"
118,J6EHG2,"['Enolase-phosphatase E1', '2,3-diketo-5-methylthio-1-phosphopentane phosphatase', 'Unknown transcript 4 protein']",Monomer.,"['YEL038W', 'SKDI05G0320', 'UTR4', 'SKDI_05G0320', 'SKUD_169203']"
119,P0CX77,"['L-asparaginase 2-2', 'L-asparaginase II', 'L-asparagine amidohydrolase II', 'ASP II']",Monomer.,"['ASP3-2', 'YLR157C', 'L9632.7']"
120,J5RJJ8,['asparagine synthase (glutamine-hydrolyzing)'],Monomer.,"['YGR124W', 'SKDI07G3710', 'SKDI_07G3710', 'SKUD_186405']"
121,J6EGK5,['ERG20-like protein'],Monomer.,"['YJL167W', 'SKDI10G0510', 'SKDI_10G0510', 'SKUD_175402']"
122,J6ELB8,['ALD4-like protein'],Monomer.,"['YOR374W', 'SKDI15G5090', 'SKDI_15G5090', 'SKUD_203611']"
123,J5P574,['YML096W-like protein'],Monomer.,"['YML096W', 'SKDI13G0430', 'SKDI_13G0430', 'SKUD_195003']"
124,J4U0R6,['asparagine synthase (glutamine-hydrolyzing)'],Monomer.,"['YPR145W', 'SKDI16G4000', 'SKDI_16G4000', 'SKUD_205315']"
125,J5RNN4,['ALD5-like protein'],Monomer.,"['YER073W', 'SKDI05G1500', 'SKDI_05G1500', 'SKUD_184306']"
126,J5RKF4,['GET3-like protein'],"Homodimer. Component of the Golgi to ER traffic (GET) complex, which is composed of GET1, GET2 and GET3. Within the complex, GET1 and GET2 form a heterotetramer which is stabilized by phosphatidylinositol binding and which binds to the GET3 homodimer. Interacts with the chloride channel protein GEF1.","['YDL100C', 'SKDI04G1460', 'SKDI_04G1460', 'SKUD_154204']"
127,P38707,"['Asparagine--tRNA ligase, cytoplasmic']","Homodimer. Component of the Golgi to ER traffic (GET) complex, which is composed of GET1, GET2 and GET3. Within the complex, GET1 and GET2 form a heterotetramer which is stabilized by phosphatidylinositol binding and which binds to the GET3 homodimer. Interacts with the chloride channel protein GEF1.","['DED81', 'YHR019C']"
128,J5PSH6,['dolichol kinase'],"Homodimer. Component of the Golgi to ER traffic (GET) complex, which is composed of GET1, GET2 and GET3. Within the complex, GET1 and GET2 form a heterotetramer which is stabilized by phosphatidylinositol binding and which binds to the GET3 homodimer. Interacts with the chloride channel protein GEF1.","['YMR013C', 'SKDI13G1470', 'SKDI_13G1470', 'SKUD_205406']"
129,J6EK55,['PUT4-like protein'],"Homodimer. Component of the Golgi to ER traffic (GET) complex, which is composed of GET1, GET2 and GET3. Within the complex, GET1 and GET2 form a heterotetramer which is stabilized by phosphatidylinositol binding and which binds to the GET3 homodimer. Interacts with the chloride channel protein GEF1.","['YOR348C', 'SKUD_134802']"
130,J6EIR0,['asparagine--tRNA ligase'],"Homodimer. Component of the Golgi to ER traffic (GET) complex, which is composed of GET1, GET2 and GET3. Within the complex, GET1 and GET2 form a heterotetramer which is stabilized by phosphatidylinositol binding and which binds to the GET3 homodimer. Interacts with the chloride channel protein GEF1.","['YCR024C', 'SKUD_204809']"
131,P48813,['High-affinity glutamine permease'],"Homodimer. Component of the Golgi to ER traffic (GET) complex, which is composed of GET1, GET2 and GET3. Within the complex, GET1 and GET2 form a heterotetramer which is stabilized by phosphatidylinositol binding and which binds to the GET3 homodimer. Interacts with the chloride channel protein GEF1.","['GNP1', 'YDR508C', 'D9719.14']"
132,P41338,"['Acetyl-CoA acetyltransferase', 'Acetoacetyl-CoA thiolase', 'Ergosterol biosynthesis protein 10']",Homotetramer.,"['ERG10', 'YPL028W', 'LPB3']"
133,J4TZG4,['AVT1-like protein'],Homotetramer.,"['YJR001W', 'SKDI10G2080', 'SKDI_10G2080', 'SKUD_168606']"
134,J6ECY9,['AVT4-like protein'],Homotetramer.,"['YNL101W', 'SKDI14G2220', 'SKDI_14G2220', 'SKUD_190602']"
135,J4U3S9,['acetyl-CoA C-acyltransferase'],Homotetramer.,"['YIL160C', 'SKDI09G0110', 'SKDI_09G0110', 'SKUD_196908']"
136,P36062,['Vacuolar amino acid transporter 3'],Homotetramer.,"['AVT3', 'YKL146W', 'YKL600']"
137,Q00955,"['Acetyl-CoA carboxylase', 'ACC', 'Fatty acid synthetase 3', 'mRNA transport-defective protein 7']",Homodimer.,"['ACC1', 'ABP2', 'FAS3', 'MTR7', 'YNR016C', 'N3175']"
138,P07259,['Multifunctional protein URA2'],Homodimer.,"['URA2', 'YJL130C', 'J0686']"
139,P32874,"['Acetyl-CoA carboxylase, mitochondrial', 'ACC']",Homodimer.,"['HFA1', 'YMR207C', 'YM8261.01C', 'YM8325.08C']"
140,J6EB94,['AGC1-like protein'],Homodimer.,"['YPR021C', 'SKDI16G2860', 'SKDI_16G2860', 'SKUD_188707']"
141,J8QGR2,['Glucosamine 6-phosphate N-acetyltransferase'],Homodimer.,"['YFL017C', 'SKDI06G0490', 'SKDI_06G0490', 'SKUD_157505']"
142,J5S5R6,['Aspartokinase'],Homodimer.,"['YER052C', 'SKDI05G1270', 'SKDI_05G1270', 'SKUD_203906']"
143,J4TZI4,['Aspartate aminotransferase'],Homodimer.,"['YLR027C', 'SKDI12G0830', 'SKDI_12G0830', 'SKUD_168403']"
