UniProtID,Unnamed: 0,proteinNames,txt_subunit,geneNames,subunitnumber
Q39SQ5,43,"['Anthranilate synthase, glutamine amidotransferase subunit']",Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,"['trpG', 'Gmet_2496']",2
Q39XE0,44,"['8-amino-7-oxononanoate synthase', 'AONS', '7-keto-8-amino-pelargonic acid synthase']",Homodimer.,"['bioF', 'Gmet_0842']",2
Q39TK2,45,['Enoyl-CoA hydratase/isomerase'],Homodimer.,[],2
Q39R89,46,"['Glycerol-3-phosphate acyltransferase', 'Acyl-PO4 G3P acyltransferase', 'Acyl-phosphate--glycerol-3-phosphate acyltransferase', 'G3P acyltransferase', 'GPAT', 'Lysophosphatidic acid synthase', 'LPA synthase']",Probably interacts with PlsX.,"['plsY', 'Gmet_3020']",1
Q39S27,47,['Acylphosphatase'],Probably interacts with PlsX.,"['acyP', 'Gmet_2729']",1
Q39R78,48,['Sodium/solute symporter family protein'],Probably interacts with PlsX.,"['aplD', 'Gmet_3031']",1
Q39VB7,49,['Enoyl-CoA hydratase/isomerase'],Probably interacts with PlsX.,[],1
Q39V69,50,['Riboflavin biosynthesis protein RibD'],Probably interacts with PlsX.,"['ribD', 'Gmet_1624']",1
Q39VC0,51,['Enoyl-CoA hydratase/isomerase'],Probably interacts with PlsX.,[],1
Q39RP8,52,"[""Adenosine 5'-phosphosulfate reductase"", 'APS reductase', ""5'-adenylylsulfate reductase"", ""Thioredoxin-dependent 5'-adenylylsulfate reductase""]",Probably interacts with PlsX.,"['apr', 'cysH', 'Gmet_2858']",1
Q39TY8,53,['Enoyl-CoA hydratase/isomerase'],Probably interacts with PlsX.,[],1
Q39QH3,54,['Sodium/solute symporter family protein'],Probably interacts with PlsX.,"['aplB', 'Gmet_3288']",1
Q39X78,55,"['Biosynthetic arginine decarboxylase', 'ADC']",Probably interacts with PlsX.,"['speA', 'Gmet_0904']",1
Q39Z69,56,"['Argininosuccinate lyase', 'ASAL']",Probably interacts with PlsX.,"['argH', 'Gmet_0209']",1
Q39XP3,57,['Sodium/solute symporter family protein'],Probably interacts with PlsX.,"['aplA', 'Gmet_0739']",1
Q39TX4,58,['Enoyl-CoA hydratase/isomerase'],Probably interacts with PlsX.,[],1
Q39Z72,59,['Argininosuccinate synthase'],Homotetramer.,"['argG', 'Gmet_0206']",4
Q39TI5,60,['Enoyl-CoA hydratase/isomerase'],Homotetramer.,[],4
Q39VQ6,61,['Arginine--tRNA ligase'],Monomer.,"['argS', 'Gmet_1434']",1
Q39Y29,62,"['3-isopropylmalate dehydrogenase', '3-IPM-DH', 'Beta-IPM dehydrogenase', 'IMDH']",Homodimer.,"['leuB', 'Gmet_0602']",2
Q39Y28,63,['Aspartate-semialdehyde dehydrogenase'],Homodimer.,"['asd', 'asd-2', 'Gmet_0603']",2
Q39UZ9,64,['3-oxoacyl-(Acyl carrier protein) reductase'],Homodimer.,"['fabG-1', 'Gmet_1694']",2
Q39Y27,65,['Aspartate-semialdehyde dehydrogenase'],Homodimer.,"['asd', 'asd-1', 'Gmet_0604']",2
Q39QF6,66,['Enoyl-CoA hydratase/isomerase'],Homodimer.,[],2
Q39U21,67,['asparagine synthase (glutamine-hydrolyzing)'],Homodimer.,"['asnB-2', 'Gmet_2024']",2
Q39TK1,68,['Enoyl-CoA hydratase/isomerase'],Homodimer.,[],2
Q39TJ3,69,['Enoyl-CoA hydratase/isomerase'],Homodimer.,[],2
Q39V91,70,['3-oxoacyl-[acyl-carrier-protein] reductase'],Homotetramer.,"['fabG-2', 'Gmet_1601']",4
Q39UZ8,71,['3-oxoacyl-(Acyl carrier protein) synthase II'],Homotetramer.,"['fabF-1', 'Gmet_1695']",4
Q39TM3,72,['asparagine synthase (glutamine-hydrolyzing)'],Homotetramer.,"['asnB-1', 'Gmet_2172']",4
Q39V89,73,['3-oxoacyl-[acyl-carrier-protein] synthase 2'],Homotetramer.,"['fabF-2', 'Gmet_1603']",4
Q39SY7,74,['Asparagine--tRNA ligase'],Homodimer.,"['asnS', 'Gmet_2412']",2
Q39QI9,75,"['Beta-ketoacyl-[acyl-carrier-protein] synthase III', '3-oxoacyl-[acyl-carrier-protein] synthase 3', '3-oxoacyl-[acyl-carrier-protein] synthase III']",Homodimer.,"['fabH', 'fabH-1', 'Gmet_3272']",2
Q39W62,76,"['CTP synthase', ""Cytidine 5'-triphosphate synthase"", 'Cytidine triphosphate synthetase']",Homotetramer.,"['pyrG', 'Gmet_1276']",4
Q39YB1,77,['Arsenite efflux pump'],Homotetramer.,"['arsB', 'Gmet_0520']",4
Q39RY4,78,['Copper-translocating P-type ATPase'],Homotetramer.,"['copA', 'Gmet_2772']",4
Q39QX9,79,['Phosphate/sulfate transporter family membrane protein'],Homotetramer.,[],4
Q39V93,80,"['Beta-ketoacyl-[acyl-carrier-protein] synthase III', '3-oxoacyl-[acyl-carrier-protein] synthase 3', '3-oxoacyl-[acyl-carrier-protein] synthase III']",Homodimer.,"['fabH', 'fabH-2', 'Gmet_1599']",2
Q39TI2,81,['4-hydroxybutyryl-CoA dehydratase'],Homodimer.,[],2
Q39V49,82,"[""Pyridoxal-5'-phosphate-dependent decarboxylase""]",Homodimer.,[],2
Q39YE0,83,['Periplasmic divalent manganese/zinc-binding lipoprotein'],Homodimer.,"['acdA', 'Gmet_0491']",2
Q39US4,84,['Aspartate carbamoyltransferase catalytic subunit'],"Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).","['pyrB', 'Gmet_1769']",12
Q39YD9,85,"['Divalent manganese/zinc ABC transporter, ATP-binding protein']","Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).",[],12
Q39YD8,86,"['Divalent manganese/zinc ABC transporter, membrane protein']","Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).",[],12
Q39TQ9,87,['4-hydroxybenzoyl-CoA reductase subunit'],"Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).","['pcmT', 'Gmet_2136']",12
Q39UG5,88,['Aspartokinase'],"Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).",[],12
Q39TR0,89,"['4-hydroxybenzoyl-CoA reductase iron-sulfur cluster-binding subunit, putative']","Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).","['pcmS', 'Gmet_2135']",12
Q39TR1,90,['4-hydroxybenzoyl-CoA reductase flavoprotein subunit'],"Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).","['pcmR', 'Gmet_2134']",12
Q39U91,91,['L-aspartate oxidase'],"Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).","['nadB', 'Gmet_1954']",12
Q39R28,92,['Aspartate ammonia-lyase'],"Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).","['aspA', 'Gmet_3082']",12
Q39YG0,93,['5-hydroxybenzimidazole synthase'],Homodimer.,"['bzaF', 'thiC-2', 'Gmet_0471']",2
Q39Z29,94,['Cytochrome c'],Homodimer.,"['coxC', 'Gmet_0250']",2
Q39Z27,95,['Cytochrome c oxidase subunit 2'],Homodimer.,"['coxB', 'Gmet_0252']",2
Q39Q29,96,['Aminotransferase'],Homodimer.,[],2
Q39Z30,97,['Cytochrome c oxidase subunit 1'],Homodimer.,"['coxA', 'Gmet_0249']",2
Q39Z28,98,['Cytochrome c'],Homodimer.,"['coxD', 'Gmet_0251']",2
Q39V36,99,"['6-carboxy-5,6,7,8-tetrahydropterin synthase']",Homodimer.,"['queD', 'Gmet_1657']",2
Q39QD6,100,['alanine transaminase'],Homodimer.,[],2
Q39W60,101,['Arabinose-5-phosphate isomerase'],Homodimer.,"['kdsD', 'Gmet_1278']",2
Q39YG1,102,"['Cobyrinate a,c-diamide synthase']",Homodimer.,"['cbiA', 'Gmet_0470']",2
Q39XQ0,103,"['Amino acid aminotransferase, putative']",Homodimer.,[],2
Q39W38,104,['cysteine desulfurase'],Homodimer.,[],2
Q39UX4,105,['Thiolase'],Homodimer.,[],2
Q39TW7,106,"['Amino acid aminotransferase, putative']",Homodimer.,"['bamJ', 'Gmet_2078']",2
Q39TX1,107,['Thiolase'],Homodimer.,"['bamN', 'Gmet_2074']",2
Q39VY3,108,"['Aspartate--tRNA(Asp/Asn) ligase', 'Aspartyl-tRNA synthetase', 'AspRS', 'Non-discriminating aspartyl-tRNA synthetase', 'ND-AspRS']",Homodimer.,"['aspS', 'Gmet_1357']",2
Q39TK0,109,['Thiolase'],Homodimer.,[],2
Q39TD0,110,['Thiolase'],Homodimer.,[],2
Q39RC1,111,['Cysteine synthase A'],Homodimer.,"['cysK-1', 'Gmet_2988']",2
Q39YB0,112,['Arsenate reductase and protein tyrosine phosphatase'],Homodimer.,"['arsC', 'Gmet_0521']",2
Q39Z15,113,['Cysteine synthase B'],Homodimer.,"['cysM', 'Gmet_0264']",2
Q39TI4,114,['Thiolase'],Homodimer.,[],2
Q39YP8,115,['ATP phosphoribosyltransferase'],Heteromultimer composed of HisG and HisZ subunits.,"['hisG', 'Gmet_0383']",1
Q39ZD1,116,"['Thiolase, putative']",Heteromultimer composed of HisG and HisZ subunits.,[],1
Q39VD2,117,['Cysteine synthase'],Heteromultimer composed of HisG and HisZ subunits.,"['cysK-2', 'Gmet_1558']",1
Q39UE7,118,['ATP phosphoribosyltransferase'],Heteromultimer composed of HisG and HisZ subunits.,"['hisG', 'hisGL', 'Gmet_1898']",1
Q39Q52,119,"['ATP synthase subunit b', 'ATP synthase F(0) sector subunit b', 'ATPase subunit I', 'F-type ATPase subunit b', 'F-ATPase subunit b']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpF', 'Gmet_3410']",1
Q39XT3,120,['Cystathionine gamma-synthase/beta-lyase'],"F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['metC-2', 'Gmet_0699']",1
Q39QF9,121,['Thiolase'],"F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.",[],1
Q39WT9,122,"['Aldehyde:ferredoxin oxidoreductase, tungsten-containing']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['aorA', 'Gmet_1045']",1
Q39QA2,123,"['ATP synthase subunit c', 'ATP synthase F(0) sector subunit c', 'F-type ATPase subunit c', 'F-ATPase subunit c', 'Lipid-binding protein']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpE', 'Gmet_3360']",1
Q39XT4,124,['Cystathionine gamma-synthase/beta-lyase'],"F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['metC-1', 'Gmet_0698']",1
Q39QA3,125,"['ATP synthase subunit a', 'ATP synthase F0 sector subunit a', 'F-ATPase subunit 6']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpB', 'Gmet_3359']",1
Q39YG5,126,['Adenosylcobinamide kinase'],"F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['cobU', 'Gmet_0466']",1
Q39Q54,127,"['ATP synthase subunit alpha', 'ATP synthase F1 sector subunit alpha', 'F-ATPase subunit alpha']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpA', 'Gmet_3408']",1
Q39ZL8,128,['Cysteine--tRNA ligase'],Monomer.,"['cysS', 'Gmet_0057']",1
Q39Q56,129,"['ATP synthase subunit beta', 'ATP synthase F1 sector subunit beta', 'F-ATPase subunit beta']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpD', 'Gmet_3406']",1
Q39WZ9,130,['Biotin carboxyl carrier protein of acetyl-CoA carboxylase'],"F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['accB', 'Gmet_0983']",1
Q39Q55,131,"['ATP synthase gamma chain', 'ATP synthase F1 sector gamma subunit', 'F-ATPase gamma subunit']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['atpG', 'Gmet_3407']",1
Q39WZ8,132,['Biotin carboxylase'],"Acetyl-CoA carboxylase is a heterohexamer of biotin carboxyl carrier protein, biotin carboxylase and the two subunits of carboxyl transferase in a 2:2 complex.","['accC', 'Gmet_0984']",1
Q39R19,133,['Cytochrome c peroxidase'],"Acetyl-CoA carboxylase is a heterohexamer of biotin carboxyl carrier protein, biotin carboxylase and the two subunits of carboxyl transferase in a 2:2 complex.","['macA', 'Gmet_3091']",1
Q39Q53,134,"['ATP synthase subunit delta', 'ATP synthase F(1) sector subunit delta', 'F-type ATPase subunit delta', 'F-ATPase subunit delta']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpH', 'Gmet_3409']",1
Q39Q51,135,"['ATP synthase subunit b', 'ATP synthase F(0) sector subunit b', 'ATPase subunit I', 'F-type ATPase subunit b', 'F-ATPase subunit b']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpF', 'atpX', 'Gmet_3411']",1
Q39SC1,136,"['Thiol reductant ABC exporter, ATP-binding protein CydD']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['cydD', 'Gmet_2634']",1
Q39SS3,137,['Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta'],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['accD', 'Gmet_2476']",1
Q39Q57,138,"['ATP synthase epsilon chain', 'ATP synthase F1 sector epsilon subunit', 'F-ATPase epsilon subunit']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['atpC', 'Gmet_3405']",1
Q39SC2,139,"['Thiol reductant ABC exporter, ATP-binding protein CydC']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['cydC', 'Gmet_2633']",1
Q39U58,140,"['Bifunctional ligase/repressor BirA', 'Biotin--[acetyl-CoA-carboxylase] ligase', 'Biotin--protein ligase', 'Biotin-[acetyl-CoA carboxylase] synthetase']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['birA', 'Gmet_1987']",1
Q39WC1,141,['Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha'],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['accA', 'Gmet_1216']",1
Q39TQ2,142,['Benzoate--coenzyme A ligase'],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['bamY', 'Gmet_2143']",1
Q39UB5,143,"['Cytochrome bd menaquinol oxidase, subunit I']","Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['cydA', 'Gmet_1930']",1
Q39TW1,144,"['Polyferredoxin, putative benzoyl-CoA reductase electron transfer protein']","Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['bamE', 'Gmet_2084']",1
Q39UB6,145,"['Cytochrome bd menaquinol oxidase, subunit II']","Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['cydB', 'Gmet_1929']",1
Q39TN4,146,['peptidylprolyl isomerase'],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).",[],1
Q39YQ6,147,"['Ech-hydrogenase-related complex, NuoL-like integral membrane subunit']","Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['ehrA-2', 'Gmet_0375']",1
