UniProtID,Unnamed: 0,proteinNames,txt_subunit,geneNames,subunitnumber
Q3YY21,36,['Bifunctional protein Aas'],Homotetramer.,"['aas', 'SSON_2996']",4
Q3YVT5,37,['Glyoxylate/hydroxypyruvate reductase B'],Homodimer.,"['ghrB', 'SSON_3835']",2
Q3Z2Y5,38,['Phosphatase NudJ'],Monomer.,"['nudJ', 'SSON_1152']",1
Q3Z4V2,39,['HMP-PP phosphatase'],Monomer.,"['cof', 'SSON_0434']",1
Q3Z3A4,40,['Putative carbamate hydrolase RutD'],Monomer.,"['rutD', 'SSON_1027']",1
Q3Z5H8,41,"['3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ', '(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase', '(3R)-hydroxymyristoyl-ACP dehydrase', 'Beta-hydroxyacyl-ACP dehydratase']",Oligomer.,"['fabZ', 'SSON_0192']",1
Q3Z3G7,42,"['3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase', '3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA', 'Beta-hydroxydecanoyl thioester dehydrase', 'Trans-2-decenoyl-[acyl-carrier-protein] isomerase']",Homodimer.,"['fabA', 'SSON_0958']",2
Q3YW71,43,['High-affinity branched-chain amino acid transport system membrane component'],Homodimer.,"['livH', 'SSON_3695']",2
Q3YW72,44,['High-affinity branched-chain amino acid transport'],Homodimer.,"['livM', 'SSON_3694']",2
Q3Z585,45,['3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase'],Homodimer.,"['mhpA', 'SSON_0297']",2
Q3YW73,46,['High-affinity branched-chain amino acid transport ATP-binding protein LivG'],Homodimer.,"['livG', 'SSON_3693']",2
Q3Z324,47,['3-oxoacyl-[acyl-carrier-protein] reductase'],Homotetramer.,"['fabG', 'SSON_1113']",4
Q3YW74,48,['High-affinity branched-chain amino acid transport ATP-binding protein'],Homotetramer.,"['livF', 'SSON_3692']",4
Q3YUD9,49,"['Transport of D-alanine, D-serine, and glycine']",Homotetramer.,"['cycA', 'SSON_4393']",4
Q3YZN8,50,"['3-oxoacyl-[acyl-carrier-protein] synthase 1', '3-oxoacyl-[acyl-carrier-protein] synthase I', 'Beta-ketoacyl-ACP synthase I']",Homodimer.,"['fabB', 'SSON_2381']",2
Q3Z550,51,"['S-(hydroxymethyl)glutathione dehydrogenase', 'Alcohol dehydrogenase class-3', 'Alcohol dehydrogenase class-III', 'Glutathione-dependent formaldehyde dehydrogenase']",Homodimer.,"['frmA', 'SSON_0335']",2
Q3Z322,52,['3-oxoacyl-[acyl-carrier-protein] synthase 2'],Homodimer.,"['fabF', 'SSON_1115']",2
W9BF98,53,[],Homodimer.,"['puuC', 'puuC_1', 'puuC_2', 'AI2781V1_3235', 'B5L96_06130', 'CK244_000930', 'GJJ13_016225', 'GJJ18_18380', 'HC139_14645', 'HJX03_17410', 'NCTC13635_06626', 'NCTC204_06307', 'NCTC5047_01958', 'NCTC8849_02271', 'NCTC9601_01358', 'NCTC9637_04404', 'NCTC9645_00371', 'QIG75_00165', 'SAMEA3649733_00517', 'SAMEA3721128_03814', 'SAMEA3727667_01782', 'SAMEA4364603_00109', 'SAMEA4873632_00519', 'VKR_03256']",2
Q3Z0W1,54,['ATP-binding protein of oligopeptide ABC transport system'],Homodimer.,"['oppF', 'SSON_1933']",2
X5DNG9,55,['Allantoinase'],Homotetramer.,"['allB', 'CGLY_01830']",4
Q3Z4D5,56,"['Apolipoprotein N-acyltransferase', 'ALP N-acyltransferase']",Homotetramer.,"['lnt', 'SSON_0611']",4
Q3Z0V9,57,['Oligopeptide transport permease protein-like protein'],Homotetramer.,"['oppC', 'SSON_1935']",4
Q3Z230,58,['Major outer membrane lipoprotein Lpp'],Homotrimer.,"['lpp', 'SSON_1479']",3
Q3Z179,59,['Transport periplasmic protein'],Homotrimer.,[],3
Q3Z0V8,60,['Oligopeptide transport permease protein'],Homotrimer.,"['oppB', 'SSON_1936']",3
Q3Z0W0,61,['ATP-binding protein of oligopeptide ABC transport system'],Homotrimer.,"['oppD', 'SSON_1934']",3
Q3YXM3,62,['NADP-dependent oxidoreductase domain-containing protein'],Homotrimer.,"['yqhE', 'SSON_3155']",3
Q3Z610,63,['Threonine synthase'],Homotrimer.,"['thrC', 'SSON_0004']",3
Q3Z2C0,64,['An aldehyde reductase'],Homotrimer.,[],3
Q3Z2V6,65,['Muramoyltetrapeptide carboxypeptidase'],Homotrimer.,[],3
Q3Z0V7,66,['Oligopeptide transport periplasmic binding protein'],Homotrimer.,"['oppA', 'SSON_1937']",3
Q3Z5F6,67,['Aldose reductase'],Homotrimer.,"['yafB', 'SSON_0221']",3
Q3YU83,68,['5-keto-D-gluconate 5-reductase'],Homotrimer.,"['idnO', 'SSON_4451']",3
Q3YXN3,69,['Reductase'],Homotrimer.,[],3
Q3YU84,70,['L-idonate transporter'],Homotrimer.,"['idnT', 'SSON_4450']",3
Q3YV28,71,['Glycerol dehydrogenase'],Homotrimer.,"['gldA', 'SSON_4119']",3
Q3Z5J8,72,"[""5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase"", ""5'-deoxyadenosine nucleosidase""]",Homodimer.,"['mtnN', 'SSON_0171']",2
Q3YXE0,73,['Altronate hydrolase'],Homodimer.,"['uxaA', 'SSON_3244']",2
Q3YX44,74,"['Arabinose 5-phosphate isomerase', 'API']",Homotetramer.,"['yrbH', 'SSON_3345']",4
Q3YWK9,75,"['4-alpha-glucanotransferase', 'Amylomaltase', 'Disproportionating enzyme']",Homotetramer.,"['malQ', 'SSON_3548']",4
Q3YY93,76,"['6-carboxy-5,6,7,8-tetrahydropterin synthase']",Homotetramer.,"['ygcM', 'SSON_2918']",4
Q3YX25,77,['Putative N-acetylmannosamine-6-phosphate 2-epimerase'],Homotetramer.,"['nanE', 'SSON_3364']",4
Q3YYF6,78,"['Arabinose 5-phosphate isomerase', 'API']",Homotetramer.,"['gutQ', 'SSON_2852']",4
Q3YX26,79,"['N-acetylmannosamine kinase', 'ManNAc kinase', 'N-acetyl-D-mannosamine kinase']",Homodimer.,"['yhcI', 'nanK', 'SSON_3363']",2
Q3Z323,80,"['Acyl carrier protein', 'ACP']",Homodimer.,"['acpP', 'SSON_1114']",2
Q3Z403,81,"[""GTP 3',8-cyclase""]",Monomer and homodimer.,"['moaA', 'SSON_0760']",1
Q3Z410,82,"['Adenosylmethionine-8-amino-7-oxononanoate aminotransferase', '7,8-diamino-pelargonic acid aminotransferase']",Homodimer.,"['bioA', 'SSON_0753']",2
Q3Z401,83,['Cyclic pyranopterin monophosphate synthase'],Homohexamer; trimer of dimers.,"['moaC', 'SSON_0762']",6
Q3YVH0,84,"['TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase', '4-alpha-L-fucosyltransferase', 'TDP-Fuc4NAc:lipid II Fuc4NAc transferase', 'Fuc4NAc transferase']",Homohexamer; trimer of dimers.,"['wecF', 'rffT', 'SSON_3965']",6
Q3YVD2,85,"['Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE', '2-methoxy-6-polyprenyl-1,4-benzoquinol methylase', 'Demethylmenaquinone methyltransferase']",Homohexamer; trimer of dimers.,"['ubiE', 'SSON_4008']",6
Q3Z0R3,86,['Cytoplasmic alpha-amylase'],Homohexamer; trimer of dimers.,"['amyA', 'SSON_1983']",6
Q3YZA7,87,['Oxygen-dependent coproporphyrinogen-III oxidase'],Homodimer.,"['hemF', 'SSON_2525']",2
Q3YUZ0,88,"['Phosphomethylpyrimidine synthase', 'Hydroxymethylpyrimidine phosphate synthase']",Homodimer.,"['thiC', 'SSON_4167']",2
Q3Z0K7,89,['AMP nucleosidase'],Homodimer.,"['amn', 'SSON_2047']",2
Q3YVA6,90,['Coproporphyrinogen-III oxidase'],Monomer.,"['hemN', 'SSON_4039']",1
Q3YXW9,91,"['6-phospho-beta-glucosidase A, cryptic']",Monomer.,"['bglA', 'SSON_3054']",1
Q3YU89,92,"['Probable cytosol aminopeptidase', 'Leucine aminopeptidase', 'LAP', 'Leucyl aminopeptidase']",Monomer.,"['pepA', 'SSON_4445']",1
Q3Z5A0,93,['Aminoacyl-histidine dipeptidase'],Monomer.,"['pepD', 'SSON_0279']",1
W9BMV5,94,[],Monomer.,"['puuE', 'B6I55_18085', 'BANRA_00286', 'BL124_00007420', 'DRB10_08600', 'DW281_08820', 'EAO17_12255', 'G7Z27_01480', 'GJJ08_001460', 'GJJ13_001445', 'GNF00_02580', 'GS419_01450', 'HC139_05505', 'NCTC11679_00336', 'NCTC9617_03808', 'SAMEA3499874_04506', 'SAMEA3538658_02944', 'SAMEA3649733_02635', 'SAMEA3720909_02042', 'SAMEA3727667_02013', 'SAMEA3727687_03028', 'SAMEA4873597_03761', 'SAMEA4873632_03319', 'VKR_00295']",1
Q3Z5X2,95,['Crotonobetaine/carnitine--CoA ligase'],Monomer.,"['caiC', 'SSON_0043']",1
Q3Z3I8,96,['Aminopeptidase N'],Monomer.,"['pepN', 'SSON_0935']",1
Q3Z5X3,97,['Carnitinyl-CoA dehydratase'],Monomer.,"['caiD', 'SSON_0042']",1
Q3YZ29,98,['Peptidase B'],Homohexamer.,"['pepB', 'SSON_2605']",6
Q3YYH9,99,['High-affinity transport system for glycine betaine and proline'],Homohexamer.,"['proW', 'SSON_2823']",6
Q3YYJ5,100,['4-aminobutyrate aminotransferase activity'],Homohexamer.,"['gabT', 'SSON_2806']",6
Q3Z1Z6,101,['Anhydro-N-acetylmuramic acid kinase'],Homohexamer.,"['anmK', 'SSON_1516']",6
Q3Z1H6,102,"['Gamma-aminobutyraldehyde dehydrogenase', 'ABALDH', '1-pyrroline dehydrogenase', '4-aminobutanal dehydrogenase', '5-aminopentanal dehydrogenase']",Homotetramer.,"['patD', 'SSON_1693']",4
Q3YYI0,103,"['ATP-binding component of transport system for glycine, betaine and proline']",Homotetramer.,"['proV', 'SSON_2822']",4
Q3YYH8,104,['High-affinity transport system for glycine betaine and proline'],Homotetramer.,"['proX', 'SSON_2824']",4
Q3Z111,105,['Anthranilate phosphoribosyltransferase'],Homodimer.,"['trpD', 'SSON_1880']",2
Q3Z112,106,['Anthranilate synthase component 1'],Homodimer.,"['trpE', 'SSON_1879']",2
Q3YYJ4,107,['Transport permease protein of gamma-aminobutyrate'],Homodimer.,"['gabP', 'SSON_2807']",2
Q3Z408,108,"['8-amino-7-oxononanoate synthase', 'AONS', '7-keto-8-amino-pelargonic acid synthase']",Homodimer.,"['bioF', 'SSON_0755']",2
Q3YUN2,109,['Low-affinity transport system'],Homodimer.,"['proP', 'SSON_4286']",2
Q3Z5W0,110,"[""Bis(5'-nucleosyl)-tetraphosphatase, symmetrical"", 'Ap4A hydrolase', ""Diadenosine 5',5'''-P1,P4-tetraphosphate pyrophosphohydrolase"", 'Diadenosine tetraphosphatase']",Homodimer.,"['apaH', 'SSON_0057']",2
Q3Z5W8,111,['L-carnitine/gamma-butyrobetaine antiporter'],Homotrimer.,"['caiT', 'SSON_0048']",3
Q3YZY5,112,['Acetyl-CoA:acetoacetyl-CoA transferase alpha subunit'],Homotrimer.,"['atoD', 'SSON_2280']",3
Q3YZY4,113,['Acetyl-CoA:acetoacetyl-CoA transferase beta subunit'],Homotrimer.,"['atoA', 'SSON_2281']",3
Q3YXX9,114,['Lysine--tRNA ligase'],Homodimer.,"['lysS', 'SSON_3043']",2
Q3Z484,115,['Citrate synthase'],Homodimer.,"['gltA', 'SSON_0671']",2
Q3Z5N9,116,"['Polyamine aminopropyltransferase', 'Putrescine aminopropyltransferase', 'PAPT', 'Spermidine synthase']",Homodimer or homotetramer.,"['speE', 'SSON_0129']",2
Q3YVC1,117,['Fatty acid oxidation complex subunit alpha'],Heterotetramer of two alpha chains (FadB) and two beta chains (FadA).,"['fadB', 'SSON_4019']",2
Q3YVC2,118,"['3-ketoacyl-CoA thiolase', 'Acetyl-CoA acyltransferase', 'Beta-ketothiolase', 'Fatty acid oxidation complex subunit beta']",Heterotetramer of two alpha chains (FadB) and two beta chains (FadA).,"['fadA', 'SSON_4018']",2
Q3YXI3,119,"['Glycerol-3-phosphate acyltransferase', 'G3P acyltransferase', 'GPAT', 'Lysophosphatidic acid synthase', 'LPA synthase']",Probably interacts with PlsX.,"['plsY', 'ygiH', 'SSON_3196']",1
Q3YZY2,120,['Acetyl-CoA acetyltransferase'],Probably interacts with PlsX.,"['atoB', 'SSON_2283']",1
Q3Z3F3,121,['Acylphosphatase'],Probably interacts with PlsX.,"['yccX', 'SSON_0973']",1
Q3YY76,122,"['CTP synthase', ""Cytidine 5'-triphosphate synthase"", 'Cytidine triphosphate synthetase']",Homotetramer.,"['pyrG', 'SSON_2937']",4
Q3Z4Z5,123,['Riboflavin biosynthesis protein RibD'],Homotetramer.,"['ribD', 'SSON_0391']",4
Q3Z5N7,124,"['Multicopper oxidase CueO', 'Copper efflux oxidase', 'Cuprous oxidase']",Monomer.,"['yacK', 'SSON_0131']",1
Q3YZM1,125,"['3-ketoacyl-CoA thiolase', 'ACSs', 'Acetyl-CoA acyltransferase', 'Acyl-CoA ligase', 'Beta-ketothiolase', 'Fatty acid oxidation complex subunit beta']",Heterotetramer of two alpha chains (FadJ) and two beta chains (FadI).,"['fadI', 'SSON_2398']",2
Q3YZY3,126,['Short chain fatty acid transporter'],Heterotetramer of two alpha chains (FadJ) and two beta chains (FadI).,"['atoE', 'SSON_2282']",2
Q3Z5U9,127,['L-arabinose isomerase'],Homohexamer.,"['araA', 'SSON_0068']",6
Q3Z555,128,['Acetaldehyde dehydrogenase'],Interacts with MhpE.,"['mhpF', 'SSON_0330']",1
Q3Z5K4,129,"['Hydroxamate-dependent iron uptake, cytoplasmic membrane component']",Interacts with MhpE.,"['fhuB', 'SSON_0165']",1
Q3Z0V5,130,['Aldehyde-alcohol dehydrogenase'],Interacts with MhpE.,"['adhE', 'SSON_1939']",1
Q3Z4R3,131,"['Copper-exporting P-type ATPase', 'Copper-exporting P-type ATPase A', 'Cu(+)-exporting ATPase']",Interacts with MhpE.,"['ybaR', 'SSON_0473']",1
Q3Z5K5,132,"['Hydroxamate-dependent iron uptake, cytoplasmic membrane component']",Interacts with MhpE.,"['fhuD', 'SSON_0164']",1
Q9AG04,133,['IS2 orf2'],Interacts with MhpE.,"['S0001', 'pWR501_0001']",1
Q3Z5K6,134,['ATP-binding component of hydroxymate-dependent iron transport'],Interacts with MhpE.,"['fhuC', 'SSON_0163']",1
Q3YYE9,135,"['PTS system enzyme II ABC (Asc), cryptic']",Interacts with MhpE.,"['ascF', 'SSON_2859']",1
Q3Z1K6,136,['N-hydroxyarylamine O-acetyltransferase'],Interacts with MhpE.,[],1
Q3YWA3,137,['Thiosulfate sulfurtransferase GlpE'],Interacts with MhpE.,"['glpE', 'SSON_3662']",1
Q3YVL4,138,"['PTS system beta-glucoside-specific, enzyme II, cryptic']",Interacts with MhpE.,"['bglF', 'SSON_3912']",1
Q3Z155,139,['Phage shock protein'],Interacts with MhpE.,"['pspE', 'SSON_1832']",1
Q3Z0K2,140,['Bifunctional adenosylcobalamin biosynthesis protein'],Interacts with MhpE.,"['cobU', 'SSON_2054']",1
Q3Z2S6,141,"['ABC-type arabinose transport system, permease component']",Interacts with MhpE.,"['araH', 'SSON_1219']",1
Q3YZP5,142,['Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta'],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['accD', 'SSON_2374']",1
Q3Z2S7,143,['Arabinose import ATP-binding protein AraG'],"The complex is composed of two ATP-binding proteins (AraG), two transmembrane proteins (AraH) and a solute-binding protein (AraF).","['araG', 'SSON_1218']",1
Q3Z5H3,144,['Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha'],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['accA', 'SSON_0197']",1
Q3Z2U3,145,['D-cysteine desulfhydrase'],Homodimer.,"['dcyD', 'SSON_1199']",2
Q3Z2S8,146,"['L-arabinose-binding periplasmic protein', 'ABP']",Homodimer.,"['araF', 'SSON_1217']",2
Q3YY17,147,['Low-affinity L-arabinose transport system proton symport protein'],Homodimer.,"['araE', 'SSON_3001']",2
Q3YXM7,148,['Cystathionine beta-lyase'],Homodimer.,"['metC', 'SSON_3151']",2
Q3YWZ3,149,['Biotin carboxylase'],"Acetyl-CoA carboxylase is a heterohexamer of biotin carboxyl carrier protein, biotin carboxylase and the two subunits of carboxyl transferase in a 2:2 complex.","['accC', 'SSON_3397']",1
Q3Z1R4,150,['Probable sugar efflux transporter'],"Acetyl-CoA carboxylase is a heterohexamer of biotin carboxyl carrier protein, biotin carboxylase and the two subunits of carboxyl transferase in a 2:2 complex.","['sotB', 'SSON_1600']",1
Q3YWZ4,151,['Biotin carboxyl carrier protein of acetyl-CoA carboxylase'],"Acetyl-CoA carboxylase is a heterohexamer of biotin carboxyl carrier protein, biotin carboxylase and the two subunits of carboxyl transferase in a 2:2 complex.","['accB', 'SSON_3396']",1
Q3YUM8,152,['Arginine/agmatine antiporter'],"Acetyl-CoA carboxylase is a heterohexamer of biotin carboxyl carrier protein, biotin carboxylase and the two subunits of carboxyl transferase in a 2:2 complex.","['yjdE', 'SSON_4290']",1
Q3YUR6,153,"['Acetyl-coenzyme A synthetase', 'Acetate--CoA ligase', 'Acyl-activating enzyme']","Acetyl-CoA carboxylase is a heterohexamer of biotin carboxyl carrier protein, biotin carboxylase and the two subunits of carboxyl transferase in a 2:2 complex.","['acs', 'SSON_4250']",1
Q3YZC1,154,['Cysteine synthase'],"Acetyl-CoA carboxylase is a heterohexamer of biotin carboxyl carrier protein, biotin carboxylase and the two subunits of carboxyl transferase in a 2:2 complex.","['cysM', 'SSON_2510']",1
Q3YUM6,155,['Biodegradative arginine decarboxylase'],"Acetyl-CoA carboxylase is a heterohexamer of biotin carboxyl carrier protein, biotin carboxylase and the two subunits of carboxyl transferase in a 2:2 complex.","['adiA', 'SSON_4292']",1
Q3YZC8,156,['Cysteine synthase'],"Acetyl-CoA carboxylase is a heterohexamer of biotin carboxyl carrier protein, biotin carboxylase and the two subunits of carboxyl transferase in a 2:2 complex.","['cysK', 'SSON_2503']",1
Q3Z2Z8,157,['N-acetyl-D-glucosamine kinase'],"Acetyl-CoA carboxylase is a heterohexamer of biotin carboxyl carrier protein, biotin carboxylase and the two subunits of carboxyl transferase in a 2:2 complex.","['nagK', 'SSON_1139']",1
Q3YXT3,158,"['Biosynthetic arginine decarboxylase', 'ADC']","Acetyl-CoA carboxylase is a heterohexamer of biotin carboxyl carrier protein, biotin carboxylase and the two subunits of carboxyl transferase in a 2:2 complex.","['speA', 'SSON_3092']",1
Q3YVH9,159,"['Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase', 'UDP-GlcNAc:undecaprenyl-phosphate GlcNAc-1-phosphate transferase', 'Undecaprenyl-phosphate GlcNAc-1-phosphate transferase']","Acetyl-CoA carboxylase is a heterohexamer of biotin carboxyl carrier protein, biotin carboxylase and the two subunits of carboxyl transferase in a 2:2 complex.","['rfe', 'wecA', 'SSON_3956']",1
Q3Z1V8,160,['Arginine/ornithine antiporter'],"Acetyl-CoA carboxylase is a heterohexamer of biotin carboxyl carrier protein, biotin carboxylase and the two subunits of carboxyl transferase in a 2:2 complex.",[],1
Q3YY47,161,['cysteine desulfurase'],"Acetyl-CoA carboxylase is a heterohexamer of biotin carboxyl carrier protein, biotin carboxylase and the two subunits of carboxyl transferase in a 2:2 complex.",[],1
Q3YV16,162,"['Argininosuccinate lyase', 'ASAL']","Acetyl-CoA carboxylase is a heterohexamer of biotin carboxyl carrier protein, biotin carboxylase and the two subunits of carboxyl transferase in a 2:2 complex.","['argH', 'SSON_4133']",1
Q3Z1X7,163,['cysteine-S-conjugate beta-lyase'],"Acetyl-CoA carboxylase is a heterohexamer of biotin carboxyl carrier protein, biotin carboxylase and the two subunits of carboxyl transferase in a 2:2 complex.","['malY', 'SSON_1536']",1
Q3Z4C1,164,"['PTS system, N-acetylglucosamine-specific enzyme IIABC']","Acetyl-CoA carboxylase is a heterohexamer of biotin carboxyl carrier protein, biotin carboxylase and the two subunits of carboxyl transferase in a 2:2 complex.","['nagE', 'SSON_0633']",1
Q3YX68,165,['Argininosuccinate synthase'],Homotetramer.,"['argG', 'SSON_3320']",4
Q3YZC6,166,['Phosphoenolpyruvate-protein phosphotransferase'],Homotetramer.,"['ptsI', 'SSON_2505']",4
Q3Z2Q4,167,['Arginine--tRNA ligase'],Monomer.,"['argS', 'SSON_1242']",1
Q3YZC5,168,"['PTS system, glucose-specific IIA component']",Monomer.,"['crr', 'SSON_2506']",1
Q3YZC7,169,['Phosphocarrier protein HPr'],Monomer.,"['ptsH', 'SSON_2504']",1
Q3Z4P5,170,['Cysteine--tRNA ligase'],Monomer.,"['cysS', 'SSON_0492']",1
Q3Z3S1,171,['Arginine 3rd transport system periplasmic binding protein'],Monomer.,"['artI', 'SSON_0848']",1
Q3Z3N3,172,"['ATP-binding component of cytochrome-related transport, Zn sensitive']",Monomer.,"['cydD', 'SSON_0888']",1
Q3Z316,173,['PTS system glucose-specific EIICB component'],Monomer.,"['ptsG', 'SSON_1121']",1
Q3Z3S4,174,['Arginine 3rd transport system periplasmic binding protein'],Monomer.,"['artJ', 'SSON_0845']",1
Q3YV17,175,"['Acetylglutamate kinase', 'N-acetyl-L-glutamate 5-phosphotransferase', 'NAG kinase', 'NAGK']",Homodimer.,"['argB', 'SSON_4132']",2
Q3YZQ5,176,['ATP-binding component of histidine transport'],Homodimer.,"['hisP', 'SSON_2364']",2
Q3Z3N4,177,['ATP-binding component of cytochrome-related transport'],Homodimer.,"['cydC', 'SSON_0887']",2
Q3Z3S3,178,['Arginine ABC transporter permease protein ArtM'],Homodimer.,"['artM', 'SSON_0846']",2
Q3YY42,179,['Amino-acid acetyltransferase'],Homohexamer.,"['argA', 'SSON_2975']",6
Q3YZQ4,180,['Histidine/lysine/arginine/ornithine transport system permease protein HisM'],Homohexamer.,"['hisM', 'SSON_2365']",6
Q3Z3E4,181,"['Probable third cytochrome oxidase, subunit I']",Homohexamer.,"['appC', 'SSON_0984']",6
Q3Z3S0,182,['Arginine transport ATP-binding protein ArtP'],Homohexamer.,"['artP', 'SSON_0849']",6
Q3Z3E3,183,"['Probable third cytochrome oxidase, subunit II']",Homohexamer.,"['appB', 'SSON_0985']",6
Q3Z3S2,184,['Arginine 3rd transport system permease protein'],Homohexamer.,"['artQ', 'SSON_0847']",6
Q3YWD7,185,['Acetolactate synthase'],Homohexamer.,"['ilvB', 'SSON_3625']",6
Q3YZQ1,186,"['Lysine-, arginine-, ornithine-binding periplasmic protein']",Homohexamer.,"['argT', 'SSON_2368']",6
Q3Z471,187,['Cytochrome d terminal oxidase polypeptide subunit I'],Homohexamer.,"['cydA', 'SSON_0685']",6
Q3YZQ3,188,['Histidine transport system permease protein'],Homohexamer.,"['hisQ', 'SSON_2366']",6
Q3Z470,189,['Cytochrome d terminal oxidase polypeptide subunit II'],Homohexamer.,"['cydB', 'SSON_0686']",6
Q3YWD8,190,['acetolactate synthase'],Dimer of large and small chains.,"['ilvN', 'SSON_3624']",1
Q3YXU9,191,['Arginine exporter protein ArgO'],Dimer of large and small chains.,"['yggA', 'argO', 'SSON_3075']",1
Q3Z5T3,192,['Acetolactate synthase'],Dimer of large and small chains.,"['ilvI', 'SSON_0084']",1
Q3YW92,193,['Aspartate-semialdehyde dehydrogenase'],Homodimer.,"['asd', 'SSON_3673']",2
Q3Z5T2,194,['Acetolactate synthase small subunit'],Dimer of large and small chains.,"['ilvH', 'SSON_0085']",1
Q3Z4X4,195,"['Cytochrome bo(3) ubiquinol oxidase subunit 4', 'Cytochrome o ubiquinol oxidase subunit 4', 'Oxidase bo(3) subunit 4', 'Ubiquinol oxidase polypeptide IV', 'Ubiquinol oxidase subunit 4']","Heterooctamer of two A chains, two B chains, two C chains and two D chains.","['cyoD', 'SSON_0412']",4
