,UniProtID,proteinNames,txt_subunit,geneNames
35,B7G9F0,['Acetyl-coenzyme A synthetase'],Homodimer.,[]
36,B7G0H9,['Ornithine aminotransferase'],Homodimer.,"['OAT', 'PHATRDRAFT_27726']"
37,B7G3T2,['Geranylgeranyl diphosphate synthase'],Homodimer.,[]
38,B7GCP7,['CTP synthase'],Homodimer.,[]
39,B7FRU6,['Aminotransferase class I/classII domain-containing protein'],Homodimer.,[]
40,B7G2V2,['hydroxymethylglutaryl-CoA lyase'],Homodimer.,"['HCL1', 'PHATRDRAFT_13643']"
41,B7G3D4,['Malonyl-CoA:ACP transacylase'],Homodimer.,"['FABD', 'PHATRDRAFT_37652']"
42,B7FSG4,['Aminotransferase class I/classII domain-containing protein'],Homodimer.,[]
43,B7GDJ7,['Uncharacterized protein'],Homodimer.,[]
44,B7GDE4,['Aspartate aminotransferase'],Homodimer.,"['AAT_2', 'PHATRDRAFT_23871']"
45,B7FVX7,['Histidine decarboxylase'],Homodimer.,[]
46,B7FV67,['threonine ammonia-lyase'],Homodimer.,[]
47,B7G9B5,['Threonine dehydratase'],Homodimer.,"['TDH', 'PHATRDRAFT_49047']"
48,B7G713,['Catalase'],Homodimer.,[]
49,B7GAR0,['fructose-bisphosphatase'],Homodimer.,"['FBP', 'PHATRDRAFT_23247']"
50,B7GBU6,['methylmalonate-semialdehyde dehydrogenase (CoA acylating)'],Homodimer.,[]
51,B7FPB5,['Serine hydroxymethyltransferase'],Homodimer.,[]
52,B7G3F1,['Tryptophan synthase beta chain-like PALP domain-containing protein'],Homodimer.,[]
53,B7FUH0,['alanine transaminase'],Homodimer.,[]
54,B7G5R1,['Dehydrogenase'],Homodimer.,[]
55,B7GDK9,['Glucose-6-phosphate isomerase'],Homodimer.,"['GPI_1', 'PHATRDRAFT_23924']"
56,B7G997,['Nitrate reductase'],Homodimer.,[]
57,B7G3C1,['Triosephosphate isomerase'],Homodimer.,"['TIM_1', 'PHATRDRAFT_54738']"
58,B7FR81,['chorismate mutase'],Homodimer.,[]
59,B7G137,['Aldolase fructose-6-phosphate-aldolase'],Homodimer.,"['FSA', 'PHATRDRAFT_20779']"
60,B7G0H8,['fumarate hydratase'],Homodimer.,"['Fum', 'PHATRDRAFT_36139']"
61,B7G8F0,['Selenocysteine lyase'],Homodimer.,"['CsdB', 'PHATRDRAFT_2966']"
62,B7GDS3,['Spermine/spermidine synthase'],Homodimer.,[]
63,B7G0K7,"['Succinate--CoA ligase [ADP-forming] subunit alpha, mitochondrial']",Heterodimer of an alpha and a beta subunit.,"['SCS-alpha', 'PHATRDRAFT_42015']"
64,B7GEM7,['Carbamate kinase'],Heterodimer of an alpha and a beta subunit.,[]
65,B7FXA2,"['Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial']",Heterodimer of an alpha and a beta subunit.,[]
66,B7FY24,['Ribulose-phosphate 3-epimerase'],Heterodimer of an alpha and a beta subunit.,"['RPE2', 'PHATRDRAFT_20015']"
67,B7G5R3,['transketolase'],Heterodimer of an alpha and a beta subunit.,[]
68,B7FRG3,['Ribulose-phosphate 3-epimerase'],Heterodimer of an alpha and a beta subunit.,"['Rpe', 'PHATRDRAFT_53935']"
69,B7G0B2,['dihydroxy-acid dehydratase'],Heterodimer of an alpha and a beta subunit.,[]
70,B7FXL7,['Formyl transferase N-terminal domain-containing protein'],Heterodimer of an alpha and a beta subunit.,[]
71,B7G718,"['tetrahydrofolate synthase', 'Folylpoly-gamma-glutamate synthetase', 'Tetrahydrofolylpolyglutamate synthase']",Heterodimer of an alpha and a beta subunit.,[]
72,B7FSS9,['Pyrroline-5-carboxylate reductase'],Heterodimer of an alpha and a beta subunit.,[]
73,B7FW28,['Formyltetrahydrofolate deformylase'],Heterodimer of an alpha and a beta subunit.,[]
74,B7FV89,['diaminopimelate epimerase'],Heterodimer of an alpha and a beta subunit.,[]
75,B7FRJ9,['Phospho-2-dehydro-3-deoxyheptonate aldolase'],Heterodimer of an alpha and a beta subunit.,"['AroA', 'PHATRDRAFT_24353']"
76,B7GEJ6,['acetylornithine transaminase'],Heterodimer of an alpha and a beta subunit.,[]
77,B7FZ92,['Acetyl-CoA C-acyltransferase'],Heterodimer of an alpha and a beta subunit.,[]
78,B7G9X0,['formate--tetrahydrofolate ligase'],Heterodimer of an alpha and a beta subunit.,"['FTHFS', 'PHATRDRAFT_49229']"
79,B7FTL5,['Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex'],Heterodimer of an alpha and a beta subunit.,"['DHLTA_4', 'PHATRDRAFT_54219']"
80,B7FT50,['asparagine synthase (glutamine-hydrolyzing)'],Heterodimer of an alpha and a beta subunit.,[]
81,B7G9B7,"['Pantoate--beta-alanine ligase', 'Pantoate-activating enzyme', 'Pantothenate synthetase']",Heterodimer of an alpha and a beta subunit.,[]
82,B7FQE2,['2-oxoisovalerate dehydrogenase subunit alpha'],Heterodimer of an alpha and a beta subunit.,[]
83,B7G4R3,['fructose-bisphosphate aldolase'],Heterodimer of an alpha and a beta subunit.,"['Fba3', 'PHATRDRAFT_29014']"
84,B7FRC1,['fructose-bisphosphate aldolase'],Heterodimer of an alpha and a beta subunit.,"['Fba4', 'PHATRDRAFT_42447']"
85,B7G1R8,['3-oxoacyl-[acyl-carrier protein'],Heterodimer of an alpha and a beta subunit.,"['FABG', 'PHATRDRAFT_13073']"
86,B7GCN5,['Agmatinase'],Heterodimer of an alpha and a beta subunit.,[]
87,B7G4F0,['Anthranilate phosphoribosyltransferase'],Heterodimer of an alpha and a beta subunit.,"['PHATRDRAFT_14230', 'PHATRDRAFT_28937']"
88,B7G4F0,['Anthranilate phosphoribosyltransferase'],Heterodimer of an alpha and a beta subunit.,"['PHATRDRAFT_14230', 'PHATRDRAFT_28937']"
89,B7FYT1,"['ATP-citrate synthase', 'ATP-citrate (pro-S-)-lyase', 'Citrate cleavage enzyme']",Homotetramer.,"['ACL', 'PHATRDRAFT_54477']"
90,B7G9P5,['Citrate synthase'],Homotetramer.,[]
91,B7FUY5,['3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)'],Homotetramer.,[]
92,B7FQ11,['Glycerol-3-phosphate dehydrogenase [NAD(+)]'],Homotetramer.,[]
93,B7G1X8,['3-isopropylmalate dehydrogenase'],Homodimer.,"['IPMDH', 'PHATRDRAFT_20934']"
94,B7FPF7,['3-dehydroquinate synthase domain-containing protein'],Homodimer.,[]
95,B7FT67,['Triosephosphate isomerase'],Homodimer.,[]
96,B7FNW0,['NADPH--hemoprotein reductase'],Homodimer.,[]
97,B7G177,['3-dehydroquinate synthase'],Homodimer.,"['AroB', 'PHATRDRAFT_20809']"
98,B7FSQ0,['Triosephosphate isomerase'],Homodimer.,[]
99,B7FPB6,['Ribonucleoside-diphosphate reductase'],Homodimer.,[]
100,B7G0T4,['Heme oxygenase (biliverdin-producing)'],Homodimer.,[]
101,B7FYD5,['Heme oxygenase'],Homodimer.,[]
102,B7GE26,['Hydratase enyol-coa hydratase'],Homodimer.,[]
103,B7GBG1,['pyruvate carboxylase'],Homodimer.,"['PYC1', 'PHATRDRAFT_30519']"
104,B7FQI2,['Tryptophan synthase'],Homodimer.,[]
105,B7G2W2,['3-oxoacyl-[acyl-carrier-protein] synthase'],Homodimer.,"['FABFa', 'PHATRDRAFT_37367']"
106,B7GDA9,['Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex'],Homodimer.,"['DHLTA_3', 'PHATRDRAFT_23850']"
107,B7GCM0,['Nodulation protein E'],Homodimer.,"['FABB', 'PHATRDRAFT_52648']"
108,B7GBQ6,['serine--tRNA ligase'],Homodimer.,[]
109,B7FQ66,['Serine hydroxymethyltransferase'],Homodimer.,"['SHMT2', 'PHATRDRAFT_54015']"
110,B7FS76,['Chorismate synthase'],Homodimer.,[]
111,B7G1G6,['phosphoenolpyruvate carboxylase'],Homodimer.,"['PEPCase_1', 'PHATRDRAFT_27976']"
112,B7G4H5,['2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase'],Homodimer.,[]
113,B7G9H4,['Pyruvate kinase'],Homotetramer.,"['PK2', 'PHATRDRAFT_49098']"
114,B7G0P4,['glutamate N-acetyltransferase'],Homotetramer.,[]
115,B7G9I8,"['homogentisate 1,2-dioxygenase']",Homotetramer.,[]
116,B7FZG0,['Pyruvate kinase'],Homotetramer.,"['PK4a', 'PHATRDRAFT_45997']"
117,B7FUX7,['aspartate-semialdehyde dehydrogenase'],Homodimer.,[]
118,B7G0U4,['Phosphoketolase'],Homodimer.,[]
119,B7GB77,['uroporphyrinogen decarboxylase'],Homodimer.,"['hemE', 'PHATRDRAFT_16140']"
120,B7G5P2,['Bifunctional aspartokinase'],Homodimer.,[]
121,B7G585,"['pyruvate, phosphate dikinase']",Homodimer.,"['PPdK', 'PHATRDRAFT_21988']"
122,B7GCY9,['Solanesyl diphosphate synthase'],Homodimer.,[]
123,B7GD47,"['Methylthioribose-1-phosphate isomerase', 'S-methyl-5-thioribose-1-phosphate isomerase', 'Translation initiation factor eIF-2B subunit alpha/beta/delta-like protein']",Homodimer.,[]
124,B7G5Q3,['Nucleoside phosphorylase domain-containing protein'],Homodimer.,[]
125,B7FQJ9,['Bifunctional dihydrofolate reductase-thymidylate synthase'],Homodimer.,[]
126,B7FRH0,['Cysteine synthase'],Homodimer.,"['cysK', 'PHATRDRAFT_3311']"
127,B7FPZ8,"['3-isopropylmalate dehydratase', 'Alpha-IPM isomerase', 'Isopropylmalate isomerase']",Homodimer.,[]
128,B7FZN6,['Pyruvate dehydrogenase E1 component subunit beta'],Homodimer.,"['PDHB1', 'PHATRDRAFT_20183']"
129,B7FV31,['Argininosuccinate lyase'],Homodimer.,[]
130,B7G3I7,['Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex'],Homodimer.,"['DHLTA_2', 'PHATRDRAFT_13894']"
131,B7G430,['thymidylate synthase'],Homodimer.,[]
132,B7FP61,['Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex'],Homodimer.,"['DHLTA_1', 'PHATRDRAFT_17401']"
133,B7FV10,['1-hydroxy-2-methyl-2-(E)-butenyl-4-diphosphate synthase'],Homodimer.,"['HDS', 'PHATRDRAFT_44955']"
134,B7GB64,['Alanine glyoxylate aminotransferase'],Homodimer.,[]
135,B7FRY0,['aspartate carbamoyltransferase'],Homodimer.,[]
136,B7FWU0,['dihydroorotase'],Homodimer.,[]
137,B7FYT9,['Malate synthase'],Homodimer.,"['MS', 'PHATRDRAFT_54478']"
138,B7FUR4,"['Aconitate hydratase B', '(2R,3S)-2-methylisocitrate dehydratase', '(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate dehydratase', '2-methyl-cis-aconitate hydratase']",Homodimer.,[]
139,B7FUR5,['Photosystem II 12 kDa extrinsic protein'],Homodimer.,[]
140,B7G786,['CN hydrolase domain-containing protein'],Homodimer.,[]
141,B7FZ96,['Oxygen-evolving enhancer protein 1'],Homodimer.,"['PsbO', 'PHATRDRAFT_20331']"
142,B7FZ94,['Oxygen-evolving enhancer protein 3'],Homodimer.,"['OEE3', 'PHATRDRAFT_54499']"
143,B7G9G3,['Lipoamide dehydrogenase'],Homodimer.,"['pDLDH1', 'PHATRDRAFT_30113']"
144,B7FVM3,['Dihydrolipoyl dehydrogenase'],Homodimer.,"['DLDH', 'PHATRDRAFT_26432']"
145,B7FUM7,['Adenylosuccinate synthetase'],Homodimer.,[]
146,B7FSU4,"['UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase', 'GlcNAc-1-P transferase', 'N-acetylglucosamine-1-phosphate transferase']",Homodimer.,[]
147,B7GAS5,['Photosystem II subunit'],Homodimer.,"['PsbM', 'PHATRDRAFT_55057']"
148,B7FR40,['pyridoxal kinase'],Homodimer.,[]
149,B7G027,['Tocopherol o-methyltransferase'],Homodimer.,"['TMT', 'PHATRDRAFT_20470']"
150,B7FQ34,['Helicase ATP-binding domain-containing protein'],Homodimer.,[]
151,B7G2B9,['Trifunctional purine biosynthetic protein adenosine-3'],Homodimer.,[]
152,B7FQW0,['Phosphoribosyltransferase domain-containing protein'],Homodimer.,[]
153,B7FQE5,"['phosphoribosylformylglycinamidine synthase', 'Formylglycinamide ribonucleotide amidotransferase', 'Formylglycinamide ribotide amidotransferase']",Homodimer.,[]
154,B7GBW9,['Glucose transport protein'],Homodimer.,[]
155,B7FZR4,['Major facilitator superfamily (MFS) profile domain-containing protein'],Homodimer.,[]
156,B7G0I5,['GMP synthase [glutamine-hydrolyzing]'],Homodimer.,[]
157,B7GBH2,['Delta-1-pyrroline-5-carboxylate synthase'],Homodimer.,"['P5CS', 'PHATRDRAFT_55086']"
158,B7FP55,"[""Inosine-5'-monophosphate dehydrogenase""]",Homotetramer.,[]
159,B7GCG9,"['Pyrophosphate--fructose 6-phosphate 1-phosphotransferase', '6-phosphofructokinase, pyrophosphate dependent', 'PPi-dependent phosphofructokinase', 'PPi-PFK', 'Pyrophosphate-dependent 6-phosphofructose-1-kinase']",Homodimer or homotetramer.,[]
160,B7FPZ7,['histidinol dehydrogenase'],Homodimer or homotetramer.,[]
161,B7GAB0,['Pyruvate dehydrogenase E1 component subunit alpha'],Homodimer or homotetramer.,"['PDHA1', 'PHATRDRAFT_55035']"
162,B7G307,['Alcohol dehydrogenase'],Homodimer or homotetramer.,"['ADH_1', 'PHATRDRAFT_52208']"
163,B7FTQ8,['Magnesium-protoporphyrin IX methyltransferase'],Homodimer or homotetramer.,"['chlM', 'PHATRDRAFT_18872']"
164,B7G0N4,['Alcohol dehydrogenase'],Homodimer or homotetramer.,"['ADH_2', 'PHATRDRAFT_12757']"
165,B7G938,['Phosphoglycerate kinase'],Monomer.,"['PGK', 'PHATRDRAFT_48983']"
166,B7GAM1,['Cycloeucalenol cycloisomerase'],Monomer.,[]
167,B7GEJ8,['Uncharacterized protein'],Monomer.,[]
168,B7GAD6,['Aromatic amino acid beta-eliminating lyase/threonine aldolase domain-containing protein'],Monomer.,[]
169,B7GA44,"['sulfate adenylyltransferase', 'ATP-sulfurylase', 'Sulfate adenylate transferase']",Monomer.,[]
170,B7G6Z9,['Pyruvate kinase'],Homotetramer.,"['PK1', 'PHATRDRAFT_22404']"
171,B7G3D2,['prephenate dehydratase'],Homotetramer.,[]
172,B7GBV4,['Amine oxidase'],Homotetramer.,"['PDS2', 'PHATRDRAFT_55102']"
173,B7GBP0,['Sugar phosphate transporter domain-containing protein'],Homotetramer.,[]
174,B7FWX4,['Dolichol-phosphate mannosyltransferase subunit 1'],Component of the dolichol-phosphate mannose (DPM) synthase complex.,"['DPM1', 'PHATRDRAFT_19705']"
175,B7FWQ7,['Uncharacterized protein'],Component of the dolichol-phosphate mannose (DPM) synthase complex.,[]
176,B7FWY2,['hydroxymethylbilane synthase'],Component of the dolichol-phosphate mannose (DPM) synthase complex.,"['hemC', 'PHATRDRAFT_51811']"
177,B7FXR7,['Coproporphyrinogen oxidase'],Component of the dolichol-phosphate mannose (DPM) synthase complex.,"['HemF_3', 'PHATRDRAFT_12186']"
178,B7G7B7,['cysteine synthase'],Component of the dolichol-phosphate mannose (DPM) synthase complex.,"['CysK', 'PHATRDRAFT_54915']"
179,B7FUS9,['2-dehydro-3-deoxy-phosphogluconate aldolase'],Component of the dolichol-phosphate mannose (DPM) synthase complex.,[]
180,B7G7A5,['coproporphyrinogen oxidase'],Homodimer.,"['HemF_1', 'PHATRDRAFT_15068']"
181,B7G0U3,['Probable acetate kinase'],Homodimer.,[]
182,B7GDU9,['Protoporphyrinogen oxidase'],Homodimer.,"['PPO', 'PHATRDRAFT_31109']"
183,B7FVQ7,['Imidazole glycerol phosphate synthase hisHF'],Homodimer.,[]
184,B7FT14,['Adenosylhomocysteinase'],Homodimer.,[]
185,B7GA98,['pyruvate carboxylase'],Homodimer.,"['PYC2', 'PHATRDRAFT_49339']"
186,B7FV03,['phosphoserine phosphatase'],Homodimer.,"['PSP', 'PHATRDRAFT_19244']"
187,B7FVA8,['Isocitrate dehydrogenase (NADP(+))'],Homodimer.,[]
188,B7G6K6,['Glyceraldehyde-3-phosphate dehydrogenase'],Homotetramer.,"['GapC2a', 'GapC2b', 'PHATRDRAFT_51128', 'PHATRDRAFT_51129']"
189,B7GBE7,['dihydrolipoyllysine-residue succinyltransferase'],Homotetramer.,[]
190,B7G4T8,"['2-oxoglutarate dehydrogenase, mitochondrial']",Homotetramer.,"['OGD1', 'PHATRDRAFT_29016']"
191,B7G620,"['Isocitrate dehydrogenase [NAD(+)] 1, mitochondrial', 'PtIDH1']",Homodimer.,"['IDH1', 'PHATRDRAFT_14762']"
192,B7FSS5,['3-phosphoshikimate 1-carboxyvinyltransferase'],Homodimer.,"['EPSPsy', 'PHATRDRAFT_18246']"
193,B7G627,['Arginase'],Homodimer.,[]
194,B7GC94,['Glyceraldehyde-3-phosphate dehydrogenase'],Homotetramer.,"['GAPDH_3', 'PHATRDRAFT_23598']"
195,B7G5Q1,['Glyceraldehyde-3-phosphate dehydrogenase'],Homotetramer.,"['GapC1', 'PHATRDRAFT_22122']"
196,B7G959,['LL-diaminopimelate aminotransferase'],Homotetramer.,[]
197,B7G5G4,['Phosphoglycerate kinase'],Monomer.,[]
198,B7G3X3,['Glutamate dehydrogenase'],Homohexamer.,[]
199,B7FT68,['4-hydroxy-tetrahydrodipicolinate reductase'],Homohexamer.,[]
200,B7FQ83,['glutamate--tRNA ligase'],Homohexamer.,"['GluRS_1', 'PHATRDRAFT_51430']"
201,B7FWY4,['Glutamate/phenylalanine/leucine/valine/L-tryptophan dehydrogenase C-terminal domain-containing protein'],Homohexamer.,[]
202,B7FSI4,['Glyceraldehyde-3-phosphate dehydrogenase'],Homotetramer.,"['GapC4', 'PHATRDRAFT_32747']"
203,B7FSI3,['glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)'],Homotetramer.,"['TPI/GapC3', 'PHATRDRAFT_25308']"
204,B7FT63,['Glutamyl-tRNA reductase'],Homotetramer.,"['HemA', 'PHATRDRAFT_54134']"
205,B7FPN7,['Aldehyde dehydrogenase'],Homotetramer.,[]
206,B7G798,"['Methionyl-tRNA formyltransferase, mitochondrial']",Homotetramer.,[]
207,B7GDA6,['Acetohydroxy-acid reductoisomerase'],Homotetramer.,[]
208,B7FYS6,['Formidase'],Homotetramer.,[]
209,B7FXR0,['Formamidase'],Homotetramer.,[]
210,B7FYV2,['Ornithine cyclodeaminase'],Homotetramer.,[]
211,B7G2E3,['Uncharacterized protein'],Homotetramer.,[]
212,B7G754,['cystathionine gamma-lyase'],Homotetramer.,[]
213,B7G6I8,['Uncharacterized protein'],Homotetramer.,[]
214,B7FZ04,['isopentenyl-diphosphate Delta-isomerase'],Homotetramer.,[]
215,B7FUA8,['Aspartate/glutamate/uridylate kinase domain-containing protein'],Homotetramer.,[]
216,B7FNT8,['Succinate semialdehyde dehydrogenase'],Homotetramer.,"['SSDH', 'PHATRDRAFT_31599']"
217,B7GAN1,['ethanolamine-phosphate cytidylyltransferase'],Homotetramer.,[]
218,B7G052,['arginine--tRNA ligase'],Homotetramer.,[]
219,B7FU89,['Farnesyltranstransferase'],Homotetramer.,[]
220,B7G3D5,['tRNA synthetases class I catalytic domain-containing protein'],Homotetramer.,[]
221,B7FU99,['Amidohydrolase-related domain-containing protein'],Homotetramer.,[]
222,B7FUX6,['cysteine--tRNA ligase'],Homotetramer.,[]
223,B7FX58,['glycine--tRNA ligase'],Homotetramer.,[]
224,B7FWI9,['inositol-3-phosphate synthase'],Homotetramer.,[]
225,B7GE55,['histidine--tRNA ligase'],Homotetramer.,[]
226,B7FRF4,['isoleucine--tRNA ligase'],Homotetramer.,[]
227,B7G888,['isoleucine--tRNA ligase'],Homotetramer.,[]
228,B7GC47,"['Divinyl chlorophyllide a 8-vinyl-reductase, chloroplastic']",Homotetramer.,[]
229,B7FUC3,['leucine--tRNA ligase'],Homotetramer.,[]
230,B7FQH9,['Lysine--tRNA ligase'],Homotetramer.,[]
231,B7G7W5,['Urease'],Homotetramer.,[]
232,B7GC21,['proline--tRNA ligase'],Homotetramer.,[]
233,B7FRT7,['Uncharacterized protein'],Homotetramer.,[]
234,B7G6K7,['Fe2OG dioxygenase domain-containing protein'],Homotetramer.,[]
235,B7FQC5,['valine--tRNA ligase'],Homotetramer.,[]
236,B7G3Y1,['valine--tRNA ligase'],Homotetramer.,[]
237,B7FYY7,['NAD(+) kinase'],Homotetramer.,[]
238,B7G6Q6,"['GLNA, glutamine synthase']",Homotetramer.,"['GLNA', 'PHATRDRAFT_22357']"
239,B7FTA8,['Triose phosphate/phosphate translocator'],Homotetramer.,"['TPT2', 'PHATRDRAFT_50742']"
240,B7G3Q8,['Phosphatidate cytidylyltransferase'],Homotetramer.,[]
241,B7FQ79,['Plastidic triose-phosphate/phosphate translocator'],Homotetramer.,"['Tpt3', 'PHATRDRAFT_54017']"
242,B7FRV2,['Sugar phosphate transporter domain-containing protein'],Homotetramer.,[]
243,B7G4M3,"['Diacylglycerol kinase', 'DAG kinase']",Homotetramer.,[]
244,B7FPD9,['Triose phosphate/phosphate translocator'],Homotetramer.,"['Tpt1', 'PHATRDRAFT_24610']"
245,B7FWX5,['fumarate hydratase'],Homodimer.,"['FUM1', 'PHATRDRAFT_19708']"
246,B7FQB8,['CDP-diacylglycerol--inositol 3-phosphatidyltransferase'],Homodimer.,[]
247,B7G1A1,['Choline kinase'],Homodimer.,[]
248,B7GD69,['Phosphoglycerate mutase'],Homodimer.,[]
249,B7FU06,['Phosphoglycerate mutase'],Homodimer.,"['PGAM_6', 'PHATRDRAFT_33839']"
250,B7GA25,['PI3K/PI4K catalytic domain-containing protein'],Homodimer.,[]
251,B7G377,['PIPK domain-containing protein'],Homodimer.,[]
252,B7G237,['procollagen-proline 4-dioxygenase'],Homodimer.,[]
253,B7G2E7,"[""Pyridoxamine 5'-phosphate oxidase Alr4036 family FMN-binding domain-containing protein""]",Homodimer.,[]
254,B7FSU6,['Glucose-methanol-choline oxidoreductase N-terminal domain-containing protein'],Homodimer.,[]
255,B7FY73,['phosphoglycerate dehydrogenase'],Homodimer.,[]
256,B7FY72,['phosphoglycerate dehydrogenase'],Homodimer.,[]
257,B7GAW8,['PIPK domain-containing protein'],Homodimer.,[]
258,B7G492,['Phosphomannomutase'],Homodimer.,"['PMM1', 'PHATRDRAFT_28882']"
259,B7FXK7,['glycine--tRNA ligase'],Homodimer.,[]
260,B7FSY9,['Rho-GAP domain-containing protein'],Homodimer.,[]
261,B7FRD6,['phosphoserine transaminase'],Homodimer.,"['PSAT', 'PHATRDRAFT_42458']"
262,B7FVX2,['NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12'],Homodimer.,[]
263,B7GCX8,['Aromatic amino acid beta-eliminating lyase/threonine aldolase domain-containing protein'],Homodimer.,[]
264,B7GAC4,['PI3K/PI4K catalytic domain-containing protein'],Homodimer.,[]
265,B7G3W2,['NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13'],Homodimer.,[]
266,B7GCU5,['Myotubularin phosphatase domain-containing protein'],Homodimer.,[]
