,UniProtID,proteinNames,txt_subunit,geneNames
69,Q46D82,"[""5'-nucleotidase SurE""]",Homodimer.,"['surE', 'Mbar_A1192']"
70,Q466A9,['F420H2 dehydrogenase subunit C'],Homodimer.,[]
71,Q466B5,['F420H2 dehydrogenase subunit K'],Homodimer.,[]
72,Q46D45,['Alkaline phosphatase'],Homodimer.,[]
73,Q46AJ2,['AMP-binding protein'],Homodimer.,[]
74,Q46C98,['Aminotransferase'],Homodimer.,[]
75,Q466B4,['F420H2 dehydrogenase subunit'],Homodimer.,[]
76,Q466B0,['F420H2 dehydrogenase subunit D'],Homodimer.,[]
77,Q466M9,['acylphosphatase'],Homodimer.,[]
78,Q46F10,['UPF0219 protein Mbar_A0551'],Homodimer.,[]
79,Q46FV3,['F420H2 dehydrogenase subunit F'],Homodimer.,[]
80,Q466B8,['F420H2 dehydrogenase subunit N'],Homodimer.,[]
81,Q466B1,"['F(420)H(2) dehydrogenase subunit H', 'F(420)H(2)-dependent phenazine dehydrogenase subunit H', 'F(420)H(2)-dependent phenazine oxidoreductase subunit H', 'FPO subunit H']","The FPO complex is composed of at least 13 different subunits. FpoA, FpoH, FpoJ, FpoK, FpoL, FpoM and FpoN proteins constitute the membrane sector of the complex.","['fpoH', 'Mbar_A3408']"
82,Q466B7,['F420H2 dehydrogenase subunit M'],"The FPO complex is composed of at least 13 different subunits. FpoA, FpoH, FpoJ, FpoK, FpoL, FpoM and FpoN proteins constitute the membrane sector of the complex.",[]
83,Q466A7,['F420H2 dehydrogenase subunit A'],"The FPO complex is composed of at least 13 different subunits. FpoA, FpoH, FpoJ, FpoK, FpoL, FpoM and FpoN proteins constitute the membrane sector of the complex.",[]
84,Q466B2,['F420H2 dehydrogenase subunit I'],"The FPO complex is composed of at least 13 different subunits. FpoA, FpoH, FpoJ, FpoK, FpoL, FpoM and FpoN proteins constitute the membrane sector of the complex.",[]
85,Q46AI5,['Flavodoxin'],"The FPO complex is composed of at least 13 different subunits. FpoA, FpoH, FpoJ, FpoK, FpoL, FpoM and FpoN proteins constitute the membrane sector of the complex.",[]
86,Q466G3,['Flavoprotein A'],"The FPO complex is composed of at least 13 different subunits. FpoA, FpoH, FpoJ, FpoK, FpoL, FpoM and FpoN proteins constitute the membrane sector of the complex.",[]
87,Q46DH9,"['F420-dependent methylenetetrahydromethanopterin dehydrogenase', 'MTD']","The FPO complex is composed of at least 13 different subunits. FpoA, FpoH, FpoJ, FpoK, FpoL, FpoM and FpoN proteins constitute the membrane sector of the complex.","['mtd', 'Mbar_A1095']"
88,Q46FV4,"['5,10-methylenetetrahydromethanopterin reductase', 'Coenzyme F420-dependent N(5),N(10)-methylenetetrahydromethanopterin reductase', 'Methylene-H(4)MPT reductase']","The FPO complex is composed of at least 13 different subunits. FpoA, FpoH, FpoJ, FpoK, FpoL, FpoM and FpoN proteins constitute the membrane sector of the complex.","['mer', 'Mbar_A0254']"
89,Q46BG2,"['Methanophenazine-reducing hydrogenase, cytochrome B subunit']","The FPO complex is composed of at least 13 different subunits. FpoA, FpoH, FpoJ, FpoK, FpoL, FpoM and FpoN proteins constitute the membrane sector of the complex.",[]
90,Q46BF4,"['Methanophenazine-reducing hydrogenase, small subunit']","The FPO complex is composed of at least 13 different subunits. FpoA, FpoH, FpoJ, FpoK, FpoL, FpoM and FpoN proteins constitute the membrane sector of the complex.",[]
91,Q46BG1,"['Methanophenazine-reducing hydrogenase, large subunit']","The FPO complex is composed of at least 13 different subunits. FpoA, FpoH, FpoJ, FpoK, FpoL, FpoM and FpoN proteins constitute the membrane sector of the complex.",[]
92,Q46BF6,"['Methanophenazine-reducing hydrogenase, cytochrome B subunit']","The FPO complex is composed of at least 13 different subunits. FpoA, FpoH, FpoJ, FpoK, FpoL, FpoM and FpoN proteins constitute the membrane sector of the complex.",[]
93,Q46BF5,"['Methanophenazine-reducing hydrogenase, large subunit']","The FPO complex is composed of at least 13 different subunits. FpoA, FpoH, FpoJ, FpoK, FpoL, FpoM and FpoN proteins constitute the membrane sector of the complex.",[]
94,Q46BG0,"['Methanophenazine-reducing hydrogenase, small subunit']","The FPO complex is composed of at least 13 different subunits. FpoA, FpoH, FpoJ, FpoK, FpoL, FpoM and FpoN proteins constitute the membrane sector of the complex.",[]
95,Q46ER6,['Reduced coenzyme F420:NADP oxidoreductase'],"The FPO complex is composed of at least 13 different subunits. FpoA, FpoH, FpoJ, FpoK, FpoL, FpoM and FpoN proteins constitute the membrane sector of the complex.",[]
96,Q46FA9,"['Coenzyme F420-reducing hydrogenase, delta subunit']","The FPO complex is composed of at least 13 different subunits. FpoA, FpoH, FpoJ, FpoK, FpoL, FpoM and FpoN proteins constitute the membrane sector of the complex.",[]
97,P80490,['Coenzyme F420 hydrogenase subunit beta'],"Pentamer of two alpha chains, two beta chains and a gamma chain.","['frhB', 'Mbar_A0449']"
98,Q46CS0,['Alanine--tRNA ligase'],"Pentamer of two alpha chains, two beta chains and a gamma chain.","['alaS', 'Mbar_A1361']"
99,Q46AR9,"['Alanyl-tRNA editing protein AlaX-M', 'AlaX-M']","Pentamer of two alpha chains, two beta chains and a gamma chain.","['alaXM', 'Mbar_A2092']"
100,Q468Y0,['Na(+)-linked D-alanine glycine permease'],"Pentamer of two alpha chains, two beta chains and a gamma chain.",[]
101,Q46EE4,['Zinc-binding alcohol dehydrogenase'],"Pentamer of two alpha chains, two beta chains and a gamma chain.",[]
102,Q46ED1,['Iron-containing alcohol dehydrogenase'],"Pentamer of two alpha chains, two beta chains and a gamma chain.",[]
103,Q46A26,['Alcohol dehydrogenase (NADP+)'],"Pentamer of two alpha chains, two beta chains and a gamma chain.",[]
104,Q46EE1,['Formaldehyde dehydrogenase'],"Pentamer of two alpha chains, two beta chains and a gamma chain.",[]
105,Q46EE0,['Formaldehyde dehydrogenase'],"Pentamer of two alpha chains, two beta chains and a gamma chain.",[]
106,Q469Y4,['Aldehyde dehydrogenase (NAD+)'],"Pentamer of two alpha chains, two beta chains and a gamma chain.",[]
107,Q465F3,['Anthranilate phosphoribosyltransferase'],Homodimer.,"['trpD', 'Mbar_A3624']"
108,Q465F0,['anthranilate synthase'],Homodimer.,[]
109,Q465F1,['Anthranilate synthase component 1'],Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,"['trpE', 'Mbar_A3626']"
110,Q465W4,['YutG/PgpA domain-containing protein'],Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,[]
111,Q46AW9,"['Pyruvoyl-dependent arginine decarboxylase', 'PvlArgDC']",Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,"['pdaD', 'Mbar_A2039']"
112,Q469N7,"['Pyruvoyl-dependent arginine decarboxylase', 'PvlArgDC']",Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,"['pdaD', 'Mbar_A2492']"
113,Q46BV7,['Arginine deiminase'],Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,[]
114,Q465S0,['Hydroxymethylpyrimidine kinase'],Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,[]
115,Q46A81,"['Coenzyme F420 hydrogenase, subunit alpha']",Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,[]
116,P80489,['Coenzyme F420 hydrogenase subunit alpha'],"Pentamer of two alpha chains, two beta chains and a gamma chain.","['frhA', 'Mbar_A0452']"
117,Q46BA4,['homoserine dehydrogenase'],"Pentamer of two alpha chains, two beta chains and a gamma chain.",[]
118,Q46A79,"['Coenzyme F420-reducing hydrogenase, gamma subunit']","Pentamer of two alpha chains, two beta chains and a gamma chain.",[]
119,Q469U5,"['Homoserine O-acetyltransferase', 'HAT']",Homodimer.,"['metXA', 'Mbar_A2428']"
120,Q46A78,"['Coenzyme F420-reducing hydrogenase, beta subunit']",Homodimer.,[]
121,Q468V3,['Homospermidine synthase'],Homodimer.,[]
122,P80491,['Coenzyme F420 hydrogenase subunit gamma'],"Pentamer of two alpha chains, two beta chains and a gamma chain.","['frhG', 'Mbar_A0450']"
123,Q46E46,['Histidinol-phosphate aminotransferase'],"Pentamer of two alpha chains, two beta chains and a gamma chain.","['hisC', 'Mbar_A0872']"
124,Q46G31,['fructose-bisphosphate aldolase'],"Pentamer of two alpha chains, two beta chains and a gamma chain.",[]
125,Q46ET9,['Isocitrate dehydrogenase (NADP)'],"Pentamer of two alpha chains, two beta chains and a gamma chain.",[]
126,Q46AE2,['fructose-bisphosphate aldolase'],"Pentamer of two alpha chains, two beta chains and a gamma chain.",[]
127,Q46CC5,"['Imidazole glycerol phosphate synthase subunit HisF', 'IGP synthase cyclase subunit', 'IGP synthase subunit HisF', 'ImGP synthase subunit HisF', 'IGPS subunit HisF']",Heterodimer of HisH and HisF.,"['hisF', 'Mbar_A1514']"
128,Q46EG1,"['2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase']",Homodecamer.,"[""aroA'"", 'Mbar_A0753']"
129,Q465U3,"['Imidazole glycerol phosphate synthase subunit HisH', 'IGP synthase glutaminase subunit', 'IGP synthase subunit HisH', 'ImGP synthase subunit HisH', 'IGPS subunit HisH']",Heterodimer of HisH and HisF.,"['hisH', 'Mbar_A3476']"
130,Q46BG5,"['Fructose-1,6-bisphosphatase']",Heterodimer of HisH and HisF.,[]
131,Q465F6,"['Indole-3-glycerol phosphate synthase', 'IGPS']",Heterodimer of HisH and HisF.,"['trpC', 'Mbar_A3621']"
132,Q46EY6,"['Branched-chain-amino-acid aminotransferase', 'BCAT']",Heterodimer of HisH and HisF.,"['ilvE', 'Mbar_A0576']"
133,Q46D29,['L-fuculose phosphate aldolase'],Homotetramer.,[]
134,Q465G4,['Isoleucine--tRNA ligase'],Monomer.,"['ileS', 'Mbar_A3613']"
135,Q46C84,"['Formate dehydrogenase, alpha subunit (F420)']",Monomer.,[]
136,Q46CL9,['Polymerase/histidinol phosphatase N-terminal domain-containing protein'],Monomer.,[]
137,Q46C83,"['Formate dehydrogenase, beta subunit (F420)']",Monomer.,[]
138,Q46FK6,['Isoleucyl-tRNA synthetase'],Monomer.,[]
139,Q469B6,['Branched chain amino acid transport protein AzlD'],Monomer.,[]
140,Q46EX3,['Ferrous iron transport protein B'],Monomer.,[]
141,Q469B7,['Branched-chain amino acid transport protein'],Monomer.,[]
142,Q46DV6,['Manganese-dependent inorganic pyrophosphatase'],Monomer.,[]
143,Q46CI3,['Ferrous iron transport protein B'],Monomer.,[]
144,Q46AT2,"['Transcriptional regulator, XRE family']",Monomer.,[]
145,Q46DA1,"['Iron ABC transporter, permease protein']",Monomer.,[]
146,Q46DD6,['Myo-inositol 2-dehydrogenase'],Monomer.,[]
147,Q46GE5,['Indolepyruvate oxidoreductase subunit IorB'],Heterodimer of the IorA and IorB subunits.,[]
148,Q469X7,"['Iron(III) ABC transporter, solute-binding protein']",Heterodimer of the IorA and IorB subunits.,[]
149,Q469X5,"['Iron(III) ABC transporter, ATP-binding protein']",Heterodimer of the IorA and IorB subunits.,[]
150,Q469X8,"['Iron ABC transporter, ATP-binding protein']",Heterodimer of the IorA and IorB subunits.,[]
151,Q469X6,"['Iron(III) ABC transporter, solute-binding protein']",Heterodimer of the IorA and IorB subunits.,[]
152,Q46AA5,"['Iron(III) ABC transporter, ATP-binding protein']",Heterodimer of the IorA and IorB subunits.,[]
153,Q469X4,['Iron(III) dicitrate transport system permease protein FecD'],Heterodimer of the IorA and IorB subunits.,[]
154,Q46AA0,"['ABC transporter, ATP-binding protein']",Heterodimer of the IorA and IorB subunits.,[]
155,Q46AA4,"['Iron(III) ABC transporter, solute-binding protein']",Heterodimer of the IorA and IorB subunits.,[]
156,Q46DA2,"['Iron ABC transporter, ATP-binding protein']",Heterodimer of the IorA and IorB subunits.,[]
157,Q469X9,"['Iron ABC transporter, permease protein']",Heterodimer of the IorA and IorB subunits.,[]
158,Q46DA0,"['Iron ABC transporter, solute-binding protein']",Heterodimer of the IorA and IorB subunits.,[]
159,Q46AA6,"['Iron(III) ABC transporter, permease protein']",Heterodimer of the IorA and IorB subunits.,[]
160,Q46BD4,['Iron(III) dicitrate-binding protein'],Heterodimer of the IorA and IorB subunits.,[]
161,Q46BD0,['Iron(III) dicitrate transport ATP-binding protein'],Heterodimer of the IorA and IorB subunits.,[]
162,Q46F95,"['Fe(III) dicitrate ABC transporter, ATP-binding protein']",Heterodimer of the IorA and IorB subunits.,[]
163,Q46BD3,['Iron(III) dicitrate-binding protein'],Heterodimer of the IorA and IorB subunits.,[]
164,Q46BD2,['Iron(III) dicitrate-binding protein'],Heterodimer of the IorA and IorB subunits.,[]
165,Q46F93,"['Fe(III) dicitrate ABC transporter, permease']",Heterodimer of the IorA and IorB subunits.,[]
166,Q46BD1,['Iron(III) dicitrate transport system permease protein'],Heterodimer of the IorA and IorB subunits.,[]
167,Q46F94,"['Fe(III) dicitrate ABC transporter, permease']",Heterodimer of the IorA and IorB subunits.,[]
168,Q46E04,['Formyl transferase N-terminal domain-containing protein'],Heterodimer of the IorA and IorB subunits.,[]
169,Q467X6,"['Formylmethanofuran dehydrogenase, subunit G']",Heterodimer of the IorA and IorB subunits.,[]
170,Q46CZ1,"['Formylmethanofuran dehydrogenase, subunit F']",Heterodimer of the IorA and IorB subunits.,[]
171,Q46EC0,"['Formylmethanofuran dehydrogenase, subunit E']",Heterodimer of the IorA and IorB subunits.,[]
172,Q46CY7,"['Formylmethanofuran dehydrogenase, subunit B']",Heterodimer of the IorA and IorB subunits.,[]
173,Q467X5,"['Formylmethanofuran dehydrogenase, subunit B']",Heterodimer of the IorA and IorB subunits.,[]
174,Q46DY8,"['Formylmethanofuran dehydrogenase, subunit E']",Heterodimer of the IorA and IorB subunits.,[]
175,Q46CY8,"['Formylmethanofuran dehydrogenase, subunit D']",Heterodimer of the IorA and IorB subunits.,[]
176,Q467X4,"['Formylmethanofuran dehydrogenase, subunit D']",Heterodimer of the IorA and IorB subunits.,[]
177,Q48943,['Molybdenum-containing formylmethanofuran dehydrogenase 1 subunit C'],"This enzyme is composed of six subunits; FmdA (65 kDa), FmdB (50 kDa), FmdC (34 kDa), FmdD (17 kDa), FmdE (23 kDa) and FmdF (37 kDa).","['fmdC', 'Mbar_A1290']"
178,Q46CZ0,"['Formylmethanofuran dehydrogenase, subunit A']","This enzyme is composed of six subunits; FmdA (65 kDa), FmdB (50 kDa), FmdC (34 kDa), FmdD (17 kDa), FmdE (23 kDa) and FmdF (37 kDa).",[]
179,Q46CZ2,"['Formylmethanofuran dehydrogenase, subunit E']","This enzyme is composed of six subunits; FmdA (65 kDa), FmdB (50 kDa), FmdC (34 kDa), FmdD (17 kDa), FmdE (23 kDa) and FmdF (37 kDa).",[]
180,P55301,"['Formylmethanofuran--tetrahydromethanopterin formyltransferase', 'Ftr']",Homotetramer.,"['ftr', 'Mbar_A0980']"
181,Q46FU5,"['Tritrans,polycis-undecaprenyl-diphosphate synthase (geranylgeranyl-diphosphate specific)', 'Undecaprenyl diphosphate synthase', 'UDS', 'Undecaprenyl pyrophosphate synthase', 'UPP synthase']",Homodimer.,"['uppS', 'Mbar_A0263']"
182,Q46FG5,['Polyprenyl synthetase'],Homodimer.,[]
183,Q46DK0,['Undecaprenyl pyrophosphate synthetase'],Homodimer.,[]
184,Q46A24,['Di-trans-poly-cis-decaprenylcistransferase'],Homodimer.,[]
185,Q46FD4,"['Fumarate hydratase class II', 'Fumarase C', 'Aerobic fumarase', 'Iron-independent fumarase']",Homotetramer. Residues from neighboring subunits contribute catalytic and substrate-binding residues to each active site.,"['fumC', 'Mbar_A0425']"
186,Q469V5,['L(+)-tartrate dehydratase'],Heterotetramer of two alpha and two beta subunits.,[]
187,Q469V4,['Fumarase alpha subunit'],Heterotetramer of two alpha and two beta subunits.,[]
188,Q46AY5,['Bifunctional protein GlmU'],Heterotetramer of two alpha and two beta subunits.,[]
189,Q46AY8,['Bifunctional protein GlmU'],Heterotetramer of two alpha and two beta subunits.,[]
190,Q46FR7,"['Glycerol-1-phosphate dehydrogenase [NAD(P)+]', 'Enantiomeric glycerophosphate synthase', 'sn-glycerol-1-phosphate dehydrogenase']",Heterotetramer of two alpha and two beta subunits.,"['egsA', 'Mbar_A0291']"
191,Q46FX5,['glucose-1-phosphate thymidylyltransferase'],Heterotetramer of two alpha and two beta subunits.,[]
192,Q46CH1,"['Glutamate-1-semialdehyde 2,1-aminomutase', 'GSA']",Heterotetramer of two alpha and two beta subunits.,"['hemL', 'Mbar_A1464']"
193,Q46F78,"['Gamma-glutamyl phosphate reductase', 'GPR', 'Glutamate-5-semialdehyde dehydrogenase', 'Glutamyl-gamma-semialdehyde dehydrogenase', 'GSA dehydrogenase']",Heterotetramer of two alpha and two beta subunits.,"['proA', 'Mbar_A0482']"
194,Q46FD9,['F420-dependent glucose-6-phosphate dehydrogenase'],Heterotetramer of two alpha and two beta subunits.,[]
195,Q46FR3,['Sulfate adenylyltransferase (ADP)'],Heterotetramer of two alpha and two beta subunits.,[]
196,Q46GJ5,"['Argininosuccinate lyase', 'ASAL']",Heterotetramer of two alpha and two beta subunits.,"['argH', 'Mbar_A0004']"
197,Q46DF3,['UTP--glucose-1-phosphate uridylyltransferase'],Heterotetramer of two alpha and two beta subunits.,[]
198,Q467R0,['Putative pyruvate:ferredoxin oxidoreductase'],Heterotetramer of two alpha and two beta subunits.,[]
199,Q467Y9,['UTP--glucose-1-phosphate uridylyltransferase'],Heterotetramer of two alpha and two beta subunits.,[]
200,Q467Q9,"['Indolepyruvate oxidoreductase subunit IorA', 'IOR']",Heterodimer of the IorA and IorB subunits.,[]
201,Q46GE4,"['Indolepyruvate oxidoreductase subunit IorA', 'IOR']",Heterodimer of the IorA and IorB subunits.,[]
202,Q469Z8,['Argininosuccinate synthase'],Homotetramer.,"['argG', 'Mbar_A2373']"
203,Q46DR6,['Arginine--tRNA ligase'],Homotetramer.,"['argS', 'Mbar_A1008']"
204,Q46EF5,['aspartate-semialdehyde dehydrogenase'],Homodimer.,[]
205,Q46AH5,"['Glyceraldehyde-3-phosphate dehydrogenase 1', 'GAPDH 1']",Homotetramer.,"['gap1', 'Mbar_A2189']"
206,Q465K9,"['Glyceraldehyde-3-phosphate dehydrogenase 2', 'GAPDH 2']",Homotetramer.,"['gap2', 'Mbar_A3564']"
207,Q46CY4,"['phosphoribosylglycinamide formyltransferase 1', ""5'-phosphoribosylglycinamide transformylase"", 'GAR transformylase']",Homotetramer.,[]
208,Q46AJ0,"['Ketoisovalerate ferredoxin oxidoreductase, alpha subunit']",Homotetramer.,[]
209,Q46A51,"['phosphoribosylglycinamide formyltransferase 1', ""5'-phosphoribosylglycinamide transformylase"", 'GAR transformylase']",Homotetramer.,[]
210,Q46E43,['Putative archaetidylserine decarboxylase proenzyme'],Heterodimer of a large membrane-associated beta subunit and a small pyruvoyl-containing alpha subunit.,"['asd', 'Mbar_A0875']"
211,Q46GJ6,"['Glutamyl-tRNA(Gln) amidotransferase subunit D', 'Glu-ADT subunit D']",Heterodimer of GatD and GatE.,"['gatD', 'Mbar_A0003']"
212,Q46AI9,"['Ketoisovalerate ferredoxin oxidoreductase, gamma subunit']",Heterodimer of GatD and GatE.,[]
213,Q46AB0,['Putative asparagine synthetase [glutamine-hydrolyzing]'],Heterodimer of GatD and GatE.,[]
214,Q46AJ1,"['Ketoisovalerate ferredoxin oxidoreductase, delta subunit']",Heterodimer of GatD and GatE.,[]
215,Q46CL4,"['Isopentenyl-diphosphate delta-isomerase', 'IPP isomerase', 'Isopentenyl diphosphate:dimethylallyl diphosphate isomerase', 'Isopentenyl pyrophosphate isomerase', 'Type 2 isopentenyl diphosphate isomerase', 'IDI-2']",Homooctamer. Dimer of tetramers.,"['fni', 'Mbar_A1419']"
216,Q46GG6,['GDP-L-fucose synthase'],Homooctamer. Dimer of tetramers.,"['fcl', 'Mbar_A0035']"
217,Q46CU1,['3-isopropylmalate dehydrogenase'],Homooctamer. Dimer of tetramers.,[]
218,Q46GG4,['GDP-fucose synthetase'],Homooctamer. Dimer of tetramers.,[]
219,Q468P5,['glutamate decarboxylase'],Homooctamer. Dimer of tetramers.,[]
220,Q46AJ7,"['3-isopropylmalate dehydratase large subunit', 'Alpha-IPM isomerase', 'IPMI', 'Isopropylmalate isomerase']",Heterodimer of LeuC and LeuD.,"['leuC', 'Mbar_A2167']"
221,Q46DU3,"['Probable L-tyrosine/L-aspartate decarboxylase', 'TDC/ADC']",Heterodimer of LeuC and LeuD.,"['mfnA', 'Mbar_A0977']"
222,Q46A57,['Coenzyme F420-0 gamma-glutamyl ligase'],Heterodimer of LeuC and LeuD.,[]
223,Q46CU2,"['3-isopropylmalate dehydratase small subunit', 'Alpha-IPM isomerase', 'IPMI', 'Isopropylmalate isomerase']",Heterodimer of LeuC and LeuD.,"['leuD', 'Mbar_A1338']"
