UniProtID,Unnamed: 0,proteinNames,txt_subunit,geneNames,subunitnumber
P9WQH7,17,"['Biotin-dependent acetyl-/propionyl-coenzyme A carboxylase beta5 subunit', 'Acetyl-CoA carboxylase', 'ACC', 'Propionyl-CoA carboxylase', 'PCC']","Forms homohexamers (PubMed:16492739, PubMed:17157300). The biotin-dependent acyl-CoA carboxylase complex is composed of AccA3, which contains the biotin carboxylase (BC) and biotin carboxyl carrier protein (BCCP) domains, and AccD5, which contains the carboxyl transferase (CT) domain (PubMed:16354663, PubMed:16385038). The AccA3/AccD5 complex forms a dodecamer, and can associate with the epsilon subunit AccE5 (Rv3280), which stimulates carboxylation by the complex (PubMed:16354663, PubMed:16385038). Is also part of the long-chain acyl-CoA carboxylase (LCC) complex, which is composed of AccA3, AccD4, AccD5 and AccE5. The four subunits are essential for activity, but AccD5, together with AccE5, probably plays a structural role rather than a catalytic one (PubMed:28222482).","['accD5', 'pccB', 'Rv3280', 'MTCY71.20']",12
P9WQH9,18,['Probable biotin-dependent acyl-coenzyme A carboxylase beta3 subunit'],"The biotin-dependent acyl-CoA carboxylase complex is composed of an AccA protein, which contains the biotin carboxylase (BC) and biotin carboxyl carrier protein (BCCP) domains, and an AccD protein, which contains the carboxyl transferase (CT) domain.","['accD3', 'Rv0904c', 'MTCY31.32c']",1
P96886,19,['Biotin-dependent acetyl-/propionyl-coenzyme A carboxylase epsilon subunit'],"Interacts with the AccA3/AccD5 biotin-dependent acyl-CoA carboxylase complex (PubMed:16354663, PubMed:16385038). Interacts with the AccA3/AccD6 complex (PubMed:17114269). Is also part of the long-chain acyl-CoA carboxylase (LCC) complex, which is composed of AccA3, AccD4, AccD5 and AccE5. The four subunits are essential for activity, but AccD5, together with AccE5, probably plays a structural role rather than a catalytic one (PubMed:28222482).","['accE5', 'Rv3281']",1
P9WN41,20,['Phosphoglucosamine mutase'],"Interacts with the AccA3/AccD5 biotin-dependent acyl-CoA carboxylase complex (PubMed:16354663, PubMed:16385038). Interacts with the AccA3/AccD6 complex (PubMed:17114269). Is also part of the long-chain acyl-CoA carboxylase (LCC) complex, which is composed of AccA3, AccD4, AccD5 and AccE5. The four subunits are essential for activity, but AccD5, together with AccE5, probably plays a structural role rather than a catalytic one (PubMed:28222482).","['glmM', 'Rv3441c']",1
P9WMW5,21,"['Decaprenyl-phosphate N-acetylglucosaminephosphotransferase', 'Decaprenyl-phosphate GlcNAc-1-phosphate transferase', 'Decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase', 'UDP-GlcNAc:decaprenyl-phosphate GlcNAc-1-phosphate transferase']","Interacts with the AccA3/AccD5 biotin-dependent acyl-CoA carboxylase complex (PubMed:16354663, PubMed:16385038). Interacts with the AccA3/AccD6 complex (PubMed:17114269). Is also part of the long-chain acyl-CoA carboxylase (LCC) complex, which is composed of AccA3, AccD4, AccD5 and AccE5. The four subunits are essential for activity, but AccD5, together with AccE5, probably plays a structural role rather than a catalytic one (PubMed:28222482).","['wecA', 'rfe', 'Rv1302', 'MTCY373.22']",1
O05591,22,['Probable para-aminobenzoate synthase component I PABD'],"Interacts with the AccA3/AccD5 biotin-dependent acyl-CoA carboxylase complex (PubMed:16354663, PubMed:16385038). Interacts with the AccA3/AccD6 complex (PubMed:17114269). Is also part of the long-chain acyl-CoA carboxylase (LCC) complex, which is composed of AccA3, AccD4, AccD5 and AccE5. The four subunits are essential for activity, but AccD5, together with AccE5, probably plays a structural role rather than a catalytic one (PubMed:28222482).","['pabB', 'Rv1005c']",1
P9WQ01,23,"['Acetylglutamate kinase', 'N-acetyl-L-glutamate 5-phosphotransferase', 'NAG kinase', 'NAGK']",Homohexamer.,"['argB', 'Rv1654', 'MTCY06H11.19']",6
P9WPA3,24,['Dephospho-CoA kinase'],Forms monomers and homotrimers. The monomer is the active form and the trimeric form is inactive. Shift from inactive homotrimer to active monomer is induced in the presence of dephosphocoenzyme A. A dynamic equilibrium between the trimeric and monomeric forms regulates the effective concentration of active enzyme.,"['coaE', 'Rv1631', 'MTCY01B2.23']",1
P9WN35,25,"['Anthranilate synthase component 2', 'Anthranilate synthase, GATase component', 'Anthranilate synthase, glutamine amidotransferase component']",Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,"['trpG', 'Rv0013']",2
P9WP95,26,['Cobyric acid synthase'],Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,"['cobQ', 'cbiP', 'Rv0255c', 'MTV034.21c']",2
P9WP97,27,"['Hydrogenobyrinate a,c-diamide synthase']",Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,"['cobB', 'Rv2848c', 'MTCY24A1.09']",2
P9WKF5,28,"['Adenylate kinase', 'AK', 'ATP-AMP transphosphorylase', 'ATP:AMP phosphotransferase', 'Adenylate monophosphate kinase']",Monomer.,"['adk', 'Rv0733', 'MTV041.07']",1
P9WQ35,29,"['Adenylate cyclase', 'ATP pyrophosphate-lyase', 'Adenylyl cyclase']","Homodimer (PubMed:11447108, PubMed:16403515, PubMed:25295175). Can also exist as monomer (PubMed:16403515, PubMed:25295175).","['cya', 'Rv1625c', 'MTCY01B2.17c']",2
O33289,30,['Amino-acid acetyltransferase'],Homodimer and homotetramer.,"['argA', 'Rv2747']",2
P9WMU7,31,['Uncharacterized protein Rv2212'],Homodimer and homotetramer.,"['Rv2212', 'MTCY190.23']",2
P9WPZ3,32,['Arginine biosynthesis bifunctional protein ArgJ'],Heterotetramer of two alpha and two beta chains.,"['argJ', 'Rv1653', 'MTCY06H11.18']",2
O07732,33,['Bifunctional lipase/adenylate cyclase LipJ'],The C-terminal adenylyl cyclase domain forms homodimers (PubMed:15678099). Homodimers are asymmetric in both unliganded and ligand-bound states (PubMed:15678099).,"['lipJ', 'Rv1900c']",2
P9WMU9,34,"['pH-sensitive adenylate cyclase Rv1264', 'ATP pyrophosphate-lyase', 'Adenylyl cyclase']",Homodimer.,"['Rv1264', 'MTCY50.18c']",2
P9WQ29,35,['Uncharacterized protein Rv1320c'],Homodimer.,"['Rv1320c', 'MTCY130.05c']",2
P9WQ33,36,['Uncharacterized protein Rv1318c'],Homodimer.,"['Rv1318c', 'MTCY130.03c']",2
P9WQ31,37,['Uncharacterized protein Rv1319c'],Homodimer.,"['Rv1319c', 'MTCY130.04c']",2
O50406,38,['Type B diterpene cyclase'],Monomer.,[],1
P71914,39,['Probable cyclase (Adenylyl-or guanylyl-)(Adenylate-or guanylate-)'],Monomer.,[],1
P94982,40,['Adenylate cyclase (ATP pyrophosphate-lyase) (Adenylyl cyclase)'],Monomer.,[],1
O06572,41,['Guanylate cyclase domain-containing protein'],Monomer.,[],1
P9WP03,42,"['Deoxyribose-phosphate aldolase', 'DERA', '2-deoxy-D-ribose 5-phosphate aldolase', 'Phosphodeoxyriboaldolase', 'Deoxyriboaldolase']",Monomer.,"['deoC', 'Rv0478', 'MTCY20G9.04']",1
P9WID5,43,['Adenosine kinase'],Homodimer.,"['adoK', 'cbhK', 'Rv2202c', 'MTCY190.13c']",2
P9WQH1,44,['Acetate kinase'],Homodimer.,"['ackA', 'Rv0409', 'MTCY22G10.05']",2
P9WP91,45,"['Adenosylcobinamide-GDP ribazoletransferase', 'Cobalamin synthase', ""Cobalamin-5'-phosphate synthase""]",Homodimer.,"['cobS', 'Rv2208', 'MTCY190.19']",2
P9WKE1,46,"['Thymidylate kinase', 'Thymidine monophosphate kinase', 'dTMP kinase', 'TMPK']",Homodimer.,"['tmk', 'Rv3247c']",2
P9WQ07,47,"['Adenine phosphoribosyltransferase', 'APRT']",Homodimer.,"['apt', 'Rv2584c', 'MTCY227.17']",2
P9WG39,48,"['Acetolactate synthase large subunit IlvG', 'ALS']",Heterodimer of large catalytic subunit and small regulatory subunit.,"['ilvG', 'Rv1820', 'MTCY1A11.23c']",1
P9WIK1,49,"['Sulfate adenylyltransferase subunit 2', 'ATP-sulfurylase small subunit', 'Sulfate adenylate transferase', 'SAT']","Heterodimer composed of CysD, the smaller subunit, and CysNC.","['cysD', 'Rv1285', 'MTCY373.04']",1
P9WNS5,50,"[""Deoxyuridine 5'-triphosphate nucleotidohydrolase"", 'dUTPase']",Homotrimer.,"['dut', 'Rv2697c', 'MTCY05A6.18c']",3
P9WNM5,51,['Bifunctional enzyme CysN/CysC'],"Heterodimer composed of CysD, the smaller subunit, and CysNC.","['cysNC', 'cysN', 'Rv1286', 'MTCY373.05']",1
O53554,52,"['Putative acetolactate synthase large subunit IlvX', 'ALS']",Heterodimer of large catalytic subunit and small regulatory subunit.,"['ilvX', 'Rv3509c']",1
I6XWA1,53,"['Adenylosuccinate lyase', 'ASL']",Heterodimer of large catalytic subunit and small regulatory subunit.,"['purB', 'Rv0777']",1
P9WNS1,54,"['1-deoxy-D-xylulose 5-phosphate reductoisomerase', 'DXP reductoisomerase', '1-deoxyxylulose-5-phosphate reductoisomerase', '2-C-methyl-D-erythritol 4-phosphate synthase']",Heterodimer of large catalytic subunit and small regulatory subunit.,"['dxr', 'Rv2870c', 'MTCY274.01c']",1
P9WHN3,55,['Adenylosuccinate synthetase'],Homodimer.,"['purA', 'Rv0357c', 'MTCY13E10.19c']",2
P9WNS3,56,['1-deoxy-D-xylulose-5-phosphate synthase'],Homodimer.,"['dxs', 'Rv2682c', 'MTCY05A6.03c']",2
P9WNL7,57,['Probable arabinosyltransferase B'],Homodimer.,"['embB', 'Rv3795', 'MTCY13D12.29']",2
O50408,58,['1-deoxy-D-xylulose-5-phosphate synthase'],Homodimer.,"['dxs2', 'Rv3379c']",2
P9WNL9,59,['Probable arabinosyltransferase A'],Homodimer.,"['embA', 'Rv3794', 'MTCY13D12.28']",2
P9WN03,60,['Galactan 5-O-arabinofuranosyltransferase'],Interacts with Rv3789. Is thus probably part of an AG biosynthetic complex.,"['aftA', 'Rv3792']",1
O53382,61,['Probable N-acetylglucosamine-6-phosphate deacetylase NagA (GlcNAc 6-P deacetylase)'],Interacts with Rv3789. Is thus probably part of an AG biosynthetic complex.,"['nagA', 'Rv3332']",1
P9WNL1,62,"['Enolase', '2-phospho-D-glycerate hydro-lyase', '2-phosphoglycerate dehydratase']",Interacts with Rv3789. Is thus probably part of an AG biosynthetic complex.,"['eno', 'Rv1023', 'MTCY10G2.26c']",1
O53516,63,['1-acylglycerol-3-phosphate O-acyltransferase'],Interacts with Rv3789. Is thus probably part of an AG biosynthetic complex.,[],1
I6YDI9,64,['Phospholipid/glycerol acyltransferase domain-containing protein'],Interacts with Rv3789. Is thus probably part of an AG biosynthetic complex.,"['plsC', 'Rv2483c']",1
P9WPZ9,65,"['N-acetyl-gamma-glutamyl-phosphate reductase', 'AGPR']",Interacts with Rv3789. Is thus probably part of an AG biosynthetic complex.,"['argC', 'Rv1652', 'MTCY06H11.17']",1
P9WGV3,66,['Adenosylhomocysteinase'],Homotetramer.,"['ahcY', 'sahH', 'Rv3248c', 'MTCY20B11.23c']",4
P9WJM3,67,"[""5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase"", ""5'-deoxyadenosine nucleosidase""]",Homotetramer.,"['mtnN', 'mtn', 'Rv0091', 'MTCY251.10']",4
P9WG79,68,"['Phosphomethylpyrimidine synthase', 'Hydroxymethylpyrimidine phosphate synthase']",Homotetramer.,"['thiC', 'Rv0423c', 'MTCY22G10.20c']",4
P9WHM7,69,['Bifunctional purine biosynthesis protein PurH'],Homotetramer.,"['purH', 'Rv0957', 'MTCY10D7.17c']",4
P9WHL9,70,"['N5-carboxyaminoimidazole ribonucleotide synthase', 'N5-CAIR synthase']",Homodimer.,"['purK', 'Rv3276c', 'MTCY71.16c']",2
O86374,71,['Probable phosphomannomutase PmmA (PMM) (Phosphomannose mutase)'],Homodimer.,"['pmmA', 'Rv3257c']",2
P9WHM1,72,"['N5-carboxyaminoimidazole ribonucleotide mutase', 'N5-CAIR mutase']",Homodimer.,"['purE', 'Rv3275c', 'MTCY71.15c']",2
P9WIS7,73,"['Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex', 'Component of peroxynitrite reductase/peroxidase complex', 'Component of PNR/P', 'Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex', 'Pyruvate dehydrogenase complex component E2', 'PDH component E2']","Forms a 24-polypeptide structural core with octahedral symmetry (By similarity). Identified in a complex with AhpC, AhpD and Lpd. Part of the PDH complex, consisting of multiple copies of AceE (E1), DlaT (E2) and Lpd (E3).","['dlaT', 'sucB', 'Rv2215', 'MTCY190.26']",24
O53380,74,['D-alanyl-D-alanine carboxypeptidase DacB1'],"Forms a 24-polypeptide structural core with octahedral symmetry (By similarity). Identified in a complex with AhpC, AhpD and Lpd. Part of the PDH complex, consisting of multiple copies of AceE (E1), DlaT (E2) and Lpd (E3).","['dacB1', 'Rv3330']",24
P9WP31,75,"['D-alanine--D-alanine ligase', 'D-Ala-D-Ala ligase', 'D-alanine:D-alanine ligase', 'D-alanylalanine synthetase']",Homodimer.,"['ddl', 'ddlA', 'Rv2981c', 'MTCY349.06']",2
Q6MWZ7,76,"['Acid phosphatase', 'Broad-specificity phosphatase', 'Fructose-1,6-bisphosphatase', 'FBPase']",Homodimer.,"['gpm2', 'Rv3214', 'LH57_17570']",2
P9WKJ3,77,['Putative acetolactate synthase small subunit'],Dimer of large and small chains.,"['ilvH', 'ilvN', 'Rv3002c', 'MTV012.16c']",1
P9WQB1,78,"['Alanine dehydrogenase', '40 kDa antigen', 'TB43']",Homohexamer. Trimer of dimers.,"['ald', 'Rv2780', 'MTV002.45']",6
P9WG41,79,"['Acetolactate synthase large subunit IlvB1', 'ALS']",Heterodimer of large catalytic subunit and small regulatory subunit.,"['ilvB1', 'Rv3003c', 'MTV012.17c']",1
O06135,80,['Probable acyl-CoA thioesterase II TesB1'],Heterodimer of large catalytic subunit and small regulatory subunit.,"['tesB1', 'Rv1618']",1
P9WQA9,81,['Alanine racemase'],Homodimer.,"['alr', 'Rv3423c', 'MTCY78.06']",2
O53533,82,['S-nitrosomycothiol reductase MscR'],Homodimer.,"['mscR', 'Rv2259']",2
P9WQ47,83,"['Long-chain-fatty-acid--AMP ligase FadD23', 'FAAL23', 'Long-chain fatty acid adenylyltransferase FadD23', 'Long-chain-fatty-acid adenylase/transferase FadD23']",Homodimer.,"['fadD23', 'Rv3826']",2
O06335,84,"['Putative acetolactate synthase large subunit IlvB2', 'ALS']",Heterodimer of large catalytic subunit and small regulatory subunit.,"['ilvB2', 'Rv3470c']",1
O07737,85,['Probable zinc-binding alcohol dehydrogenase Rv1895'],Heterodimer of large catalytic subunit and small regulatory subunit.,[],1
P9WQC9,86,['Acylphosphatase'],Heterodimer of large catalytic subunit and small regulatory subunit.,"['acyP', 'Rv2922.1c', 'MTCY338.11Bc', 'Rv2922A']",1
P9WQC5,87,['NADP-dependent alcohol dehydrogenase C'],Heterodimer of large catalytic subunit and small regulatory subunit.,"['adhC', 'adh', 'Rv3045', 'MTV012.60']",1
O33340,88,['Probable aldehyde dehydrogenase AldC'],Heterodimer of large catalytic subunit and small regulatory subunit.,"['aldC', 'Rv2858c']",1
O53166,89,"['Aconitate hydratase A', '(2R,3S)-2-methylisocitrate dehydratase', '(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate dehydratase', 'Iron-responsive protein-like', 'IRP-like', 'Probable 2-methyl-cis-aconitate hydratase', 'RNA-binding protein']",Monomer.,"['acn', 'Rv1475c', 'RVBD_1475c', 'P425_01532']",1
O53903,90,['Probable fatty-acid-AMP ligase FadD24 (Fatty-acid-AMP synthetase) (Fatty-acid-AMP synthase)'],Monomer.,"['fadD24', 'Rv1529']",1
P9WNY1,91,['Probable aldehyde dehydrogenase'],Monomer.,"['Rv0458', 'MTV038.02']",1
P9WQ49,92,['Putative fatty-acid--CoA ligase FadD21'],Monomer.,"['fadD21', 'Rv1185c', 'MTV005.21c']",1
P9WPZ7,93,"['Acetylornithine aminotransferase', 'ACOAT']",Homodimer.,"['argD', 'Rv1655', 'MTCY06H11.20']",2
I6X9R9,94,['Probable aldehyde dehydrogenase NAD dependent AldA (Aldehyde dehydrogenase [NAD+])'],Homodimer.,"['aldA', 'Rv0768']",2
Q50631,95,"['Carboxylic acid reductase', 'CAR', 'ATP/NADPH-dependent carboxylic acid reductase', 'FAAL9', 'Medium/long-chain-fatty-acid--AMP ligase FadD9']",Homodimer.,"['car', 'fadD9', 'Rv2590']",2
P96824,96,['Aldehyde dehydrogenase'],Homodimer.,[],2
O53361,97,"['Phosphatidylinositol-3-phosphatase', 'PI3P phosphatase', 'Acid phosphatase SapM', 'Secreted acid phosphatase']",Monomer (PubMed:11073936). SapM interacts with host RAB7 via its C-terminus (PubMed:25896765).,"['sapM', 'Rv3310', 'LH57_18080']",1
L7N650,98,['aldehyde dehydrogenase (NAD(+))'],Homotetramer.,"['pcd', 'aldB', 'Rv3293']",4
P9WQ81,99,"['Adenosylmethionine-8-amino-7-oxononanoate aminotransferase', '7,8-diamino-pelargonic acid aminotransferase']",Homotetramer (PubMed:16984394). Homodimer (PubMed:20565114).,"['bioA', 'Rv1568', 'MTCY336.35c']",2
P9WQ99,100,['Putative amidase AmiA2'],Homotetramer (PubMed:16984394). Homodimer (PubMed:20565114).,"['amiA2', 'Rv2363', 'MTCY27.17c']",2
P9WQ55,101,['Medium/long-chain-fatty-acid--[acyl-carrier-protein] ligase FadD10'],Homodimer.,"['fadD10', 'Rv0099']",2
L7N655,102,[],Homodimer.,[],2
P9WQB3,103,"['2-isopropylmalate synthase', 'Alpha-IPM synthase', 'Alpha-isopropylmalate synthase']","Homodimer (PubMed:11914056, PubMed:16846242, PubMed:15159544). Remains a homodimer in the presence of L-leucine (PubMed:16846242, PubMed:15159544, PubMed:22352945).","['leuA', 'Rv3710', 'MTV025.058']",2
P9WKJ7,104,"['Ketol-acid reductoisomerase (NADP(+))', 'KARI', 'Acetohydroxy-acid isomeroreductase', 'AHIR', 'Alpha-keto-beta-hydroxylacyl reductoisomerase', 'Ketol-acid reductoisomerase type 1', 'Ketol-acid reductoisomerase type I']",Homodimer.,"['ilvC', 'Rv3001c', 'MTV012.15c']",2
P9WQ43,105,"['Long-chain-fatty-acid--AMP ligase FadD26', 'FAAL', 'Acyl-AMP synthetase', 'FAAL26']",Homodimer.,"['fadD26', 'Rv2930', 'MTCY338.19']",2
P9WFX5,106,['Anthranilate phosphoribosyltransferase'],Homodimer.,"['trpD', 'Rv2192c', 'MTCY190.03c']",2
P9WKF1,107,"['Potassium-transporting ATPase KdpC subunit', 'ATP phosphohydrolase [potassium-transporting] C chain', 'Potassium-binding and translocating subunit C', 'Potassium-translocating ATPase C chain']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['kdpC', 'Rv1031', 'MTCY10G2.18c']",1
P9WFX3,108,['Anthranilate synthase component 1'],Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,"['trpE', 'Rv1609', 'MTCY01B2.01', 'MTV046.07']",2
O53580,109,"['Long-chain-fatty-acid--AMP ligase FadD32', 'FAAL', 'Acyl-AMP synthetase', 'FAAL32']",Monomer in solution.,"['fadD32', 'Rv3801c']",1
P9WQ87,110,"['8-amino-7-oxononanoate synthase 1', 'AONS', '7-keto-8-amino-pelargonic acid synthase']",Homodimer.,"['bioF1', 'Rv1569', 'MTCY336.34c']",2
A0A1D1ZFP1,111,['Putative oxidoreductase Rv1144/MT1177'],Homodimer.,"['Rv1144', 'g.152161']",2
P9WPU3,112,"['Potassium-transporting ATPase ATP-binding subunit', 'ATP phosphohydrolase [potassium-transporting] B chain', 'Potassium-binding and translocating subunit B', 'Potassium-translocating ATPase B chain']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['kdpB', 'Rv1030', 'MTCY10G2.19c']",1
P9WQ85,113,"['Putative 8-amino-7-oxononanoate synthase 2', 'AONS', '7-keto-8-amino-pelargonic acid synthase']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['bioF2', 'Rv0032']",1
P9WKF3,114,"['Potassium-transporting ATPase potassium-binding subunit', 'ATP phosphohydrolase [potassium-transporting] A chain', 'Potassium-binding and translocating subunit A', 'Potassium-translocating ATPase A chain']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['kdpA', 'Rv1029', 'MTCY10G2.20c']",1
P71968,115,['Bacterial bifunctional deaminase-reductase C-terminal domain-containing protein'],"The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['ribD', 'ribG', 'Rv2671']",1
I6XF25,116,['Trk system potassium uptake protein TrkA'],"The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['ceoB', 'trkA', 'Rv2691']",1
P9WFZ3,117,"['Trk system potassium uptake protein TrkA', 'K(+)-uptake protein TrkA']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['trkA', 'ceoC', 'Rv2692', 'MTCY05A6.13']",1
O53872,118,['Probable fatty oxidation protein FadB'],"The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['fadB', 'Rv0860']",1
I6X4K0,119,['Probable amino acid decarboxylase'],"The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['adi', 'Rv2531c']",1
P9WNP7,120,['3-hydroxybutyryl-CoA dehydrogenase'],"The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['fadB2', 'Rv0468']",1
O53871,121,['Putative acyltransferase Rv0859'],"The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['fadA', 'Rv0859']",1
P9WQ05,122,"['Arginine deiminase', 'ADI']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['arcA', 'Rv1001', 'MTCI237.16']",1
P9WPY7,123,"['Argininosuccinate lyase', 'ASAL']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['argH', 'Rv1659', 'MTCY06H11.24']",1
P71896,124,['Probable sugar-transport integral membrane protein ABC transporter UspA'],"The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['uspA', 'Rv2316']",1
P9WPW7,125,['Argininosuccinate synthase'],Homotetramer.,"['argG', 'Rv1658', 'MTCY06H11.23']",4
L7N652,126,['Probable sugar-transport integral membrane protein ABC transporter UspB'],Homotetramer.,"['uspB', 'Rv2317']",4
P9WGR1,127,"['Enoyl-[acyl-carrier-protein] reductase [NADH]', 'FAS-II enoyl-ACP reductase', 'NADH-dependent 2-trans-enoyl-ACP reductase']","Homodimer (PubMed:7599116). Homotetramer (PubMed:10336454, PubMed:16647717).","['inhA', 'Rv1484', 'MTCY277.05']",2
P71892,128,['Probable cationic amino acid transport integral membrane protein RocE'],"Homodimer (PubMed:7599116). Homotetramer (PubMed:10336454, PubMed:16647717).","['rocE', 'Rv2320c']",2
P95029,129,['Probable fatty acid synthase Fas (Fatty acid synthetase)'],"Homodimer (PubMed:7599116). Homotetramer (PubMed:10336454, PubMed:16647717).","['fas', 'Rv2524c']",2
P71894,130,['Probable periplasmic sugar-binding lipoprotein UspC'],"Homodimer (PubMed:7599116). Homotetramer (PubMed:10336454, PubMed:16647717).","['uspC', 'Rv2318']",2
P9WNX5,131,['Aspartate-semialdehyde dehydrogenase'],Homodimer.,"['asd', 'Rv3708c', 'MTV025.056c']",2
P96284,132,['Putative inactive phenolphthiocerol synthesis polyketide synthase type I Pks15'],Homodimer.,"['pks15', 'Rv2947c']",2
P9WPX5,133,"['L-asparaginase', 'L-ASNase']","Homodimer (PubMed:33412160). Can form tetramers and higher multimers, probably resulting from the dynamic association of dimers (PubMed:33412160).","['ansA', 'Rv1538c', 'MTCY48.27']",2
P9WGR9,134,['Uncharacterized oxidoreductase Rv1350'],"Homodimer (PubMed:33412160). Can form tetramers and higher multimers, probably resulting from the dynamic association of dimers (PubMed:33412160).","['fabG2', 'Rv1350', 'MTCY02B10.14']",2
P9WND7,135,"['Pre-mycofactocin synthase', 'PMFT synthase']","Homodimer (PubMed:33412160). Can form tetramers and higher multimers, probably resulting from the dynamic association of dimers (PubMed:33412160).","['mftD', 'lldD1', 'Rv0694']",2
P9WN33,136,['Putative asparagine synthetase [glutamine-hydrolyzing]'],"Homodimer (PubMed:33412160). Can form tetramers and higher multimers, probably resulting from the dynamic association of dimers (PubMed:33412160).","['asnB', 'Rv2201', 'MTCY190.12']",2
P9WQM7,137,['L-asparagine permease 2'],"Homodimer (PubMed:33412160). Can form tetramers and higher multimers, probably resulting from the dynamic association of dimers (PubMed:33412160).","['ansP2', 'Rv0346c', 'MTCY13E10.06c']",2
O07427,138,"['Monoacylglycerol lipase', 'MGL']",Monomer.,"['Rv0183', 'LH57_01015']",1
