UniProtID,Unnamed: 0,proteinNames,txt_subunit,geneNames,subunitnumber
Q31NV7,18,"['Cytochrome b6-f complex iron-sulfur subunit', 'Plastohydroquinone:plastocyanin oxidoreductase iron-sulfur protein']","The 4 large subunits of the cytochrome b6-f complex are cytochrome b6, subunit IV (17 kDa polypeptide, PetD), cytochrome f and the Rieske protein, while the 4 small subunits are PetG, PetL, PetM and PetN. The complex functions as a dimer.","['petC', 'Synpcc7942_1232']",1
Q31QP9,19,"['Formate-dependent phosphoribosylglycinamide formyltransferase', ""5'-phosphoribosylglycinamide transformylase 2"", 'Formate-dependent GAR transformylase', 'GAR transformylase 2', 'GART 2', 'Non-folate glycinamide ribonucleotide transformylase', 'Phosphoribosylglycinamide formyltransferase 2']",Homodimer.,"['purT', 'Synpcc7942_0588']",2
Q31S31,20,['nicotinate-nucleotide adenylyltransferase'],Homodimer.,[],2
Q31P90,21,"['2-phytyl-1,4-naphtoquinone methyltransferase']",Homodimer.,"['menG', 'Synpcc7942_1099']",2
Q31K28,22,['Delta-9 acyl-phospholipid desaturase'],Homodimer.,[],2
Q31N20,23,"['Histidinol dehydrogenase', 'HDH']",Homodimer.,"['hisD', 'Synpcc7942_1519']",2
Q31Q29,24,['HAD-superfamily hydrolase subfamily IIB'],Homodimer.,[],2
Q31PI2,25,"['Fumarate hydratase class II', 'Fumarase C', 'Aerobic fumarase', 'Iron-independent fumarase']",Homotetramer.,"['fumC', 'Synpcc7942_1007']",4
Q935X8,26,[],Homotetramer.,"['SEB0018', 'Synpcc7942_2508']",4
Q31NK4,27,['Probable branched-chain amino acid aminotransferase'],Homotetramer.,[],4
Q31KX3,28,['Periplasmic polyamine-binding protein of ABC transporter'],Homotetramer.,[],4
Q8KPS9,29,['Phycocyanobilin:ferredoxin oxidoreductase'],Homotetramer.,"['pcyA', 'Synpcc7942_1225', 'see0002']",4
Q31P38,30,['Bifunctional pantoate ligase/cytidylate kinase'],Homotetramer.,"['panC/cmk', 'Synpcc7942_1151']",4
Q31R80,31,['Photosystem I reaction center subunit PsaK'],Homotetramer.,"['psaK', 'Synpcc7942_0407']",4
Q31NL7,32,['Photosystem I reaction center subunit IV'],Homotetramer.,"['psaE', 'Synpcc7942_1322']",4
Q31KY1,33,['Aminotransferase'],Homotetramer.,[],4
Q31PR9,34,['Photosystem I reaction center subunit PsaK'],Homotetramer.,"['psaK', 'Synpcc7942_0920']",4
Q31PI7,35,['Photosystem I reaction center subunit II'],Homotetramer.,[],4
Q31LJ1,36,['Photosystem I P700 chlorophyll a apoprotein A2'],"The PsaA/B heterodimer binds the P700 chlorophyll special pair and subsequent electron acceptors. PSI consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation. The cyanobacterial PSI reaction center is composed of one copy each of PsaA,B,C,D,E,F,I,J,K,L,M and X, and forms trimeric complexes.","['psaB', 'Synpcc7942_2048']",1
Q31LP4,37,['Histidine biosynthesis bifunctional protein HisIE'],"The PsaA/B heterodimer binds the P700 chlorophyll special pair and subsequent electron acceptors. PSI consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation. The cyanobacterial PSI reaction center is composed of one copy each of PsaA,B,C,D,E,F,I,J,K,L,M and X, and forms trimeric complexes.","['hisI', 'hisIE', 'Synpcc7942_1995']",1
Q31QV2,38,"['Photosystem I iron-sulfur center', '9 kDa polypeptide', 'PSI-C', 'Photosystem I subunit VII', 'PsaC']","The cyanobacterial PSI reaction center is composed of one copy each of PsaA,B,C,D,E,F,I,J,K,L,M and X, and forms trimeric complexes.","['psaC', 'Synpcc7942_0535']",1
Q31LJ2,39,"['Glycine dehydrogenase (decarboxylating)', 'Glycine cleavage system P-protein', 'Glycine decarboxylase', 'Glycine dehydrogenase (aminomethyl-transferring)']","The glycine cleavage system is composed of four proteins: P, T, L and H.","['gcvP', 'Synpcc7942_2047']",1
Q31LJ0,40,['Photosystem I P700 chlorophyll a apoprotein A1'],"The PsaA/B heterodimer binds the P700 chlorophyll special pair and subsequent electron acceptors. PSI consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation. The cyanobacterial PSI reaction center is composed of one copy each of PsaA,B,C,D,E,F,I,J,K,L,M and X, and forms trimeric complexes.","['psaA', 'Synpcc7942_2049']",1
Q31KT1,41,['Aminomethyltransferase'],"The glycine cleavage system is composed of four proteins: P, T, L and H.","['gcvT', 'Synpcc7942_2308']",1
Q31LJ3,42,['Glycine cleavage system H protein'],"The glycine cleavage system is composed of four proteins: P, T, L and H.","['gcvH', 'Synpcc7942_2046']",1
P50590,43,['Nucleoside diphosphate kinase'],Homotetramer.,"['ndk', 'Synpcc7942_2497', 'sea0028']",4
Q31S75,44,['Glucose-1-phosphate cytidylyltransferase'],Homotetramer.,[],4
P37278,45,['Calcium-transporting ATPase'],Homotetramer.,"['pacL', 'Synpcc7942_1082']",4
P95823,46,['Photosystem I reaction center subunit VIII'],Homotetramer.,"['psaI', 'Synpcc7942_2343']",4
Q31PR0,47,"['UDP-3-O-acyl-N-acetylglucosamine deacetylase', 'UDP-3-O-acyl-GlcNAc deacetylase']",Homotetramer.,"['lpxC', 'Synpcc7942_0929']",4
Q54769,48,['GTP cyclohydrolase 1'],"Toroid-shaped homodecamer, composed of two pentamers of five dimers.","['folE', 'Synpcc7942_1597', 'sec0031']",10
Q31NU0,49,['Photosystem I reaction center subunit IX'],"Toroid-shaped homodecamer, composed of two pentamers of five dimers.","['psaJ', 'Synpcc7942_1249']",10
Q31NT9,50,['Photosystem I reaction center subunit III'],"Toroid-shaped homodecamer, composed of two pentamers of five dimers.",[],10
Q31Q60,51,['Bifunctional protein FolD'],Homodimer.,"['folD', 'Synpcc7942_0777']",2
Q31M08,52,['L-aspartate oxidase'],Homodimer.,[],2
P95822,53,"['Photosystem I reaction center subunit XI', 'PSI subunit V', 'PSI-L']",Homodimer.,"['psaL', 'Synpcc7942_2342']",2
Q31PI8,54,['aspartate kinase'],Homodimer.,[],2
Q31QS7,55,['ATPase'],Homodimer.,[],2
Q55276,56,['Lycopene beta cyclase'],Homodimer.,"['crtL', 'lcy', 'Synpcc7942_2062']",2
P72549,57,[],Homodimer.,"['mut3B', 'Synpcc7942_2341']",2
Q31PP6,58,"['Acetylornithine aminotransferase', 'ACOAT']",Homodimer.,"['argD', 'Synpcc7942_0943']",2
Q8GAA0,59,['1-deoxy-D-xylulose-5-phosphate synthase'],Homodimer.,"['dxs', 'Synpcc7942_0430', 'sel0040']",2
Q31MQ0,60,['ATPase'],Homodimer.,[],2
Q31SC0,61,['2-keto-3-deoxy-phosphogluconate aldolase'],Homodimer.,[],2
P16891,62,['Uroporphyrinogen decarboxylase'],Homodimer.,"['hemE', 'Synpcc7942_1086']",2
Q31JX7,63,['Threonine synthase'],Homodimer.,[],2
Q31PN1,64,"['Phosphoribosylglycinamide formyltransferase', ""5'-phosphoribosylglycinamide transformylase"", 'GAR transformylase', 'GART']",Homodimer.,"['purN', 'Synpcc7942_0958']",2
Q31R45,65,['Ammonium transporter'],Homodimer.,[],2
Q31MA7,66,['L-threonine synthase'],Homodimer.,[],2
Q31RT1,67,['Nicotinamide phosphoribosyltransferase'],Homodimer.,[],2
Q31KW0,68,['Ammonium transporter'],Homodimer.,[],2
Q31LA3,69,"['4-hydroxy-tetrahydrodipicolinate reductase', 'HTPA reductase']",Homodimer.,"['dapB', 'Synpcc7942_2136']",2
Q31RM5,70,['Diaminopimelate decarboxylase'],Homodimer.,"['lysA', 'Synpcc7942_0262']",2
Q31Q62,71,['Divergent PAP2 family protein'],Homodimer.,[],2
Q55309,72,"[""Phosphoadenosine 5'-phosphosulfate reductase"", 'PAPS reductase', ""3'-phosphoadenylylsulfate reductase"", 'PAPS reductase, thioredoxin dependent', 'PAPS sulfotransferase', 'PAdoPS reductase']",Homodimer.,"['cysH', 'par', 'Synpcc7942_2506', 'sea0019']",2
Q31K33,73,['NAD-reducing hydrogenase HoxS delta subunit'],Homodimer.,[],2
Q31S40,74,"['Hydrogenobyrinic acid a,c-diamide cobaltochelatase']",Homodimer.,[],2
Q31K34,75,['NAD-reducing hydrogenase HoxS beta subunit'],Homodimer.,[],2
Q31QP5,76,['6-phosphofructokinase'],Homodimer.,[],2
Q31MX3,77,"['Polyphosphate kinase', 'ATP-polyphosphate phosphotransferase', 'Polyphosphoric acid kinase']",Homodimer.,"['ppk', 'Synpcc7942_1566']",2
Q31RK8,78,['NADH dehydrogenase (Quinone)'],Homodimer.,[],2
Q31RG7,79,['UDP-glucose 4-epimerase'],Homodimer.,[],2
Q31MC9,80,['Alanine dehydrogenase'],Homodimer.,[],2
Q935Y7,81,['Glycogen synthase'],Homodimer.,"['glgA', 'Synpcc7942_2518', 'sea0009']",2
Q31K44,82,['Aminotransferase'],Homodimer.,[],2
Q31PN2,83,"['Cob(I)yrinic acid a,c-diamide adenosyltransferase']",Homodimer.,[],2
Q31PI6,84,['Anthranilate synthase component 1'],Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,[],2
Q31PR4,85,"['Phosphoribosylamine--glycine ligase', 'GARS', 'Glycinamide ribonucleotide synthetase', 'Phosphoribosylglycinamide synthetase']",Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,"['purD', 'Synpcc7942_0925']",2
Q31R87,86,"['Anthranilate synthase, component II']",Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,[],2
Q31NF3,87,"['Cob(I)yrinic acid a,c-diamide adenosyltransferase']",Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,[],2
Q31PG8,88,['O-succinylbenzoic acid-CoA ligase'],Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,[],2
Q31NW0,89,['Precorrin-4 C11-methyltransferase'],Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,[],2
Q31LG0,90,['Acetate kinase'],Homodimer.,"['ackA', 'Synpcc7942_2079']",2
Q31KD5,91,"['Adenine phosphoribosyltransferase', 'APRT']",Homodimer.,"['apt', 'Synpcc7942_2454']",2
Q31N84,92,"['Beta-ketoacyl-[acyl-carrier-protein] synthase III', '3-oxoacyl-[acyl-carrier-protein] synthase 3', '3-oxoacyl-[acyl-carrier-protein] synthase III']",Homodimer.,"['fabH', 'Synpcc7942_1455']",2
Q31RM3,93,['Isoprenyl transferase'],Homodimer.,[],2
Q31KU3,94,['L-glutamine synthetase'],Homodimer.,[],2
Q31RW8,95,"['Glutamate-ammonia ligase, glutamine synthetase type III']",Homodimer.,[],2
Q31PU5,96,"['Shikimate kinase', 'SK']",Monomer.,"['aroK', 'Synpcc7942_0894']",1
Q31RJ9,97,['Bifunctional protein GlmU'],Homotrimer.,"['glmU', 'Synpcc7942_0288']",3
Q31PX8,98,['Fatty acid hydroxylase domain-containing protein'],Homotrimer.,[],3
Q31PQ9,99,"['3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ', '(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase', '(3R)-hydroxymyristoyl-ACP dehydrase', 'Beta-hydroxyacyl-ACP dehydratase']",Homotrimer.,"['fabZ', 'Synpcc7942_0930']",3
Q31LL0,100,"['Glucose-6-phosphate isomerase', 'GPI', 'Phosphoglucose isomerase', 'PGI', 'Phosphohexose isomerase', 'PHI']",Homotrimer.,"['pgi', 'Synpcc7942_2029']",3
Q31M81,101,"['Type III pantothenate kinase', 'PanK-III', 'Pantothenic acid kinase']",Homodimer.,"['coaX', 'Synpcc7942_1808']",2
Q31RN8,102,['ATPase'],Homodimer.,[],2
Q31RB8,103,['Flavin-containing monoamine oxidase'],Homodimer.,[],2
Q31QJ6,104,['Succinate dehydrogenase subunit A'],Homodimer.,[],2
Q31RH3,105,['Succinate dehydrogenase subunit C'],Homodimer.,[],2
Q31N06,106,['Succinate dehydrogenase subunit B'],Forms a complex with heterodimeric ferredoxin-thioredoxin reductase (FTR) and thioredoxin.,[],1
Q31LW2,107,"['Diaminopimelate epimerase', 'DAP epimerase']",Homodimer.,"['dapF', 'Synpcc7942_1927']",2
Q31M00,108,['Uncharacterized protein'],Homodimer.,[],2
P16954,109,"['1,4-alpha-glucan branching enzyme GlgB', '1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase', 'Alpha-(1->4)-glucan branching enzyme', 'Glycogen branching enzyme', 'BE']",Monomer.,"['glgB', 'Synpcc7942_1085']",1
Q31NA7,110,['Riboflavin biosynthesis protein RibBA'],Monomer.,"['ribBA', 'Synpcc7942_1432']",1
Q31N26,111,"['1-deoxy-D-xylulose 5-phosphate reductoisomerase', 'DXP reductoisomerase', '1-deoxyxylulose-5-phosphate reductoisomerase', '2-C-methyl-D-erythritol 4-phosphate synthase']",Monomer.,"['dxr', 'Synpcc7942_1513']",1
Q31NH3,112,"['2-carboxy-1,4-naphthoquinone phytyltransferase']",Monomer.,"['menA', 'Synpcc7942_1366']",1
Q31KZ5,113,"['6,7-dimethyl-8-ribityllumazine synthase']",Monomer.,"['ribH', 'Synpcc7942_2244']",1
Q31QF3,114,['3-oxoacyl-[acyl-carrier-protein] reductase'],Homotetramer.,[],4
P21577,115,"['6-phosphogluconate dehydrogenase, decarboxylating']",Homodimer.,"['gnd', 'Synpcc7942_0039']",2
Q8L1E5,116,['Glutamate--tRNA ligase'],Monomer.,"['gltX', 'Synpcc7942_2393']",1
Q31RT2,117,['Cytidyltransferase-related'],Monomer.,[],1
Q31KC6,118,"['S-adenosylmethionine synthase', 'AdoMet synthase', 'MAT', 'Methionine adenosyltransferase']",Homotetramer; dimer of dimers.,"['metK', 'Synpcc7942_2463']",4
Q6V1L5,119,"['Acetylglutamate kinase', 'N-acetyl-L-glutamate 5-phosphotransferase', 'NAG kinase', 'NAGK']",Homotetramer; dimer of dimers.,"['argB', 'Synpcc7942_1496']",4
Q9Z3G6,120,['Heme oxygenase'],Homotetramer; dimer of dimers.,[],4
Q31M28,121,['Periplasmic binding protein of ABC transporter for natural amino acids'],Homotetramer; dimer of dimers.,[],4
Q31PD2,122,['Thiamine-phosphate synthase'],Homotetramer; dimer of dimers.,"['thiE', 'Synpcc7942_1057']",4
Q31Q22,123,['ATPase'],Homotetramer; dimer of dimers.,[],4
Q31QZ9,124,"['Dihydroorotase, multifunctional complex type']",Homotetramer; dimer of dimers.,[],4
Q31R01,125,['Dihydroorotase'],Homotetramer; dimer of dimers.,[],4
Q31KU2,126,['Transaldolase'],Homotetramer; dimer of dimers.,"['tal', 'Synpcc7942_2297']",4
Q31PT6,127,['Aconitate hydratase B'],Homotetramer; dimer of dimers.,[],4
Q8KPR0,128,"[""Pyridoxine 5'-phosphate synthase"", 'PNP synthase']",Homooctamer; tetramer of dimers.,"['pdxJ', 'Synpcc7942_1194', 'sef0034']",8
Q8KPR4,129,"['Indole-3-glycerol phosphate synthase', 'IGPS']",Homooctamer; tetramer of dimers.,"['trpC', 'Synpcc7942_1197', 'see0030']",8
Q31LS5,130,['4-hydroxybenzoate solanesyltransferase'],Homooctamer; tetramer of dimers.,"['plqA', 'Synpcc7942_1964']",8
Q31PF2,131,"['Biosynthetic arginine decarboxylase', 'ADC']",Homooctamer; tetramer of dimers.,"['speA', 'Synpcc7942_1037']",8
Q31L62,132,['Integral membrane protein of the ABC-type Nat permease for neutral amino acids NatD'],Homooctamer; tetramer of dimers.,[],8
Q31LE9,133,['Homoserine dehydrogenase'],Homooctamer; tetramer of dimers.,[],8
Q31LZ6,134,['ATPase'],Homooctamer; tetramer of dimers.,[],8
Q31LZ5,135,['Integral membrane protein of the ABC-type Nat permease for neutral amino acids'],Homooctamer; tetramer of dimers.,[],8
Q31PQ2,136,['Metallo-beta-lactamase domain-containing protein'],Homooctamer; tetramer of dimers.,[],8
Q31KZ6,137,"['Gamma-glutamyl phosphate reductase', 'GPR', 'Glutamate-5-semialdehyde dehydrogenase', 'Glutamyl-gamma-semialdehyde dehydrogenase', 'GSA dehydrogenase']",Homooctamer; tetramer of dimers.,"['proA', 'Synpcc7942_2243']",8
Q31KX4,138,"['Gamma-glutamyl phosphate reductase', 'GPR', 'Glutamate-5-semialdehyde dehydrogenase', 'Glutamyl-gamma-semialdehyde dehydrogenase', 'GSA dehydrogenase']",Homooctamer; tetramer of dimers.,"['proA', 'Synpcc7942_2265']",8
Q9R6W2,139,['Glyceraldehyde-3-phosphate dehydrogenase'],Homooctamer; tetramer of dimers.,"['gap2', 'Synpcc7942_1742']",8
Q31ND6,140,['Hydroxyacylglutathione hydrolase'],Monomer.,"['gloB', 'Synpcc7942_1403']",1
Q31LV6,141,"['Isopentenyl-diphosphate delta-isomerase', 'IPP isomerase', 'Isopentenyl diphosphate:dimethylallyl diphosphate isomerase', 'Isopentenyl pyrophosphate isomerase', 'Type 2 isopentenyl diphosphate isomerase', 'IDI-2']",Homooctamer. Dimer of tetramers.,"['fni', 'Synpcc7942_1933']",8
Q8GMR3,142,"['N5-carboxyaminoimidazole ribonucleotide mutase', 'N5-CAIR mutase']",Homooctamer. Dimer of tetramers.,"['pur6', 'purE', 'Synpcc7942_0441']",8
Q31R91,143,['Bifunctional purine biosynthesis protein PurH'],Homooctamer. Dimer of tetramers.,"['purH', 'Synpcc7942_0396']",8
Q54734,144,[],Homooctamer. Dimer of tetramers.,"['sqdB', 'Synpcc7942_0578']",8
Q31QY1,145,"['Uridylate kinase', 'UK']",Homohexamer.,"['pyrH', 'Synpcc7942_0506']",6
Q31S44,146,['Thymidylate kinase'],Homohexamer.,"['tmk', 'Synpcc7942_0093']",6
Q8KPQ7,147,['Guanylate kinase'],Homohexamer.,"['gmk', 'Synpcc7942_1191', 'sef0037']",6
Q31K41,148,['3-isopropylmalate dehydratase'],Heterodimer of LeuC and LeuD.,[],1
Q31KK1,149,['Oxalate decarboxylase'],Heterodimer of LeuC and LeuD.,[],1
Q31LZ1,150,"['3-isopropylmalate dehydratase large subunit', 'Alpha-IPM isomerase', 'IPMI', 'Isopropylmalate isomerase']",Heterodimer of LeuC and LeuD.,"['leuC', 'Synpcc7942_1898']",1
Q31NU3,151,['prolycopene isomerase'],Heterodimer of LeuC and LeuD.,[],1
Q31RU7,152,['Cobalt-precorrin-5B C(1)-methyltransferase'],Heterodimer of LeuC and LeuD.,"['cbiD', 'Synpcc7942_0190']",1
Q31N27,153,"['Probable zeta-carotene desaturase', ""9,9'-di-cis-zeta-carotene desaturase"", 'Carotene 7,8-desaturase']",Heterodimer of LeuC and LeuD.,"['zds', 'crtQb', 'Synpcc7942_1512']",1
Q31QH7,154,['Arogenate dehydrogenase (NADP)'],Heterodimer of LeuC and LeuD.,[],1
Q31NJ5,155,"['NAD(P)H-quinone oxidoreductase subunit I', 'NAD(P)H dehydrogenase I subunit I', 'NDH-1 subunit I', 'NDH-I']",NDH-1 is composed of at least 11 different subunits.,"['ndhI', 'Synpcc7942_1344']",1
Q31NJ3,156,"['NAD(P)H-quinone oxidoreductase subunit 4L', 'NAD(P)H dehydrogenase subunit 4L', 'NADH-plastoquinone oxidoreductase subunit 4L', 'NDH-1, subunit 4L', 'NDH-E']",NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,"['ndhE', 'Synpcc7942_1346']",1
Q31ME6,157,"['NAD(P)H-quinone oxidoreductase subunit H', 'NAD(P)H dehydrogenase subunit H', 'NADH-plastoquinone oxidoreductase subunit H', 'NDH-1 subunit H', 'NDH-H']",NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,"['ndhH', 'Synpcc7942_1743']",1
Q31MR5,158,['Riboflavin synthase'],NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,[],1
Q31M39,159,"['Precorrin-6Y C5,15-methyltransferase (Decarboxylating)']",NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,[],1
Q935X2,160,['Phospho-2-dehydro-3-deoxyheptonate aldolase'],NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,"['SEB0024', 'Synpcc7942_2501']",1
Q31N82,161,['1-acyl-sn-glycerol-3-phosphate acyltransferase'],NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,[],1
Q8VPU9,162,[],NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,"['ndhD4', 'Synpcc7942_0609']",1
Q31LI2,163,"['Glycerol-3-phosphate acyltransferase', 'Acyl-PO4 G3P acyltransferase', 'Acyl-phosphate--glycerol-3-phosphate acyltransferase', 'G3P acyltransferase', 'GPAT', 'Lysophosphatidic acid synthase', 'LPA synthase']",Probably interacts with PlsX.,"['plsY', 'Synpcc7942_2057']",1
Q8VPV9,164,[],Probably interacts with PlsX.,"['ndhF3', 'Synpcc7942_2091']",1
Q31LE7,165,"['Proton-translocating NADH-quinone oxidoreductase, chain M']",Probably interacts with PlsX.,[],1
Q31SA3,166,['N-acetylornithine aminotransferase'],Probably interacts with PlsX.,[],1
Q31N85,167,"['Phosphate acyltransferase', 'Acyl-ACP phosphotransacylase', 'Acyl-[acyl-carrier-protein]--phosphate acyltransferase', 'Phosphate-acyl-ACP acyltransferase']",Homodimer. Probably interacts with PlsY.,"['plsX', 'Synpcc7942_1454']",2
Q31S64,168,"['4-hydroxy-3-methylbut-2-enyl diphosphate reductase', 'HMBPP reductase']",Homodimer. Probably interacts with PlsY.,"['ispH', 'Synpcc7942_0073']",2
Q59943,169,"['Fructose-1,6-bisphosphatase class 1', 'FBPase class 1', 'D-fructose-1,6-bisphosphate 1-phosphohydrolase class 1', 'Fructose-1,6-bisphosphatase F-II']",Homotetramer.,"['fbp', 'Synpcc7942_2335']",4
Q31LQ7,170,['NAD(P)H-quinone oxidoreductase subunit M'],NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,"['ndhM', 'Synpcc7942_1982']",1
