UniProtID,Unnamed: 0,proteinNames,txt_subunit,geneNames,subunitnumber
Q7CJF8,120,[],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).",[],1
Q0WFD6,121,[],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).",[],1
Q7CJF6,122,[],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).",[],1
Q0WCT0,123,[],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).",[],1
Q0WA89,124,[],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).",[],1
Q7CLC8,125,[],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['glpF', 'YPO0091', 'EGX46_21370']",1
Q0WI22,126,[],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).",[],1
Q0WKN3,127,[],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).",[],1
Q7CIJ3,128,[],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).",[],1
Q7CH86,129,[],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).",[],1
Q0WEM7,130,[],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).",[],1
Q7CH87,131,[],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).",[],1
Q7CG09,132,[],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).",[],1
Q7CHW4,133,"['Formate-dependent phosphoribosylglycinamide formyltransferase', ""5'-phosphoribosylglycinamide transformylase 2"", 'Formate-dependent GAR transformylase', 'GAR transformylase 2', 'GART 2', 'Non-folate glycinamide ribonucleotide transformylase', 'Phosphoribosylglycinamide formyltransferase 2']",Homodimer.,"['purT', 'YPO1775', 'y2533', 'YP_1618']",2
Q0WKT9,134,[],Homodimer.,[],2
Q0WID4,135,[],Homodimer.,[],2
Q0WDW1,136,[],Homodimer.,[],2
Q0WID5,137,[],Homodimer.,[],2
Q0WH03,138,[],Homodimer.,[],2
Q0WID3,139,[],Homodimer.,[],2
Q0WAF5,140,[],Homodimer.,[],2
Q7CKA0,141,[],Homodimer.,[],2
Q7CKC3,142,[],Homodimer.,[],2
Q0W9W0,143,[],Homodimer.,[],2
Q7CHV1,144,"['PTS system, mannose-specific IID component']",Homodimer.,"['gptB', 'manZ', 'ptsM', 'YPO1756']",2
Q0WG32,145,[],Homodimer.,[],2
Q0W9W1,146,[],Homodimer.,[],2
Q7CHV2,147,[],Homodimer.,[],2
Q0WBP3,148,[],Homodimer.,[],2
Q0WJ16,149,[],Homodimer.,[],2
Q0WHX0,150,[],Homodimer.,[],2
Q0WDR8,151,['Glutamate/aspartate transport system permease'],Homodimer.,"['gltJ', 'YPO2614']",2
Q0WCQ0,152,[],Homodimer.,[],2
Q0WBL8,153,[],Homodimer.,[],2
Q0WCP4,154,[],Homodimer.,[],2
Q7CJV1,155,['Glutamate/aspartate transport ATP-binding protein'],Homodimer.,"['gltL', 'YPO2612']",2
Q7CJV0,156,[],Homodimer.,[],2
Q0WD33,157,[],Homodimer.,[],2
Q0WC42,158,[],Homodimer.,[],2
Q0WGI0,159,[],Homodimer.,[],2
Q0WGN1,160,[],Homodimer.,[],2
Q0WA87,161,[],Homodimer.,[],2
Q7CJU9,162,[],Homodimer.,[],2
Q7CFZ2,163,[],Homodimer.,[],2
Q0WE15,164,[],Homodimer.,[],2
Q0WAI3,165,[],Homodimer.,[],2
Q0WB65,166,[],Homodimer.,[],2
Q0WB64,167,[],Homodimer.,[],2
Q0WED9,168,[],Homodimer.,[],2
Q7CLD9,169,[],Homodimer.,[],2
Q7CIL5,170,[],Homodimer.,[],2
Q7CHG3,171,[],Homodimer.,[],2
Q7CKE2,172,[],Homodimer.,[],2
Q7CLB8,173,[],Homodimer.,[],2
Q0WJK7,174,[],Homodimer.,[],2
Q7CK02,175,[],Homodimer.,[],2
Q0WFI7,176,[],Homodimer.,[],2
Q0WA41,177,[],Homodimer.,[],2
Q0WCD9,178,[],Homodimer.,[],2
Q0WCX9,179,[],Homodimer.,[],2
Q7CL18,180,[],Homodimer.,[],2
Q0WIA6,181,[],Homodimer.,[],2
Q0WDI1,182,[],Homodimer.,[],2
Q0WGR7,183,[],Homodimer.,[],2
Q0WEU4,184,[],Homodimer.,[],2
Q0WJW2,185,"['Aspartate ammonia-lyase', 'Aspartase']",Homodimer.,"['aspA', 'YPO0348']",2
Q0WK55,186,[],Homodimer.,[],2
Q7CJK2,187,[],Homodimer.,[],2
Q0WKC3,188,[],Homodimer.,[],2
Q0WC61,189,[],Homodimer.,[],2
Q0WBN8,190,['Hypoxanthine phosphoribosyltransferase'],Homodimer.,"['b0125', 'hpt', 'YPO3408', 'EGX46_18465']",2
Q0WA26,191,[],Homodimer.,[],2
Q0WJ87,192,[],Homodimer.,[],2
Q0WK57,193,[],Homodimer.,[],2
Q0WGY2,194,[],Homodimer.,[],2
Q7CJ20,195,[],Homodimer.,[],2
Q7CKP5,196,['4-hydroxybenzoate octaprenyltransferase'],Homodimer.,"['ubiA', 'YPO0311', 'y0569', 'YP_0467']",2
Q7CHW3,197,[],Homodimer.,[],2
Q7CKM9,198,[],Homodimer.,[],2
Q0WBN9,199,[],Homodimer.,[],2
Q7CKS7,200,[],Homodimer.,[],2
Q0WH05,201,[],Homodimer.,[],2
Q0WKD3,202,[],Homodimer.,"['pabA', 'YPO0169', 'EGX46_20530']",2
Q0WCB5,203,"['Protoheme IX farnesyltransferase', 'Heme B farnesyltransferase', 'Heme O synthase']",Homodimer.,"['cyoE', 'YPO3168', 'y1018', 'YP_0763']",2
Q0WCT7,204,[],Homodimer.,[],2
Q0WCG2,205,[],Homodimer.,[],2
Q0WBN4,206,[],Homodimer.,[],2
Q0WAG2,207,[],Homodimer.,[],2
Q0WFA3,208,[],Homodimer.,[],2
Q7CK54,209,[],Homodimer.,[],2
Q0WCJ8,210,[],Homodimer.,[],2
Q7CJF1,211,[],Homodimer.,[],2
Q0WDB7,212,['Histidine-binding periplasmic protein'],Homodimer.,"['hisJ', 'YPO2774']",2
Q0WEA2,213,[],Homodimer.,[],2
Q9ZC67,214,"['Arginine N-succinyltransferase', 'AST']",Homodimer.,"['astA', 'YPO1963', 'y2348', 'YP_1708']",2
Q0WGM4,215,[],Homodimer.,[],2
Q0WGM3,216,[],Homodimer.,[],2
Q0WBR1,217,[],Homodimer.,[],2
Q0WGM6,218,[],Homodimer.,[],2
Q7CGI6,219,[],Homodimer.,[],2
Q0WIZ0,220,['Biopolymer transport protein ExbB'],The accessory proteins ExbB and ExbD seem to form a complex with TonB.,[],1
Q7CIM7,221,[],The accessory proteins ExbB and ExbD seem to form a complex with TonB.,[],1
Q0W9R7,222,[],The accessory proteins ExbB and ExbD seem to form a complex with TonB.,[],1
Q7CFM3,223,"['ATP synthase subunit a', 'ATP synthase F0 sector subunit a', 'F-ATPase subunit 6']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpB', 'YPO4127', 'y4141', 'YP_4034']",1
Q0W9R1,224,[],"F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.",[],1
Q7CFM4,225,"['ATP synthase subunit b', 'ATP synthase F(0) sector subunit b', 'ATPase subunit I', 'F-type ATPase subunit b', 'F-ATPase subunit b']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpF', 'YPO4125', 'y4139', 'YP_4032']",1
Q0WD25,226,[],"F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.",[],1
Q0W9R4,227,[],"F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.",[],1
Q7CFM8,228,"['ATP synthase subunit beta', 'ATP synthase F1 sector subunit beta', 'F-ATPase subunit beta']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpD', 'YPO4121', 'y4135', 'YP_4028']",1
Q7CFW6,229,[],"F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.",[],1
Q0WCF7,230,[],"F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.",[],1
Q0WAG1,231,[],"F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.",[],1
Q7CFM5,232,"['ATP synthase subunit delta', 'ATP synthase F(1) sector subunit delta', 'F-type ATPase subunit delta', 'F-ATPase subunit delta']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpH', 'YPO4124', 'y4138', 'YP_4031']",1
Q0W9Q9,233,[],"F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.",[],1
Q7CIR8,234,"['Pyridoxal kinase PdxY', 'PL kinase']",Homodimer.,"['pdxY', 'YPO2368', 'y1967', 'YP_2154']",2
Q0W9R5,235,[],Homodimer.,[],2
Q0WBT1,236,[],Homodimer.,[],2
Q7CJL4,237,[],Homodimer.,[],2
Q0WGE1,238,[],Homodimer.,[],2
Q0WHN3,239,[],Homodimer.,[],2
Q7CKX7,240,[],Homodimer.,[],2
Q7CKD7,241,[],Homodimer.,[],2
Q74RZ7,242,[],Homodimer.,[],2
Q0WJT2,243,[],Homodimer.,[],2
Q0WHH1,244,['Hydroxypyruvate isomerase'],Homodimer.,"['YPO1238', 'EGX46_08025']",2
Q7CJU3,245,[],Homodimer.,[],2
Q7CH65,246,['Biotin synthase'],Homodimer.,"['bioB', 'YPO1151', 'y3031', 'YP_1009']",2
Q0WJK6,247,[],Homodimer.,[],2
Q0WAT1,248,[],Homodimer.,[],2
Q7CKE8,249,[],Homodimer.,[],2
Q0WGM5,250,[],Homodimer.,[],2
Q0WI21,251,[],Homodimer.,[],2
Q74PI5,252,['Aliphatic sulfonates import ATP-binding protein SsuB'],"The complex is composed of two ATP-binding proteins (SsuB), two transmembrane proteins (SsuC) and a solute-binding protein (SsuA).","['ssuB', 'YPO3627', 'y0242', 'YP_3920']",1
Q0WGD6,253,[],"The complex is composed of two ATP-binding proteins (SsuB), two transmembrane proteins (SsuC) and a solute-binding protein (SsuA).",[],1
Q0WB29,254,[],"The complex is composed of two ATP-binding proteins (SsuB), two transmembrane proteins (SsuC) and a solute-binding protein (SsuA).",[],1
Q0WDZ8,255,[],"The complex is composed of two ATP-binding proteins (SsuB), two transmembrane proteins (SsuC) and a solute-binding protein (SsuA).",[],1
Q7CL45,256,[],"The complex is composed of two ATP-binding proteins (SsuB), two transmembrane proteins (SsuC) and a solute-binding protein (SsuA).",[],1
Q0WGG2,257,[],"The complex is composed of two ATP-binding proteins (SsuB), two transmembrane proteins (SsuC) and a solute-binding protein (SsuA).",[],1
Q7CLE1,258,[],"The complex is composed of two ATP-binding proteins (SsuB), two transmembrane proteins (SsuC) and a solute-binding protein (SsuA).",[],1
Q0WCC1,259,[],"The complex is composed of two ATP-binding proteins (SsuB), two transmembrane proteins (SsuC) and a solute-binding protein (SsuA).",[],1
