,UniProtID,proteinNames,txt_subunit,geneNames
88,Q31PG8,['O-succinylbenzoic acid-CoA ligase'],Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,[]
89,Q31NW0,['Precorrin-4 C11-methyltransferase'],Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,[]
90,Q31LG0,['Acetate kinase'],Homodimer.,"['ackA', 'Synpcc7942_2079']"
91,Q31KD5,"['Adenine phosphoribosyltransferase', 'APRT']",Homodimer.,"['apt', 'Synpcc7942_2454']"
92,Q31N84,"['Beta-ketoacyl-[acyl-carrier-protein] synthase III', '3-oxoacyl-[acyl-carrier-protein] synthase 3', '3-oxoacyl-[acyl-carrier-protein] synthase III']",Homodimer.,"['fabH', 'Synpcc7942_1455']"
93,Q31RM3,['Isoprenyl transferase'],Homodimer.,[]
94,Q31KU3,['L-glutamine synthetase'],Homodimer.,[]
95,Q31RW8,"['Glutamate-ammonia ligase, glutamine synthetase type III']",Homodimer.,[]
96,Q31PU5,"['Shikimate kinase', 'SK']",Monomer.,"['aroK', 'Synpcc7942_0894']"
97,Q31RJ9,['Bifunctional protein GlmU'],Homotrimer.,"['glmU', 'Synpcc7942_0288']"
98,Q31PX8,['Fatty acid hydroxylase domain-containing protein'],Homotrimer.,[]
99,Q31PQ9,"['3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ', '(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase', '(3R)-hydroxymyristoyl-ACP dehydrase', 'Beta-hydroxyacyl-ACP dehydratase']",Homotrimer.,"['fabZ', 'Synpcc7942_0930']"
100,Q31LL0,"['Glucose-6-phosphate isomerase', 'GPI', 'Phosphoglucose isomerase', 'PGI', 'Phosphohexose isomerase', 'PHI']",Homotrimer.,"['pgi', 'Synpcc7942_2029']"
101,Q31M81,"['Type III pantothenate kinase', 'PanK-III', 'Pantothenic acid kinase']",Homodimer.,"['coaX', 'Synpcc7942_1808']"
102,Q31RN8,['ATPase'],Homodimer.,[]
103,Q31RB8,['Flavin-containing monoamine oxidase'],Homodimer.,[]
104,Q31QJ6,['Succinate dehydrogenase subunit A'],Homodimer.,[]
105,Q31RH3,['Succinate dehydrogenase subunit C'],Homodimer.,[]
106,Q31N06,['Succinate dehydrogenase subunit B'],Forms a complex with heterodimeric ferredoxin-thioredoxin reductase (FTR) and thioredoxin.,[]
107,Q31LW2,"['Diaminopimelate epimerase', 'DAP epimerase']",Homodimer.,"['dapF', 'Synpcc7942_1927']"
108,Q31M00,['Uncharacterized protein'],Homodimer.,[]
109,P16954,"['1,4-alpha-glucan branching enzyme GlgB', '1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase', 'Alpha-(1->4)-glucan branching enzyme', 'Glycogen branching enzyme', 'BE']",Monomer.,"['glgB', 'Synpcc7942_1085']"
110,Q31NA7,['Riboflavin biosynthesis protein RibBA'],Monomer.,"['ribBA', 'Synpcc7942_1432']"
111,Q31N26,"['1-deoxy-D-xylulose 5-phosphate reductoisomerase', 'DXP reductoisomerase', '1-deoxyxylulose-5-phosphate reductoisomerase', '2-C-methyl-D-erythritol 4-phosphate synthase']",Monomer.,"['dxr', 'Synpcc7942_1513']"
112,Q31NH3,"['2-carboxy-1,4-naphthoquinone phytyltransferase']",Monomer.,"['menA', 'Synpcc7942_1366']"
113,Q31KZ5,"['6,7-dimethyl-8-ribityllumazine synthase']",Monomer.,"['ribH', 'Synpcc7942_2244']"
114,Q31QF3,['3-oxoacyl-[acyl-carrier-protein] reductase'],Homotetramer.,[]
115,P21577,"['6-phosphogluconate dehydrogenase, decarboxylating']",Homodimer.,"['gnd', 'Synpcc7942_0039']"
116,Q8L1E5,['Glutamate--tRNA ligase'],Monomer.,"['gltX', 'Synpcc7942_2393']"
117,Q31RT2,['Cytidyltransferase-related'],Monomer.,[]
118,Q31KC6,"['S-adenosylmethionine synthase', 'AdoMet synthase', 'MAT', 'Methionine adenosyltransferase']",Homotetramer; dimer of dimers.,"['metK', 'Synpcc7942_2463']"
119,Q6V1L5,"['Acetylglutamate kinase', 'N-acetyl-L-glutamate 5-phosphotransferase', 'NAG kinase', 'NAGK']",Homotetramer; dimer of dimers.,"['argB', 'Synpcc7942_1496']"
120,Q9Z3G6,['Heme oxygenase'],Homotetramer; dimer of dimers.,[]
121,Q31M28,['Periplasmic binding protein of ABC transporter for natural amino acids'],Homotetramer; dimer of dimers.,[]
122,Q31PD2,['Thiamine-phosphate synthase'],Homotetramer; dimer of dimers.,"['thiE', 'Synpcc7942_1057']"
123,Q31Q22,['ATPase'],Homotetramer; dimer of dimers.,[]
124,Q31QZ9,"['Dihydroorotase, multifunctional complex type']",Homotetramer; dimer of dimers.,[]
125,Q31R01,['Dihydroorotase'],Homotetramer; dimer of dimers.,[]
126,Q31KU2,['Transaldolase'],Homotetramer; dimer of dimers.,"['tal', 'Synpcc7942_2297']"
127,Q31PT6,['Aconitate hydratase B'],Homotetramer; dimer of dimers.,[]
128,Q8KPR0,"[""Pyridoxine 5'-phosphate synthase"", 'PNP synthase']",Homooctamer; tetramer of dimers.,"['pdxJ', 'Synpcc7942_1194', 'sef0034']"
129,Q8KPR4,"['Indole-3-glycerol phosphate synthase', 'IGPS']",Homooctamer; tetramer of dimers.,"['trpC', 'Synpcc7942_1197', 'see0030']"
130,Q31LS5,['4-hydroxybenzoate solanesyltransferase'],Homooctamer; tetramer of dimers.,"['plqA', 'Synpcc7942_1964']"
131,Q31PF2,"['Biosynthetic arginine decarboxylase', 'ADC']",Homooctamer; tetramer of dimers.,"['speA', 'Synpcc7942_1037']"
132,Q31L62,['Integral membrane protein of the ABC-type Nat permease for neutral amino acids NatD'],Homooctamer; tetramer of dimers.,[]
133,Q31LE9,['Homoserine dehydrogenase'],Homooctamer; tetramer of dimers.,[]
134,Q31LZ6,['ATPase'],Homooctamer; tetramer of dimers.,[]
135,Q31LZ5,['Integral membrane protein of the ABC-type Nat permease for neutral amino acids'],Homooctamer; tetramer of dimers.,[]
136,Q31PQ2,['Metallo-beta-lactamase domain-containing protein'],Homooctamer; tetramer of dimers.,[]
137,Q31KZ6,"['Gamma-glutamyl phosphate reductase', 'GPR', 'Glutamate-5-semialdehyde dehydrogenase', 'Glutamyl-gamma-semialdehyde dehydrogenase', 'GSA dehydrogenase']",Homooctamer; tetramer of dimers.,"['proA', 'Synpcc7942_2243']"
138,Q31KX4,"['Gamma-glutamyl phosphate reductase', 'GPR', 'Glutamate-5-semialdehyde dehydrogenase', 'Glutamyl-gamma-semialdehyde dehydrogenase', 'GSA dehydrogenase']",Homooctamer; tetramer of dimers.,"['proA', 'Synpcc7942_2265']"
139,Q9R6W2,['Glyceraldehyde-3-phosphate dehydrogenase'],Homooctamer; tetramer of dimers.,"['gap2', 'Synpcc7942_1742']"
140,Q31ND6,['Hydroxyacylglutathione hydrolase'],Monomer.,"['gloB', 'Synpcc7942_1403']"
141,Q31LV6,"['Isopentenyl-diphosphate delta-isomerase', 'IPP isomerase', 'Isopentenyl diphosphate:dimethylallyl diphosphate isomerase', 'Isopentenyl pyrophosphate isomerase', 'Type 2 isopentenyl diphosphate isomerase', 'IDI-2']",Homooctamer. Dimer of tetramers.,"['fni', 'Synpcc7942_1933']"
142,Q8GMR3,"['N5-carboxyaminoimidazole ribonucleotide mutase', 'N5-CAIR mutase']",Homooctamer. Dimer of tetramers.,"['pur6', 'purE', 'Synpcc7942_0441']"
143,Q31R91,['Bifunctional purine biosynthesis protein PurH'],Homooctamer. Dimer of tetramers.,"['purH', 'Synpcc7942_0396']"
144,Q54734,[],Homooctamer. Dimer of tetramers.,"['sqdB', 'Synpcc7942_0578']"
145,Q31QY1,"['Uridylate kinase', 'UK']",Homohexamer.,"['pyrH', 'Synpcc7942_0506']"
146,Q31S44,['Thymidylate kinase'],Homohexamer.,"['tmk', 'Synpcc7942_0093']"
147,Q8KPQ7,['Guanylate kinase'],Homohexamer.,"['gmk', 'Synpcc7942_1191', 'sef0037']"
148,Q31K41,['3-isopropylmalate dehydratase'],Heterodimer of LeuC and LeuD.,[]
149,Q31KK1,['Oxalate decarboxylase'],Heterodimer of LeuC and LeuD.,[]
150,Q31LZ1,"['3-isopropylmalate dehydratase large subunit', 'Alpha-IPM isomerase', 'IPMI', 'Isopropylmalate isomerase']",Heterodimer of LeuC and LeuD.,"['leuC', 'Synpcc7942_1898']"
151,Q31NU3,['prolycopene isomerase'],Heterodimer of LeuC and LeuD.,[]
152,Q31RU7,['Cobalt-precorrin-5B C(1)-methyltransferase'],Heterodimer of LeuC and LeuD.,"['cbiD', 'Synpcc7942_0190']"
153,Q31N27,"['Probable zeta-carotene desaturase', ""9,9'-di-cis-zeta-carotene desaturase"", 'Carotene 7,8-desaturase']",Heterodimer of LeuC and LeuD.,"['zds', 'crtQb', 'Synpcc7942_1512']"
154,Q31QH7,['Arogenate dehydrogenase (NADP)'],Heterodimer of LeuC and LeuD.,[]
155,Q31NJ5,"['NAD(P)H-quinone oxidoreductase subunit I', 'NAD(P)H dehydrogenase I subunit I', 'NDH-1 subunit I', 'NDH-I']",NDH-1 is composed of at least 11 different subunits.,"['ndhI', 'Synpcc7942_1344']"
156,Q31NJ3,"['NAD(P)H-quinone oxidoreductase subunit 4L', 'NAD(P)H dehydrogenase subunit 4L', 'NADH-plastoquinone oxidoreductase subunit 4L', 'NDH-1, subunit 4L', 'NDH-E']",NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,"['ndhE', 'Synpcc7942_1346']"
157,Q31ME6,"['NAD(P)H-quinone oxidoreductase subunit H', 'NAD(P)H dehydrogenase subunit H', 'NADH-plastoquinone oxidoreductase subunit H', 'NDH-1 subunit H', 'NDH-H']",NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,"['ndhH', 'Synpcc7942_1743']"
158,Q31MR5,['Riboflavin synthase'],NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,[]
159,Q31M39,"['Precorrin-6Y C5,15-methyltransferase (Decarboxylating)']",NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,[]
160,Q935X2,['Phospho-2-dehydro-3-deoxyheptonate aldolase'],NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,"['SEB0024', 'Synpcc7942_2501']"
161,Q31N82,['1-acyl-sn-glycerol-3-phosphate acyltransferase'],NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,[]
162,Q8VPU9,[],NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,"['ndhD4', 'Synpcc7942_0609']"
163,Q31LI2,"['Glycerol-3-phosphate acyltransferase', 'Acyl-PO4 G3P acyltransferase', 'Acyl-phosphate--glycerol-3-phosphate acyltransferase', 'G3P acyltransferase', 'GPAT', 'Lysophosphatidic acid synthase', 'LPA synthase']",Probably interacts with PlsX.,"['plsY', 'Synpcc7942_2057']"
164,Q8VPV9,[],Probably interacts with PlsX.,"['ndhF3', 'Synpcc7942_2091']"
165,Q31LE7,"['Proton-translocating NADH-quinone oxidoreductase, chain M']",Probably interacts with PlsX.,[]
166,Q31SA3,['N-acetylornithine aminotransferase'],Probably interacts with PlsX.,[]
167,Q31N85,"['Phosphate acyltransferase', 'Acyl-ACP phosphotransacylase', 'Acyl-[acyl-carrier-protein]--phosphate acyltransferase', 'Phosphate-acyl-ACP acyltransferase']",Homodimer. Probably interacts with PlsY.,"['plsX', 'Synpcc7942_1454']"
168,Q31S64,"['4-hydroxy-3-methylbut-2-enyl diphosphate reductase', 'HMBPP reductase']",Homodimer. Probably interacts with PlsY.,"['ispH', 'Synpcc7942_0073']"
169,Q59943,"['Fructose-1,6-bisphosphatase class 1', 'FBPase class 1', 'D-fructose-1,6-bisphosphate 1-phosphohydrolase class 1', 'Fructose-1,6-bisphosphatase F-II']",Homotetramer.,"['fbp', 'Synpcc7942_2335']"
170,Q31LQ7,['NAD(P)H-quinone oxidoreductase subunit M'],NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions.,"['ndhM', 'Synpcc7942_1982']"
171,Q31M42,"['4-hydroxy-tetrahydrodipicolinate synthase', 'HTPA synthase']",Homotetramer; dimer of dimers.,"['dapA', 'Synpcc7942_1847']"
172,Q31K32,['NAD-reducing hydrogenase HoxS gamma subunit'],Homotetramer; dimer of dimers.,[]
173,Q31RH2,"['Adenylosuccinate lyase', 'ASL']",Homotetramer; dimer of dimers.,[]
