,UniProtID,proteinNames,txt_subunit,geneNames
25,P75809,['5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI'],,"['ybjI', 'b0844', 'JW5113']"
26,P46891,['HMP-PP phosphatase'],,"['cof', 'b0446', 'JW0436']"
27,P0ADP0,['5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB'],,"['yigB', 'b3812', 'JW3785']"
28,P0AFU8,"['Riboflavin synthase', 'RS']","Homotrimer. Unlike in B.subtilis, does not interact with 6,7-dimethyl-8-ribityllumazine synthase.","['ribC', 'ribE', 'b1662', 'JW1654']"
29,P22939,"['Farnesyl diphosphate synthase', 'FPP synthase', '(2E,6E)-farnesyl diphosphate synthase', 'Geranyltranstransferase']",,"['ispA', 'b0421', 'JW0411']"
30,P09126,"['Uroporphyrinogen-III synthase', 'UROS', 'Hydroxymethylbilane hydrolyase [cyclizing]', 'Uroporphyrinogen-III cosynthase']",Monomer.,"['hemD', 'b3804', 'JW3776']"
31,P29680,['Uroporphyrinogen decarboxylase'],Homodimer.,"['hemE', 'b3997', 'JW3961']"
32,P07650,['Thymidine phosphorylase'],Homodimer.,"['deoA', 'tpp', 'ttg', 'b4382', 'JW4345']"
33,P61517,['Carbonic anhydrase 2'],Homodimer.,"['can', 'cynT2', 'yadF', 'b0126', 'JW0122']"
34,P0ABE9,['Carbonic anhydrase 1'],Oligomer.,"['cynT', 'b0339', 'JW0330']"
35,P15639,['Bifunctional purine biosynthesis protein PurH'],,"['purH', 'b4006', 'JW3970']"
36,P0ADG7,"[""Inosine-5'-monophosphate dehydrogenase""]",Homotetramer.,"['guaB', 'guaR', 'b2508', 'JW5401']"
37,P21177,['Fatty acid oxidation complex subunit alpha'],Heterotetramer of two alpha chains (FadB) and two beta chains (FadA).,"['fadB', 'oldB', 'b3846', 'JW3822']"
38,P77399,['Fatty acid oxidation complex subunit alpha'],Heterotetramer of two alpha chains (FadJ) and two beta chains (FadI).,"['fadJ', 'yfcX', 'b2341', 'JW2338']"
39,P04805,['Glutamate--tRNA ligase'],Monomer.,"['gltX', 'b2400', 'JW2395']"
40,P30137,['Thiamine-phosphate synthase'],,"['thiE', 'b3993', 'JW3957']"
41,P0A8F4,"['Uridine kinase', 'Cytidine monophosphokinase', 'Uridine monophosphokinase']",Homotetramer.,"['udk', 'b2066', 'JW2051']"
42,P0A9M5,"['Xanthine-guanine phosphoribosyltransferase', 'XGPRT']",Homotetramer.,"['gpt', 'gpp', 'gxu', 'b0238', 'JW0228']"
43,P0A9M2,"['Hypoxanthine phosphoribosyltransferase', 'HPRT']",Homotetramer.,"['hpt', 'b0125', 'JW5009']"
44,P69441,"['Adenylate kinase', 'AK', 'ATP-AMP transphosphorylase', 'ATP:AMP phosphotransferase', 'Adenylate monophosphate kinase']",Monomer.,"['adk', 'dnaW', 'plsA', 'b0474', 'JW0463']"
45,P0A763,['Nucleoside diphosphate kinase'],Homotetramer.,"['ndk', 'b2518', 'JW2502']"
46,P05020,"['Dihydroorotase', 'DHOase']",Homodimer.,"['pyrC', 'b1062', 'JW1049']"
47,P08244,"[""Orotidine 5'-phosphate decarboxylase""]",Homodimer.,"['pyrF', 'b1281', 'JW1273']"
48,P0ABH7,['Citrate synthase'],Homohexamer.,"['gltA', 'gluT', 'icdB', 'b0720', 'JW0710']"
49,P08200,"['Isocitrate dehydrogenase [NADP]', 'IDH', 'IDP', 'NADP(+)-specific ICDH', 'Oxalosuccinate decarboxylase']",Homodimer.,"['icd', 'icdA', 'icdE', 'b1136', 'JW1122']"
50,P0A9Q7,['Bifunctional aldehyde-alcohol dehydrogenase AdhE'],"Forms long filaments, called spirosomes (PubMed:31586059, PubMed:32188856, PubMed:32523125). Forms rod-like ultrastructures composed of 20-60 identical subunits (PubMed:1325457). Two monomers form a dimer in a head-to-head arm-crossing fashion through the ALDH domains (PubMed:31586059). Subsequently, two dimers form one helical pitch via the interaction of ADH domains in a tail-to-tail manner (PubMed:31586059, PubMed:32523125). These units are further assembled into spirosomes (PubMed:31586059, PubMed:32188856, PubMed:32523125). Formation of these spirosomes is required for activity (PubMed:31586059, PubMed:32188856, PubMed:32523125). Can be isolated in vitro in a wide range of oligomeric states (PubMed:31586059).","['adhE', 'ana', 'b1241', 'JW1228']"
51,P77580,['Acetaldehyde dehydrogenase'],Interacts with MhpE.,"['mhpF', 'mhpE', 'b0351', 'JW0342']"
52,P27550,"['Acetyl-coenzyme A synthetase', 'Acetate--CoA ligase', 'Acyl-activating enzyme']",Forms a 1:1 complex with CobB/NAD-dependent deacetylase.,"['acs', 'yfaC', 'b4069', 'JW4030']"
53,P0AFL6,"['Exopolyphosphatase', 'ExopolyPase']",Homodimer.,"['ppx', 'b2502', 'JW2487']"
54,P0A7A9,['Inorganic pyrophosphatase'],Homohexamer.,"['ppa', 'b4226', 'JW4185']"
55,P0A840,"[""5'/3'-nucleotidase SurE"", 'Exopolyphosphatase', 'Nucleoside monophosphate phosphohydrolase', 'Stationary-phase survival protein SurE']",Monomer and homooligomer in solution. The oligomeric complex consists of at least four subunits.,"['surE', 'ygbC', 'b2744', 'JW2714']"
56,P22259,['Phosphoenolpyruvate carboxykinase (ATP)'],Monomer.,"['pckA', 'pck', 'b3403', 'JW3366']"
57,P26616,"['NAD-dependent malic enzyme', 'NAD-ME']",Homotetramer.,"['maeA', 'sfcA', 'b1479', 'JW5238']"
58,P29012,"['Alanine racemase, catabolic']",,"['dadX', 'alnB', 'dadB', 'b1190', 'JW1179']"
59,P0A6B4,"['Alanine racemase, biosynthetic']",Homodimer.,"['alr', 'b4053', 'JW4013']"
60,P77434,['Glutamate-pyruvate aminotransferase AlaC'],Homodimer.,"['alaC', 'yfdZ', 'b2379', 'JW2376']"
61,P0A959,['Glutamate-pyruvate aminotransferase AlaA'],Homodimer.,"['alaA', 'yfbQ', 'b2290', 'JW2287']"
62,P09099,['Xylulose kinase'],Homodimer.,"['xylB', 'b3564', 'JW3536']"
63,P08204,['Ribulokinase'],,"['araB', 'b0063', 'JW0062']"
64,P0A9J6,"['Ribokinase', 'RK']",Homodimer.,"['rbsK', 'b3752', 'JW3731']"
65,P0A6F3,"['Glycerol kinase', 'ATP:glycerol 3-phosphotransferase', 'Glycerokinase', 'GK']",Homotetramer and homodimer (in equilibrium). Heterodimer with EIIA-Glc (crr). Binds 1 zinc ion per glycerol kinase EIIA-Glc dimer. The zinc ion is important for dimerization.,"['glpK', 'b3926', 'JW3897']"
66,P0A6K6,['Phosphopentomutase'],,"['deoB', 'drm', 'thyR', 'b4383', 'JW4346']"
67,P00509,"['Aspartate aminotransferase', 'AspAT']",Homodimer.,"['aspC', 'b0928', 'JW0911']"
68,P21437,"['Fructose-1,6-bisphosphatase 2 class 2', 'FBPase 2 class 2']",Homodimer.,"['yggF', 'yggK', 'b2930', 'JW2897']"
69,P0A993,"['Fructose-1,6-bisphosphatase class 1', 'FBPase class 1']",Homotetramer. Phosphoenolpyruvate stabilizes the homotetramer.,"['fbp', 'fdp', 'b4232', 'JW4191']"
70,P0A8Y5,['Sugar phosphatase YidA'],Homodimer.,"['yidA', 'b3697', 'JW3674']"
71,P0A9C9,"['Fructose-1,6-bisphosphatase 1 class 2', 'FBPase 1 class 2']",Homodimer.,"['glpX', 'b3925', 'JW3896']"
72,P0A6V1,"['Glucose-1-phosphate adenylyltransferase', 'ADP-glucose pyrophosphorylase', 'ADPGlc PPase', 'ADP-glucose synthase']",Homotetramer; dimer of dimers.,"['glgC', 'b3430', 'JW3393']"
73,P21599,['Pyruvate kinase II'],Homotetramer.,"['pykA', 'b1854', 'JW1843']"
74,P0AD61,['Pyruvate kinase I'],Homotetramer.,"['pykF', 'b1676', 'JW1666']"
75,P17115,['Arabinose 5-phosphate isomerase GutQ'],Homotetramer.,"['gutQ', 'srlQ', 'b2708', 'JW5431']"
76,P45395,['Arabinose 5-phosphate isomerase KdsD'],Homotetramer.,"['kdsD', 'yrbH', 'b3197', 'JW3164']"
77,P30126,"['3-isopropylmalate dehydratase small subunit', 'Alpha-IPM isomerase', 'IPMI', 'Isopropylmalate isomerase']",Heterodimer of LeuC and LeuD.,"['leuD', 'b0071', 'JW0070']"
78,P0A6A6,"['3-isopropylmalate dehydratase large subunit', 'Alpha-IPM isomerase', 'IPMI', 'Isopropylmalate isomerase']",Heterodimer of LeuC and LeuD.,"['leuC', 'b0072', 'JW0071']"
79,P00893,"['Acetolactate synthase isozyme 3 large subunit', 'AHAS-III', 'ALS-III', 'Acetohydroxy-acid synthase III large subunit']",Dimer of large and small chains.,"['ilvI', 'b0077', 'JW0076']"
80,P00894,"['Acetolactate synthase isozyme 3 small subunit', 'ALS-III', 'Acetohydroxy-acid synthase III small subunit', 'AHAS-III']",Dimer of large and small chains.,"['ilvH', 'brnP', 'b0078', 'JW0077']"
81,P08142,"['Acetolactate synthase isozyme 1 large subunit', 'AHAS-I']",Dimer of large and small chains.,"['ilvB', 'b3671', 'JW3646']"
82,P0ADF8,['Acetolactate synthase isozyme 1 small subunit'],Dimer of large and small chains.,"['ilvN', 'b3670', 'JW3645']"
83,P0A6D3,['3-phosphoshikimate 1-carboxyvinyltransferase'],Monomer.,"['aroA', 'b0908', 'JW0891']"
84,P00904,['Bifunctional protein TrpGD'],Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,"['trpGD', 'trpD', 'b1263', 'JW1255']"
85,P00895,['Anthranilate synthase component 1'],Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large lpha subunit (TrpE).,"['trpE', 'b1264', 'JW1256']"
86,P0A9J8,"['Bifunctional chorismate mutase/prephenate dehydratase', 'Chorismate mutase-prephenate dehydratase', 'P-protein']",Homodimer.,"['pheA', 'b2599', 'JW2580']"
87,P07023,['T-protein'],,"['tyrA', 'b2600', 'JW2581']"
88,P12008,"['Chorismate synthase', 'CS']",Homotetramer.,"['aroC', 'b2329', 'JW2326']"
89,P00909,['Tryptophan biosynthesis protein TrpCF'],Monomer.,"['trpC', 'trpF', 'b1262', 'JW1254']"
90,P0A6P9,"['Enolase', '2-phospho-D-glycerate hydro-lyase', '2-phosphoglycerate dehydratase']","Component of the RNA degradosome, which is a multiprotein complex involved in RNA processing and mRNA degradation. Interacts with the C-terminal region of the endoribonuclease RNase E. Homodimer.","['eno', 'b2779', 'JW2750']"
91,P0AB71,"['Fructose-bisphosphate aldolase class 2', 'Fructose-1,6-bisphosphate aldolase', 'Fructose-bisphosphate aldolase class II', 'Sedoheptulose bisphosphate aldolase']",Homodimer.,"['fbaA', 'fba', 'fda', 'b2925', 'JW2892']"
92,P0A991,['Fructose-bisphosphate aldolase class 1'],Homooctamer or homodecamer.,"['fbaB', 'dhnA', 'b2097', 'JW5344']"
93,P0A731,"['Methylglyoxal synthase', 'MGS']",Homohexamer.,"['mgsA', 'yccG', 'b0963', 'JW5129']"
94,P23538,"['Phosphoenolpyruvate synthase', 'PEP synthase']",Homodimer.,"['ppsA', 'pps', 'b1702', 'JW1692']"
95,P0A6T1,"['Glucose-6-phosphate isomerase', 'GPI', 'Phosphoglucose isomerase', 'PGI', 'Phosphohexose isomerase', 'PHI']",Homodimer.,"['pgi', 'b4025', 'JW3985']"
96,P0A799,['Phosphoglycerate kinase'],Monomer.,"['pgk', 'b2926', 'JW2893']"
97,P0A955,['KHG/KDPG aldolase'],Homotrimer.,"['eda', 'hga', 'kdgA', 'b1850', 'JW1839']"
98,P52697,['6-phosphogluconolactonase'],,"['pgl', 'ybhE', 'b0767', 'JW0750']"
99,P0AG07,"['Ribulose-phosphate 3-epimerase', 'Pentose-5-phosphate 3-epimerase', 'PPE', 'R5P3E']",,"['rpe', 'dod', 'yhfD', 'b3386', 'JW3349']"
100,P0A867,['Transaldolase A'],Homodimer.,"['talA', 'b2464', 'JW2448']"
101,P0A870,['Transaldolase B'],Homodimer.,"['talB', 'yaaK', 'b0008', 'JW0007']"
102,P33570,"['Transketolase 2', 'TK 2']",Homodimer.,"['tktB', 'b2465', 'JW2449']"
103,P27302,"['Transketolase 1', 'TK 1']",Homodimer.,"['tktA', 'tkt', 'b2935', 'JW5478']"
104,P0A759,"['Glucosamine-6-phosphate deaminase', 'GlcN6P deaminase', 'GNPDA', 'Glucosamine-6-phosphate isomerase']",Homohexamer; trimer of disulfide-linked dimers.,"['nagB', 'glmD', 'b0678', 'JW0664']"
105,P39451,"['Alcohol dehydrogenase, propanol-preferring']",,"['adhP', 'yddN', 'b1478', 'JW1474']"
106,P27250,['Aldehyde reductase Ahr'],,"['ahr', 'yjgB', 'b4269', 'JW5761']"
107,P0AFP4,['Uncharacterized oxidoreductase YbbO'],,"['ybbO', 'b0493', 'JW0482']"
108,P37685,['Aldehyde dehydrogenase B'],Homotetramer.,"['aldB', 'yiaX', 'b3588', 'JW3561']"
109,P0AG84,['Uncharacterized oxidoreductase YghA'],,"['yghA', 'b3003', 'JW2972']"
110,Q46856,['Alcohol dehydrogenase YqhD'],Homodimer.,"['yqhD', 'b3011', 'JW2978']"
111,P32170,"['L-rhamnose isomerase', 'RhamIso']",Homotetramer.,"['rhaA', 'b3903', 'JW5561']"
112,P15042,['DNA ligase'],,"['ligA', 'dnaL', 'lig', 'lop', 'pdeC', 'b2411', 'JW2403']"
113,P32664,"['NAD-capped RNA hydrolase NudC', 'DeNADding enzyme NudC']",Homodimer.,"['nudC', 'yjaD', 'b3996', 'JW5548']"
114,P27278,['Trifunctional NAD biosynthesis/regulator protein NadR'],Homotetramer.,"['nadR', 'nadI', 'b4390', 'JW5800']"
115,P0A752,"['Nicotinate-nucleotide adenylyltransferase', 'Deamido-NAD(+) diphosphorylase', 'Deamido-NAD(+) pyrophosphorylase', 'Nicotinate mononucleotide adenylyltransferase', 'NaMN adenylyltransferase']",,"['nadD', 'ybeN', 'b0639', 'JW0634']"
116,P76422,"['Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase', 'Hydroxymethylpyrimidine kinase', 'HMP kinase', 'Hydroxymethylpyrimidine phosphate kinase']",Monomer.,"['thiD', 'thiJ', 'b2103', 'JW2090']"
117,P40191,"['Pyridoxine/pyridoxal/pyridoxamine kinase', 'PN/PL/PM kinase', 'B6-vitamer kinase', 'Pyridoxal kinase 1', 'PL kinase 1']",Homodimer.,"['pdxK', 'yfeI', 'b2418', 'JW2411']"
118,P12758,['Uridine phosphorylase'],Homohexamer.,"['udp', 'b3831', 'JW3808']"
119,P0ABP8,"['Purine nucleoside phosphorylase DeoD-type', 'PNP']",Homohexamer; trimer of homodimers.,"['deoD', 'pup', 'b4384', 'JW4347']"
120,P42588,"['Putrescine aminotransferase', 'Cadaverine transaminase', 'Diamine transaminase', 'Putrescine transaminase', 'Putrescine--2-oxoglutaric acid transaminase', 'Putrescine:2-OG aminotransferase']",Homodimer.,"['patA', 'ygjG', 'b3073', 'JW5510']"
121,P0A853,['Tryptophanase'],Homotetramer.,"['tnaA', 'ind', 'b3708', 'JW3686']"
122,P06721,"['Cystathionine beta-lyase MetC', 'Beta-cystathionase MetC', 'Cysteine desulfhydrase MetC', 'CD', 'Cysteine lyase MetC', 'Cysteine-S-conjugate beta-lyase MetC']",Homotetramer; dimer of dimers.,"['metC', 'b3008', 'JW2975']"
123,P37691,['Uncharacterized protein YibQ'],,"['yibQ', 'b3614', 'JW5645']"
124,P0AEI6,['Phosphatase NudJ'],Monomer.,"['nudJ', 'ymfB', 'b1134', 'JW1120']"
125,P0A7E3,['Orotate phosphoribosyltransferase'],Homodimer.,"['pyrE', 'b3642', 'JW3617']"
126,P61714,"['6,7-dimethyl-8-ribityllumazine synthase']","Forms a hollow icosahedral capsid composed of 60 subunits, probably arranged as a dodecamer of pentamers. Unlike in B.subtilis, does not interact with riboflavin synthase, and the core of the icosahedral capsid is empty.","['ribE', 'ribH', 'ybaF', 'b0415', 'JW0405']"
127,P05791,"['Dihydroxy-acid dehydratase', 'DAD']",Homodimer.,"['ilvD', 'b3771', 'JW5605']"
128,P77625,"['Hexitol phosphatase A', 'Mannitol-1-phosphatase', 'Sorbitol-6-phosphatase', 'Sugar-phosphatase']",,"['hxpA', 'yfbT', 'b2293', 'JW5376']"
129,P0A8Y3,"['Alpha-D-glucose 1-phosphate phosphatase YihX', 'Alpha-D-glucose-1-P phosphatase', 'Alpha-D-glucose-1-phosphatase', 'Haloacid dehalogenase-like phosphatase 4', 'HAD4']",,"['yihX', 'b3885', 'JW5566']"
130,P68066,['Autonomous glycyl radical cofactor'],,"['grcA', 'yfiD', 'b2579', 'JW2563']"
131,P42632,"['PFL-like enzyme TdcE', 'Keto-acid formate acetyltransferase', 'Keto-acid formate-lyase', 'Ketobutyrate formate-lyase', 'KFL', 'Pyruvate formate-lyase', 'PFL']",,"['tdcE', 'yhaS', 'b3114', 'JW5522']"
132,P32675,"['Pyruvate formate-lyase 2-activating enzyme', 'Formate-C-acetyltransferase-activating enzyme 2', 'PFL-activating enzyme 2']",,"['pflC', 'yijM', 'b3952', 'JW3924']"
133,P0A9N4,"['Pyruvate formate-lyase 1-activating enzyme', 'Formate-C-acetyltransferase-activating enzyme 1', 'PFL-activating enzyme 1']",Monomer.,"['pflA', 'act', 'b0902', 'JW0885']"
134,P09373,['Formate acetyltransferase 1'],Homodimer (PubMed:10504733). Interacts specifically with FocA (PubMed:24887098).,"['pflB', 'pfl', 'b0903', 'JW0886']"
135,P32674,['Probable dehydratase PflD'],,"['pflD', 'yijL', 'b3951', 'JW3923']"
136,P0A8Q0,"['Fumarate reductase subunit C', 'Fumarate reductase 15 kDa hydrophobic protein', 'Quinol-fumarate reductase subunit C', 'QFR subunit C']","Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD).","['frdC', 'b4152', 'JW4113']"
137,P0AC47,['Fumarate reductase iron-sulfur subunit'],"Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD).","['frdB', 'b4153', 'JW4114']"
138,P00363,['Fumarate reductase flavoprotein subunit'],"Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD) (PubMed:10373108, PubMed:11850430). Can be cross-linked to SdhE (PubMed:26644464). Purified from membrane fractions associated with protoporphyrinogen IX dehydrogenase (hemG) (PubMed:20484676).","['frdA', 'b4154', 'JW4115']"
139,P0A8Q3,"['Fumarate reductase subunit D', 'Fumarate reductase 13 kDa hydrophobic protein', 'Quinol-fumarate reductase subunit D', 'QFR subunit D']","Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD).","['frdD', 'b4151', 'JW4112']"
140,P07003,"['Pyruvate dehydrogenase [ubiquinone]', 'Pyruvate oxidase', 'POX', 'Pyruvate:ubiquinone-8 oxidoreductase']",Homotetramer.,"['poxB', 'b0871', 'JW0855']"
141,P0A9M8,['Phosphate acetyltransferase'],Homohexamer.,"['pta', 'b2297', 'JW2294']"
142,P77218,['Phosphate acetyltransferase EutD'],Homodimer.,"['eutD', 'eutI', 'ypfA', 'b2458', 'JW2442']"
143,P11868,['Propionate kinase'],Homodimer.,"['tdcD', 'yhaA', 'b3115', 'JW5806']"
144,P33221,"['Formate-dependent phosphoribosylglycinamide formyltransferase', ""5'-phosphoribosylglycinamide transformylase 2"", 'Formate-dependent GAR transformylase', 'GAR transformylase 2', 'GART 2', 'GAR transformylase T', 'Non-folate glycinamide ribonucleotide transformylase', 'Phosphoribosylglycinamide formyltransferase 2']",Homodimer.,"['purT', 'b1849', 'JW1838']"
145,P0A6A3,['Acetate kinase'],Homodimer.,"['ackA', 'ack', 'b2296', 'JW2293']"
146,P0AC75,"['3-deoxy-D-manno-octulosonic acid transferase', 'Kdo transferase', 'Bifunctional Kdo transferase', 'Kdo-lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase', 'Lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase']",,"['waaA', 'kdtA', 'b3633', 'JW3608']"
147,P60472,"['Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)', 'Ditrans,polycis-undecaprenylcistransferase', 'Undecaprenyl diphosphate synthase', 'UDS', 'Undecaprenyl pyrophosphate synthase', 'UPP synthase']",Homodimer.,"['ispU', 'rth', 'uppS', 'yaeS', 'b0174', 'JW0169']"
148,P43341,"['UDP-2,3-diacylglucosamine hydrolase', 'UDP-2,3-diacylglucosamine diphosphatase', 'UDP-2,3-diacylglucosamine pyrophosphatase']",,"['lpxH', 'ybbF', 'b0524', 'JW0513']"
149,P10441,['Lipid-A-disaccharide synthase'],,"['lpxB', 'pgsB', 'b0182', 'JW0177']"
150,P27300,"[""Tetraacyldisaccharide 4'-kinase""]",,"['lpxK', 'ycaH', 'b0915', 'JW0898']"
151,P0AEY3,"['Nucleoside triphosphate pyrophosphohydrolase', 'NTP-PPase']",Homodimer. Interacts with Era.,"['mazG', 'b2781', 'JW2752']"
152,P08337,"['8-oxo-dGTP diphosphatase', '8-oxo-dGTPase', '7,8-dihydro-8-oxoguanine-triphosphatase', 'Mutator protein MutT', 'dGTP pyrophosphohydrolase']",Monomer.,"['mutT', 'b0099', 'JW0097']"
153,P15723,['Deoxyguanosinetriphosphate triphosphohydrolase'],Homotetramer.,"['dgt', 'b0160', 'JW0156']"
154,P30125,"['3-isopropylmalate dehydrogenase', '3-IPM-DH', 'Beta-IPM dehydrogenase', 'IMDH']",Homodimer.,"['leuB', 'b0073', 'JW5807']"
155,P76251,"['D-malate dehydrogenase [decarboxylating]', 'D-malate degradation protein A', 'D-malate oxidase']",,"['dmlA', 'yeaU', 'b1800', 'JW1789']"
156,P0AG18,"['N5-carboxyaminoimidazole ribonucleotide mutase', 'N5-CAIR mutase']",Homooctamer.,"['purE', 'b0523', 'JW0512']"
157,P0AB89,"['Adenylosuccinate lyase', 'ASL']",Homotetramer. Residues from neighboring subunits contribute catalytic and substrate-binding residues to each active site.,"['purB', 'b1131', 'JW1117']"
158,P45563,"['Purine nucleoside phosphorylase 2', 'Inosine-guanosine phosphorylase', 'Purine nucleoside phosphorylase II', 'PNP II', 'Xanthosine phosphorylase']",Hexamer. Dimer of trimers.,"['xapA', 'pndA', 'b2407', 'JW2398']"
159,P69924,"['Ribonucleoside-diphosphate reductase 1 subunit beta', 'Protein B2', 'Protein R2', 'Ribonucleotide reductase 1']",Tetramer of two alpha (R1) and two beta (R2) subunits. The B1 protein is a dimer of alpha subunits. A radical transfer pathway occurs between Tyr-123 of R2 and R1.,"['nrdB', 'ftsB', 'b2235', 'JW2229']"
160,P0AA25,"['Thioredoxin 1', 'Trx-1']",Monomer. Interacts with bacteriophage T3 DNA polymerase.,"['trxA', 'fipA', 'tsnC', 'b3781', 'JW5856']"
161,P0AGG4,"['Thioredoxin 2', 'Trx-2']",,"['trxC', 'yfiG', 'b2582', 'JW2566']"
162,P00452,"['Ribonucleoside-diphosphate reductase 1 subunit alpha', 'Protein B1', 'Ribonucleoside-diphosphate reductase 1 R1 subunit', 'Ribonucleotide reductase 1']",Tetramer of two alpha (R1) and two beta (R2) subunits. The B1 protein is a dimer of alpha subunits. A radical transfer pathway occurs between 'Tyr-122' of R2 and R1.,"['nrdA', 'dnaF', 'b2234', 'JW2228']"
163,P0A884,['Thymidylate synthase'],Homodimer.,"['thyA', 'b2827', 'JW2795']"
164,P23331,['Thymidine kinase'],Homotetramer.,"['tdk', 'b1238', 'JW1226']"
