,UniProtID,proteinNames,txt_subunit,geneNames
21,P9WMW5,"['Decaprenyl-phosphate N-acetylglucosaminephosphotransferase', 'Decaprenyl-phosphate GlcNAc-1-phosphate transferase', 'Decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase', 'UDP-GlcNAc:decaprenyl-phosphate GlcNAc-1-phosphate transferase']","Interacts with the AccA3/AccD5 biotin-dependent acyl-CoA carboxylase complex (PubMed:16354663, PubMed:16385038). Interacts with the AccA3/AccD6 complex (PubMed:17114269). Is also part of the long-chain acyl-CoA carboxylase (LCC) complex, which is composed of AccA3, AccD4, AccD5 and AccE5. The four subunits are essential for activity, but AccD5, together with AccE5, probably plays a structural role rather than a catalytic one (PubMed:28222482).","['wecA', 'rfe', 'Rv1302', 'MTCY373.22']"
22,O05591,['Probable para-aminobenzoate synthase component I PABD'],"Interacts with the AccA3/AccD5 biotin-dependent acyl-CoA carboxylase complex (PubMed:16354663, PubMed:16385038). Interacts with the AccA3/AccD6 complex (PubMed:17114269). Is also part of the long-chain acyl-CoA carboxylase (LCC) complex, which is composed of AccA3, AccD4, AccD5 and AccE5. The four subunits are essential for activity, but AccD5, together with AccE5, probably plays a structural role rather than a catalytic one (PubMed:28222482).","['pabB', 'Rv1005c']"
23,P9WQ01,"['Acetylglutamate kinase', 'N-acetyl-L-glutamate 5-phosphotransferase', 'NAG kinase', 'NAGK']",Homohexamer.,"['argB', 'Rv1654', 'MTCY06H11.19']"
24,P9WPA3,['Dephospho-CoA kinase'],Forms monomers and homotrimers. The monomer is the active form and the trimeric form is inactive. Shift from inactive homotrimer to active monomer is induced in the presence of dephosphocoenzyme A. A dynamic equilibrium between the trimeric and monomeric forms regulates the effective concentration of active enzyme.,"['coaE', 'Rv1631', 'MTCY01B2.23']"
25,P9WN35,"['Anthranilate synthase component 2', 'Anthranilate synthase, GATase component', 'Anthranilate synthase, glutamine amidotransferase component']",Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,"['trpG', 'Rv0013']"
26,P9WP95,['Cobyric acid synthase'],Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,"['cobQ', 'cbiP', 'Rv0255c', 'MTV034.21c']"
27,P9WP97,"['Hydrogenobyrinate a,c-diamide synthase']",Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,"['cobB', 'Rv2848c', 'MTCY24A1.09']"
28,P9WKF5,"['Adenylate kinase', 'AK', 'ATP-AMP transphosphorylase', 'ATP:AMP phosphotransferase', 'Adenylate monophosphate kinase']",Monomer.,"['adk', 'Rv0733', 'MTV041.07']"
29,P9WQ35,"['Adenylate cyclase', 'ATP pyrophosphate-lyase', 'Adenylyl cyclase']","Homodimer (PubMed:11447108, PubMed:16403515, PubMed:25295175). Can also exist as monomer (PubMed:16403515, PubMed:25295175).","['cya', 'Rv1625c', 'MTCY01B2.17c']"
30,O33289,['Amino-acid acetyltransferase'],Homodimer and homotetramer.,"['argA', 'Rv2747']"
31,P9WMU7,['Uncharacterized protein Rv2212'],Homodimer and homotetramer.,"['Rv2212', 'MTCY190.23']"
32,P9WPZ3,['Arginine biosynthesis bifunctional protein ArgJ'],Heterotetramer of two alpha and two beta chains.,"['argJ', 'Rv1653', 'MTCY06H11.18']"
33,O07732,['Bifunctional lipase/adenylate cyclase LipJ'],The C-terminal adenylyl cyclase domain forms homodimers (PubMed:15678099). Homodimers are asymmetric in both unliganded and ligand-bound states (PubMed:15678099).,"['lipJ', 'Rv1900c']"
34,P9WMU9,"['pH-sensitive adenylate cyclase Rv1264', 'ATP pyrophosphate-lyase', 'Adenylyl cyclase']",Homodimer.,"['Rv1264', 'MTCY50.18c']"
35,P9WQ29,['Uncharacterized protein Rv1320c'],Homodimer.,"['Rv1320c', 'MTCY130.05c']"
36,P9WQ33,['Uncharacterized protein Rv1318c'],Homodimer.,"['Rv1318c', 'MTCY130.03c']"
37,P9WQ31,['Uncharacterized protein Rv1319c'],Homodimer.,"['Rv1319c', 'MTCY130.04c']"
38,O50406,['Type B diterpene cyclase'],Monomer.,[]
39,P71914,['Probable cyclase (Adenylyl-or guanylyl-)(Adenylate-or guanylate-)'],Monomer.,[]
40,P94982,['Adenylate cyclase (ATP pyrophosphate-lyase) (Adenylyl cyclase)'],Monomer.,[]
41,O06572,['Guanylate cyclase domain-containing protein'],Monomer.,[]
42,P9WP03,"['Deoxyribose-phosphate aldolase', 'DERA', '2-deoxy-D-ribose 5-phosphate aldolase', 'Phosphodeoxyriboaldolase', 'Deoxyriboaldolase']",Monomer.,"['deoC', 'Rv0478', 'MTCY20G9.04']"
43,P9WID5,['Adenosine kinase'],Homodimer.,"['adoK', 'cbhK', 'Rv2202c', 'MTCY190.13c']"
44,P9WQH1,['Acetate kinase'],Homodimer.,"['ackA', 'Rv0409', 'MTCY22G10.05']"
45,P9WP91,"['Adenosylcobinamide-GDP ribazoletransferase', 'Cobalamin synthase', ""Cobalamin-5'-phosphate synthase""]",Homodimer.,"['cobS', 'Rv2208', 'MTCY190.19']"
46,P9WKE1,"['Thymidylate kinase', 'Thymidine monophosphate kinase', 'dTMP kinase', 'TMPK']",Homodimer.,"['tmk', 'Rv3247c']"
47,P9WQ07,"['Adenine phosphoribosyltransferase', 'APRT']",Homodimer.,"['apt', 'Rv2584c', 'MTCY227.17']"
48,P9WG39,"['Acetolactate synthase large subunit IlvG', 'ALS']",Heterodimer of large catalytic subunit and small regulatory subunit.,"['ilvG', 'Rv1820', 'MTCY1A11.23c']"
49,P9WIK1,"['Sulfate adenylyltransferase subunit 2', 'ATP-sulfurylase small subunit', 'Sulfate adenylate transferase', 'SAT']","Heterodimer composed of CysD, the smaller subunit, and CysNC.","['cysD', 'Rv1285', 'MTCY373.04']"
50,P9WNS5,"[""Deoxyuridine 5'-triphosphate nucleotidohydrolase"", 'dUTPase']",Homotrimer.,"['dut', 'Rv2697c', 'MTCY05A6.18c']"
51,P9WNM5,['Bifunctional enzyme CysN/CysC'],"Heterodimer composed of CysD, the smaller subunit, and CysNC.","['cysNC', 'cysN', 'Rv1286', 'MTCY373.05']"
52,O53554,"['Putative acetolactate synthase large subunit IlvX', 'ALS']",Heterodimer of large catalytic subunit and small regulatory subunit.,"['ilvX', 'Rv3509c']"
53,I6XWA1,"['Adenylosuccinate lyase', 'ASL']",Heterodimer of large catalytic subunit and small regulatory subunit.,"['purB', 'Rv0777']"
54,P9WNS1,"['1-deoxy-D-xylulose 5-phosphate reductoisomerase', 'DXP reductoisomerase', '1-deoxyxylulose-5-phosphate reductoisomerase', '2-C-methyl-D-erythritol 4-phosphate synthase']",Heterodimer of large catalytic subunit and small regulatory subunit.,"['dxr', 'Rv2870c', 'MTCY274.01c']"
55,P9WHN3,['Adenylosuccinate synthetase'],Homodimer.,"['purA', 'Rv0357c', 'MTCY13E10.19c']"
56,P9WNS3,['1-deoxy-D-xylulose-5-phosphate synthase'],Homodimer.,"['dxs', 'Rv2682c', 'MTCY05A6.03c']"
57,P9WNL7,['Probable arabinosyltransferase B'],Homodimer.,"['embB', 'Rv3795', 'MTCY13D12.29']"
58,O50408,['1-deoxy-D-xylulose-5-phosphate synthase'],Homodimer.,"['dxs2', 'Rv3379c']"
59,P9WNL9,['Probable arabinosyltransferase A'],Homodimer.,"['embA', 'Rv3794', 'MTCY13D12.28']"
60,P9WN03,['Galactan 5-O-arabinofuranosyltransferase'],Interacts with Rv3789. Is thus probably part of an AG biosynthetic complex.,"['aftA', 'Rv3792']"
61,O53382,['Probable N-acetylglucosamine-6-phosphate deacetylase NagA (GlcNAc 6-P deacetylase)'],Interacts with Rv3789. Is thus probably part of an AG biosynthetic complex.,"['nagA', 'Rv3332']"
62,P9WNL1,"['Enolase', '2-phospho-D-glycerate hydro-lyase', '2-phosphoglycerate dehydratase']",Interacts with Rv3789. Is thus probably part of an AG biosynthetic complex.,"['eno', 'Rv1023', 'MTCY10G2.26c']"
63,O53516,['1-acylglycerol-3-phosphate O-acyltransferase'],Interacts with Rv3789. Is thus probably part of an AG biosynthetic complex.,[]
64,I6YDI9,['Phospholipid/glycerol acyltransferase domain-containing protein'],Interacts with Rv3789. Is thus probably part of an AG biosynthetic complex.,"['plsC', 'Rv2483c']"
65,P9WPZ9,"['N-acetyl-gamma-glutamyl-phosphate reductase', 'AGPR']",Interacts with Rv3789. Is thus probably part of an AG biosynthetic complex.,"['argC', 'Rv1652', 'MTCY06H11.17']"
66,P9WGV3,['Adenosylhomocysteinase'],Homotetramer.,"['ahcY', 'sahH', 'Rv3248c', 'MTCY20B11.23c']"
67,P9WJM3,"[""5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase"", ""5'-deoxyadenosine nucleosidase""]",Homotetramer.,"['mtnN', 'mtn', 'Rv0091', 'MTCY251.10']"
68,P9WG79,"['Phosphomethylpyrimidine synthase', 'Hydroxymethylpyrimidine phosphate synthase']",Homotetramer.,"['thiC', 'Rv0423c', 'MTCY22G10.20c']"
69,P9WHM7,['Bifunctional purine biosynthesis protein PurH'],Homotetramer.,"['purH', 'Rv0957', 'MTCY10D7.17c']"
70,P9WHL9,"['N5-carboxyaminoimidazole ribonucleotide synthase', 'N5-CAIR synthase']",Homodimer.,"['purK', 'Rv3276c', 'MTCY71.16c']"
71,O86374,['Probable phosphomannomutase PmmA (PMM) (Phosphomannose mutase)'],Homodimer.,"['pmmA', 'Rv3257c']"
72,P9WHM1,"['N5-carboxyaminoimidazole ribonucleotide mutase', 'N5-CAIR mutase']",Homodimer.,"['purE', 'Rv3275c', 'MTCY71.15c']"
73,P9WIS7,"['Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex', 'Component of peroxynitrite reductase/peroxidase complex', 'Component of PNR/P', 'Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex', 'Pyruvate dehydrogenase complex component E2', 'PDH component E2']","Forms a 24-polypeptide structural core with octahedral symmetry (By similarity). Identified in a complex with AhpC, AhpD and Lpd. Part of the PDH complex, consisting of multiple copies of AceE (E1), DlaT (E2) and Lpd (E3).","['dlaT', 'sucB', 'Rv2215', 'MTCY190.26']"
74,O53380,['D-alanyl-D-alanine carboxypeptidase DacB1'],"Forms a 24-polypeptide structural core with octahedral symmetry (By similarity). Identified in a complex with AhpC, AhpD and Lpd. Part of the PDH complex, consisting of multiple copies of AceE (E1), DlaT (E2) and Lpd (E3).","['dacB1', 'Rv3330']"
75,P9WP31,"['D-alanine--D-alanine ligase', 'D-Ala-D-Ala ligase', 'D-alanine:D-alanine ligase', 'D-alanylalanine synthetase']",Homodimer.,"['ddl', 'ddlA', 'Rv2981c', 'MTCY349.06']"
76,Q6MWZ7,"['Acid phosphatase', 'Broad-specificity phosphatase', 'Fructose-1,6-bisphosphatase', 'FBPase']",Homodimer.,"['gpm2', 'Rv3214', 'LH57_17570']"
77,P9WKJ3,['Putative acetolactate synthase small subunit'],Dimer of large and small chains.,"['ilvH', 'ilvN', 'Rv3002c', 'MTV012.16c']"
78,P9WQB1,"['Alanine dehydrogenase', '40 kDa antigen', 'TB43']",Homohexamer. Trimer of dimers.,"['ald', 'Rv2780', 'MTV002.45']"
79,P9WG41,"['Acetolactate synthase large subunit IlvB1', 'ALS']",Heterodimer of large catalytic subunit and small regulatory subunit.,"['ilvB1', 'Rv3003c', 'MTV012.17c']"
80,O06135,['Probable acyl-CoA thioesterase II TesB1'],Heterodimer of large catalytic subunit and small regulatory subunit.,"['tesB1', 'Rv1618']"
81,P9WQA9,['Alanine racemase'],Homodimer.,"['alr', 'Rv3423c', 'MTCY78.06']"
82,O53533,['S-nitrosomycothiol reductase MscR'],Homodimer.,"['mscR', 'Rv2259']"
83,P9WQ47,"['Long-chain-fatty-acid--AMP ligase FadD23', 'FAAL23', 'Long-chain fatty acid adenylyltransferase FadD23', 'Long-chain-fatty-acid adenylase/transferase FadD23']",Homodimer.,"['fadD23', 'Rv3826']"
84,O06335,"['Putative acetolactate synthase large subunit IlvB2', 'ALS']",Heterodimer of large catalytic subunit and small regulatory subunit.,"['ilvB2', 'Rv3470c']"
85,O07737,['Probable zinc-binding alcohol dehydrogenase Rv1895'],Heterodimer of large catalytic subunit and small regulatory subunit.,[]
86,P9WQC9,['Acylphosphatase'],Heterodimer of large catalytic subunit and small regulatory subunit.,"['acyP', 'Rv2922.1c', 'MTCY338.11Bc', 'Rv2922A']"
87,P9WQC5,['NADP-dependent alcohol dehydrogenase C'],Heterodimer of large catalytic subunit and small regulatory subunit.,"['adhC', 'adh', 'Rv3045', 'MTV012.60']"
88,O33340,['Probable aldehyde dehydrogenase AldC'],Heterodimer of large catalytic subunit and small regulatory subunit.,"['aldC', 'Rv2858c']"
89,O53166,"['Aconitate hydratase A', '(2R,3S)-2-methylisocitrate dehydratase', '(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate dehydratase', 'Iron-responsive protein-like', 'IRP-like', 'Probable 2-methyl-cis-aconitate hydratase', 'RNA-binding protein']",Monomer.,"['acn', 'Rv1475c', 'RVBD_1475c', 'P425_01532']"
90,O53903,['Probable fatty-acid-AMP ligase FadD24 (Fatty-acid-AMP synthetase) (Fatty-acid-AMP synthase)'],Monomer.,"['fadD24', 'Rv1529']"
91,P9WNY1,['Probable aldehyde dehydrogenase'],Monomer.,"['Rv0458', 'MTV038.02']"
92,P9WQ49,['Putative fatty-acid--CoA ligase FadD21'],Monomer.,"['fadD21', 'Rv1185c', 'MTV005.21c']"
93,P9WPZ7,"['Acetylornithine aminotransferase', 'ACOAT']",Homodimer.,"['argD', 'Rv1655', 'MTCY06H11.20']"
94,I6X9R9,['Probable aldehyde dehydrogenase NAD dependent AldA (Aldehyde dehydrogenase [NAD+])'],Homodimer.,"['aldA', 'Rv0768']"
95,Q50631,"['Carboxylic acid reductase', 'CAR', 'ATP/NADPH-dependent carboxylic acid reductase', 'FAAL9', 'Medium/long-chain-fatty-acid--AMP ligase FadD9']",Homodimer.,"['car', 'fadD9', 'Rv2590']"
96,P96824,['Aldehyde dehydrogenase'],Homodimer.,[]
97,O53361,"['Phosphatidylinositol-3-phosphatase', 'PI3P phosphatase', 'Acid phosphatase SapM', 'Secreted acid phosphatase']",Monomer (PubMed:11073936). SapM interacts with host RAB7 via its C-terminus (PubMed:25896765).,"['sapM', 'Rv3310', 'LH57_18080']"
98,L7N650,['aldehyde dehydrogenase (NAD(+))'],Homotetramer.,"['pcd', 'aldB', 'Rv3293']"
99,P9WQ81,"['Adenosylmethionine-8-amino-7-oxononanoate aminotransferase', '7,8-diamino-pelargonic acid aminotransferase']",Homotetramer (PubMed:16984394). Homodimer (PubMed:20565114).,"['bioA', 'Rv1568', 'MTCY336.35c']"
100,P9WQ99,['Putative amidase AmiA2'],Homotetramer (PubMed:16984394). Homodimer (PubMed:20565114).,"['amiA2', 'Rv2363', 'MTCY27.17c']"
101,P9WQ55,['Medium/long-chain-fatty-acid--[acyl-carrier-protein] ligase FadD10'],Homodimer.,"['fadD10', 'Rv0099']"
102,L7N655,[],Homodimer.,[]
103,P9WQB3,"['2-isopropylmalate synthase', 'Alpha-IPM synthase', 'Alpha-isopropylmalate synthase']","Homodimer (PubMed:11914056, PubMed:16846242, PubMed:15159544). Remains a homodimer in the presence of L-leucine (PubMed:16846242, PubMed:15159544, PubMed:22352945).","['leuA', 'Rv3710', 'MTV025.058']"
104,P9WKJ7,"['Ketol-acid reductoisomerase (NADP(+))', 'KARI', 'Acetohydroxy-acid isomeroreductase', 'AHIR', 'Alpha-keto-beta-hydroxylacyl reductoisomerase', 'Ketol-acid reductoisomerase type 1', 'Ketol-acid reductoisomerase type I']",Homodimer.,"['ilvC', 'Rv3001c', 'MTV012.15c']"
105,P9WQ43,"['Long-chain-fatty-acid--AMP ligase FadD26', 'FAAL', 'Acyl-AMP synthetase', 'FAAL26']",Homodimer.,"['fadD26', 'Rv2930', 'MTCY338.19']"
106,P9WFX5,['Anthranilate phosphoribosyltransferase'],Homodimer.,"['trpD', 'Rv2192c', 'MTCY190.03c']"
107,P9WKF1,"['Potassium-transporting ATPase KdpC subunit', 'ATP phosphohydrolase [potassium-transporting] C chain', 'Potassium-binding and translocating subunit C', 'Potassium-translocating ATPase C chain']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['kdpC', 'Rv1031', 'MTCY10G2.18c']"
108,P9WFX3,['Anthranilate synthase component 1'],Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,"['trpE', 'Rv1609', 'MTCY01B2.01', 'MTV046.07']"
109,O53580,"['Long-chain-fatty-acid--AMP ligase FadD32', 'FAAL', 'Acyl-AMP synthetase', 'FAAL32']",Monomer in solution.,"['fadD32', 'Rv3801c']"
110,P9WQ87,"['8-amino-7-oxononanoate synthase 1', 'AONS', '7-keto-8-amino-pelargonic acid synthase']",Homodimer.,"['bioF1', 'Rv1569', 'MTCY336.34c']"
111,A0A1D1ZFP1,['Putative oxidoreductase Rv1144/MT1177'],Homodimer.,"['Rv1144', 'g.152161']"
112,P9WPU3,"['Potassium-transporting ATPase ATP-binding subunit', 'ATP phosphohydrolase [potassium-transporting] B chain', 'Potassium-binding and translocating subunit B', 'Potassium-translocating ATPase B chain']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['kdpB', 'Rv1030', 'MTCY10G2.19c']"
113,P9WQ85,"['Putative 8-amino-7-oxononanoate synthase 2', 'AONS', '7-keto-8-amino-pelargonic acid synthase']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['bioF2', 'Rv0032']"
114,P9WKF3,"['Potassium-transporting ATPase potassium-binding subunit', 'ATP phosphohydrolase [potassium-transporting] A chain', 'Potassium-binding and translocating subunit A', 'Potassium-translocating ATPase A chain']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['kdpA', 'Rv1029', 'MTCY10G2.20c']"
115,P71968,['Bacterial bifunctional deaminase-reductase C-terminal domain-containing protein'],"The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['ribD', 'ribG', 'Rv2671']"
116,I6XF25,['Trk system potassium uptake protein TrkA'],"The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['ceoB', 'trkA', 'Rv2691']"
117,P9WFZ3,"['Trk system potassium uptake protein TrkA', 'K(+)-uptake protein TrkA']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['trkA', 'ceoC', 'Rv2692', 'MTCY05A6.13']"
118,O53872,['Probable fatty oxidation protein FadB'],"The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['fadB', 'Rv0860']"
119,I6X4K0,['Probable amino acid decarboxylase'],"The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['adi', 'Rv2531c']"
120,P9WNP7,['3-hydroxybutyryl-CoA dehydrogenase'],"The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['fadB2', 'Rv0468']"
121,O53871,['Putative acyltransferase Rv0859'],"The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['fadA', 'Rv0859']"
122,P9WQ05,"['Arginine deiminase', 'ADI']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['arcA', 'Rv1001', 'MTCI237.16']"
123,P9WPY7,"['Argininosuccinate lyase', 'ASAL']","The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['argH', 'Rv1659', 'MTCY06H11.24']"
124,P71896,['Probable sugar-transport integral membrane protein ABC transporter UspA'],"The system is composed of three essential subunits: KdpA, KdpB and KdpC.","['uspA', 'Rv2316']"
125,P9WPW7,['Argininosuccinate synthase'],Homotetramer.,"['argG', 'Rv1658', 'MTCY06H11.23']"
126,L7N652,['Probable sugar-transport integral membrane protein ABC transporter UspB'],Homotetramer.,"['uspB', 'Rv2317']"
127,P9WGR1,"['Enoyl-[acyl-carrier-protein] reductase [NADH]', 'FAS-II enoyl-ACP reductase', 'NADH-dependent 2-trans-enoyl-ACP reductase']","Homodimer (PubMed:7599116). Homotetramer (PubMed:10336454, PubMed:16647717).","['inhA', 'Rv1484', 'MTCY277.05']"
128,P71892,['Probable cationic amino acid transport integral membrane protein RocE'],"Homodimer (PubMed:7599116). Homotetramer (PubMed:10336454, PubMed:16647717).","['rocE', 'Rv2320c']"
129,P95029,['Probable fatty acid synthase Fas (Fatty acid synthetase)'],"Homodimer (PubMed:7599116). Homotetramer (PubMed:10336454, PubMed:16647717).","['fas', 'Rv2524c']"
130,P71894,['Probable periplasmic sugar-binding lipoprotein UspC'],"Homodimer (PubMed:7599116). Homotetramer (PubMed:10336454, PubMed:16647717).","['uspC', 'Rv2318']"
131,P9WNX5,['Aspartate-semialdehyde dehydrogenase'],Homodimer.,"['asd', 'Rv3708c', 'MTV025.056c']"
132,P96284,['Putative inactive phenolphthiocerol synthesis polyketide synthase type I Pks15'],Homodimer.,"['pks15', 'Rv2947c']"
133,P9WPX5,"['L-asparaginase', 'L-ASNase']","Homodimer (PubMed:33412160). Can form tetramers and higher multimers, probably resulting from the dynamic association of dimers (PubMed:33412160).","['ansA', 'Rv1538c', 'MTCY48.27']"
134,P9WGR9,['Uncharacterized oxidoreductase Rv1350'],"Homodimer (PubMed:33412160). Can form tetramers and higher multimers, probably resulting from the dynamic association of dimers (PubMed:33412160).","['fabG2', 'Rv1350', 'MTCY02B10.14']"
135,P9WND7,"['Pre-mycofactocin synthase', 'PMFT synthase']","Homodimer (PubMed:33412160). Can form tetramers and higher multimers, probably resulting from the dynamic association of dimers (PubMed:33412160).","['mftD', 'lldD1', 'Rv0694']"
136,P9WN33,['Putative asparagine synthetase [glutamine-hydrolyzing]'],"Homodimer (PubMed:33412160). Can form tetramers and higher multimers, probably resulting from the dynamic association of dimers (PubMed:33412160).","['asnB', 'Rv2201', 'MTCY190.12']"
137,P9WQM7,['L-asparagine permease 2'],"Homodimer (PubMed:33412160). Can form tetramers and higher multimers, probably resulting from the dynamic association of dimers (PubMed:33412160).","['ansP2', 'Rv0346c', 'MTCY13E10.06c']"
138,O07427,"['Monoacylglycerol lipase', 'MGL']",Monomer.,"['Rv0183', 'LH57_01015']"
139,P9WNG3,"['Mycobacterial beta-ketoacyl-[acyl-carrier-protein] synthase III', '3-oxoacyl-[acyl-carrier-protein] synthase 3', '3-oxoacyl-[acyl-carrier-protein] synthase III', 'MtFabH']","Homodimer (PubMed:11278743, PubMed:15713483, PubMed:18096200). Both subunits can react with substrates or inhibitors (PubMed:18096200).","['fabH', 'Rv0533c', 'MTCY25D10.12c']"
140,P9WQM9,['L-asparagine permease 1'],"Homodimer (PubMed:11278743, PubMed:15713483, PubMed:18096200). Both subunits can react with substrates or inhibitors (PubMed:18096200).","['ansP1', 'ansP', 'Rv2127', 'MTCY261.26']"
