,UniProtID,proteinNames,txt_subunit,geneNames
57,Q9X2A2,"['N-acetyl-gamma-glutamyl-phosphate reductase', 'AGPR']",Homodimer.,"['argC', 'TM_1782']"
58,Q9X0Y0,['Glutamine-dependent NAD(+) synthetase'],Homodimer.,"['nadE2', 'TM_1253']"
59,O51933,['Adenosylhomocysteinase'],Homodimer.,"['ahcY', 'TM_0172']"
60,Q9WYN3,['Ammonium transporter'],Homodimer.,[]
61,P42848,"['Enolase', '2-phospho-D-glycerate hydro-lyase', '2-phosphoglycerate dehydratase']",Homooctamer. Forms a ring-shaped particle.,"['eno', 'TM_0877']"
62,Q9X0L3,"[""5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase"", ""5'-deoxyadenosine nucleosidase""]",Homooctamer. Forms a ring-shaped particle.,"['mtnN', 'mtn', 'TM_1129']"
63,Q9WYB0,['Fructose-bisphosphate aldolase'],Homooctamer. Forms a ring-shaped particle.,[]
64,Q9WXV2,"['Probable nicotinate-nucleotide adenylyltransferase', 'Deamido-NAD(+) diphosphorylase', 'Deamido-NAD(+) pyrophosphorylase', 'Nicotinate mononucleotide adenylyltransferase', 'NaMN adenylyltransferase']",Homooctamer. Forms a ring-shaped particle.,"['nadD', 'TM_0097']"
65,Q9WZR6,['beta-N-acetylhexosaminidase'],Homooctamer. Forms a ring-shaped particle.,"['nagA', 'TM_0809']"
66,O33832,"['Fructose-1,6-bisphosphatase/inositol-1-monophosphatase', 'FBPase/IMPase']",Homotetramer.,"['suhB', 'TM_1415']"
67,Q9WZP5,"['Phosphomethylpyrimidine synthase', 'Hydroxymethylpyrimidine phosphate synthase']",Homotetramer.,"['thiC', 'TM_0788']"
68,Q9WYU6,['Pyrazinamidase/nicotinamidase-related protein'],Homotetramer.,[]
69,Q9WZY4,"['O-acetyl-L-homoserine sulfhydrylase', 'OAH sulfhydrylase']",Homotetramer.,"['TM_0882', 'Tmari_0884']"
70,Q9X1X8,['nicotinate-nucleotide diphosphorylase (carboxylating)'],Homotetramer.,[]
71,Q9WYE3,"['L-fucose isomerase, putative']",Homotetramer.,[]
72,Q9X0X6,['Bifunctional purine biosynthesis protein PurH'],Homotetramer.,"['purH', 'TM_1249']"
73,Q9WY34,"['Iron(III) ABC transporter, ATP-binding protein, putative']",Homotetramer.,[]
74,Q9WYS7,"['N5-carboxyaminoimidazole ribonucleotide mutase', 'N5-CAIR mutase']",Homotetramer.,"['purE', 'TM_0446']"
75,Q9WY33,"['Iron(III) ABC transporter, permease protein, putative']",Homotetramer.,[]
76,Q9X1E7,"['Oxidoreductase, putative']",Homotetramer.,[]
77,Q9WYS8,"['N5-carboxyaminoimidazole ribonucleotide synthase', 'N5-CAIR synthase']",Homodimer.,"['purK', 'TM_0447']"
78,Q9WXT3,"['Iron(III) ABC transporter, ATP-binding protein']",Homodimer.,[]
79,Q9WY03,['Alkaline phosphatase'],Homodimer.,[]
80,Q9WXT5,"['Iron(III) ABC transporter, periplasmic-binding protein, putative']",Homodimer.,[]
81,Q9WXT4,"['Iron(III) ABC transporter, permease protein']",Homodimer.,[]
82,Q9X259,['Purine nucleoside phosphorylase'],Homodimer.,[]
83,P46805,"['D-alanine--D-alanine ligase', 'D-Ala-D-Ala ligase', 'D-alanylalanine synthetase']",Homodimer.,"['ddl', 'TM_0259']"
84,Q9X1T2,['Purine nucleoside phosphorylase'],Homodimer.,[]
85,Q9WY32,"['Iron(III) ABC transporter, periplasmic iron-binding protein, putative']",Homodimer.,[]
86,Q9X1B6,['Alanine--tRNA ligase'],Homodimer.,"['alaS', 'TM_1396']"
87,Q9WYZ8,['Methionyl-tRNA formyltransferase'],Homodimer.,"['fmt', 'TM_0528']"
88,P96112,"[""5'-nucleotidase SurE""]",Homodimer and possibly homotetramer.,"['surE', 'TM_1662']"
89,Q9X0M0,"['Branched chain amino acid ABC transporter, permease protein']",Homodimer and possibly homotetramer.,[]
90,Q9WZW1,['Riboflavin biosynthesis protein'],Homodimer and possibly homotetramer.,[]
91,Q9X0L9,"['Branched chain amino acid ABC transporter, periplasmic amino acid-binding protein']",Homodimer and possibly homotetramer.,[]
92,Q9X0M1,"['Branched chain amino acid ABC transporter, permease protein']",Homodimer and possibly homotetramer.,[]
93,Q9WXP7,['dihydropteroate synthase'],Homodimer and possibly homotetramer.,[]
94,Q9X2J1,['UDP-sugar hydrolase'],Homodimer and possibly homotetramer.,[]
95,Q9X0M3,"['Branched chain amino acid ABC transporter, ATP-binding protein']",Homodimer and possibly homotetramer.,[]
96,Q9X0M2,"['Branched chain amino acid ABC transporter, ATP-binding protein']",Homodimer and possibly homotetramer.,[]
97,P96108,"['Ornithine carbamoyltransferase', 'OTCase']",Homodimer and possibly homotetramer.,"['argF', 'TM_1097']"
98,Q9WYP3,['Scyllo-inosose 3-dehydrogenase'],Homodimer.,"['iolM', 'TM_0412']"
99,Q9WZT5,"['Sugar kinase, pfkB family']",Homodimer.,[]
100,Q9X1P6,"['Serine cycle enzyme, putative']",Homodimer.,[]
101,Q9S5Y2,['Alpha-amylase'],Homodimer.,[]
102,Q9X1M1,"['Octoprenyl-diphosphate synthase, putative']",Homodimer.,[]
103,Q9WYG7,"[""Orotidine 5'-phosphate decarboxylase""]",Homodimer.,"['pyrF', 'TM_0332']"
104,O33840,"['Pullulanase', 'Alpha-dextrin endo-1,6-alpha-glucosidase', 'Pullulan 6-glucanohydrolase']",Homodimer.,"['pulA', 'TM_1845']"
105,Q9X287,['Formate--tetrahydrofolate ligase'],Homodimer.,"['fhs', 'TM_1766']"
106,Q9WYE2,"['Alpha-L-fucosidase, putative']",Homodimer.,[]
107,Q08654,['Bifunctional protein TrpGD'],Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,"['trpGD', 'trpD', 'TM_0141']"
108,Q9WZ10,"['Fumarate hydratase, N-terminal subunit']",Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,[]
109,Q9X0P7,"['2-oxoacid ferredoxin oxidoreductase, alpha subunit']",Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,[]
110,Q9X0P8,"['2-oxoacid ferredoxin oxidoreductase, beta subunit']",Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,[]
111,Q9WYN6,"['Keto/oxoacid ferredoxin oxidoreductase, beta subunit, putative']",Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,[]
112,Q08653,['Anthranilate synthase component 1'],Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,"['trpE', 'TM_0142']"
113,Q9WZ11,['L(+)-tartrate dehydratase subunit beta'],Heterotetramer of two alpha and two beta subunits.,[]
114,Q9X2E8,['Riboflavin biosynthesis protein RibD'],Heterotetramer of two alpha and two beta subunits.,[]
115,Q9WYN7,"['Keto/oxoacid ferredoxin oxidoreductase, gamma subunit, putative']",Heterotetramer of two alpha and two beta subunits.,[]
116,Q9X2I6,['ornithine decarboxylase'],Heterotetramer of two alpha and two beta subunits.,[]
117,Q9WYB3,['L-arabinose isomerase'],Heterotetramer of two alpha and two beta subunits.,"['araA', 'TM_0276']"
118,Q9WYG6,['Orotate phosphoribosyltransferase'],Homodimer.,"['pyrE', 'TM_0331']"
119,Q9X1W4,['Bifunctional protein GlmU'],Homotrimer.,"['glmU', 'TM_1629']"
120,Q9X2A1,['Argininosuccinate synthase'],Homotetramer.,"['argG', 'TM_1780']"
121,Q9X113,['Oxalate-binding protein'],Homodimer.,[]
122,Q9X0H8,['Arginine--tRNA ligase'],Monomer.,"['argS', 'TM_1093']"
123,Q9X1E6,['Glycerol-3-phosphate dehydrogenase'],Monomer.,[]
124,Q9WY02,"['Bifunctional chorismate mutase/prephenate dehydratase', 'Chorismate mutase-prephenate dehydratase', 'p-protein']",Monomer.,[]
125,Q9WYC9,"['Gamma-glutamyl phosphate reductase', 'GPR', 'Glutamate-5-semialdehyde dehydrogenase', 'Glutamyl-gamma-semialdehyde dehydrogenase', 'GSA dehydrogenase']",Monomer.,"['proA', 'TM_0293']"
126,Q9X0G6,"['Pantothenate synthetase', 'PS', 'Pantoate--beta-alanine ligase', 'Pantoate-activating enzyme']",Homodimer.,"['panC', 'TM_1077']"
127,Q9X1L1,['aspartate-semialdehyde dehydrogenase'],Homodimer.,[]
128,Q9WZS0,['SIS domain-containing protein'],Homodimer.,[]
129,Q9X100,"['Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B', 'Asp/Glu-ADT subunit B']","Heterotrimer of A, B and C subunits.","['gatB', 'TM_1273']"
130,Q9WY77,['Phospho-N-acetylmuramoyl-pentapeptide-transferase'],"Heterotrimer of A, B and C subunits.","['mraY', 'TM_0235']"
131,Q9WY94,"['Glutamyl-tRNA(Gln) amidotransferase subunit C', 'Glu-ADT subunit C']","Heterotrimer of A, B and C subunits.","['gatC', 'TM_0252']"
132,Q9X0N9,"['Glucose-6-phosphate 1-dehydrogenase', 'G6PD']","Heterotrimer of A, B and C subunits.","['zwf', 'TM_1155']"
133,Q9X0Z9,"['Glutamyl-tRNA(Gln) amidotransferase subunit A', 'Glu-ADT subunit A']","Heterotrimer of A, B and C subunits.","['gatA', 'TM_1272']"
134,Q9X277,['Phosphate butyryltransferase'],"Heterotrimer of A, B and C subunits.",[]
135,Q9X037,['Aspartate 1-decarboxylase'],Heterooctamer of four alpha and four beta subunits.,"['panD', 'TM_0939']"
136,P56838,['Galactokinase'],Heterooctamer of four alpha and four beta subunits.,"['galK', 'TM_1190']"
137,P96111,['Protein PyrBI'],Heterooctamer of four alpha and four beta subunits.,"['pyrBI', 'TM_1642']"
138,Q9WY52,['ATP-dependent 6-phosphofructokinase'],Homotetramer.,"['pfkA', 'TM_0209']"
139,Q9WZ17,['Aspartokinase II'],Homotetramer.,[]
140,Q9WYC5,"['Pyrophosphate--fructose 6-phosphate 1-phosphotransferase', '6-phosphofructokinase, pyrophosphate dependent', 'PPi-dependent phosphofructokinase', 'PPi-PFK', 'Pyrophosphate-dependent 6-phosphofructose-1-kinase']",Homodimer.,"['pfp', 'TM_0289', 'THEMA_03280', 'Tmari_0287']"
141,Q9WYB8,['Aldose 1-epimerase'],Homodimer.,[]
142,Q9X1K6,['Aspartokinase'],Homodimer.,[]
143,Q9X273,['Endoglucanase'],Homodimer.,[]
144,Q9X1X6,['L-aspartate dehydrogenase'],Homodimer.,"['nadX', 'TM_1643']"
145,Q9X274,['Endoglucanase'],Homodimer.,[]
146,Q9WY28,['Phosphoglucosamine mutase'],Homodimer.,"['glmM', 'TM_0184']"
147,Q9X1C0,"['Serine-pyruvate aminotransferase', 'SAT']",Homodimer.,"['TM_1400', 'THEMA_07315', 'Tmari_1407']"
148,G4FEF4,['Alpha-galactosidase'],Homodimer.,"['galA', 'TM_1192', 'Tmari_1199']"
149,Q9X1F4,"['Aspartate--tRNA(Asp/Asn) ligase', 'Aspartyl-tRNA synthetase', 'AspRS', 'Non-discriminating aspartyl-tRNA synthetase', 'ND-AspRS']",Homodimer.,"['aspS', 'TM_1441']"
150,Q9WYG2,"['Phosphoglycerate dehydrogenase, putative']",Homodimer.,[]
151,Q9X1A5,"['Glucose-6-phosphate isomerase', 'GPI', 'Phosphoglucose isomerase', 'PGI', 'Phosphohexose isomerase', 'PHI', 'TmPGI']",Homodimer.,"['pgi', 'TM_1385']"
152,Q9WYS5,['Aspartate ammonia-lyase'],Homodimer.,[]
153,Q9X1V9,['beta-mannosidase'],Homodimer.,[]
154,Q9X271,"['Oligopeptide ABC transporter, ATP-binding protein']",Homodimer.,[]
155,Q9X0D3,['ATP phosphoribosyltransferase regulatory subunit'],Heteromultimer composed of HisG and HisZ subunits.,"['hisZ', 'TM_1043']"
156,P36204,['Bifunctional PGK/TIM'],Monomer (PGK) and homotetramer (PGK-TIM).,"['pgk/tpi', 'TM_0689']"
157,Q9X0N8,"['6-phosphogluconolactonase', '6PGL']",Monomer (PGK) and homotetramer (PGK-TIM).,"['pgl', 'devB', 'TM_1154']"
158,Q9X0D2,['ATP phosphoribosyltransferase'],Heteromultimer composed of HisG and HisZ subunits.,"['hisG', 'TM_1042']"
159,Q9X268,"['Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein']",Heteromultimer composed of HisG and HisZ subunits.,[]
160,Q9X1U6,"['ATP synthase gamma chain', 'ATP synthase F1 sector gamma subunit', 'F-ATPase gamma subunit']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['atpG', 'TM_1611']"
161,Q9X270,"['Oligopeptide ABC transporter, permease protein']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.",[]
162,Q9X269,"['Oligopeptide ABC transporter, permease protein']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.",[]
163,Q9X272,"['Oligopeptide ABC transporter, ATP-binding protein']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.",[]
164,Q9X295,"['Probable 2,3-bisphosphoglycerate-independent phosphoglycerate mutase']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['apgM', 'TM_1774']"
165,Q9X1V1,"['ATP synthase subunit a', 'ATP synthase F0 sector subunit a', 'F-ATPase subunit 6']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpB', 'TM_1616']"
166,Q9X194,['Phosphoglycerate mutase'],"F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.",[]
167,Q9X1U9,"['ATP synthase subunit b', 'ATP synthase F(0) sector subunit b', 'ATPase subunit I', 'F-type ATPase subunit b', 'F-ATPase subunit b']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpF', 'TM_1614']"
168,Q9X1V0,"['ATP synthase subunit c', 'ATP synthase F(0) sector subunit c', 'F-type ATPase subunit c', 'F-ATPase subunit c', 'Lipid-binding protein']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpE', 'TM_1615']"
169,Q9X0V4,"['Endo-1,4-beta-mannosidase']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.",[]
170,Q9X1U8,"['ATP synthase subunit delta', 'ATP synthase F(1) sector subunit delta', 'F-type ATPase subunit delta', 'F-ATPase subunit delta']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpH', 'TM_1613']"
171,Q9X2H5,['CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase'],"F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.",[]
172,O50550,"['ATP synthase subunit beta', 'ATP synthase F1 sector subunit beta', 'F-ATPase subunit beta']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpD', 'TM_1610']"
173,Q9WZZ8,"['Galactose-1-phosphate uridylyltransferase, putative']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.",[]
174,Q9X1U7,"['ATP synthase subunit alpha', 'ATP synthase F1 sector subunit alpha', 'F-ATPase subunit alpha']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpA', 'TM_1612']"
175,O33836,"['Galactose-1-phosphate uridylyltransferase', 'Gal-1-P uridylyltransferase']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['galT', 'TM_1191']"
176,Q9WZS8,['Phenylalanine--tRNA ligase alpha subunit'],Tetramer of two alpha and two beta subunits.,"['pheS', 'TM_0821']"
177,Q9X1U5,"['ATP synthase epsilon chain', 'ATP synthase F1 sector epsilon subunit', 'F-ATPase epsilon subunit']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['atpC', 'TM_1609']"
178,Q9WZS9,['Phenylalanine--tRNA ligase beta subunit'],Tetramer of two alpha and two beta subunits.,"['pheT', 'TM_0822']"
179,Q9WY67,['Biotin--(Acetyl-CoA carboxylase) synthetase'],Tetramer of two alpha and two beta subunits.,[]
180,Q9X0Y9,['Phosphate transport system permease protein PstA'],Tetramer of two alpha and two beta subunits.,[]
181,Q9WZW6,['Glucose-1-phosphate thymidylyltransferase'],Tetramer of two alpha and two beta subunits.,[]
182,Q9X0Z0,"['Phosphate ABC transporter, permease protein']",Tetramer of two alpha and two beta subunits.,[]
183,Q9WXT1,['beta-glucosidase'],Tetramer of two alpha and two beta subunits.,[]
184,Q9X0Z1,['Phosphate-binding protein'],Tetramer of two alpha and two beta subunits.,[]
185,Q9X0T0,['Maltose/maltodextrin transport system permease protein'],Tetramer of two alpha and two beta subunits.,[]
