UniProtID,Unnamed: 0,proteinNames,txt_subunit,geneNames,subunitnumber
P25994,78,['Carbamoyl phosphate synthase pyrimidine-specific large chain'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate. Tetramer of heterodimers (alpha,beta)4 (By similarity). Interacts with BrxC (PubMed:33722570).","['pyrAB', 'BSU15520']",1
P37877,79,['Acetate kinase'],Homodimer.,"['ackA', 'BSU29470']",2
P18185,80,['Carbamoyl phosphate synthase arginine-specific large chain'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate. Tetramer of heterodimers (alpha,beta)4.","['carB', 'cpaB', 'BSU11240']",1
Q04777,81,['Alpha-acetolactate decarboxylase'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate. Tetramer of heterodimers (alpha,beta)4.","['alsD', 'BSU36000']",1
O32219,82,"['Cadmium, zinc and cobalt-transporting ATPase']","Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate. Tetramer of heterodimers (alpha,beta)4.","['cadA', 'yvgW', 'BSU33490']",1
P45857,83,['Acyl-CoA dehydrogenase'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate. Tetramer of heterodimers (alpha,beta)4.","['mmgC', 'yqiN', 'BSU24150']",1
O31688,84,"['Zinc-transporting ATPase', 'ABC-type Zn(2+) transporter', 'Zn(2+)-translocating P-type ATPase']","Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate. Tetramer of heterodimers (alpha,beta)4.","['zosA', 'ykvW', 'BSU13850']",1
O07084,85,"['Cadmium, cobalt and zinc/H(+)-K(+) antiporter']","Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate. Tetramer of heterodimers (alpha,beta)4.","['czcD', 'yrdO', 'BSU26650']",1
O34421,86,['Probable acyl-CoA dehydrogenase YngJ'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate. Tetramer of heterodimers (alpha,beta)4.","['yngJ', 'BSU18260']",1
P46322,87,['CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate. Tetramer of heterodimers (alpha,beta)4.","['pgsA', 'ymfN', 'BSU16920']",1
P96608,88,['Putative acyl-CoA dehydrogenase YdbM'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate. Tetramer of heterodimers (alpha,beta)4.","['ydbM', 'BSU04520']",1
P39823,89,['CDP-diacylglycerol--serine O-phosphatidyltransferase'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate. Tetramer of heterodimers (alpha,beta)4.","['pssA', 'pss', 'BSU02270']",1
P45867,90,['Acyl-CoA dehydrogenase'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate. Tetramer of heterodimers (alpha,beta)4.","['acdA', 'acd', 'BSU37170']",1
P37550,91,"['4-diphosphocytidyl-2-C-methyl-D-erythritol kinase', 'CMK']","Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate. Tetramer of heterodimers (alpha,beta)4.","['ispE', 'ipk', 'yabH', 'BSU00460']",1
O32176,92,['Probable acyl-CoA dehydrogenase'],"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate. Tetramer of heterodimers (alpha,beta)4.","['fadE', 'yusJ', 'BSU32820']",1
O31724,93,"['N-formyl-4-amino-5-aminomethyl-2-methylpyrimidine deformylase', 'Formylaminopyrimidine deformylase']","Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate. Tetramer of heterodimers (alpha,beta)4.","['ylmB', 'thiQ', 'BSU15350']",1
P09339,94,"['Aconitate hydratase A', 'Aconitate/2-methylaconitate hydratase', 'Iron-responsive protein-like', 'IRP-like', 'RNA-binding protein']",Monomer.,"['citB', 'BSU18000']",1
P36839,95,"['Acetylornithine aminotransferase', 'ACOAT']",Homodimer.,"['argD', 'BSU11220']",2
P96618,96,"['Holo-[acyl-carrier-protein] synthase', 'Holo-ACP synthase']",Homotrimer.,"['acpS', 'ydcB', 'BSU04620']",3
O35022,97,"['FMN-dependent NADH:quinone oxidoreductase 1', 'Azo-dye reductase 1', 'FMN-dependent NADH-azo compound oxidoreductase 1', 'FMN-dependent NADH-azoreductase 1']",Homodimer.,"['azoR1', 'yocJ', 'BSU19230']",2
P14192,98,['Bifunctional protein GlmU'],Homotrimer.,"['glmU', 'gcaD', 'tms', 'tms-26', 'BSU00500']",3
P46317,99,"['Lichenan permease IIC component', 'EIIC-Lic', 'PTS system lichenan-specific EIIC component']",Homotrimer.,"['licC', 'celB', 'BSU38580']",3
O05507,100,"['PTS system oligo-beta-mannoside-specific EIIC component', 'Glucomannan utilization protein C', 'Oligo-beta-mannoside permease IIC component']",Homotrimer.,"['gmuC', 'ydhO', 'BSU05830']",3
P39062,101,"['Acetyl-coenzyme A synthetase', 'Acetate--CoA ligase', 'Acyl-activating enzyme']",Interacts with FloT.,"['acsA', 'BSU29680']",1
O05506,102,"['PTS system oligo-beta-mannoside-specific EIIA component', 'Glucomannan utilization protein A', 'Oligo-beta-mannoside-specific phosphotransferase enzyme IIA component']",Interacts with FloT.,"['gmuA', 'ydhN', 'BSU05820']",1
P39067,103,['Acetoin utilization protein AcuC'],Interacts with FloT.,"['acuC', 'BSU29710']",1
O06995,104,"['Beta-phosphoglucomutase', 'Beta-PGM']",Homodimer.,"['yvdM', 'BSU34550']",2
P46318,105,"['Lichenan-specific phosphotransferase enzyme IIB component', 'EIIB-Lic', 'PTS system lichenan-specific EIIB component']",Homodimer.,"['licB', 'celA', 'BSU38590']",2
P39066,106,['Acetoin utilization protein AcuB'],Homodimer.,"['acuB', 'BSU29700']",2
O05505,107,"['PTS system oligo-beta-mannoside-specific EIIB component', 'Glucomannan utilization protein B', 'Oligo-beta-mannoside-specific phosphotransferase enzyme IIB component']",Homodimer.,"['gmuB', 'ydhM', 'BSU05810']",2
P39584,108,['Putative permease IIC component YwbA'],Homodimer.,"['ywbA', 'BSU38390', 'ipa-16d']",2
O34591,109,"['Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta']",Tetramer of 2 alpha and 2 beta subunits.,"['acoB', 'yfjJ', 'BSU08070']",2
P39065,110,['Acetoin utilization protein AcuA'],Monomer.,"['acuA', 'BSU29690']",1
P71084,111,"['Glutamate-1-semialdehyde 2,1-aminomutase 2', 'GSA 2']",Homodimer.,"['gsaB', 'BSU08710']",2
P46319,112,"['Lichenan-specific phosphotransferase enzyme IIA component', 'EIIA-Lic', 'EIII-Lic', 'PTS system lichenan-specific EIIA component']",Homodimer.,"['licA', 'celC', 'BSU38570']",2
O34324,113,"['Dihydrolipoyl dehydrogenase', 'Dihydrolipoamide dehydrogenase', 'E3 component of acetoin cleaving system']",Homodimer.,"['acoL', 'yfjH', 'BSU08090']",2
P53559,114,['6-carboxyhexanoate--CoA ligase'],Homodimer.,"['bioW', 'BSU30240']",2
Q45462,115,['Choline-binding protein'],Homodimer.,"['opuBC', 'proX', 'BSU33710']",2
O31404,116,"['Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha']",Tetramer of 2 alpha and 2 beta subunits.,"['acoA', 'yfjK', 'BSU08060']",2
P30949,117,"['Glutamate-1-semialdehyde 2,1-aminomutase', 'GSA']",Homodimer.,"['hemL', 'hemK', 'BSU28120']",2
P39775,118,['Choline transport system permease protein OpuBD'],Homodimer.,"['opuBD', 'proZ', 'BSU33700']",2
O31550,119,"['Dihydrolipoyllysine-residue acetyltransferase component of acetoin cleaving system', 'Acetoin dehydrogenase E2 component', 'Dihydrolipoamide acetyltransferase component of acetoin cleaving system']",Homodimer.,"['acoC', 'yfjI', 'BSU08080']",2
Q45460,120,['Choline transport ATP-binding protein OpuBA'],Homodimer.,"['opuBA', 'proV', 'BSU33730']",2
P27623,121,"['Glycerol-3-phosphate cytidylyltransferase', 'CDP-glycerol pyrophosphorylase', 'Teichoic acid biosynthesis protein D']",Homodimer.,"['tagD', 'BSU35740']",2
Q45461,122,['Choline transport system permease protein OpuBB'],Homodimer.,"['opuBB', 'proW', 'BSU33720']",2
P71017,123,['Choline dehydrogenase'],Homodimer.,"['gbsB', 'BSU31050']",2
O34898,124,['Probable ABC transporter permease YtrC'],"The complex is composed of 2 ATP-binding proteins (YtrB and YtrE), 2 transmembrane proteins (YtrC and YtrD) and a solute-binding protein (YtrF).","['ytrC', 'BSU30440']",1
P21204,125,['UPF0735 ACT domain-containing protein YszB'],"The complex is composed of 2 ATP-binding proteins (YtrB and YtrE), 2 transmembrane proteins (YtrC and YtrD) and a solute-binding protein (YtrF).","['yszB', 'pheB', 'BSU27910']",1
O34953,126,['Probable ABC transporter permease YtrD'],"The complex is composed of 2 ATP-binding proteins (YtrB and YtrE), 2 transmembrane proteins (YtrC and YtrD) and a solute-binding protein (YtrF).","['ytrD', 'BSU30430']",1
O34641,127,['ABC transporter ATP-binding protein YtrB'],"The complex is composed of 2 ATP-binding proteins (YtrB and YtrE), 2 transmembrane proteins (YtrC and YtrD) and a solute-binding protein (YtrF).","['ytrB', 'BSU30450']",1
