UniProtID,Unnamed: 0,proteinNames,txt_subunit,geneNames,subunitnumber
A2RJY7,32,"['N5-carboxyaminoimidazole ribonucleotide synthase', 'N5-CAIR synthase']",Homodimer.,"['purK', 'llmg_1000']",2
A2RNV2,33,['Aldehyde-alcohol dehydrogenase'],Homodimer.,"['adhE', 'llmg_2432']",2
Q9Z6H4,34,"['GMP synthase [glutamine-hydrolyzing]', 'GMP synthetase', 'Glutamine amidotransferase']",Homodimer.,"['guaA', 'llmg_1008']",2
A2RN42,35,['biotin--[biotin carboxyl-carrier protein] ligase'],Homodimer.,"['birA2', 'llmg_2162']",2
A2RNY7,36,['Gluconate kinase'],Homodimer.,"['gntK', 'llmg_2468']",2
A2RM22,37,['acetyl-CoA carboxytransferase'],Homodimer.,"['accA', 'llmg_1777']",2
A2RNE9,38,['GP-PDE domain-containing protein'],Homodimer.,[],2
A2RHE6,39,['GP-PDE domain-containing protein'],Homodimer.,[],2
A2RM27,40,['Biotin carboxyl carrier protein of acetyl-CoA carboxylase'],Homodimer.,"['accB', 'llmg_1782']",2
A2RMJ8,41,"['Bifunctional ligase/repressor BirA', 'Biotin--[acetyl-CoA-carboxylase] ligase', 'Biotin--protein ligase', 'Biotin-[acetyl-CoA carboxylase] synthetase']",Homodimer.,"['birA1', 'birA', 'llmg_1963']",2
A2RM24,42,['Biotin carboxylase'],"Acetyl-CoA carboxylase is a heterohexamer of biotin carboxyl carrier protein, biotin carboxylase and the two subunits of carboxyl transferase in a 2:2 complex.","['accC', 'llmg_1779']",1
A2RM23,43,['Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta'],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['accD', 'llmg_1778']",1
A2RHJ7,44,['Phosphocarrier protein HPr'],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['ptsH', 'llmg_0126']",1
A2RHD7,45,['Aminotransferase'],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['araT', 'llmg_0066']",1
O32770,46,['Glutathione peroxidase'],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['gpo', 'llmg_1088']",1
A2RI72,47,"['D-alanine--D-alanine ligase', 'D-Ala-D-Ala ligase', 'D-alanylalanine synthetase']","Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['ddl', 'llmg_0360']",1
A2RHJ8,48,['Phosphoenolpyruvate-protein phosphotransferase'],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['ptsI', 'llmg_0127']",1
A2RLV2,49,['Glutathione reductase'],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['gshR', 'llmg_1702']",1
A2RML3,50,['Polysaccharide biosynthesis protein'],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).",[],1
A2RM00,51,"['Acetylglutamate kinase', 'N-acetyl-L-glutamate 5-phosphotransferase', 'NAG kinase', 'NAGK']","Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['argB', 'llmg_1755']",1
Q9RLU5,52,['Alanine racemase'],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['alr', 'llmg_1704']",1
Q8GJP4,53,['Bifunctional protein FolKE'],Homomer.,"['folKE', 'folE', 'llmg_1337']",1
A2RKT5,54,['Acetolactate synthase large subunit'],Homomer.,"['als', 'llmg_1309']",1
A2RI93,55,['Putative GTP pyrophosphokinase'],Homomer.,[],1
A2RNG5,56,['Acetate kinase'],Homodimer.,"['ackA1', 'ackA', 'llmg_2289']",2
A2RHP1,57,['alanine transaminase'],Homodimer.,"['aspC', 'llmg_0171']",2
A2RHI4,58,['GTP diphosphokinase'],Homodimer.,"['relA', 'llmg_0113']",2
A2RME6,59,['Alanine--tRNA ligase'],Homodimer.,"['alaS', 'llmg_1906']",2
A2RNG4,60,['Acetate kinase'],Homodimer.,"['ackA2', 'ackA', 'llmg_2288']",2
A2RH92,61,['Hypoxanthine phosphoribosyltransferase'],Homodimer.,"['hpt', 'llmg_0020']",2
A2RL77,62,['Alpha-acetolactate decarboxylase'],Homodimer.,"['aldC', 'llmg_1464']",2
A2RJX9,63,['Hypoxanthine phosphoribosyltransferase'],Homodimer.,"['hprT', 'llmg_0993']",2
A2RI86,64,['DL-alanine permease SerP2'],Homodimer.,"['serP2', 'llmg_0375']",2
A2RMF2,65,['Xanthine/uracil/vitamin C permease'],Homodimer.,"['pbuO', 'llmg_1913']",2
A2RI87,66,['Serine permease SerP1'],Homodimer.,"['serP1', 'llmg_0376']",2
P77880,67,['Alpha-acetolactate decarboxylase'],Homodimer.,"['aldB', 'llmg_1275']",2
A2RJK5,68,"['Uronate isomerase', 'Glucuronate isomerase', 'Uronic isomerase']",Homodimer.,"['uxaC', 'llmg_0862']",2
A2RKQ8,69,['Acetolactate synthase'],Homodimer.,"['ilvB', 'llmg_1279']",2
A2RJU2,70,['Alcohol dehydrogenase'],Homodimer.,[],2
A2RIK9,71,['Arylamine N-acetyltransferase 2'],Homodimer.,"['nhoA', 'llmg_0500']",2
A2RM26,72,"['3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ', '(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase', '(3R)-hydroxymyristoyl-ACP dehydrase', 'Beta-hydroxyacyl-ACP dehydratase']",Homodimer.,"['fabZ', 'llmg_1781']",2
Q48630,73,['Alkaline phosphatase-like protein'],Homodimer.,"['apl', 'llmg_1854']",2
A2RKQ5,74,['L-threonine dehydratase'],Homotetramer.,"['ilvA', 'llmg_1276']",4
A2RIP6,75,"['3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ', '(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase', '(3R)-hydroxymyristoyl-ACP dehydrase', 'Beta-hydroxyacyl-ACP dehydratase']",Homotetramer.,"['fabZ', 'llmg_0538']",4
A2RKQ7,76,['Acetolactate synthase small subunit'],Dimer of large and small chains.,"['ilvN', 'llmg_1278']",1
A2RM29,77,['3-oxoacyl-[acyl-carrier-protein] reductase'],Homotetramer.,"['fabG1', 'llmg_1784']",4
A2RLT4,78,"['Ribosomal RNA small subunit methyltransferase H', '16S rRNA m(4)C1402 methyltransferase', 'rRNA (cytosine-N(4)-)-methyltransferase RsmH']",Homotetramer.,"['rsmH', 'mraW', 'llmg_1681']",4
A2RM32,79,"['Beta-ketoacyl-[acyl-carrier-protein] synthase III', '3-oxoacyl-[acyl-carrier-protein] synthase 3', '3-oxoacyl-[acyl-carrier-protein] synthase III']",Homodimer.,"['fabH', 'llmg_1787']",2
A2RIP5,80,['Acetylornithine deacetylase'],Homodimer.,"['argE', 'llmg_0536']",2
A2RKJ5,81,['Hydroxyethylthiazole kinase'],Homodimer.,"['thiM', 'llmg_1216']",2
A2RNH4,82,['Glucokinase'],Homodimer.,"['glk', 'llmg_2299']",2
A2RIZ0,83,"['Aconitate hydratase', 'Aconitase']",Monomer.,"['citB', 'llmg_0636']",1
A2RP13,84,['Putative 3-hydroxyisobutyrate dehydrogenase'],Monomer.,"['ywjF', 'llmg_2494']",1
A2RM01,85,"['Acetylornithine aminotransferase', 'ACOAT']",Homodimer.,"['argD', 'llmg_1756']",2
A2RKU2,86,['Putative N-acetylmannosamine-6-phosphate 2-epimerase'],Homodimer.,"['nanE', 'llmg_1317']",2
A2RKS2,87,"['Histidinol dehydrogenase', 'HDH']",Homodimer.,"['hisD', 'llmg_1295']",2
A2RJA5,88,['Demethylmenaquinone methyltransferase'],Homodimer.,"['menG', 'ubiE', 'llmg_0753']",2
A2RLV5,89,"['Holo-[acyl-carrier-protein] synthase', 'Holo-ACP synthase']",Homodimer.,"['acpS', 'llmg_1705']",2
A2RM31,90,"['Acyl carrier protein', 'ACP']",Homodimer.,"['acpP', 'llmg_1786']",2
A2RKR5,91,"['Histidinol-phosphatase', 'HolPase']",Homodimer.,"['hisK', 'llmg_1288']",2
A2RK17,92,['Anthranilate phosphoribosyltransferase'],Homodimer.,"['trpD', 'llmg_1032']",2
A2RN96,93,['Histidine--tRNA ligase'],Homodimer.,"['hisS', 'llmg_2217']",2
A2RK15,94,['Anthranilate synthase component 1'],Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,"['trpE', 'llmg_1030']",2
A2RK16,95,['Anthranilate synthase component II'],Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,"['trpG', 'llmg_1031']",2
A2RIA7,96,"['FMN dependent NADH:quinone oxidoreductase', 'Azo-dye reductase', 'FMN-dependent NADH-azo compound oxidoreductase', 'FMN-dependent NADH-azoreductase']",Homodimer.,"['azoR', 'llmg_0397']",2
A2RHJ4,97,"['FMN dependent NADH:quinone oxidoreductase', 'Azo-dye reductase', 'FMN-dependent NADH-azo compound oxidoreductase', 'FMN-dependent NADH-azoreductase']",Homodimer.,"['acpD', 'azoR', 'llmg_0123']",2
A2RKS4,98,['ATP phosphoribosyltransferase regulatory subunit'],Heteromultimer composed of HisG and HisZ subunits.,"['hisZ', 'llmg_1297']",1
A2RJS0,99,"['3-hydroxy-3-methylglutaryl coenzyme A reductase', 'HMG-CoA reductase']",Heteromultimer composed of HisG and HisZ subunits.,"['mvaA', 'llmg_0931']",1
A2RLP5,100,"['Diacetyl reductase [(S)-acetoin forming]', 'Acetoin(diacetyl) reductase', 'Meso-2,3-butanediol dehydrogenase']",Heteromultimer composed of HisG and HisZ subunits.,"['butA', 'llmg_1641']",1
A2RI05,101,"['2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase']",Heteromultimer composed of HisG and HisZ subunits.,"['dapH', 'llmg_0291']",1
A2RJR8,102,['Hydroxymethylglutaryl-CoA synthase'],Heteromultimer composed of HisG and HisZ subunits.,"['hmcM', 'llmg_0929']",1
A2RM87,103,['tRNA-specific adenosine deaminase'],Homodimer.,"['tadA', 'llmg_1843']",2
A2RKJ6,104,"['Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase', 'Hydroxymethylpyrimidine kinase', 'Hydroxymethylpyrimidine phosphate kinase']",Homodimer.,"['thiD1', 'llmg_1217']",2
A2RLE1,105,['Riboflavin biosynthesis protein RibD'],Homodimer.,"['ribD', 'llmg_1532']",2
A2RIH2,106,"['pyridoxal kinase', 'PN/PL/PM kinase', 'Pyridoxal kinase', 'Pyridoxamine kinase', 'Vitamin B6 kinase']",Homodimer.,"['thiD2', 'llmg_0463']",2
A2RI13,107,['Adenosine deaminase'],Homodimer.,"['add', 'llmg_0299']",2
A2RN61,108,"['Homoserine O-acetyltransferase', 'HAT']",Homodimer.,"['metAA', 'llmg_2182']",2
A2RJB4,109,"['Uridine kinase', 'Cytidine monophosphokinase', 'Uridine monophosphokinase']",Homodimer.,"['udk', 'llmg_0762']",2
Q9K576,110,"['Arginine deiminase', 'ADI']",Homodimer.,"['arcA', 'llmg_2313']",2
A2RKV7,111,['Homoserine dehydrogenase'],Homodimer.,"['hom', 'llmg_1332']",2
A2RNI1,112,['Arginine/ornithine antiporter ArcD2'],Homodimer.,"['arcD2', 'llmg_2307']",2
A2RKV6,113,['Homoserine kinase'],Homodimer.,"['thrB', 'llmg_1331']",2
A2RKD7,114,[],Homodimer.,"['pabA', 'llmg_1153']",2
A2RKS5,115,['Histidinol-phosphate aminotransferase'],Homodimer.,"['hisC', 'llmg_1298']",2
A2RKD8,116,[],Homodimer.,"['pabB', 'pabB/C', 'llmg_1154']",2
A2RNI5,117,['Arginine/ornithine antiporter ArcD1'],Homodimer.,"['arcD1', 'arcD', 'llmg_2311']",2
A2RIZ1,118,"['Isocitrate dehydrogenase [NADP]', 'IDP', 'NADP(+)-specific ICDH', 'Oxalosuccinate decarboxylase']",Homodimer.,"['icd', 'llmg_0637']",2
A2RM72,119,['isochorismate synthase'],Homodimer.,"['menF', 'llmg_1828']",2
A2RNN2,120,"['Adenylate kinase', 'AK', 'ATP-AMP transphosphorylase', 'ATP:AMP phosphotransferase', 'Adenylate monophosphate kinase']",Monomer.,"['adk', 'llmg_2359']",1
A2RKR7,121,"['Imidazole glycerol phosphate synthase subunit HisF', 'IGP synthase cyclase subunit', 'IGP synthase subunit HisF', 'ImGP synthase subunit HisF', 'IGPS subunit HisF']",Heterodimer of HisH and HisF.,"['hisF', 'llmg_1290']",1
A2RI06,122,['N-acetyldiaminopimelate deacetylase'],Heterodimer of HisH and HisF.,[],1
A2RHL0,123,"['Argininosuccinate lyase', 'ASAL']",Heterodimer of HisH and HisF.,"['argH', 'llmg_0139']",1
A2RKR9,124,"['Imidazole glycerol phosphate synthase subunit HisH', 'IGP synthase glutaminase subunit', 'IGP synthase subunit HisH', 'ImGP synthase subunit HisH', 'IGPS subunit HisH']",Heterodimer of HisH and HisF.,"['hisH', 'llmg_1292']",1
A2RKS1,125,"['Imidazoleglycerol-phosphate dehydratase', 'IGPD']",Heterodimer of HisH and HisF.,"['hisB', 'llmg_1294']",1
Q59491,126,['Argininosuccinate synthase'],Homotetramer.,"['argG', 'llmg_0138']",4
A2RK21,127,"['Indole-3-glycerol phosphate synthase', 'IGPS']",Homotetramer.,"['trpC', 'llmg_1038']",4
A2RNI8,128,['Arginine--tRNA ligase'],Monomer.,"['argS', 'llmg_2314']",1
A2RN29,129,['Putative Nudix hydrolase'],Monomer.,[],1
A2RKG4,130,['Branched-chain-amino-acid aminotransferase'],Monomer.,"['ilvE', 'llmg_1181']",1
A2RMV6,131,['ADP-ribose pyrophosphatase'],Monomer.,[],1
A2RMT4,132,['Isoleucine--tRNA ligase'],Monomer.,"['ileS', 'llmg_2053']",1
A2RIW0,133,"['Adenine phosphoribosyltransferase', 'APRT']",Homodimer.,"['apt', 'llmg_0607']",2
A2RML6,134,['Glutamate ABC transporter permease protein'],Homodimer.,"['gltP', 'llmg_1979']",2
A2RIP4,135,['Arginine-binding periplasmic protein 1'],Homodimer.,"['gltS', 'llmg_0535']",2
A2RJ04,136,"['Branched-chain amino acid permease BrnQ', 'BCAA permease']",Homodimer.,"['brnQ', 'llmg_0650']",2
A2RML5,137,['Glutamate ABC transporter ATP-binding protein'],Homodimer.,"['gltQ', 'llmg_1978']",2
A2RHU9,138,"[""Inosine-5'-monophosphate dehydrogenase""]",Homotetramer.,"['guaB', 'llmg_0230']",4
A2RJL3,139,['Aspartate-semialdehyde dehydrogenase'],Homodimer.,"['asd', 'llmg_0871']",2
A2RJD2,140,"['Adenylosuccinate lyase', 'ASL']",Homodimer.,"['purB', 'llmg_0783']",2
A2RID7,141,"['Isopentenyl-diphosphate delta-isomerase', 'IPP isomerase', 'Isopentenyl diphosphate:dimethylallyl diphosphate isomerase', 'Isopentenyl pyrophosphate isomerase', 'Type 2 isopentenyl diphosphate isomerase', 'IDI-2']",Homooctamer. Dimer of tetramers.,"['fni', 'llmg_0428']",8
A2RN80,142,['Adenylosuccinate synthetase'],Homodimer.,"['purA', 'llmg_2201']",2
A2RM67,143,['L-asparaginase'],Homodimer.,"['ansB', 'llmg_1823']",2
A2RKR3,144,"['3-isopropylmalate dehydratase large subunit', 'Alpha-IPM isomerase', 'IPMI', 'Isopropylmalate isomerase']",Heterodimer of LeuC and LeuD.,"['leuC', 'llmg_1284']",1
A2RI83,145,['asparagine synthase (glutamine-hydrolyzing)'],Heterodimer of LeuC and LeuD.,"['asnB', 'llmg_0372']",1
A2RKR1,146,"['3-isopropylmalate dehydratase small subunit', 'Alpha-IPM isomerase', 'IPMI', 'Isopropylmalate isomerase']",Heterodimer of LeuC and LeuD.,"['leuD', 'llmg_1282']",1
A2RI25,147,"['Phosphonate ABC transporter, phosphonate-binding protein phnD']",Heterodimer of LeuC and LeuD.,"['phnD', 'llmg_0312']",1
A2RL69,148,['beta-glucosidase'],Heterodimer of LeuC and LeuD.,"['bglX', 'llmg_1456']",1
A2RI27,149,['Phosphonate transport system permease protein phnB'],Heterodimer of LeuC and LeuD.,"['phnB', 'llmg_0314']",1
A2RKA4,150,"['L-lactate dehydrogenase', 'L-LDH']",Homotetramer.,"['ldh', 'llmg_1120']",4
A2RI26,151,['Phosphonates import ATP-binding protein phnC'],Homotetramer.,"['phnC', 'llmg_0313']",4
A2RI28,152,['Phosphonate ABC transporter permease protein'],Homotetramer.,[],4
A2RP23,153,['asparagine synthase (glutamine-hydrolyzing)'],Homotetramer.,"['asnH', 'llmg_2506']",4
A2RL45,154,"['L-lactate dehydrogenase', 'L-LDH']",Homotetramer.,"['ldhX', 'ldh', 'llmg_1429']",4
A2RMQ1,155,['Asparagine--tRNA ligase'],Homodimer.,"['asnS', 'llmg_2017']",2
A2RHJ0,156,['Putative Acyltransferase'],Homodimer.,[],2
P0CI34,157,"['L-lactate dehydrogenase', 'L-LDH']",Homotetramer.,"['ldh', 'ldhB', 'llmg_0392']",4
A2RKA1,158,['NagA protein'],Homotetramer.,"['nagA', 'llmg_1117']",4
Q9L4N6,159,['Aspartate carbamoyltransferase catalytic subunit'],"Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).","['pyrB', 'llmg_0893']",12
A2RLY6,160,['Leucine--tRNA ligase'],"Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).","['leuS', 'llmg_1741']",12
A2RM64,161,['Aspartokinase'],"Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).","['thrA', 'llmg_1820']",12
A2RM03,162,"['N-acetyl-gamma-glutamyl-phosphate reductase', 'AGPR']","Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).","['argC', 'llmg_1758']",12
A2RIA0,163,['Lysine--tRNA ligase'],Homodimer.,"['lysS', 'llmg_0389']",2
A2RP21,164,['RacD protein'],Homodimer.,"['racD', 'llmg_2504']",2
A2RI97,165,['Histidine permease HisP'],Homodimer.,"['hisP', 'lysQ', 'llmg_0386']",2
A2RMQ3,166,['Aminotransferase'],Homodimer.,"['aspB', 'llmg_2019']",2
A2RNZ6,167,['Lysine-specific permease LysP'],Homodimer.,"['lysP', 'llmg_2477']",2
A2RN94,168,['Aspartate--tRNA ligase'],Homodimer.,"['aspS', 'llmg_2215']",2
A2RH97,169,['Mannitol-1-phosphate 5-dehydrogenase'],Homodimer.,"['mtlD', 'llmg_0025']",2
A2RKS3,170,['ATP phosphoribosyltransferase'],Heteromultimer composed of HisG and HisZ subunits.,"['hisG', 'llmg_1296']",1
A2RM30,171,['Malonyl CoA-acyl carrier protein transacylase'],Heteromultimer composed of HisG and HisZ subunits.,"['fabD', 'llmg_1785']",1
A2RLP2,172,['Malolactic enzyme'],Heteromultimer composed of HisG and HisZ subunits.,"['mleS', 'llmg_1638']",1
Q9RAU1,173,"['ATP synthase gamma chain', 'ATP synthase F1 sector gamma subunit', 'F-ATPase gamma subunit']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['atpG', 'llmg_1947']",1
A2RJ97,174,['Maltose phosphorylase'],"F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['mapA', 'llmg_0745']",1
A2RMI7,175,"['ATP synthase subunit a', 'ATP synthase F0 sector subunit a', 'F-ATPase subunit 6']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpB', 'llmg_1951']",1
A2RIG4,176,['Putative trehalose/maltose hydrolase'],"F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['trePP', 'llmg_0455']",1
A2RMI4,177,"['ATP synthase subunit alpha', 'ATP synthase F1 sector subunit alpha', 'F-ATPase subunit alpha']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpA', 'llmg_1948']",1
A2RMI2,178,"['ATP synthase subunit beta', 'ATP synthase F1 sector subunit beta', 'F-ATPase subunit beta']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpD', 'llmg_1946']",1
A2RMI5,179,"['ATP synthase subunit delta', 'ATP synthase F(1) sector subunit delta', 'F-type ATPase subunit delta', 'F-ATPase subunit delta']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpH', 'llmg_1949']",1
A2RNT2,180,['Proline--tRNA ligase'],Homodimer.,"['proS', 'llmg_2412']",2
A2RJ96,181,"['Exo-alpha-1,4-glucosidase']",Homodimer.,"['agl', 'llmg_0744']",2
A2RMI8,182,"['ATP synthase subunit c', 'ATP synthase F(0) sector subunit c', 'F-type ATPase subunit c', 'F-ATPase subunit c', 'Lipid-binding protein']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpE', 'llmg_1952']",1
A2RJ94,183,['Acetyltransferase'],"F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['maa', 'llmg_0742']",1
A2RLV9,184,['Maltose O-acetyltransferase'],"F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['maa2', 'llmg_1709']",1
