,UniProtID,proteinNames,txt_subunit,geneNames
44,A2RHJ7,['Phosphocarrier protein HPr'],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['ptsH', 'llmg_0126']"
45,A2RHD7,['Aminotransferase'],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['araT', 'llmg_0066']"
46,O32770,['Glutathione peroxidase'],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['gpo', 'llmg_1088']"
47,A2RI72,"['D-alanine--D-alanine ligase', 'D-Ala-D-Ala ligase', 'D-alanylalanine synthetase']","Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['ddl', 'llmg_0360']"
48,A2RHJ8,['Phosphoenolpyruvate-protein phosphotransferase'],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['ptsI', 'llmg_0127']"
49,A2RLV2,['Glutathione reductase'],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['gshR', 'llmg_1702']"
50,A2RML3,['Polysaccharide biosynthesis protein'],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).",[]
51,A2RM00,"['Acetylglutamate kinase', 'N-acetyl-L-glutamate 5-phosphotransferase', 'NAG kinase', 'NAGK']","Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['argB', 'llmg_1755']"
52,Q9RLU5,['Alanine racemase'],"Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).","['alr', 'llmg_1704']"
53,Q8GJP4,['Bifunctional protein FolKE'],Homomer.,"['folKE', 'folE', 'llmg_1337']"
54,A2RKT5,['Acetolactate synthase large subunit'],Homomer.,"['als', 'llmg_1309']"
55,A2RI93,['Putative GTP pyrophosphokinase'],Homomer.,[]
56,A2RNG5,['Acetate kinase'],Homodimer.,"['ackA1', 'ackA', 'llmg_2289']"
57,A2RHP1,['alanine transaminase'],Homodimer.,"['aspC', 'llmg_0171']"
58,A2RHI4,['GTP diphosphokinase'],Homodimer.,"['relA', 'llmg_0113']"
59,A2RME6,['Alanine--tRNA ligase'],Homodimer.,"['alaS', 'llmg_1906']"
60,A2RNG4,['Acetate kinase'],Homodimer.,"['ackA2', 'ackA', 'llmg_2288']"
61,A2RH92,['Hypoxanthine phosphoribosyltransferase'],Homodimer.,"['hpt', 'llmg_0020']"
62,A2RL77,['Alpha-acetolactate decarboxylase'],Homodimer.,"['aldC', 'llmg_1464']"
63,A2RJX9,['Hypoxanthine phosphoribosyltransferase'],Homodimer.,"['hprT', 'llmg_0993']"
64,A2RI86,['DL-alanine permease SerP2'],Homodimer.,"['serP2', 'llmg_0375']"
65,A2RMF2,['Xanthine/uracil/vitamin C permease'],Homodimer.,"['pbuO', 'llmg_1913']"
66,A2RI87,['Serine permease SerP1'],Homodimer.,"['serP1', 'llmg_0376']"
67,P77880,['Alpha-acetolactate decarboxylase'],Homodimer.,"['aldB', 'llmg_1275']"
68,A2RJK5,"['Uronate isomerase', 'Glucuronate isomerase', 'Uronic isomerase']",Homodimer.,"['uxaC', 'llmg_0862']"
69,A2RKQ8,['Acetolactate synthase'],Homodimer.,"['ilvB', 'llmg_1279']"
70,A2RJU2,['Alcohol dehydrogenase'],Homodimer.,[]
71,A2RIK9,['Arylamine N-acetyltransferase 2'],Homodimer.,"['nhoA', 'llmg_0500']"
72,A2RM26,"['3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ', '(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase', '(3R)-hydroxymyristoyl-ACP dehydrase', 'Beta-hydroxyacyl-ACP dehydratase']",Homodimer.,"['fabZ', 'llmg_1781']"
73,Q48630,['Alkaline phosphatase-like protein'],Homodimer.,"['apl', 'llmg_1854']"
74,A2RKQ5,['L-threonine dehydratase'],Homotetramer.,"['ilvA', 'llmg_1276']"
75,A2RIP6,"['3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ', '(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase', '(3R)-hydroxymyristoyl-ACP dehydrase', 'Beta-hydroxyacyl-ACP dehydratase']",Homotetramer.,"['fabZ', 'llmg_0538']"
76,A2RKQ7,['Acetolactate synthase small subunit'],Dimer of large and small chains.,"['ilvN', 'llmg_1278']"
77,A2RM29,['3-oxoacyl-[acyl-carrier-protein] reductase'],Homotetramer.,"['fabG1', 'llmg_1784']"
78,A2RLT4,"['Ribosomal RNA small subunit methyltransferase H', '16S rRNA m(4)C1402 methyltransferase', 'rRNA (cytosine-N(4)-)-methyltransferase RsmH']",Homotetramer.,"['rsmH', 'mraW', 'llmg_1681']"
79,A2RM32,"['Beta-ketoacyl-[acyl-carrier-protein] synthase III', '3-oxoacyl-[acyl-carrier-protein] synthase 3', '3-oxoacyl-[acyl-carrier-protein] synthase III']",Homodimer.,"['fabH', 'llmg_1787']"
80,A2RIP5,['Acetylornithine deacetylase'],Homodimer.,"['argE', 'llmg_0536']"
81,A2RKJ5,['Hydroxyethylthiazole kinase'],Homodimer.,"['thiM', 'llmg_1216']"
82,A2RNH4,['Glucokinase'],Homodimer.,"['glk', 'llmg_2299']"
83,A2RIZ0,"['Aconitate hydratase', 'Aconitase']",Monomer.,"['citB', 'llmg_0636']"
84,A2RP13,['Putative 3-hydroxyisobutyrate dehydrogenase'],Monomer.,"['ywjF', 'llmg_2494']"
85,A2RM01,"['Acetylornithine aminotransferase', 'ACOAT']",Homodimer.,"['argD', 'llmg_1756']"
86,A2RKU2,['Putative N-acetylmannosamine-6-phosphate 2-epimerase'],Homodimer.,"['nanE', 'llmg_1317']"
87,A2RKS2,"['Histidinol dehydrogenase', 'HDH']",Homodimer.,"['hisD', 'llmg_1295']"
88,A2RJA5,['Demethylmenaquinone methyltransferase'],Homodimer.,"['menG', 'ubiE', 'llmg_0753']"
89,A2RLV5,"['Holo-[acyl-carrier-protein] synthase', 'Holo-ACP synthase']",Homodimer.,"['acpS', 'llmg_1705']"
90,A2RM31,"['Acyl carrier protein', 'ACP']",Homodimer.,"['acpP', 'llmg_1786']"
91,A2RKR5,"['Histidinol-phosphatase', 'HolPase']",Homodimer.,"['hisK', 'llmg_1288']"
92,A2RK17,['Anthranilate phosphoribosyltransferase'],Homodimer.,"['trpD', 'llmg_1032']"
93,A2RN96,['Histidine--tRNA ligase'],Homodimer.,"['hisS', 'llmg_2217']"
94,A2RK15,['Anthranilate synthase component 1'],Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,"['trpE', 'llmg_1030']"
95,A2RK16,['Anthranilate synthase component II'],Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE).,"['trpG', 'llmg_1031']"
96,A2RIA7,"['FMN dependent NADH:quinone oxidoreductase', 'Azo-dye reductase', 'FMN-dependent NADH-azo compound oxidoreductase', 'FMN-dependent NADH-azoreductase']",Homodimer.,"['azoR', 'llmg_0397']"
97,A2RHJ4,"['FMN dependent NADH:quinone oxidoreductase', 'Azo-dye reductase', 'FMN-dependent NADH-azo compound oxidoreductase', 'FMN-dependent NADH-azoreductase']",Homodimer.,"['acpD', 'azoR', 'llmg_0123']"
98,A2RKS4,['ATP phosphoribosyltransferase regulatory subunit'],Heteromultimer composed of HisG and HisZ subunits.,"['hisZ', 'llmg_1297']"
99,A2RJS0,"['3-hydroxy-3-methylglutaryl coenzyme A reductase', 'HMG-CoA reductase']",Heteromultimer composed of HisG and HisZ subunits.,"['mvaA', 'llmg_0931']"
100,A2RLP5,"['Diacetyl reductase [(S)-acetoin forming]', 'Acetoin(diacetyl) reductase', 'Meso-2,3-butanediol dehydrogenase']",Heteromultimer composed of HisG and HisZ subunits.,"['butA', 'llmg_1641']"
101,A2RI05,"['2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase']",Heteromultimer composed of HisG and HisZ subunits.,"['dapH', 'llmg_0291']"
102,A2RJR8,['Hydroxymethylglutaryl-CoA synthase'],Heteromultimer composed of HisG and HisZ subunits.,"['hmcM', 'llmg_0929']"
103,A2RM87,['tRNA-specific adenosine deaminase'],Homodimer.,"['tadA', 'llmg_1843']"
104,A2RKJ6,"['Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase', 'Hydroxymethylpyrimidine kinase', 'Hydroxymethylpyrimidine phosphate kinase']",Homodimer.,"['thiD1', 'llmg_1217']"
105,A2RLE1,['Riboflavin biosynthesis protein RibD'],Homodimer.,"['ribD', 'llmg_1532']"
106,A2RIH2,"['pyridoxal kinase', 'PN/PL/PM kinase', 'Pyridoxal kinase', 'Pyridoxamine kinase', 'Vitamin B6 kinase']",Homodimer.,"['thiD2', 'llmg_0463']"
107,A2RI13,['Adenosine deaminase'],Homodimer.,"['add', 'llmg_0299']"
108,A2RN61,"['Homoserine O-acetyltransferase', 'HAT']",Homodimer.,"['metAA', 'llmg_2182']"
109,A2RJB4,"['Uridine kinase', 'Cytidine monophosphokinase', 'Uridine monophosphokinase']",Homodimer.,"['udk', 'llmg_0762']"
110,Q9K576,"['Arginine deiminase', 'ADI']",Homodimer.,"['arcA', 'llmg_2313']"
111,A2RKV7,['Homoserine dehydrogenase'],Homodimer.,"['hom', 'llmg_1332']"
112,A2RNI1,['Arginine/ornithine antiporter ArcD2'],Homodimer.,"['arcD2', 'llmg_2307']"
113,A2RKV6,['Homoserine kinase'],Homodimer.,"['thrB', 'llmg_1331']"
114,A2RKD7,[],Homodimer.,"['pabA', 'llmg_1153']"
115,A2RKS5,['Histidinol-phosphate aminotransferase'],Homodimer.,"['hisC', 'llmg_1298']"
116,A2RKD8,[],Homodimer.,"['pabB', 'pabB/C', 'llmg_1154']"
117,A2RNI5,['Arginine/ornithine antiporter ArcD1'],Homodimer.,"['arcD1', 'arcD', 'llmg_2311']"
118,A2RIZ1,"['Isocitrate dehydrogenase [NADP]', 'IDP', 'NADP(+)-specific ICDH', 'Oxalosuccinate decarboxylase']",Homodimer.,"['icd', 'llmg_0637']"
119,A2RM72,['isochorismate synthase'],Homodimer.,"['menF', 'llmg_1828']"
120,A2RNN2,"['Adenylate kinase', 'AK', 'ATP-AMP transphosphorylase', 'ATP:AMP phosphotransferase', 'Adenylate monophosphate kinase']",Monomer.,"['adk', 'llmg_2359']"
121,A2RKR7,"['Imidazole glycerol phosphate synthase subunit HisF', 'IGP synthase cyclase subunit', 'IGP synthase subunit HisF', 'ImGP synthase subunit HisF', 'IGPS subunit HisF']",Heterodimer of HisH and HisF.,"['hisF', 'llmg_1290']"
122,A2RI06,['N-acetyldiaminopimelate deacetylase'],Heterodimer of HisH and HisF.,[]
123,A2RHL0,"['Argininosuccinate lyase', 'ASAL']",Heterodimer of HisH and HisF.,"['argH', 'llmg_0139']"
124,A2RKR9,"['Imidazole glycerol phosphate synthase subunit HisH', 'IGP synthase glutaminase subunit', 'IGP synthase subunit HisH', 'ImGP synthase subunit HisH', 'IGPS subunit HisH']",Heterodimer of HisH and HisF.,"['hisH', 'llmg_1292']"
125,A2RKS1,"['Imidazoleglycerol-phosphate dehydratase', 'IGPD']",Heterodimer of HisH and HisF.,"['hisB', 'llmg_1294']"
126,Q59491,['Argininosuccinate synthase'],Homotetramer.,"['argG', 'llmg_0138']"
127,A2RK21,"['Indole-3-glycerol phosphate synthase', 'IGPS']",Homotetramer.,"['trpC', 'llmg_1038']"
128,A2RNI8,['Arginine--tRNA ligase'],Monomer.,"['argS', 'llmg_2314']"
129,A2RN29,['Putative Nudix hydrolase'],Monomer.,[]
130,A2RKG4,['Branched-chain-amino-acid aminotransferase'],Monomer.,"['ilvE', 'llmg_1181']"
131,A2RMV6,['ADP-ribose pyrophosphatase'],Monomer.,[]
132,A2RMT4,['Isoleucine--tRNA ligase'],Monomer.,"['ileS', 'llmg_2053']"
133,A2RIW0,"['Adenine phosphoribosyltransferase', 'APRT']",Homodimer.,"['apt', 'llmg_0607']"
134,A2RML6,['Glutamate ABC transporter permease protein'],Homodimer.,"['gltP', 'llmg_1979']"
135,A2RIP4,['Arginine-binding periplasmic protein 1'],Homodimer.,"['gltS', 'llmg_0535']"
136,A2RJ04,"['Branched-chain amino acid permease BrnQ', 'BCAA permease']",Homodimer.,"['brnQ', 'llmg_0650']"
137,A2RML5,['Glutamate ABC transporter ATP-binding protein'],Homodimer.,"['gltQ', 'llmg_1978']"
138,A2RHU9,"[""Inosine-5'-monophosphate dehydrogenase""]",Homotetramer.,"['guaB', 'llmg_0230']"
139,A2RJL3,['Aspartate-semialdehyde dehydrogenase'],Homodimer.,"['asd', 'llmg_0871']"
140,A2RJD2,"['Adenylosuccinate lyase', 'ASL']",Homodimer.,"['purB', 'llmg_0783']"
141,A2RID7,"['Isopentenyl-diphosphate delta-isomerase', 'IPP isomerase', 'Isopentenyl diphosphate:dimethylallyl diphosphate isomerase', 'Isopentenyl pyrophosphate isomerase', 'Type 2 isopentenyl diphosphate isomerase', 'IDI-2']",Homooctamer. Dimer of tetramers.,"['fni', 'llmg_0428']"
142,A2RN80,['Adenylosuccinate synthetase'],Homodimer.,"['purA', 'llmg_2201']"
143,A2RM67,['L-asparaginase'],Homodimer.,"['ansB', 'llmg_1823']"
144,A2RKR3,"['3-isopropylmalate dehydratase large subunit', 'Alpha-IPM isomerase', 'IPMI', 'Isopropylmalate isomerase']",Heterodimer of LeuC and LeuD.,"['leuC', 'llmg_1284']"
145,A2RI83,['asparagine synthase (glutamine-hydrolyzing)'],Heterodimer of LeuC and LeuD.,"['asnB', 'llmg_0372']"
146,A2RKR1,"['3-isopropylmalate dehydratase small subunit', 'Alpha-IPM isomerase', 'IPMI', 'Isopropylmalate isomerase']",Heterodimer of LeuC and LeuD.,"['leuD', 'llmg_1282']"
147,A2RI25,"['Phosphonate ABC transporter, phosphonate-binding protein phnD']",Heterodimer of LeuC and LeuD.,"['phnD', 'llmg_0312']"
148,A2RL69,['beta-glucosidase'],Heterodimer of LeuC and LeuD.,"['bglX', 'llmg_1456']"
149,A2RI27,['Phosphonate transport system permease protein phnB'],Heterodimer of LeuC and LeuD.,"['phnB', 'llmg_0314']"
150,A2RKA4,"['L-lactate dehydrogenase', 'L-LDH']",Homotetramer.,"['ldh', 'llmg_1120']"
151,A2RI26,['Phosphonates import ATP-binding protein phnC'],Homotetramer.,"['phnC', 'llmg_0313']"
152,A2RI28,['Phosphonate ABC transporter permease protein'],Homotetramer.,[]
153,A2RP23,['asparagine synthase (glutamine-hydrolyzing)'],Homotetramer.,"['asnH', 'llmg_2506']"
154,A2RL45,"['L-lactate dehydrogenase', 'L-LDH']",Homotetramer.,"['ldhX', 'ldh', 'llmg_1429']"
155,A2RMQ1,['Asparagine--tRNA ligase'],Homodimer.,"['asnS', 'llmg_2017']"
156,A2RHJ0,['Putative Acyltransferase'],Homodimer.,[]
157,P0CI34,"['L-lactate dehydrogenase', 'L-LDH']",Homotetramer.,"['ldh', 'ldhB', 'llmg_0392']"
158,A2RKA1,['NagA protein'],Homotetramer.,"['nagA', 'llmg_1117']"
159,Q9L4N6,['Aspartate carbamoyltransferase catalytic subunit'],"Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).","['pyrB', 'llmg_0893']"
160,A2RLY6,['Leucine--tRNA ligase'],"Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).","['leuS', 'llmg_1741']"
161,A2RM64,['Aspartokinase'],"Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).","['thrA', 'llmg_1820']"
162,A2RM03,"['N-acetyl-gamma-glutamyl-phosphate reductase', 'AGPR']","Heterododecamer (2C3:3R2) of six catalytic PyrB chains organized as two trimers (C3), and six regulatory PyrI chains organized as three dimers (R2).","['argC', 'llmg_1758']"
163,A2RIA0,['Lysine--tRNA ligase'],Homodimer.,"['lysS', 'llmg_0389']"
164,A2RP21,['RacD protein'],Homodimer.,"['racD', 'llmg_2504']"
165,A2RI97,['Histidine permease HisP'],Homodimer.,"['hisP', 'lysQ', 'llmg_0386']"
166,A2RMQ3,['Aminotransferase'],Homodimer.,"['aspB', 'llmg_2019']"
167,A2RNZ6,['Lysine-specific permease LysP'],Homodimer.,"['lysP', 'llmg_2477']"
168,A2RN94,['Aspartate--tRNA ligase'],Homodimer.,"['aspS', 'llmg_2215']"
169,A2RH97,['Mannitol-1-phosphate 5-dehydrogenase'],Homodimer.,"['mtlD', 'llmg_0025']"
170,A2RKS3,['ATP phosphoribosyltransferase'],Heteromultimer composed of HisG and HisZ subunits.,"['hisG', 'llmg_1296']"
171,A2RM30,['Malonyl CoA-acyl carrier protein transacylase'],Heteromultimer composed of HisG and HisZ subunits.,"['fabD', 'llmg_1785']"
172,A2RLP2,['Malolactic enzyme'],Heteromultimer composed of HisG and HisZ subunits.,"['mleS', 'llmg_1638']"
173,Q9RAU1,"['ATP synthase gamma chain', 'ATP synthase F1 sector gamma subunit', 'F-ATPase gamma subunit']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['atpG', 'llmg_1947']"
174,A2RJ97,['Maltose phosphorylase'],"F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c.","['mapA', 'llmg_0745']"
175,A2RMI7,"['ATP synthase subunit a', 'ATP synthase F0 sector subunit a', 'F-ATPase subunit 6']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpB', 'llmg_1951']"
176,A2RIG4,['Putative trehalose/maltose hydrolase'],"F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['trePP', 'llmg_0455']"
177,A2RMI4,"['ATP synthase subunit alpha', 'ATP synthase F1 sector subunit alpha', 'F-ATPase subunit alpha']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpA', 'llmg_1948']"
178,A2RMI2,"['ATP synthase subunit beta', 'ATP synthase F1 sector subunit beta', 'F-ATPase subunit beta']","F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpD', 'llmg_1946']"
179,A2RMI5,"['ATP synthase subunit delta', 'ATP synthase F(1) sector subunit delta', 'F-type ATPase subunit delta', 'F-ATPase subunit delta']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpH', 'llmg_1949']"
180,A2RNT2,['Proline--tRNA ligase'],Homodimer.,"['proS', 'llmg_2412']"
181,A2RJ96,"['Exo-alpha-1,4-glucosidase']",Homodimer.,"['agl', 'llmg_0744']"
182,A2RMI8,"['ATP synthase subunit c', 'ATP synthase F(0) sector subunit c', 'F-type ATPase subunit c', 'F-ATPase subunit c', 'Lipid-binding protein']","F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['atpE', 'llmg_1952']"
183,A2RJ94,['Acetyltransferase'],"F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains.","['maa', 'llmg_0742']"
